,Hospital,file_year,Hospital Type,Hospital Ownership,Beds,Lat,Lon,State,Payment for heart attack patients (Denominator),Payment for heart attack patients (Payment),Payment for heart failure patients (Denominator),Payment for heart failure patients (Payment),Payment for hip/knee replacement patients (Denominator),Payment for hip/knee replacement patients (Payment),Payment for pneumonia patients (Denominator),Payment for pneumonia patients (Payment)
3642,"SOUTHSIDE COMMUNITY HOSPITAL, INC (490090)",2019,Acute Care,Voluntary non-profit - Other,84.0,37.303317,-78.403058,VA,44.0,24170.0,225.0,16575.0,31.0,25014.0,336.0,18919.0
3643,SOUTHAMPTON MEMORIAL HOSPITAL (490092),2019,Acute Care,Proprietary,205.0,36.691171,-76.934942,VA,,,103.0,15665.0,113.0,18379.0,123.0,16687.0
3644,SENTARA CAREPLEX HOSPITAL (490093),2019,Acute Care,Voluntary non-profit - Private,193.0,37.056448,-76.392362,VA,144.0,22874.0,517.0,15960.0,538.0,18009.0,459.0,17797.0
3645,SOUTHERN VIRGINIA REGIONAL MEDICAL CENTER (490097),2019,Acute Care,Proprietary,80.0,36.701568,-77.535985,VA,,,112.0,16740.0,,,165.0,17656.0
3646,COMMUNITY MEMORIAL HOSPITAL (490098),2019,Acute Care,Voluntary non-profit - Private,229.0,36.747656,-78.104106,VA,,,261.0,16945.0,56.0,21584.0,272.0,16973.0
3647,INOVA FAIR OAKS HOSPITAL (490101),2019,Acute Care,Voluntary non-profit - Other,178.0,38.882234,-77.382499,VA,47.0,26888.0,328.0,16186.0,754.0,18259.0,497.0,16437.0
3648,RESTON HOSPITAL CENTER (490107),2019,Acute Care,Voluntary non-profit - Private,204.0,38.96189,-77.362657,VA,135.0,22772.0,302.0,17135.0,916.0,19373.0,347.0,19141.0
3649,LEWISGALE HOSPITAL MONTGOMERY (490110),2019,Acute Care,Proprietary,91.0,37.185621,-80.408612,VA,109.0,27964.0,177.0,16817.0,288.0,24053.0,214.0,17473.0
3650,WYTHE COUNTY COMMUNITY HOSPITAL (490111),2019,Acute Care,Proprietary,100.0,36.953297,-81.095069,VA,39.0,23378.0,125.0,15394.0,271.0,21499.0,244.0,17062.0
3651,CJW MEDICAL CENTER (490112),2019,Acute Care,Proprietary,787.0,37.515832,-77.52488,VA,536.0,23071.0,1115.0,17658.0,1319.0,18832.0,726.0,17853.0
3652,SENTARA NORTHERN VIRGINIA MEDICAL CENTER (490113),2019,Acute Care,Voluntary non-profit - Private,163.0,38.634953,-77.284211,VA,136.0,24554.0,479.0,18178.0,234.0,20702.0,343.0,18776.0
3653,LONESOME PINE HOSPITAL (490114),2019,Acute Care,Voluntary non-profit - Other,119.0,36.877284,-82.75567,VA,29.0,22373.0,88.0,19068.0,,,179.0,18459.0
3654,TWIN COUNTY REGIONAL HOSPITAL (490115),2019,Acute Care,Voluntary non-profit - Private,155.0,36.671813,-80.923814,VA,35.0,24434.0,200.0,16918.0,33.0,25360.0,403.0,16813.0
3655,LEWISGALE HOSPITAL PULASKI (490116),2019,Acute Care,Proprietary,84.0,37.068744,-80.758807,VA,36.0,24564.0,104.0,16451.0,32.0,28663.0,157.0,17356.0
3656,CARILION TAZEWELL COMMUNITY HOSPITAL (490117),2019,Acute Care,Voluntary non-profit - Other,48.0,,,VA,,,47.0,16522.0,,,84.0,16870.0
3657,HENRICO DOCTORS' HOSPITAL (490118),2019,Acute Care,Proprietary,765.0,37.604045,-77.537717,VA,383.0,24099.0,692.0,17502.0,812.0,18784.0,664.0,18592.0
3658,SENTARA PRINCESS ANNE HOSPITAL (490119),2019,Acute Care,Voluntary non-profit - Other,166.0,36.777194,-76.096738,VA,118.0,24699.0,608.0,16243.0,227.0,21646.0,647.0,18077.0
3659,CHESAPEAKE GENERAL HOSPITAL (490120),2019,Acute Care,Government - Hospital District or Authority,309.0,36.746111,-76.244828,VA,358.0,23799.0,654.0,17071.0,316.0,23724.0,644.0,17157.0
3660,INOVA MOUNT VERNON HOSPITAL (490122),2019,Acute Care,Voluntary non-profit - Private,236.0,38.740184,-77.07479,VA,78.0,27416.0,310.0,16567.0,1832.0,17928.0,381.0,18407.0
3661,LEWISGALE HOSPITAL ALLEGHANY (490126),2019,Acute Care,Voluntary non-profit - Private,109.0,,,VA,,,147.0,15850.0,74.0,21182.0,104.0,17329.0
3662,BUCHANAN GENERAL HOSPITAL (490127),2019,Acute Care,Voluntary non-profit - Private,84.0,37.285506,-82.067817,VA,,,68.0,16158.0,,,135.0,16559.0
3663,RIVERSIDE WALTER REED HOSPITAL (490130),2019,Acute Care,Voluntary non-profit - Private,67.0,37.419475,-76.54318,VA,77.0,22857.0,253.0,15032.0,179.0,20306.0,273.0,16196.0
3664,BON SECOURS ST FRANCIS MEDICAL CENTER (490136),2019,Acute Care,Voluntary non-profit - Church,130.0,37.466398,-77.659056,VA,169.0,22511.0,425.0,18858.0,501.0,19071.0,323.0,18806.0
3665,"STAFFORD HOSPITAL, LLC (490140)",2019,Acute Care,Voluntary non-profit - Private,90.0,38.413924,-77.408606,VA,49.0,25035.0,176.0,16773.0,65.0,21617.0,250.0,16664.0
3666,SPOTSYLVANIA REGIONAL MEDICAL CENTER (490141),2019,Acute Care,Proprietary,130.0,38.219496,-77.49645,VA,104.0,24759.0,226.0,17328.0,62.0,21448.0,193.0,18118.0
3667,RIVERSIDE DOCTORS' HOSPITAL OF WILLIAMSBURG (490143),2019,Acute Care,Voluntary non-profit - Private,40.0,37.251622,-76.666875,VA,,,120.0,16698.0,100.0,22660.0,114.0,15686.0
3668,NOVANT HEALTH UVA HEALTH HAYMARKET MEDICAL CENTER (490144),2019,Acute Care,Voluntary non-profit - Private,55.0,38.822174,-77.641889,VA,,,85.0,18004.0,33.0,25484.0,134.0,18820.0
3669,STONESPRINGS HOSPITAL CENTER (490145),2019,Acute Care,Proprietary,124.0,38.941185,-77.544301,VA,,,47.0,17025.0,,,42.0,19227.0
3670,BATH COMMUNITY HOSPITAL (491300),2019,Critical Access,Voluntary non-profit - Private,19.0,37.99389,-79.830959,VA,,,27.0,17571.0,,,68.0,18141.0
3671,CARILION GILES COMMUNITY HOSPITAL (491302),2019,Critical Access,Voluntary non-profit - Private,25.0,37.332697,-80.710747,VA,,,100.0,17849.0,35.0,28011.0,156.0,18652.0
3672,CARILION STONEWALL JACKSON HOSPITAL (491304),2019,Critical Access,Voluntary non-profit - Private,25.0,37.778455,-79.442049,VA,,,135.0,17548.0,,,150.0,19967.0
3673,SHENANDOAH MEMORIAL HOSPITAL (491305),2019,Critical Access,Voluntary non-profit - Private,25.0,38.871586,-78.513936,VA,25.0,22825.0,131.0,15187.0,204.0,23463.0,230.0,15547.0
3674,"PAGE MEMORIAL HOSPITAL, INC (491307)",2019,Critical Access,Voluntary non-profit - Private,25.0,38.662482,-78.469864,VA,,,68.0,16360.0,,,85.0,16457.0
3675,RAPPAHANNOCK GENERAL HOSPITAL (491308),2019,Critical Access,Voluntary non-profit - Private,35.0,37.70029,-76.389778,VA,,,97.0,17451.0,,,149.0,19776.0
3676,NORTHWEST HOSPITAL (500001),2019,Acute Care,Voluntary non-profit - Other,201.0,47.712263,-122.335936,WA,137.0,23726.0,396.0,15481.0,740.0,18481.0,465.0,17637.0
3677,PROVIDENCE ST MARY MEDICAL CENTER (500002),2019,Acute Care,Voluntary non-profit - Private,98.0,46.06294,-118.343136,WA,215.0,22946.0,261.0,17047.0,471.0,19435.0,346.0,17141.0
3678,SKAGIT VALLEY HOSPITAL (500003),2019,Acute Care,Government - Hospital District or Authority,136.0,48.417422,-122.324335,WA,245.0,22827.0,336.0,15891.0,179.0,18935.0,420.0,17070.0
3679,VIRGINIA MASON MEDICAL CENTER (500005),2019,Acute Care,Voluntary non-profit - Private,267.0,47.610179,-122.327809,WA,218.0,24543.0,349.0,16023.0,1032.0,17277.0,444.0,16373.0
3680,ISLAND HOSPITAL (500007),2019,Acute Care,Government - Hospital District or Authority,42.0,48.502883,-122.615825,WA,55.0,24154.0,105.0,18338.0,505.0,19197.0,219.0,16163.0
3681,UNIVERSITY OF WASHINGTON MEDICAL CTR (500008),2019,Acute Care,Government - State,466.0,47.650506,-122.307482,WA,155.0,25994.0,251.0,19396.0,27.0,21510.0,218.0,19359.0
3682,HIGHLINE MEDICAL CENTER (500011),2019,Acute Care,Voluntary non-profit - Private,164.0,47.456778,-122.341455,WA,145.0,23965.0,269.0,16520.0,132.0,21403.0,249.0,17910.0
3683,YAKIMA REGIONAL MEDICAL AND CARDIAC CENTER (500012),2019,Acute Care,Proprietary,138.0,46.597985,-120.521096,WA,190.0,25503.0,158.0,15364.0,96.0,19659.0,212.0,19171.0
3684,PROVIDENCE REGIONAL MEDICAL CENTER EVERETT (500014),2019,Acute Care,Voluntary non-profit - Church,505.0,48.000086,-122.207979,WA,391.0,21997.0,622.0,15482.0,557.0,18641.0,659.0,16936.0
3685,MULTICARE AUBURN MEDICAL CENTER (500015),2019,Acute Care,Voluntary non-profit - Private,146.0,47.309343,-122.229833,WA,105.0,22990.0,257.0,16154.0,113.0,21015.0,288.0,17083.0
3686,CENTRAL WASHINGTON HOSPITAL (500016),2019,Acute Care,Voluntary non-profit - Private,190.0,47.407963,-120.324593,WA,444.0,22331.0,425.0,17028.0,976.0,17940.0,543.0,16174.0
3687,PROVIDENCE CENTRALIA HOSPITAL (500019),2019,Acute Care,Voluntary non-profit - Other,106.0,46.71235,-122.986989,WA,47.0,22618.0,292.0,14676.0,232.0,18364.0,276.0,17183.0
3688,ST CLARE HOSPITAL (500021),2019,Acute Care,Voluntary non-profit - Church,100.0,47.154213,-122.504495,WA,50.0,25288.0,230.0,15570.0,454.0,18475.0,336.0,17982.0
3689,PROVIDENCE ST PETER HOSPITAL (500024),2019,Acute Care,Voluntary non-profit - Private,324.0,47.052791,-122.844369,WA,607.0,24070.0,787.0,16326.0,1108.0,18533.0,605.0,17280.0
3690,SWEDISH MEDICAL CENTER / CHERRY HILL (500025),2019,Acute Care,Voluntary non-profit - Church,207.0,47.606221,-122.310249,WA,255.0,26594.0,399.0,18975.0,,,50.0,19494.0
3691,SWEDISH EDMONDS HOSPITAL (500026),2019,Acute Care,Voluntary non-profit - Private,168.0,47.802884,-122.33569,WA,161.0,26648.0,347.0,17657.0,284.0,17857.0,541.0,18694.0
3692,SWEDISH MEDICAL CENTER (500027),2019,Acute Care,Voluntary non-profit - Private,666.0,47.60924,-122.320767,WA,50.0,25842.0,375.0,16794.0,2331.0,18657.0,617.0,17824.0
3693,ST JOSEPH HOSPITAL (500030),2019,Acute Care,Voluntary non-profit - Other,244.0,48.772278,-122.474878,WA,456.0,23198.0,593.0,16269.0,718.0,17958.0,744.0,17167.0
3694,GRAYS HARBOR COMMUNITY HOSPITAL (500031),2019,Acute Care,Voluntary non-profit - Private,83.0,46.9796,-123.846387,WA,54.0,25552.0,229.0,16104.0,153.0,21807.0,359.0,18969.0
3695,SAMARITAN HOSPITAL (500033),2019,Acute Care,Government - Hospital District or Authority,47.0,47.131115,-119.264735,WA,31.0,23851.0,113.0,16975.0,165.0,20525.0,152.0,16627.0
3696,YAKIMA VALLEY MEMORIAL HOSPITAL (500036),2019,Acute Care,Voluntary non-profit - Private,235.0,46.592727,-120.550396,WA,317.0,24099.0,601.0,16526.0,566.0,19094.0,621.0,16392.0
3697,TOPPENISH COMMUNITY HOSPITAL (500037),2019,Acute Care,Proprietary,39.0,46.37135,-120.316682,WA,,,35.0,16538.0,,,49.0,15289.0
3698,HARRISON MEMORIAL HOSPITAL (500039),2019,Acute Care,Voluntary non-profit - Private,274.0,47.583429,-122.62601,WA,557.0,25547.0,668.0,18556.0,935.0,18315.0,699.0,18349.0
3699,PEACHEALTH ST JOHN MEDICAL CENTER (500041),2019,Acute Care,Voluntary non-profit - Church,170.0,46.130992,-122.941192,WA,137.0,24656.0,273.0,16250.0,298.0,17193.0,371.0,16530.0
3700,MULTICARE DEACONESS HOSPITAL (500044),2019,Acute Care,Voluntary non-profit - Private,285.0,,,WA,263.0,24881.0,314.0,17501.0,325.0,21034.0,433.0,17535.0
3701,PEACEHEALTH SOUTHWEST MEDICAL CENTER (500050),2019,Acute Care,Voluntary non-profit - Private,410.0,45.623486,-122.580636,WA,406.0,23995.0,637.0,15971.0,563.0,16977.0,607.0,16709.0
3702,OVERLAKE HOSPITAL MEDICAL CENTER (500051),2019,Acute Care,Voluntary non-profit - Other,298.0,,,WA,168.0,22836.0,541.0,14534.0,768.0,18981.0,575.0,16563.0
3703,TRIOS (500053),2019,Acute Care,Government - Hospital District or Authority,111.0,46.198875,-119.118463,WA,144.0,25886.0,310.0,15718.0,260.0,17957.0,330.0,17084.0
3704,PROV SACRED HRT MED CTR & CHILDS HOSP. (500054),2019,Acute Care,Voluntary non-profit - Church,639.0,47.64831,-117.412168,WA,655.0,23225.0,600.0,17218.0,1295.0,20267.0,680.0,18454.0
3705,KADLEC REGIONAL MEDICAL CENTER (500058),2019,Acute Care,Voluntary non-profit - Private,260.0,46.280462,-119.281121,WA,375.0,25371.0,654.0,16895.0,397.0,17958.0,604.0,16101.0
3706,CASCADE VALLEY HOSPITAL (500060),2019,Acute Care,Government - Hospital District or Authority,48.0,48.189802,-122.117589,WA,,,39.0,15914.0,35.0,20547.0,69.0,17830.0
3707,HARBORVIEW MEDICAL CENTER (500064),2019,Acute Care,Government - Local,414.0,47.604084,-122.323372,WA,94.0,24316.0,111.0,16533.0,,,149.0,17424.0
3708,OLYMPIC MEDICAL CENTER (500072),2019,Acute Care,Government - Local,78.0,48.114635,-123.414084,WA,66.0,23378.0,323.0,16776.0,284.0,19120.0,519.0,16820.0
3709,PROVIDENCE HOLY FAMILY HOSPITAL (500077),2019,Acute Care,Voluntary non-profit - Church,182.0,47.709751,-117.405904,WA,85.0,22901.0,299.0,16304.0,560.0,20763.0,563.0,18459.0
3710,MULTICARE GOOD SAMARITAN HOSPITAL (500079),2019,Acute Care,Voluntary non-profit - Private,309.0,47.177411,-122.289468,WA,338.0,21869.0,892.0,15640.0,485.0,19948.0,953.0,16971.0
3711,EVERGREENHEALTH MONROE (500084),2019,Acute Care,Government - Hospital District or Authority,29.0,47.863727,-121.990624,WA,,,49.0,17142.0,35.0,21097.0,64.0,16385.0
3712,VALLEY MEDICAL CENTER (500088),2019,Acute Care,Government - Hospital District or Authority,294.0,47.441094,-122.214251,WA,271.0,23465.0,600.0,15861.0,979.0,17724.0,604.0,18893.0
3713,ST JOSEPH MEDICAL CENTER (500108),2019,Acute Care,Voluntary non-profit - Church,351.0,47.245469,-122.448757,WA,225.0,23660.0,352.0,16712.0,312.0,18629.0,318.0,19780.0
3714,MULTICARE VALLEY HOSPITAL (500119),2019,Acute Care,Proprietary,120.0,47.671647,-117.235868,WA,,,170.0,16186.0,536.0,20697.0,428.0,17920.0
3715,EVERGREENHEALTH MEDICAL CENTER (500124),2019,Acute Care,Government - Hospital District or Authority,326.0,47.714872,-122.178506,WA,240.0,23139.0,484.0,17270.0,593.0,18975.0,721.0,17544.0
3716,TACOMA GENERAL ALLENMORE HOSPITAL (500129),2019,Acute Care,Voluntary non-profit - Private,371.0,,,WA,236.0,21923.0,695.0,15874.0,452.0,19783.0,718.0,17208.0
3717,CAPITAL MEDICAL CENTER (500139),2019,Acute Care,Voluntary non-profit - Private,108.0,47.041666,-122.951446,WA,104.0,24487.0,130.0,16715.0,569.0,17611.0,141.0,16327.0
3718,ST FRANCIS COMMUNITY HOSPITAL (500141),2019,Acute Care,Voluntary non-profit - Church,123.0,47.292106,-122.322951,WA,127.0,26856.0,304.0,16521.0,120.0,20109.0,308.0,18238.0
3719,CONFLUENCE HEALTH- WENATCHEE VALLEY HOSP & CLINICS (500148),2019,Acute Care,Voluntary non-profit - Private,20.0,47.433566,-120.321983,WA,,,,,35.0,17826.0,,
3720,LEGACY SALMON CREEK MEDICAL CENTER (500150),2019,Acute Care,Voluntary non-profit - Private,165.0,45.721823,-122.649899,WA,57.0,23349.0,317.0,15527.0,489.0,16821.0,315.0,15877.0
3721,ST ANTHONY HOSPITAL (500151),2019,Acute Care,Voluntary non-profit - Church,93.0,47.365033,-122.615063,WA,102.0,25507.0,333.0,15175.0,638.0,17794.0,401.0,17729.0
3722,SWEDISH ISSAQUAH (500152),2019,Acute Care,Voluntary non-profit - Private,116.0,47.536553,-122.02205,WA,98.0,22580.0,222.0,17417.0,309.0,19791.0,264.0,20572.0
3723,DAYTON GENERAL HOSPITAL (501302),2019,Critical Access,Government - Hospital District or Authority,53.0,46.312564,-117.968872,WA,,,,,,,25.0,18756.0
3724,WILLAPA HARBOR HOSPITAL (501303),2019,Critical Access,Government - Hospital District or Authority,10.0,46.662164,-123.812317,WA,,,,,,,75.0,15900.0
3725,SUMMIT PACIFIC MEDICAL CENTER-SWING BED UNIT (501304),2019,Critical Access,Government - Hospital District or Authority,10.0,47.006623,-123.391022,WA,,,33.0,18887.0,,,47.0,17927.0
3726,LINCOLN HOSPITAL (501305),2019,Critical Access,Government - Hospital District or Authority,30.0,,,WA,,,37.0,17560.0,,,88.0,20402.0
3727,COULEE MEDICAL CENTER (501308),2019,Critical Access,Government - Hospital District or Authority,25.0,47.942382,-119.005555,WA,,,31.0,18352.0,,,48.0,21891.0
3728,PROVIDENCE ST JOSEPH HOSPITAL (501309),2019,Critical Access,Voluntary non-profit - Church,52.0,48.278213,-117.710846,WA,,,29.0,16691.0,,,74.0,18543.0
3729,NEWPORT COMMUNITY HOSPITAL (501310),2019,Critical Access,Government - Hospital District or Authority,61.0,48.18217,-117.04842,WA,,,,,,,84.0,12018.0
3730,PROSSER MEMORIAL HOSPITAL (501312),2019,Critical Access,Government - Hospital District or Authority,25.0,46.20763,-119.763502,WA,,,26.0,18942.0,38.0,19857.0,70.0,17389.0
3731,OCEAN BEACH HOSPITAL (501314),2019,Critical Access,Government - Hospital District or Authority,24.0,46.311696,-124.043352,WA,,,,,,,55.0,19262.0
3732,SKYLINE HOSPITAL (501315),2019,Critical Access,Government - Hospital District or Authority,17.0,45.722474,-121.469921,WA,,,,,,,29.0,19085.0
3733,KLICKITAT VALLEY HOSPITAL (501316),2019,Critical Access,Government - Hospital District or Authority,21.0,45.820239,-120.812299,WA,,,,,,,47.0,16613.0
3734,COLUMBIA BASIN HOSPITAL (501317),2019,Critical Access,Government - Hospital District or Authority,72.0,47.315742,-119.548125,WA,,,,,,,49.0,17845.0
3735,NORTH VALLEY HOSPITAL (501321),2019,Critical Access,Government - Hospital District or Authority,21.0,48.706819,-119.439597,WA,,,,,,,49.0,20035.0
3736,JEFFERSON HEALTHCARE (501323),2019,Critical Access,Government - Hospital District or Authority,25.0,48.105539,-122.790285,WA,,,89.0,15090.0,102.0,18094.0,137.0,16449.0
3737,THREE RIVERS HOSPITAL (501324),2019,Critical Access,Government - Hospital District or Authority,25.0,48.106824,-119.782686,WA,,,,,,,34.0,18143.0
3738,FORKS COMMUNITY HOSPITAL (501325),2019,Critical Access,Government - Hospital District or Authority,38.0,47.946356,-124.393471,WA,,,,,,,47.0,18350.0
3739,PROVIDENCE MOUNT CARMEL HOSPITAL (501326),2019,Critical Access,Voluntary non-profit - Church,25.0,48.541303,-117.892385,WA,,,55.0,16670.0,,,129.0,19554.0
3740,WHITMAN HOSPITAL AND MEDICAL CENTER (501327),2019,Critical Access,Government - Hospital District or Authority,25.0,46.868919,-117.375012,WA,,,43.0,19861.0,,,65.0,21110.0
3741,MID VALLEY HOSPITAL (501328),2019,Critical Access,Government - Hospital District or Authority,25.0,48.396527,-119.545328,WA,,,25.0,15903.0,70.0,19036.0,50.0,13905.0
3742,PEACEHEALTH UNITED GENERAL MEDICAL CENTER (501329),2019,Critical Access,Government - Hospital District or Authority,27.0,48.495516,-122.275287,WA,,,38.0,16828.0,,,103.0,16693.0
3743,SUNNYSIDE COMMUNITY HOSPITAL (501330),2019,Critical Access,Voluntary non-profit - Private,25.0,46.322218,-120.006966,WA,,,89.0,15446.0,,,124.0,17485.0
3744,PULLMAN REGIONAL HOSPITAL (501331),2019,Critical Access,Government - Hospital District or Authority,25.0,46.713462,-117.169846,WA,,,35.0,15472.0,287.0,19809.0,69.0,16011.0
3745,TRI-STATE MEMORIAL HOSPITAL (501332),2019,Critical Access,Voluntary non-profit - Private,25.0,46.403638,-117.054507,WA,,,63.0,18522.0,321.0,20126.0,95.0,17970.0
3746,KITTITAS VALLEY COMMUNITY HOSPITAL (501333),2019,Critical Access,Government - Hospital District or Authority,26.0,46.987688,-120.536761,WA,,,44.0,17996.0,140.0,18847.0,101.0,14561.0
3747,LAKE CHELAN COMMUNITY HOSPITAL (501334),2019,Critical Access,Government - Hospital District or Authority,24.0,47.845139,-120.010511,WA,,,,,,,28.0,16895.0
3748,ST ELIZABETH HOSPITAL (501335),2019,Critical Access,Voluntary non-profit - Private,25.0,47.208417,-121.988157,WA,,,74.0,16327.0,118.0,18428.0,124.0,16829.0
3749,MASON GENERAL HOSPITAL & FAMILY OF CLINICS (501336),2019,Critical Access,Government - Hospital District or Authority,25.0,47.226742,-123.115279,WA,26.0,23377.0,64.0,15826.0,67.0,20263.0,126.0,15273.0
3750,LOURDES MEDICAL CENTER (501337),2019,Critical Access,Voluntary non-profit - Church,35.0,46.235026,-119.094436,WA,,,58.0,16911.0,598.0,19044.0,116.0,14537.0
3751,WHIDBEYHEALTH MEDICAL CENTER (501339),2019,Critical Access,Government - Hospital District or Authority,25.0,48.21424,-122.686122,WA,,,101.0,14474.0,46.0,19260.0,194.0,15100.0
3752,WEST VIRGINIA UNIVERSITY HOSPITALS (510001),2019,Acute Care,Voluntary non-profit - Private,595.0,,,WV,395.0,25256.0,338.0,17836.0,291.0,19082.0,404.0,18479.0
3753,GREENBRIER VALLEY MEDICAL CENTER (510002),2019,Acute Care,Proprietary,97.0,,,WV,38.0,24187.0,159.0,16765.0,44.0,22069.0,490.0,16669.0
3754,UNITED HOSPITAL CENTER (510006),2019,Acute Care,Voluntary non-profit - Private,264.0,39.330578,-80.240796,WV,449.0,22678.0,431.0,16587.0,474.0,20029.0,527.0,16330.0
3755,ST MARY'S MEDICAL CENTER (510007),2019,Acute Care,Voluntary non-profit - Church,379.0,38.431833,-82.401335,WV,574.0,23212.0,649.0,16786.0,472.0,17189.0,662.0,16136.0
3756,BERKELEY MEDICAL CENTER (510008),2019,Acute Care,Voluntary non-profit - Other,170.0,39.477254,-77.980619,WV,226.0,23086.0,336.0,15951.0,248.0,21083.0,362.0,16321.0
3757,PLEASANT VALLEY HOSPITAL (510012),2019,Acute Care,Voluntary non-profit - Private,170.0,38.868705,-82.124403,WV,32.0,23350.0,101.0,15196.0,45.0,17864.0,205.0,15347.0
3758,REYNOLDS MEMORIAL HOSPITAL (510013),2019,Acute Care,Voluntary non-profit - Private,94.0,39.946169,-80.75427,WV,62.0,24811.0,100.0,17541.0,,,167.0,17159.0
3759,CHARLESTON AREA MEDICAL CENTER (510022),2019,Acute Care,Voluntary non-profit - Private,847.0,38.34712,-81.626183,WV,1154.0,24162.0,1029.0,16668.0,603.0,17864.0,975.0,18584.0
3760,WEIRTON MEDICAL CENTER (510023),2019,Acute Care,Government - Local,182.0,40.393726,-80.529739,WV,153.0,31190.0,311.0,21736.0,150.0,21451.0,588.0,19942.0
3761,MONONGALIA COUNTY GENERAL HOSPITAL (510024),2019,Acute Care,Voluntary non-profit - Private,181.0,39.66262,-79.94639,WV,392.0,24795.0,305.0,17240.0,444.0,24302.0,296.0,18149.0
3762,THOMAS MEMORIAL HOSPITAL (510029),2019,Acute Care,Voluntary non-profit - Private,202.0,38.355643,-81.726502,WV,125.0,24499.0,298.0,16779.0,322.0,16362.0,391.0,18709.0
3763,DAVIS MEDICAL CENTER (510030),2019,Acute Care,Voluntary non-profit - Private,95.0,38.928159,-79.853154,WV,48.0,22550.0,133.0,16884.0,176.0,22723.0,305.0,16399.0
3764,ST FRANCIS HOSPITAL (510031),2019,Acute Care,Proprietary,108.0,38.353364,-81.63258,WV,25.0,24324.0,,,149.0,18967.0,54.0,18269.0
3765,STONEWALL JACKSON MEMORIAL HOSPITAL (510038),2019,Acute Care,Voluntary non-profit - Private,64.0,39.048285,-80.492743,WV,30.0,26695.0,82.0,15243.0,125.0,21253.0,157.0,16401.0
3766,OHIO VALLEY MEDICAL CENTER (510039),2019,Acute Care,Voluntary non-profit - Private,200.0,40.059434,-80.721732,WV,53.0,26507.0,109.0,15733.0,158.0,22405.0,148.0,18274.0
3767,PRINCETON COMMUNITY HOSPITAL (510046),2019,Acute Care,Government - Local,194.0,37.362458,-81.113097,WV,45.0,24497.0,200.0,16436.0,389.0,22023.0,377.0,19323.0
3768,FAIRMONT REGIONAL MEDICAL CENTER (510047),2019,Acute Care,Voluntary non-profit - Private,141.0,39.480876,-80.164069,WV,75.0,24521.0,234.0,18095.0,,,228.0,17238.0
3769,LOGAN REGIONAL MEDICAL CENTER (510048),2019,Acute Care,Proprietary,140.0,37.846318,-81.994284,WV,30.0,23398.0,224.0,14608.0,,,339.0,14685.0
3770,WHEELING HOSPITAL (510050),2019,Acute Care,Voluntary non-profit - Church,354.0,40.060074,-80.684022,WV,267.0,25573.0,360.0,18027.0,151.0,24733.0,408.0,18365.0
3771,CABELL HUNTINGTON HOSPITAL INC (510055),2019,Acute Care,Voluntary non-profit - Private,316.0,38.410022,-82.428411,WV,98.0,25987.0,166.0,15724.0,412.0,16763.0,299.0,18566.0
3772,CAMDEN CLARK MEDICAL CENTER (510058),2019,Acute Care,Voluntary non-profit - Private,306.0,39.270209,-81.560426,WV,417.0,24844.0,629.0,17026.0,113.0,23281.0,698.0,17940.0
