,Hospital,file_year,Hospital Type,Hospital Ownership,Beds,Lat,Lon,State,Payment for heart attack patients (Denominator),Payment for heart attack patients (Payment),Payment for heart failure patients (Denominator),Payment for heart failure patients (Payment),Payment for hip/knee replacement patients (Denominator),Payment for hip/knee replacement patients (Payment),Payment for pneumonia patients (Denominator),Payment for pneumonia patients (Payment)
3551,KLICKITAT VALLEY HOSPITAL (501316),2021,Critical Access,Government - Hospital District or Authority,21.0,45.820239,-120.812299,WA,,,,,,,34.0,17704.0
3552,COLUMBIA BASIN HOSPITAL (501317),2021,Critical Access,Government - Hospital District or Authority,72.0,47.315742,-119.548125,WA,,,,,,,30.0,18241.0
3553,NORTH VALLEY HOSPITAL (501321),2021,Critical Access,Government - Hospital District or Authority,21.0,48.706819,-119.439597,WA,,,,,,,26.0,18538.0
3554,JEFFERSON HEALTHCARE (501323),2021,Critical Access,Government - Hospital District or Authority,25.0,48.105539,-122.790285,WA,,,84.0,16190.0,205.0,17829.0,108.0,16845.0
3555,THREE RIVERS HOSPITAL (501324),2021,Critical Access,Government - Hospital District or Authority,25.0,48.106824,-119.782686,WA,,,,,,,26.0,17751.0
3556,FORKS COMMUNITY HOSPITAL (501325),2021,Critical Access,Government - Hospital District or Authority,38.0,47.946356,-124.393471,WA,,,,,,,30.0,19456.0
3557,PROVIDENCE MOUNT CARMEL HOSPITAL (501326),2021,Critical Access,Voluntary non-profit - Church,25.0,48.541303,-117.892385,WA,,,58.0,16580.0,,,94.0,18765.0
3558,WHITMAN HOSPITAL AND MEDICAL CENTER (501327),2021,Critical Access,Government - Hospital District or Authority,25.0,46.868919,-117.375012,WA,,,26.0,20510.0,30.0,27674.0,37.0,21801.0
3559,MID VALLEY HOSPITAL (501328),2021,Critical Access,Government - Hospital District or Authority,25.0,48.396527,-119.545328,WA,,,,,32.0,22192.0,48.0,15826.0
3560,PEACEHEALTH UNITED GENERAL MEDICAL CENTER (501329),2021,Critical Access,Government - Hospital District or Authority,27.0,48.495516,-122.275287,WA,,,39.0,18011.0,,,53.0,18774.0
3561,ASTRIA SUNNYSIDE HOSPITAL (501330),2021,Critical Access,Voluntary non-profit - Private,25.0,46.322218,-120.006966,WA,,,56.0,18139.0,,,67.0,16660.0
3562,PULLMAN REGIONAL HOSPITAL (501331),2021,Critical Access,Government - Hospital District or Authority,25.0,46.713462,-117.169846,WA,,,32.0,16243.0,252.0,18307.0,57.0,18953.0
3563,TRI-STATE MEMORIAL HOSPITAL (501332),2021,Critical Access,Voluntary non-profit - Private,25.0,46.403638,-117.054507,WA,,,62.0,19744.0,285.0,18958.0,92.0,19118.0
3564,KITTITAS VALLEY COMMUNITY HOSPITAL (501333),2021,Critical Access,Government - Hospital District or Authority,26.0,46.987688,-120.536761,WA,,,,,70.0,17994.0,66.0,18147.0
3565,ST ELIZABETH HOSPITAL (501335),2021,Critical Access,Voluntary non-profit - Private,25.0,47.208417,-121.988157,WA,,,72.0,16788.0,64.0,19626.0,74.0,18272.0
3566,MASON GENERAL HOSPITAL & FAMILY OF CLINICS (501336),2021,Critical Access,Government - Hospital District or Authority,25.0,47.226742,-123.115279,WA,,,55.0,15934.0,32.0,19989.0,84.0,16309.0
3567,LOURDES MEDICAL CENTER (501337),2021,Critical Access,Voluntary non-profit - Church,35.0,46.235026,-119.094436,WA,,,48.0,17368.0,591.0,18464.0,85.0,16426.0
3568,WHIDBEYHEALTH MEDICAL CENTER (501339),2021,Critical Access,Government - Hospital District or Authority,25.0,48.21424,-122.686122,WA,,,81.0,16137.0,27.0,20387.0,151.0,15841.0
3569,WEST VIRGINIA UNIVERSITY HOSPITALS (510001),2021,Acute Care,Voluntary non-profit - Private,595.0,,,WV,333.0,27312.0,349.0,17687.0,303.0,19430.0,343.0,19362.0
3570,GREENBRIER VALLEY MEDICAL CENTER (510002),2021,Acute Care,Proprietary,97.0,,,WV,,,147.0,17849.0,41.0,21637.0,397.0,17227.0
3571,UNITED HOSPITAL CENTER (510006),2021,Acute Care,Voluntary non-profit - Private,264.0,39.330578,-80.240796,WV,368.0,25516.0,386.0,16402.0,406.0,19706.0,489.0,17023.0
3572,ST MARY'S MEDICAL CENTER (510007),2021,Acute Care,Voluntary non-profit - Church,379.0,38.431833,-82.401335,WV,422.0,27316.0,519.0,17534.0,340.0,16413.0,471.0,17470.0
3573,BERKELEY MEDICAL CENTER (510008),2021,Acute Care,Voluntary non-profit - Other,170.0,39.477254,-77.980619,WV,135.0,24362.0,283.0,16374.0,190.0,20327.0,265.0,17145.0
3574,PLEASANT VALLEY HOSPITAL (510012),2021,Acute Care,Voluntary non-profit - Private,170.0,38.868705,-82.124403,WV,,,81.0,16344.0,37.0,17756.0,134.0,15899.0
3575,REYNOLDS MEMORIAL HOSPITAL (510013),2021,Acute Care,Voluntary non-profit - Private,94.0,39.946169,-80.75427,WV,29.0,26565.0,73.0,17498.0,44.0,20021.0,124.0,18850.0
3576,CHARLESTON AREA MEDICAL CENTER (510022),2021,Acute Care,Voluntary non-profit - Private,847.0,38.34712,-81.626183,WV,822.0,25158.0,834.0,18048.0,558.0,18389.0,809.0,19086.0
3577,WEIRTON MEDICAL CENTER (510023),2021,Acute Care,Government - Local,182.0,40.393726,-80.529739,WV,112.0,31270.0,277.0,22328.0,73.0,20693.0,428.0,21115.0
3578,MON HEALTH MEDICAL CENTER (510024),2021,Acute Care,Voluntary non-profit - Private,181.0,39.66262,-79.94639,WV,233.0,27375.0,267.0,18106.0,328.0,22682.0,190.0,17995.0
3579,THOMAS MEMORIAL HOSPITAL (510029),2021,Acute Care,Voluntary non-profit - Private,202.0,38.355643,-81.726502,WV,73.0,28053.0,233.0,18053.0,323.0,16880.0,257.0,19338.0
3580,DAVIS MEDICAL CENTER (510030),2021,Acute Care,Voluntary non-profit - Private,95.0,38.928159,-79.853154,WV,39.0,23399.0,120.0,17499.0,99.0,21310.0,173.0,17014.0
3581,STONEWALL JACKSON MEMORIAL HOSPITAL (510038),2021,Acute Care,Voluntary non-profit - Private,64.0,39.048285,-80.492743,WV,,,46.0,16415.0,99.0,21332.0,133.0,17119.0
3582,OHIO VALLEY MEDICAL CENTER (510039),2021,Acute Care,Voluntary non-profit - Private,200.0,40.059434,-80.721732,WV,25.0,27021.0,74.0,17382.0,75.0,23525.0,69.0,19212.0
3583,PRINCETON COMMUNITY HOSPITAL (510046),2021,Acute Care,Government - Local,194.0,37.362458,-81.113097,WV,32.0,25502.0,208.0,18424.0,309.0,20990.0,293.0,20893.0
3584,FAIRMONT REGIONAL MEDICAL CENTER (510047),2021,Acute Care,Voluntary non-profit - Private,141.0,39.480876,-80.164069,WV,43.0,27357.0,157.0,18996.0,,,163.0,19811.0
3585,LOGAN REGIONAL MEDICAL CENTER (510048),2021,Acute Care,Proprietary,140.0,37.846318,-81.994284,WV,,,168.0,16575.0,,,218.0,16826.0
3586,WHEELING HOSPITAL (510050),2021,Acute Care,Voluntary non-profit - Church,354.0,40.060074,-80.684022,WV,266.0,26528.0,300.0,21236.0,146.0,23223.0,418.0,20838.0
3587,CABELL HUNTINGTON HOSPITAL INC (510055),2021,Acute Care,Voluntary non-profit - Private,316.0,38.410022,-82.428411,WV,80.0,27799.0,166.0,18361.0,361.0,16963.0,254.0,20225.0
3588,CAMDEN CLARK MEDICAL CENTER (510058),2021,Acute Care,Voluntary non-profit - Private,306.0,39.270209,-81.560426,WV,304.0,26415.0,613.0,17521.0,169.0,20996.0,617.0,18035.0
3589,BECKLEY ARH HOSPITAL (510062),2021,Acute Care,Voluntary non-profit - Private,160.0,37.798718,-81.169502,WV,47.0,26108.0,154.0,19368.0,57.0,25294.0,195.0,19332.0
3590,RALEIGH GENERAL HOSPITAL (510070),2021,Acute Care,Proprietary,300.0,37.786458,-81.203103,WV,358.0,27318.0,313.0,18847.0,,,550.0,21363.0
3591,WETZEL COUNTY HOSPITAL (510072),2021,Acute Care,Government - Local,44.0,,,WV,,,,,,,44.0,14996.0
3592,WELCH COMMUNITY HOSPITAL (510086),2021,Acute Care,Government - State,103.0,37.438822,-81.589295,WV,,,,,,,30.0,17021.0
3593,CHARLESTON SURGICAL HOSPITAL (510091),2021,Acute Care,Physician,18.0,38.342991,-81.630662,WV,,,,,162.0,17577.0,,
3594,MINNIE HAMILTON HEALTH SYSTEM (511303),2021,Critical Access,Voluntary non-profit - Private,51.0,38.923796,-81.091891,WV,,,,,,,46.0,14935.0
3595,"GRAFTON CITY HOSPITAL, INC (511307)",2021,Critical Access,Government - Local,76.0,39.344037,-80.024413,WV,,,,,,,35.0,15756.0
3596,"BRAXTON COUNTY MEMORIAL HOSPITAL, INC (511308)",2021,Critical Access,Voluntary non-profit - Private,25.0,38.660126,-80.748334,WV,,,,,,,43.0,17591.0
3597,WAR MEMORIAL HOSPITAL INC (511309),2021,Critical Access,Voluntary non-profit - Private,41.0,39.640923,-78.19987,WV,,,,,,,69.0,19449.0
3598,SUMMERS COUNTY ARH HOSPITAL (511310),2021,Critical Access,Voluntary non-profit - Private,28.0,37.674714,-80.89145,WV,,,41.0,17813.0,,,25.0,19522.0
3599,HAMPSHIRE MEMORIAL HOSPITAL (511311),2021,Critical Access,Voluntary non-profit - Private,44.0,39.332057,-78.699913,WV,,,,,,,40.0,18230.0
3600,PRESTON MEMORIAL HOSPITAL (511312),2021,Critical Access,Voluntary non-profit - Private,25.0,39.465641,-79.676398,WV,,,,,,,54.0,18043.0
3601,BOONE MEMORIAL HOSPITAL (511313),2021,Critical Access,Government - Local,25.0,38.048636,-81.806532,WV,,,27.0,18104.0,,,66.0,16742.0
3602,POCAHONTAS MEMORIAL HOSPITAL (511314),2021,Critical Access,Government - Local,25.0,38.201423,-80.108701,WV,,,,,,,25.0,19174.0
3603,POTOMAC VALLEY HOSPITAL (511315),2021,Critical Access,Voluntary non-profit - Private,25.0,39.408908,-79.003468,WV,,,32.0,18679.0,,,68.0,18560.0
3604,GRANT MEMORIAL HOSPITAL (511316),2021,Critical Access,Government - Local,40.0,39.001841,-79.137985,WV,,,70.0,15975.0,43.0,21575.0,144.0,16461.0
3605,PLATEAU MEDICAL CENTER (511317),2021,Critical Access,Proprietary,25.0,37.97468,-81.14417,WV,,,38.0,18338.0,134.0,28450.0,102.0,18433.0
3606,"MONTGOMERY GENERAL HOSPITAL, INC (511318)",2021,Critical Access,Voluntary non-profit - Private,69.0,38.182878,-81.324708,WV,,,,,,,48.0,18773.0
3607,JEFFERSON MEDICAL CENTER (511319),2021,Critical Access,Voluntary non-profit - Private,25.0,39.295971,-77.858265,WV,,,47.0,15428.0,36.0,19754.0,46.0,16702.0
3608,JACKSON GENERAL HOSPITAL (511320),2021,Critical Access,Voluntary non-profit - Other,25.0,38.823541,-81.728325,WV,,,33.0,16961.0,,,79.0,20326.0
3609,ST JOSEPH'S HOSPITAL (511321),2021,Critical Access,Voluntary non-profit - Private,51.0,38.991275,-80.236824,WV,,,,,,,41.0,15428.0
3610,ASCENSION ST MICHAELS HOSPITAL (520002),2021,Acute Care,Voluntary non-profit - Church,88.0,44.526825,-89.566203,WI,,,91.0,18021.0,149.0,18426.0,184.0,18381.0
3611,MAYO CLINIC HEALTH SYSTEM-FRANCISCAN MEDICAL CENTER INC (520004),2021,Acute Care,Voluntary non-profit - Private,136.0,43.804038,-91.239557,WI,150.0,26057.0,279.0,17159.0,262.0,19710.0,315.0,18771.0
3612,WAUKESHA MEMORIAL HOSPITAL (520008),2021,Acute Care,Voluntary non-profit - Private,275.0,43.011279,-88.245522,WI,180.0,26535.0,462.0,18149.0,226.0,19536.0,520.0,18951.0
3613,ASCENSION NE WISCONSIN - ST ELIZABETH CAMPUS (520009),2021,Acute Care,Voluntary non-profit - Private,239.0,44.248733,-88.404135,WI,70.0,26675.0,120.0,17218.0,317.0,19694.0,112.0,16872.0
3614,MARSHFIELD MEDICAL CENTER - RICE LAKE (520011),2021,Acute Care,Voluntary non-profit - Private,40.0,45.508042,-91.759027,WI,,,90.0,17574.0,144.0,16852.0,113.0,15180.0
3615,SACRED HEART HOSPITAL (520013),2021,Acute Care,Voluntary non-profit - Church,198.0,44.793462,-91.510656,WI,167.0,25401.0,251.0,16984.0,234.0,20939.0,258.0,17878.0
3616,ST JOSEPH'S HOSPITAL (520017),2021,Acute Care,Voluntary non-profit - Church,102.0,44.951661,-91.358217,WI,,,67.0,17669.0,45.0,21148.0,88.0,18454.0
3617,ASCENSION ST MARYS HOSPITAL (520019),2021,Acute Care,Voluntary non-profit - Private,65.0,45.638482,-89.31114,WI,,,117.0,17336.0,121.0,16820.0,131.0,17650.0
3618,UNITED HOSPITAL SYSTEM (520021),2021,Acute Care,Government - Local,222.0,42.577712,-87.819285,WI,99.0,26694.0,295.0,17139.0,364.0,19381.0,366.0,17068.0
3619,ASCENSION COLUMBIA ST MARY'S HOSPITAL OZAUKEE (520027),2021,Acute Care,Voluntary non-profit - Church,123.0,43.25618,-87.92415,WI,88.0,26245.0,256.0,17089.0,,,186.0,17563.0
3620,THE MONROE CLINIC (520028),2021,Acute Care,Voluntary non-profit - Private,77.0,42.607807,-89.634574,WI,54.0,26935.0,176.0,16976.0,158.0,18778.0,153.0,16354.0
3621,ASPIRUS WAUSAU HOSPITAL (520030),2021,Acute Care,Proprietary,241.0,44.964503,-89.666372,WI,265.0,26493.0,443.0,17682.0,384.0,19362.0,268.0,17707.0
3622,ASPIRUS RIVERVIEW HOSPITAL & CLINICS INC (520033),2021,Acute Care,Voluntary non-profit - Private,63.0,44.382199,-89.829544,WI,,,105.0,16923.0,209.0,16214.0,156.0,18820.0
3623,AURORA MEDICAL CTR MANITOWOC COUNTY (520034),2021,Acute Care,Voluntary non-profit - Private,69.0,44.125862,-87.615137,WI,,,75.0,17252.0,83.0,22146.0,81.0,18276.0
3624,AURORA SHEBOYGAN MEMORIAL MEDICAL CTR (520035),2021,Acute Care,Voluntary non-profit - Private,133.0,43.772568,-87.711206,WI,,,105.0,17164.0,252.0,18718.0,130.0,18478.0
3625,MARSHFIELD MEDICAL CENTER (520037),2021,Acute Care,Voluntary non-profit - Church,323.0,,,WI,188.0,27074.0,299.0,17612.0,182.0,18828.0,193.0,18083.0
3626,AURORA MEDICAL CTR WASHINGTON COUNTY (520038),2021,Acute Care,Voluntary non-profit - Private,45.0,43.3176,-88.362734,WI,,,95.0,16452.0,105.0,18327.0,66.0,17606.0
3627,DIVINE SAVIOR HEALTHCARE (520041),2021,Acute Care,Voluntary non-profit - Private,166.0,43.566278,-89.469445,WI,,,82.0,18824.0,63.0,17607.0,124.0,17140.0
3628,ST NICHOLAS HOSPITAL (520044),2021,Acute Care,Voluntary non-profit - Private,53.0,43.761118,-87.747143,WI,,,53.0,18039.0,35.0,22218.0,74.0,19005.0
3629,THEDACARE REGIONAL MED CTR - NEENAH (520045),2021,Acute Care,Voluntary non-profit - Private,152.0,44.189172,-88.453907,WI,,,73.0,15600.0,74.0,20901.0,92.0,18042.0
3630,BELLIN MEMORIAL HOSPITAL (520049),2021,Acute Care,Voluntary non-profit - Private,176.0,44.502001,-88.010631,WI,203.0,25444.0,122.0,18809.0,568.0,19556.0,92.0,16562.0
3631,ASCENSION COLUMBIA ST MARY'S HOSPITAL MILWAUKEE (520051),2021,Acute Care,Voluntary non-profit - Church,305.0,43.061411,-87.879139,WI,64.0,27039.0,201.0,19011.0,,,190.0,19108.0
3632,SSM HEALTH ST CLARE HOSPITAL - BARABOO (520057),2021,Acute Care,Voluntary non-profit - Private,44.0,43.480607,-89.731194,WI,,,93.0,15936.0,76.0,17500.0,131.0,16234.0
3633,AURORA MEMORIAL HOSPITAL BURLINGTON (520059),2021,Acute Care,Voluntary non-profit - Private,46.0,42.673515,-88.282648,WI,26.0,26136.0,112.0,18199.0,89.0,19144.0,105.0,19762.0
3634,OCONOMOWOC MEMORIAL HOSPITAL (520062),2021,Acute Care,Voluntary non-profit - Other,61.0,43.101136,-88.486109,WI,45.0,24446.0,99.0,17087.0,436.0,18425.0,133.0,17336.0
3635,ST JOSEPHS COMMUNITY HOSPITAL WEST BEND (520063),2021,Acute Care,Voluntary non-profit - Private,75.0,43.353318,-88.196576,WI,,,225.0,17239.0,167.0,19172.0,145.0,19131.0
3636,MERCY HEALTH SYSTEM CORP (520066),2021,Acute Care,Voluntary non-profit - Private,224.0,42.686744,-89.032725,WI,131.0,24820.0,240.0,17343.0,155.0,20518.0,209.0,18602.0
3637,MAYO CLINIC HEALTH SYSTEM EAU CLAIRE HOSPITAL (520070),2021,Acute Care,Voluntary non-profit - Private,190.0,44.812055,-91.51354,WI,197.0,27366.0,497.0,17812.0,439.0,19390.0,374.0,18718.0
3638,FORT MEMORIAL HOSPITAL (520071),2021,Acute Care,Voluntary non-profit - Private,65.0,42.929969,-88.827933,WI,,,54.0,15705.0,86.0,18119.0,108.0,16877.0
3639,ST VINCENT HOSPITAL (520075),2021,Acute Care,Voluntary non-profit - Church,255.0,44.501039,-88.013175,WI,89.0,26869.0,137.0,18319.0,110.0,17636.0,168.0,17798.0
3640,MARSHFIELD MEDICAL CENTER - BEAVER DAM (MMC-BD) (520076),2021,Acute Care,Voluntary non-profit - Private,218.0,43.448477,-88.828197,WI,,,59.0,17000.0,58.0,20533.0,107.0,19051.0
3641,ASCENSION ST FRANCIS HOSPITAL (520078),2021,Acute Care,Voluntary non-profit - Private,159.0,42.98536,-87.933837,WI,37.0,26584.0,163.0,18097.0,,,137.0,20486.0
3642,SSM HEALTH ST MARY'S HOSPITAL - MADISON (520083),2021,Acute Care,Voluntary non-profit - Private,366.0,43.059124,-89.400678,WI,324.0,23917.0,417.0,17173.0,595.0,19315.0,472.0,16916.0
3643,GUNDERSEN LUTHERAN MEDICAL CENTER (520087),2021,Acute Care,Voluntary non-profit - Private,270.0,43.794748,-91.246219,WI,188.0,24231.0,315.0,16668.0,284.0,20200.0,257.0,17355.0
3644,ST. AGNES HOSPITAL HOSPICE (520088),2021,Acute Care,Voluntary non-profit - Private,145.0,43.778691,-88.431179,WI,142.0,26963.0,168.0,17312.0,131.0,19519.0,217.0,17432.0
3645,MERITER HOSPITAL (520089),2021,Acute Care,Voluntary non-profit - Private,313.0,43.065385,-89.400896,WI,269.0,24961.0,483.0,17232.0,323.0,19340.0,456.0,18084.0
3646,HOWARD YOUNG MEDICAL CENTER (520091),2021,Acute Care,Voluntary non-profit - Church,77.0,45.89437,-89.701837,WI,,,138.0,15374.0,108.0,19277.0,140.0,16296.0
3647,SAUK PRAIRIE HOSPITAL (520095),2021,Acute Care,Voluntary non-profit - Church,36.0,43.287718,-89.756072,WI,,,,,646.0,17512.0,60.0,20281.0
3648,ASCENSION ALL SAINTS HOSPITAL (520096),2021,Acute Care,Voluntary non-profit - Church,336.0,42.733346,-87.825173,WI,86.0,26615.0,250.0,16887.0,155.0,19806.0,346.0,19419.0
3649,ST MARY'S HOSPITAL MEDICAL CENTER (520097),2021,Acute Care,Voluntary non-profit - Other,83.0,44.532184,-88.066561,WI,30.0,26442.0,100.0,17254.0,73.0,19214.0,113.0,18504.0
3650,UNIVERSITY OF WI  HOSPITALS & CLINICS AUTHORITY (520098),2021,Acute Care,Government - Hospital District or Authority,579.0,43.077218,-89.429063,WI,344.0,26692.0,526.0,18291.0,627.0,17602.0,446.0,18528.0
3651,BELOIT HEALTH SYSTEM (520100),2021,Acute Care,Voluntary non-profit - Private,101.0,42.546766,-89.007616,WI,98.0,27176.0,180.0,16518.0,122.0,19215.0,128.0,17098.0
3652,AURORA LAKELAND MEDICAL CENTER (520102),2021,Acute Care,Voluntary non-profit - Private,68.0,42.662615,-88.496322,WI,,,139.0,16853.0,76.0,19797.0,135.0,19347.0
3653,COMMUNITY MEMORIAL HOSPITAL (520103),2021,Acute Care,Voluntary non-profit - Private,202.0,,,WI,80.0,28050.0,355.0,17630.0,477.0,18875.0,238.0,20129.0
3654,HOLY FAMILY MEMORIAL (520107),2021,Acute Care,Voluntary non-profit - Other,61.0,44.09441,-87.676865,WI,30.0,25303.0,116.0,16740.0,218.0,21363.0,127.0,16956.0
3655,MILE BLUFF MEDICAL CENTER (520109),2021,Acute Care,Proprietary,172.0,43.782614,-90.076778,WI,,,45.0,16272.0,45.0,21312.0,82.0,14611.0
3656,BAY AREA MEDICAL CENTER (520113),2021,Acute Care,Voluntary non-profit - Private,81.0,,,WI,29.0,26662.0,180.0,16655.0,,,266.0,19843.0
3657,WATERTOWN MEMORIAL HOSPITAL (520116),2021,Acute Care,Voluntary non-profit - Private,95.0,43.199903,-88.699014,WI,,,105.0,16374.0,150.0,18852.0,135.0,15681.0
3658,ASCENSION SE WISCONSIN HOSPITAL - ST JOSEPH CAMPUS (520136),2021,Acute Care,Voluntary non-profit - Church,356.0,43.073465,-87.9761,WI,131.0,24361.0,299.0,16956.0,347.0,20767.0,260.0,18316.0
3659,AURORA ST LUKES MEDICAL CENTER (520138),2021,Acute Care,Voluntary non-profit - Private,936.0,42.988612,-87.949346,WI,495.0,25739.0,1042.0,18225.0,491.0,19828.0,682.0,17401.0
3660,WEST ALLIS MEMORIAL HOSPITAL (520139),2021,Acute Care,Voluntary non-profit - Private,232.0,43.002702,-88.023065,WI,43.0,27898.0,235.0,18628.0,220.0,20395.0,234.0,18578.0
3661,THEDACARE REGIONAL MEDICAL CENTER - APPLETON INC (520160),2021,Acute Care,Voluntary non-profit - Private,147.0,44.278772,-88.395612,WI,175.0,23437.0,180.0,16673.0,244.0,19607.0,180.0,19075.0
3662,FROEDTERT MEMORIAL LUTHERAN HOSPITAL (520177),2021,Acute Care,Voluntary non-profit - Private,577.0,43.038407,-88.027316,WI,156.0,26381.0,494.0,17148.0,,,498.0,19139.0
3663,AURORA MEDICAL CENTER KENOSHA (520189),2021,Acute Care,Voluntary non-profit - Private,81.0,42.567355,-87.933877,WI,59.0,27110.0,167.0,18426.0,212.0,18724.0,195.0,18674.0
3664,AURORA BAYCARE MEDICAL CTR (520193),2021,Acute Care,Proprietary,165.0,44.47335,-87.941091,WI,107.0,25321.0,121.0,17469.0,167.0,18796.0,115.0,17252.0
3665,ORTHOPAEDIC HOSPITAL OF WI (520194),2021,Acute Care,Voluntary non-profit - Other,30.0,43.09827,-87.913579,WI,,,,,550.0,17844.0,,
3666,OAKLEAF SURGICAL HOSPITAL (520196),2021,Acute Care,Proprietary,13.0,44.815002,-91.451764,WI,,,,,334.0,20031.0,,
3667,AURORA MEDICAL CTR OSHKOSH (520198),2021,Acute Care,Voluntary non-profit - Private,68.0,44.027541,-88.593291,WI,38.0,28621.0,67.0,17378.0,87.0,17480.0,114.0,18636.0
3668,MARSHFIELD MEDICAL CENTER - WESTON (520202),2021,Acute Care,Voluntary non-profit - Private,96.0,44.889675,-89.582214,WI,185.0,27369.0,162.0,19733.0,160.0,18669.0,116.0,17995.0
3669,MIDWEST ORTHOPEDIC SPECIALTY HOSPITAL (520205),2021,Acute Care,Voluntary non-profit - Private,16.0,42.860129,-87.951723,WI,,,,,593.0,19947.0,,
3670,AURORA MEDICAL CENTER - SUMMIT (520206),2021,Acute Care,Voluntary non-profit - Private,86.0,43.063611,-88.467732,WI,77.0,23527.0,130.0,18188.0,135.0,19625.0,114.0,16639.0
3671,AURORA MEDICAL CENTER - GRAFTON (520207),2021,Acute Care,Voluntary non-profit - Private,116.0,,,WI,119.0,25607.0,211.0,17802.0,441.0,18288.0,232.0,16515.0
3672,SSM HEALTH ST MARY'S HOSPITAL - JANESVILLE (520208),2021,Acute Care,Voluntary non-profit - Other,50.0,42.670982,-88.976075,WI,,,111.0,18629.0,82.0,21677.0,129.0,19420.0
3673,MARSHFIELD MEDICAL CENTER - EAU CLAIRE (520210),2021,Acute Care,Voluntary non-profit - Private,46.0,44.793318,-91.519083,WI,27.0,26695.0,29.0,16844.0,47.0,18572.0,27.0,18758.0
3674,ASCENSION EAGLE RIVER HOSPITAL (521300),2021,Critical Access,Voluntary non-profit - Private,20.0,45.927518,-89.251678,WI,,,26.0,18119.0,,,45.0,19379.0
3675,MAYO CLINIC HEALTH SYSTEM OAKRIDGE (521302),2021,Critical Access,Voluntary non-profit - Other,26.0,44.577911,-91.216351,WI,,,28.0,19199.0,,,,
3676,GUNDERSEN ST JOSEPHS HOSPITAL AND CLINICS (521304),2021,Critical Access,Voluntary non-profit - Private,25.0,43.648814,-90.34447,WI,,,27.0,18282.0,,,31.0,18635.0
3677,MAYO CLINIC HLTH SYSTM FRANCISCAN HLTHCARE SPARTA (521305),2021,Critical Access,Voluntary non-profit - Church,25.0,43.944395,-90.81516,WI,,,,,,,39.0,16790.0
3678,AMERY HOSPITAL & CLINIC (521308),2021,Critical Access,Voluntary non-profit - Private,35.0,45.295946,-92.36067,WI,,,26.0,17894.0,65.0,17242.0,42.0,18775.0
3679,ASCENSION OUR LADY OF VICTORY HOSPITAL (521311),2021,Critical Access,Voluntary non-profit - Other,24.0,44.955311,-90.920564,WI,,,33.0,18975.0,,,,
3680,MEMORIAL HOSPITAL OF LAFAYETTE COUNTY (521312),2021,Critical Access,Government - Local,25.0,42.68397,-90.110419,WI,,,,,45.0,21170.0,26.0,21742.0
3681,ASCENSION SACRED HEART HOSPITAL (521313),2021,Critical Access,Voluntary non-profit - Church,17.0,45.489006,-89.733596,WI,,,,,,,30.0,16858.0
3682,MAYO CLINIC HEALTH SYSTEM CHIPPEWA VALLEY (521314),2021,Critical Access,Voluntary non-profit - Private,38.0,45.102008,-91.500572,WI,,,,,,,30.0,21619.0
3683,MAYO CLINIC HEALTH SYSTEM-NORTHLAND (521315),2021,Critical Access,Voluntary non-profit - Other,35.0,45.398369,-91.840668,WI,,,54.0,16864.0,,,94.0,17414.0
3684,GUNDERSEN TRI-COUNTY HOSPITAL & CLINICS (521316),2021,Critical Access,Voluntary non-profit - Private,63.0,44.364827,-91.318648,WI,,,,,,,28.0,20886.0
