,Hospital,file_year,Hospital Type,Hospital Ownership,Beds,Lat,Lon,State,Payment for heart attack patients (Denominator),Payment for heart attack patients (Payment),Payment for heart failure patients (Denominator),Payment for heart failure patients (Payment),Payment for hip/knee replacement patients (Denominator),Payment for hip/knee replacement patients (Payment),Payment for pneumonia patients (Denominator),Payment for pneumonia patients (Payment)
3361,NORTH TEXAS MEDICAL CENTER (450090),2017,Acute Care,Government - Hospital District or Authority,43.0,33.645356,-97.161976,TX,,,38.0,17230.0,,,112.0,17397.0
3362,FORT DUNCAN MEDICAL CENTER (450092),2017,Acute Care,Proprietary,102.0,28.711418,-100.454105,TX,50.0,26500.0,181.0,18979.0,45.0,28632.0,235.0,17554.0
3363,BAYSHORE MEDICAL CENTER (450097),2017,Acute Care,Proprietary,347.0,29.665163,-95.183799,TX,157.0,25191.0,297.0,17751.0,,,377.0,21122.0
3364,PAMPA REGIONAL MEDICAL CENTER (450099),2017,Acute Care,Proprietary,71.0,35.656991,-101.407964,TX,42.0,24267.0,94.0,13897.0,110.0,22186.0,119.0,18941.0
3365,HILLCREST BAPTIST MEDICAL CENTER (450101),2017,Acute Care,Voluntary non-profit - Private,277.0,31.489212,-97.156804,TX,152.0,23090.0,250.0,15721.0,239.0,22856.0,411.0,17711.0
3366,MOTHER FRANCES HOSPITAL (450102),2017,Acute Care,Voluntary non-profit - Church,429.0,32.3417,-95.290915,TX,726.0,23656.0,,18723.0,838.0,24949.0,,18610.0
3367,GUADALUPE REGIONAL MEDICAL CENTER (450104),2017,Acute Care,Government - Local,131.0,29.569043,-97.948334,TX,64.0,24717.0,178.0,18334.0,235.0,24650.0,310.0,19750.0
3368,LAS PALMAS MEDICAL CENTER (450107),2017,Acute Care,Proprietary,577.0,31.770483,-106.498753,TX,238.0,23698.0,480.0,17723.0,268.0,22646.0,591.0,18271.0
3369,CONNALLY MEMORIAL MEDICAL CENTER (450108),2017,Acute Care,Government - Hospital District or Authority,44.0,29.159429,-98.173205,TX,,,55.0,16540.0,27.0,24012.0,136.0,15379.0
3370,SOUTH TEXAS HEALTH SYSTEM (450119),2017,Acute Care,Proprietary,828.0,26.263341,-98.182849,TX,300.0,24704.0,474.0,16183.0,,,542.0,17000.0
3371,UNIVERSITY MEDICAL CENTER AT BRACKENRIDGE (450124),2017,Acute Care,Voluntary non-profit - Private,225.0,30.275055,-97.732977,TX,,,55.0,16767.0,30.0,25768.0,52.0,16522.0
3372,KNAPP MEDICAL CENTER (450128),2017,Acute Care,Voluntary non-profit - Private,200.0,26.151972,-97.977581,TX,94.0,27247.0,204.0,15308.0,111.0,22432.0,296.0,17726.0
3373,NIX HEALTH CARE SYSTEM (450130),2017,Acute Care,Proprietary,228.0,29.499165,-98.577128,TX,57.0,23964.0,153.0,18653.0,234.0,27746.0,204.0,17665.0
3374,MEDICAL CENTER HOSPITAL (450132),2017,Acute Care,Government - Hospital District or Authority,340.0,31.844399,-102.37491,TX,294.0,22212.0,348.0,16090.0,273.0,26114.0,365.0,15800.0
3375,MIDLAND MEMORIAL HOSPITAL (450133),2017,Acute Care,Government - Hospital District or Authority,222.0,31.997494,-102.099976,TX,180.0,23063.0,410.0,17116.0,387.0,22739.0,510.0,17650.0
3376,TEXAS HEALTH HARRIS METHODIST FORT WORTH (450135),2017,Acute Care,Voluntary non-profit - Church,648.0,32.73848,-97.339313,TX,647.0,21484.0,769.0,17313.0,208.0,23842.0,875.0,18905.0
3377,BAYLOR SCOTT AND WHITE ALL SAINTS MEDICAL CENTER (450137),2017,Acute Care,Voluntary non-profit - Private,398.0,32.730288,-97.343729,TX,159.0,24176.0,235.0,17499.0,78.0,26023.0,436.0,18543.0
3378,SETON SMITHVILLE REGIONAL HOSPITAL (450143),2017,Acute Care,Voluntary non-profit - Church,21.0,,,TX,,,,,,,44.0,16804.0
3379,PERMIAN REGIONAL MEDICAL CENTER ANDREWS COUNTY HO (450144),2017,Acute Care,Government - Hospital District or Authority,63.0,32.337424,-102.546866,TX,,,,,,,48.0,14552.0
3380,DETAR HEALTHCARE SYSTEM (450147),2017,Acute Care,Proprietary,209.0,28.807549,-97.00021,TX,247.0,22388.0,306.0,16703.0,363.0,23373.0,286.0,16735.0
3381,TEXAS HEALTH HARRIS METHODIST HOSPITAL CLEBURNE (450148),2017,Acute Care,Voluntary non-profit - Church,100.0,32.330845,-97.439189,TX,33.0,23792.0,138.0,14633.0,166.0,24019.0,260.0,16553.0
3382,METROPLEX HOSPITAL (450152),2017,Acute Care,Voluntary non-profit - Private,208.0,31.11335,-97.799519,TX,107.0,24561.0,196.0,15249.0,91.0,23453.0,170.0,16512.0
3383,VAL VERDE REGIONAL MEDICAL CENTER (450154),2017,Acute Care,Government - Hospital District or Authority,55.0,29.374425,-100.893034,TX,53.0,23465.0,157.0,14738.0,,,168.0,15243.0
3384,HEREFORD REGIONAL MEDICAL CENTER (450155),2017,Acute Care,Government - Hospital District or Authority,36.0,34.821162,-102.3902,TX,,,31.0,15981.0,,,63.0,16126.0
3385,GRACE MEDICAL CENTER (450162),2017,Acute Care,Proprietary,92.0,33.548786,-101.869098,TX,,,,,368.0,22220.0,,
3386,CHRISTUS SPOHN HOSPITAL KLEBERG (450163),2017,Acute Care,Voluntary non-profit - Private,58.0,27.491416,-97.849831,TX,26.0,23694.0,167.0,16293.0,,,232.0,17822.0
3387,SOUTH TEXAS REGIONAL MEDICAL CENTER (450165),2017,Acute Care,Proprietary,67.0,,,TX,,,53.0,16861.0,,,181.0,17171.0
3388,MISSION REGIONAL MEDICAL CENTER (450176),2017,Acute Care,Voluntary non-profit - Private,276.0,26.196599,-98.312668,TX,135.0,24902.0,256.0,17805.0,204.0,22799.0,539.0,17788.0
3389,PECOS COUNTY MEMORIAL HOSPITAL (450178),2017,Acute Care,Government - Local,26.0,,,TX,,,62.0,14329.0,,,61.0,20959.0
3390,MEMORIAL HERMANN HOSPITAL SYSTEM (450184),2017,Acute Care,Voluntary non-profit - Private,1303.0,29.812266,-95.430899,TX,787.0,24307.0,,19189.0,,20993.0,,21188.0
3391,SCOTT & WHITE HOSPITAL BRENHAM (450187),2017,Acute Care,Voluntary non-profit - Private,54.0,30.145082,-96.398937,TX,28.0,22724.0,100.0,15755.0,56.0,20577.0,222.0,15753.0
3392,HILL REGIONAL HOSPITAL (450192),2017,Acute Care,Voluntary non-profit - Private,60.0,32.011912,-97.099153,TX,,,78.0,14169.0,,,130.0,15264.0
3393,CHI ST LUKE'S HEALTH BAYLOR COLLEGE OF MEDICINE ME (450193),2017,Acute Care,Voluntary non-profit - Church,674.0,29.707116,-95.39918,TX,292.0,28416.0,880.0,19574.0,334.0,20179.0,478.0,18823.0
3394,EAST TEXAS MEDICAL CENTER JACKSONVILLE (450194),2017,Acute Care,Voluntary non-profit - Private,37.0,31.961418,-95.270547,TX,,,66.0,15646.0,56.0,22774.0,104.0,15478.0
3395,PARIS REGIONAL MEDICAL CENTER (450196),2017,Acute Care,Proprietary,250.0,33.66039,-95.547478,TX,197.0,25169.0,411.0,16602.0,383.0,22330.0,583.0,17449.0
3396,WADLEY REGIONAL MEDICAL CENTER (450200),2017,Acute Care,Physician,198.0,33.428482,-94.047188,TX,156.0,24717.0,254.0,16839.0,150.0,24286.0,376.0,19860.0
3397,WEATHERFORD REGIONAL MEDICAL CENTER (450203),2017,Acute Care,Proprietary,84.0,32.747472,-97.785369,TX,127.0,24146.0,148.0,17392.0,294.0,24662.0,383.0,20087.0
3398,NORTHWEST TEXAS HOSPITAL (450209),2017,Acute Care,Voluntary non-profit - Private,437.0,35.199765,-101.921881,TX,286.0,23588.0,196.0,18020.0,52.0,24134.0,283.0,19100.0
3399,ETMC CARTHAGE (450210),2017,Acute Care,Voluntary non-profit - Private,43.0,32.167126,-94.346039,TX,,,76.0,14970.0,,,148.0,17870.0
3400,CHI ST LUKES HEALTH MEMORIAL LUFKIN (450211),2017,Acute Care,Voluntary non-profit - Private,179.0,31.337324,-94.742481,TX,250.0,25579.0,240.0,18353.0,134.0,21255.0,461.0,18347.0
3401,UNIVERSITY HEALTH SYSTEM (450213),2017,Acute Care,Government - Hospital District or Authority,592.0,29.509488,-98.577062,TX,84.0,24877.0,121.0,17206.0,,,117.0,18749.0
3402,GULF COAST MEDICAL CENTER (450214),2017,Acute Care,Proprietary,69.0,,,TX,,,53.0,17710.0,,,44.0,19028.0
3403,BAYLOR SCOTT & WHITE MEDICAL CENTER - LLANO (450219),2017,Acute Care,Voluntary non-profit - Private,25.0,30.743345,-98.677996,TX,,,55.0,15708.0,,,156.0,17307.0
3404,CONROE REGIONAL MEDICAL CENTER (450222),2017,Acute Care,Proprietary,297.0,30.284022,-95.468722,TX,261.0,25053.0,495.0,18522.0,43.0,28644.0,492.0,19580.0
3405,HENDRICK MEDICAL CENTER (450229),2017,Acute Care,Voluntary non-profit - Private,405.0,32.471553,-99.73118,TX,496.0,24337.0,463.0,17160.0,527.0,23511.0,535.0,16836.0
3406,BAPTIST ST ANTHONY'S HOSPITAL (450231),2017,Acute Care,Proprietary,415.0,35.195115,-101.91885,TX,479.0,22355.0,698.0,16473.0,348.0,24868.0,,18191.0
3407,MEMORIAL HOSPITAL (450235),2017,Acute Care,Government - Hospital District or Authority,34.0,29.515895,-97.428868,TX,,,27.0,17200.0,,,73.0,16751.0
3408,CHRISTUS MOTHER FRANCES HOSPITAL SULPHUR SPRINGS (450236),2017,Acute Care,Government - Hospital District or Authority,83.0,33.15622,-95.599648,TX,99.0,24713.0,155.0,17953.0,66.0,27123.0,336.0,16832.0
3409,CHRISTUS SANTA ROSA HOSPITAL (450237),2017,Acute Care,Voluntary non-profit - Church,478.0,29.512909,-98.591557,TX,534.0,26130.0,594.0,17975.0,405.0,24916.0,851.0,18567.0
3410,FAITH COMMUNITY HOSPITAL (450241),2017,Acute Care,Government - Hospital District or Authority,16.0,33.230386,-98.166732,TX,,,,,,,28.0,15709.0
3411,WISE REGIONAL HEALTH SYSTEM (450271),2017,Acute Care,Government - Hospital District or Authority,127.0,33.220263,-97.593107,TX,159.0,27753.0,132.0,17114.0,117.0,27428.0,294.0,19097.0
3412,CENTRAL TEXAS MEDICAL CENTER (450272),2017,Acute Care,Voluntary non-profit - Private,161.0,29.852359,-97.947738,TX,49.0,23202.0,201.0,17861.0,79.0,26063.0,162.0,16651.0
3413,BAYLOR SCOTT & WHITE MEDICAL CENTER GARLAND (450280),2017,Acute Care,Government - Federal,161.0,,,TX,193.0,25189.0,379.0,17598.0,,,513.0,18186.0
3414,HARRIS HEALTH SYSTEM (450289),2017,Acute Care,Government - Hospital District or Authority,699.0,29.685422,-95.387094,TX,62.0,20495.0,89.0,16001.0,,,64.0,16908.0
3415,TEXAS HEALTH PRESBYTERIAN HOSPITAL KAUFMAN (450292),2017,Acute Care,Voluntary non-profit - Private,61.0,32.591127,-96.317363,TX,,,132.0,15662.0,53.0,21798.0,229.0,17735.0
3416,FRIO REGIONAL HOSPITAL (450293),2017,Acute Care,Government - Hospital District or Authority,22.0,,,TX,,,,,,,37.0,15112.0
3417,COLLEGE STATION MEDICAL CENTER (450299),2017,Acute Care,Proprietary,141.0,30.582626,-96.291014,TX,48.0,23721.0,136.0,15559.0,215.0,19272.0,145.0,14979.0
3418,TEXOMA MEDICAL CENTER (450324),2017,Acute Care,Proprietary,331.0,33.711133,-96.586956,TX,368.0,24359.0,477.0,17736.0,269.0,26726.0,752.0,19332.0
3419,OAKBEND MEDICAL CENTER (450330),2017,Acute Care,Government - Hospital District or Authority,205.0,29.577713,-95.771297,TX,74.0,24489.0,162.0,16688.0,,,245.0,19309.0
3420,SAN ANGELO COMMUNITY MEDICAL CENTER (450340),2017,Acute Care,Proprietary,131.0,31.420076,-100.470132,TX,98.0,20959.0,193.0,14959.0,241.0,21569.0,231.0,16149.0
3421,BAPTIST BEAUMONT HOSPITAL (450346),2017,Acute Care,Voluntary non-profit - Private,392.0,30.068473,-94.120255,TX,232.0,23052.0,389.0,16684.0,243.0,22493.0,525.0,19583.0
3422,HUNTSVILLE MEMORIAL HOSPITAL (450347),2017,Acute Care,Voluntary non-profit - Private,96.0,30.69849,-95.55799,TX,53.0,24838.0,147.0,14893.0,151.0,21955.0,240.0,16258.0
3423,FALLS COMMUNITY HOSPITAL AND CLINIC (450348),2017,Acute Care,Voluntary non-profit - Private,39.0,31.30747,-96.893901,TX,,,,,,,126.0,14317.0
3424,TEXAS HEALTH HARRIS METHODIST HOSPITAL STEPHENVILL (450351),2017,Acute Care,Voluntary non-profit - Private,51.0,32.223163,-98.204871,TX,28.0,21348.0,87.0,15490.0,146.0,21439.0,201.0,15626.0
3425,HUNT REGIONAL MEDICAL CENTER (450352),2017,Acute Care,Government - Hospital District or Authority,172.0,,,TX,55.0,24506.0,303.0,16870.0,175.0,27781.0,551.0,19612.0
3426,HOUSTON METHODIST HOSPITAL (450358),2017,Acute Care,Voluntary non-profit - Private,1019.0,29.710567,-95.400118,TX,398.0,24682.0,,18433.0,,20559.0,,18366.0
3427,CHILDRESS REGIONAL MEDICAL CENTER (450369),2017,Acute Care,Government - Hospital District or Authority,38.0,,,TX,,,34.0,14755.0,54.0,20675.0,66.0,16135.0
3428,COLUMBUS COMMUNITY HOSPITAL (450370),2017,Acute Care,Voluntary non-profit - Private,40.0,29.694287,-96.542483,TX,,,125.0,15925.0,,,149.0,16787.0
3429,BAYLOR SCOTT & WHITE MEDICAL CENTER- WAXAHACHIE (450372),2017,Acute Care,Voluntary non-profit - Private,88.0,32.429622,-96.859736,TX,37.0,25235.0,224.0,16079.0,221.0,24018.0,349.0,16974.0
3430,DALLAS MEDICAL CENTER (450379),2017,Acute Care,Proprietary,119.0,32.914335,-96.873098,TX,,,73.0,20638.0,52.0,35908.0,167.0,23174.0
3431,METHODIST HOSPITAL (450388),2017,Acute Care,Proprietary,1621.0,29.50684,-98.572976,TX,,25068.0,,18348.0,656.0,24850.0,,17657.0
3432,EAST TEXAS MEDICAL CENTER ATHENS (450389),2017,Acute Care,Voluntary non-profit - Private,126.0,32.171435,-95.844022,TX,68.0,23159.0,185.0,15564.0,69.0,21707.0,591.0,16090.0
3433,MEMORIAL MEDICAL CENTER LIVINGSTON (450395),2017,Acute Care,Voluntary non-profit - Private,61.0,30.35777,-95.085743,TX,,,87.0,16748.0,74.0,24126.0,204.0,17323.0
3434,BROWNFIELD REGIONAL MEDICAL CENTER (450399),2017,Acute Care,Government - Hospital District or Authority,28.0,33.187102,-102.26775,TX,,,38.0,15724.0,,,56.0,16314.0
3435,PARKVIEW REGIONAL HOSPITAL (450400),2017,Acute Care,Proprietary,56.0,31.675059,-96.480013,TX,,,41.0,15352.0,,,114.0,16847.0
3436,MEDICAL CENTER OF MCKINNEY (450403),2017,Acute Care,Proprietary,231.0,33.159842,-96.635503,TX,145.0,25084.0,290.0,18153.0,234.0,27544.0,415.0,19085.0
3437,EASTLAND MEMORIAL HOSPITAL (450411),2017,Acute Care,Government - Hospital District or Authority,32.0,32.400439,-98.821636,TX,,,77.0,16200.0,,,95.0,16745.0
3438,TEXAS HEALTH HARRIS METHODIST HOSPITAL AZLE (450419),2017,Acute Care,Voluntary non-profit - Church,31.0,32.881196,-97.533769,TX,,,64.0,19228.0,,,150.0,19667.0
3439,BAYLOR MEDICAL CENTER AT UPTOWN (450422),2017,Acute Care,Voluntary non-profit - Private,24.0,32.80453,-96.794757,TX,,,,,450.0,21197.0,,
3440,HOUSTON METHODIST SAN JACINTO HOSPITAL (450424),2017,Acute Care,Voluntary non-profit - Private,247.0,29.76871,-94.977548,TX,195.0,24532.0,347.0,17885.0,227.0,21417.0,449.0,19992.0
3441,ST DAVID'S MEDICAL CENTER (450431),2017,Acute Care,Voluntary non-profit - Other,561.0,30.290447,-97.72587,TX,355.0,25297.0,851.0,17660.0,929.0,23825.0,693.0,17740.0
3442,NAVARRO REGIONAL HOSPITAL (450447),2017,Acute Care,Voluntary non-profit - Other,96.0,32.085083,-96.503582,TX,,,166.0,14852.0,70.0,22520.0,263.0,17751.0
3443,GLEN ROSE MEDICAL CENTER (450451),2017,Acute Care,Government - Hospital District or Authority,16.0,32.24203,-97.7454,TX,,,34.0,16646.0,,,134.0,15098.0
3444,TYLER COUNTY HOSPITAL (450460),2017,Acute Care,Government - Hospital District or Authority,25.0,30.775287,-94.42822,TX,,,44.0,16612.0,,,82.0,13441.0
3445,TEXAS HEALTH PRESBYTERIAN HOSPITAL  DALLAS (450462),2017,Acute Care,Voluntary non-profit - Private,628.0,32.883139,-96.763574,TX,356.0,24073.0,610.0,17236.0,689.0,25504.0,748.0,18177.0
3446,MATAGORDA REGIONAL MEDICAL CENTER (450465),2017,Acute Care,Government - Hospital District or Authority,57.0,28.982805,-95.99129,TX,53.0,23819.0,117.0,18035.0,36.0,23485.0,136.0,18632.0
3447,WILSON N JONES REGIONAL MEDICAL CENTER (450469),2017,Acute Care,Proprietary,206.0,33.635636,-96.622851,TX,127.0,22841.0,286.0,16648.0,74.0,26840.0,387.0,18471.0
3448,ETMC HENDERSON (450475),2017,Acute Care,Voluntary non-profit - Private,42.0,32.161614,-94.796433,TX,,,85.0,16308.0,35.0,22814.0,120.0,15479.0
3449,WOODLAND HEIGHTS MEDICAL CENTER (450484),2017,Acute Care,Proprietary,135.0,31.327737,-94.756139,TX,136.0,22899.0,200.0,16175.0,267.0,21682.0,260.0,18487.0
3450,MEDICAL ARTS HOSPITAL (450489),2017,Acute Care,Government - Hospital District or Authority,22.0,32.750279,-101.96647,TX,,,,,,,47.0,14612.0
3451,STEPHENS MEMORIAL HOSPITAL (450498),2017,Acute Care,Government - Hospital District or Authority,30.0,32.754056,-98.887719,TX,,,31.0,14470.0,,,57.0,15874.0
3452,MEMORIAL HOSPITAL (450508),2017,Acute Care,Government - Hospital District or Authority,137.0,31.613397,-94.649455,TX,65.0,23617.0,213.0,16734.0,68.0,29162.0,323.0,16930.0
3453,THE MEDICAL CENTER OF SOUTHEAST TEXAS (450518),2017,Acute Care,Proprietary,218.0,29.934952,-93.985007,TX,109.0,22961.0,231.0,18955.0,91.0,23466.0,307.0,21522.0
3454,METHODIST RICHARDSON MEDICAL CENTER (450537),2017,Acute Care,Government - Hospital District or Authority,208.0,32.996143,-96.669176,TX,152.0,27127.0,179.0,21387.0,90.0,23720.0,361.0,20059.0
3455,COVENANT HOSPITAL PLAINVIEW (450539),2017,Acute Care,Voluntary non-profit - Private,49.0,34.207214,-101.731626,TX,,,53.0,15672.0,134.0,24756.0,145.0,16119.0
3456,ABILENE REGIONAL MEDICAL CENTER (450558),2017,Acute Care,Proprietary,202.0,32.374006,-99.742595,TX,188.0,21064.0,185.0,17263.0,287.0,25187.0,312.0,17569.0
3457,BAYLOR SCOTT & WHITE MEDICAL CENTER  GRAPEVINE (450563),2017,Acute Care,Voluntary non-profit - Private,297.0,32.9356,-97.093897,TX,149.0,24116.0,231.0,19216.0,213.0,26018.0,459.0,17597.0
3458,PALO PINTO GENERAL HOSPITAL (450565),2017,Acute Care,Government - Hospital District or Authority,47.0,32.799552,-98.145406,TX,,,92.0,14203.0,,,122.0,16494.0
3459,SHANNON MEDICAL CENTER (450571),2017,Acute Care,Voluntary non-profit - Private,341.0,31.464485,-100.43509,TX,267.0,23010.0,398.0,14490.0,322.0,22973.0,799.0,15923.0
3460,CHRISTUS JASPER MEMORIAL HOSPITAL (450573),2017,Acute Care,Government - Local,43.0,30.907639,-94.008533,TX,,,63.0,16754.0,,,146.0,17157.0
3461,HEMPHILL COUNTY HOSPITAL (450578),2017,Acute Care,Government - Hospital District or Authority,15.0,35.903792,-100.387399,TX,,,,,,,35.0,12523.0
3462,TIMBERLANDS HOSPITAL (450580),2017,Acute Care,Government - Hospital District or Authority,42.0,,,TX,,,81.0,13404.0,,,71.0,14646.0
3463,WILBARGER GENERAL HOSPITAL (450584),2017,Acute Care,Government - Hospital District or Authority,38.0,34.159419,-99.31333,TX,,,,,,,83.0,16814.0
3464,SEYMOUR HOSPITAL (450586),2017,Acute Care,Government - Hospital District or Authority,27.0,33.589788,-99.247697,TX,,,30.0,16238.0,,,94.0,13776.0
3465,BROWNWOOD REGIONAL MEDICAL CENTER (450587),2017,Acute Care,Proprietary,102.0,31.680211,-98.988158,TX,,,106.0,14762.0,119.0,24188.0,386.0,17072.0
3466,LAKE GRANBURY MEDICAL CENTER (450596),2017,Acute Care,Proprietary,47.0,32.431845,-97.802729,TX,60.0,22806.0,132.0,16359.0,187.0,24348.0,291.0,20116.0
3467,CUERO COMMUNITY HOSPITAL (450597),2017,Acute Care,Government - Hospital District or Authority,47.0,29.112495,-97.281693,TX,,,112.0,16371.0,,,154.0,19779.0
3468,HILL COUNTRY MEMORIAL HOSPITAL INC (450604),2017,Acute Care,Voluntary non-profit - Private,62.0,30.262187,-98.880491,TX,,,130.0,14875.0,564.0,21668.0,201.0,15817.0
3469,CARE REGIONAL MEDICAL CENTER (450605),2017,Acute Care,Proprietary,73.0,27.915921,-97.161829,TX,,,43.0,15404.0,,,101.0,15749.0
3470,MEMORIAL HERMANN MEMORIAL CITY MEDICAL CENTER (450610),2017,Acute Care,Voluntary non-profit - Private,410.0,29.781023,-95.544422,TX,241.0,22205.0,589.0,18510.0,734.0,19844.0,878.0,20455.0
3471,CLEAR LAKE REGIONAL MEDICAL CENTER (450617),2017,Acute Care,Proprietary,594.0,29.541062,-95.126274,TX,480.0,24568.0,804.0,18734.0,105.0,23698.0,971.0,21200.0
3472,DIMMIT REGIONAL HOSPITAL (450620),2017,Acute Care,Voluntary non-profit - Private,34.0,,,TX,,,,,,,59.0,13982.0
3473,DENTON REGIONAL MEDICAL CENTER (450634),2017,Acute Care,Proprietary,195.0,33.176831,-97.094019,TX,211.0,25823.0,247.0,17734.0,377.0,23406.0,494.0,19799.0
3474,HOUSTON NORTHWEST MEDICAL CENTER (450638),2017,Acute Care,Proprietary,333.0,30.018099,-95.439796,TX,118.0,25044.0,266.0,18444.0,48.0,22680.0,280.0,19942.0
3475,TEXAS HEALTH HARRIS METHODIST HURST-EULESS-BEDFORD (450639),2017,Acute Care,Voluntary non-profit - Private,251.0,32.833513,-97.125241,TX,136.0,24579.0,352.0,18588.0,64.0,28806.0,450.0,18603.0
3476,NOCONA GENERAL HOSPITAL (450641),2017,Acute Care,Government - Hospital District or Authority,26.0,33.777559,-97.731564,TX,,,,,,,49.0,15946.0
3477,DOCTORS HOSPITAL OF LAREDO (450643),2017,Acute Care,Proprietary,183.0,27.60709,-99.476281,TX,82.0,21233.0,285.0,17462.0,,,430.0,20209.0
3478,WEST HOUSTON MEDICAL CENTER (450644),2017,Acute Care,Proprietary,237.0,29.730314,-95.59475,TX,114.0,25532.0,212.0,17166.0,66.0,23633.0,297.0,24261.0
3479,MEDICAL CITY DALLAS HOSPITAL (450647),2017,Acute Care,Proprietary,727.0,32.909447,-96.772089,TX,149.0,23371.0,401.0,19686.0,452.0,21163.0,443.0,19480.0
3480,MEDICAL CENTER OF PLANO (450651),2017,Acute Care,Proprietary,428.0,33.019387,-96.76573,TX,170.0,24879.0,310.0,17065.0,40.0,29030.0,517.0,18388.0
3481,SCENIC MOUNTAIN MEDICAL CENTER (450653),2017,Acute Care,Proprietary,84.0,32.240015,-101.492412,TX,55.0,21493.0,117.0,16131.0,,,104.0,15671.0
3482,STARR COUNTY MEMORIAL HOSPITAL (450654),2017,Acute Care,Government - Hospital District or Authority,48.0,26.37754,-98.859886,TX,62.0,20724.0,38.0,15319.0,,,338.0,15871.0
3483,NACOGDOCHES MEDICAL CENTER (450656),2017,Acute Care,Voluntary non-profit - Other,152.0,31.652058,-94.654265,TX,84.0,23002.0,93.0,15455.0,67.0,27466.0,206.0,16448.0
3484,FREESTONE MEDICAL CENTER (450658),2017,Acute Care,Voluntary non-profit - Private,40.0,31.725644,-96.16961,TX,,,31.0,14169.0,,,85.0,15960.0
3485,PARK PLAZA HOSPITAL (450659),2017,Acute Care,Proprietary,192.0,29.722375,-95.388045,TX,,,107.0,16535.0,59.0,22651.0,137.0,23428.0
3486,ODESSA REGIONAL MEDICAL CENTER (450661),2017,Acute Care,Proprietary,211.0,31.851458,-102.366027,TX,139.0,22895.0,140.0,16125.0,105.0,23682.0,160.0,19406.0
3487,VALLEY REGIONAL MEDICAL CENTER (450662),2017,Acute Care,Proprietary,207.0,,,TX,216.0,21535.0,312.0,17468.0,85.0,25780.0,474.0,19536.0
3488,SIERRA MEDICAL CENTER (450668),2017,Acute Care,Proprietary,294.0,31.77867,-106.47965,TX,153.0,21536.0,204.0,15808.0,319.0,24775.0,358.0,17050.0
3489,MEDICAL CENTER OF LEWISVILLE (450669),2017,Acute Care,Voluntary non-profit - Private,171.0,33.046306,-97.004207,TX,111.0,24310.0,165.0,17043.0,66.0,22349.0,280.0,18932.0
3490,TOMBALL REGIONAL MEDICAL CENTER (450670),2017,Acute Care,Proprietary,298.0,30.088703,-95.623985,TX,159.0,26395.0,408.0,18273.0,141.0,23102.0,549.0,20337.0
3491,PLAZA MEDICAL CENTER OF FORT WORTH (450672),2017,Acute Care,Proprietary,220.0,32.735481,-97.343704,TX,199.0,25014.0,251.0,18639.0,344.0,24507.0,286.0,20257.0
3492,MEDICAL CENTER OF ARLINGTON (450675),2017,Acute Care,Proprietary,301.0,32.691751,-97.1148,TX,161.0,24657.0,301.0,18245.0,63.0,23494.0,448.0,20918.0
3493,TEXAS HEALTH HUGULEY HOSPITAL FORT WORTH SOUTH (450677),2017,Acute Care,Voluntary non-profit - Church,225.0,32.585454,-97.319102,TX,182.0,25161.0,390.0,18793.0,118.0,27286.0,386.0,22480.0
3494,BAYLOR SCOTT AND WHITE MEDICAL CENTER WHITE ROCK (450678),2017,Acute Care,Proprietary,186.0,32.835521,-96.705001,TX,113.0,23434.0,217.0,16770.0,100.0,26695.0,259.0,17440.0
3495,MEMORIAL HERMANN NORTHEAST (450684),2017,Acute Care,Government - Hospital District or Authority,251.0,29.994565,-95.275482,TX,166.0,24938.0,392.0,18158.0,,,319.0,19503.0
3496,UNIVERSITY MEDICAL CENTER (450686),2017,Acute Care,Government - Hospital District or Authority,445.0,33.589429,-101.887977,TX,189.0,22311.0,225.0,17508.0,160.0,24266.0,490.0,16954.0
3497,DALLAS REGIONAL MEDICAL CENTER (450688),2017,Acute Care,Proprietary,189.0,32.777575,-96.59972,TX,87.0,23131.0,119.0,17972.0,,,152.0,21179.0
