,Hospital,file_year,Hospital Type,Hospital Ownership,Beds,Lat,Lon,State,AMI 30-Day Mortality Rate (MORT 30 AMI),Death rate for CABG surgery patients (MORT 30 CABG),Death rate for COPD patients (MORT 30 COPD),Death rate for stroke patients (MORT 30 STK),Heart failure 30-Day Mortality Rate (MORT 30 HF),Pneumonia 30-Day Mortality Rate (MORT 30 PN)
7496,WILLAPA HARBOR HOSPITAL (501303),2018,Critical Access,Government - Hospital District or Authority,10.0,46.662164,-123.812317,WA,,,11.2,,,17.5
7497,SUMMIT PACIFIC MEDICAL CENTER-SWING BED UNIT (501304),2018,Critical Access,Government - Hospital District or Authority,10.0,47.006623,-123.391022,WA,,,9.9,,,15.7
7498,SUMMIT PACIFIC MEDICAL CENTER-SWING BED UNIT (501304),2018,Critical Access,Government - Hospital District or Authority,10.0,47.006623,-123.391022,WA,,,9.9,,,15.7
7499,LINCOLN HOSPITAL (501305),2018,Critical Access,Government - Hospital District or Authority,30.0,,,WA,,,,,12.6,15.6
7500,LINCOLN HOSPITAL (501305),2018,Critical Access,Government - Hospital District or Authority,30.0,,,WA,,,,,12.6,15.6
7501,COULEE MEDICAL CENTER (501308),2018,Critical Access,Government - Hospital District or Authority,25.0,47.942382,-119.005555,WA,,,7.8,,11.8,15.1
7502,COULEE MEDICAL CENTER (501308),2018,Critical Access,Government - Hospital District or Authority,25.0,47.942382,-119.005555,WA,,,7.8,,11.8,15.1
7503,PROVIDENCE ST JOSEPH HOSPITAL (501309),2018,Critical Access,Voluntary non-profit - Church,52.0,48.278213,-117.710846,WA,,,8.9,,12.0,17.7
7504,PROVIDENCE ST JOSEPH HOSPITAL (501309),2018,Critical Access,Voluntary non-profit - Church,52.0,48.278213,-117.710846,WA,,,8.9,,12.0,17.7
7505,NEWPORT COMMUNITY HOSPITAL (501310),2018,Critical Access,Government - Hospital District or Authority,61.0,48.18217,-117.04842,WA,,,9.2,,,17.4
7506,NEWPORT COMMUNITY HOSPITAL (501310),2018,Critical Access,Government - Hospital District or Authority,61.0,48.18217,-117.04842,WA,,,9.2,,,17.4
7507,PROSSER MEMORIAL HOSPITAL (501312),2018,Critical Access,Government - Hospital District or Authority,25.0,46.20763,-119.763502,WA,,,8.0,,11.6,16.8
7508,PROSSER MEMORIAL HOSPITAL (501312),2018,Critical Access,Government - Hospital District or Authority,25.0,46.20763,-119.763502,WA,,,8.0,,11.6,16.8
7509,OCEAN BEACH HOSPITAL (501314),2018,Critical Access,Government - Hospital District or Authority,24.0,46.311696,-124.043352,WA,,,9.6,,12.7,19.7
7510,OCEAN BEACH HOSPITAL (501314),2018,Critical Access,Government - Hospital District or Authority,24.0,46.311696,-124.043352,WA,,,9.6,,12.7,19.7
7511,SKYLINE HOSPITAL (501315),2018,Critical Access,Government - Hospital District or Authority,17.0,45.722474,-121.469921,WA,,,7.8,,,14.3
7512,SKYLINE HOSPITAL (501315),2018,Critical Access,Government - Hospital District or Authority,17.0,45.722474,-121.469921,WA,,,7.8,,,14.3
7513,KLICKITAT VALLEY HOSPITAL (501316),2018,Critical Access,Government - Hospital District or Authority,21.0,45.820239,-120.812299,WA,,,,,,14.1
7514,KLICKITAT VALLEY HOSPITAL (501316),2018,Critical Access,Government - Hospital District or Authority,21.0,45.820239,-120.812299,WA,,,,,,14.1
7515,COLUMBIA BASIN HOSPITAL (501317),2018,Critical Access,Government - Hospital District or Authority,72.0,47.315742,-119.548125,WA,,,,,,14.9
7516,COLUMBIA BASIN HOSPITAL (501317),2018,Critical Access,Government - Hospital District or Authority,72.0,47.315742,-119.548125,WA,,,,,,14.9
7517,NORTH VALLEY HOSPITAL (501321),2018,Critical Access,Government - Hospital District or Authority,21.0,48.706819,-119.439597,WA,,,9.7,,,16.0
7518,NORTH VALLEY HOSPITAL (501321),2018,Critical Access,Government - Hospital District or Authority,21.0,48.706819,-119.439597,WA,,,9.7,,,16.0
7519,FERRY COUNTY MEMORIAL HOSPITAL (501322),2018,Critical Access,Government - Hospital District or Authority,25.0,48.652745,-118.733177,WA,,,,,,17.5
7520,FERRY COUNTY MEMORIAL HOSPITAL (501322),2018,Critical Access,Government - Hospital District or Authority,25.0,48.652745,-118.733177,WA,,,,,,17.5
7521,JEFFERSON HEALTHCARE (501323),2018,Critical Access,Government - Hospital District or Authority,25.0,48.105539,-122.790285,WA,,,9.5,15.1,12.2,17.1
7522,JEFFERSON HEALTHCARE (501323),2018,Critical Access,Government - Hospital District or Authority,25.0,48.105539,-122.790285,WA,,,9.5,15.1,12.2,17.1
7523,THREE RIVERS HOSPITAL (501324),2018,Critical Access,Government - Hospital District or Authority,25.0,48.106824,-119.782686,WA,,,,,,16.4
7524,THREE RIVERS HOSPITAL (501324),2018,Critical Access,Government - Hospital District or Authority,25.0,48.106824,-119.782686,WA,,,,,,16.4
7525,FORKS COMMUNITY HOSPITAL (501325),2018,Critical Access,Government - Hospital District or Authority,38.0,47.946356,-124.393471,WA,,,,,,16.6
7526,FORKS COMMUNITY HOSPITAL (501325),2018,Critical Access,Government - Hospital District or Authority,38.0,47.946356,-124.393471,WA,,,,,,16.6
7527,PROVIDENCE MOUNT CARMEL HOSPITAL (501326),2018,Critical Access,Voluntary non-profit - Church,25.0,48.541303,-117.892385,WA,12.9,,10.8,16.5,13.7,17.2
7528,PROVIDENCE MOUNT CARMEL HOSPITAL (501326),2018,Critical Access,Voluntary non-profit - Church,25.0,48.541303,-117.892385,WA,12.9,,10.8,16.5,13.7,17.2
7529,WHITMAN HOSPITAL AND MEDICAL CENTER (501327),2018,Critical Access,Government - Hospital District or Authority,25.0,46.868919,-117.375012,WA,,,9.8,,12.1,16.1
7530,WHITMAN HOSPITAL AND MEDICAL CENTER (501327),2018,Critical Access,Government - Hospital District or Authority,25.0,46.868919,-117.375012,WA,,,9.8,,12.1,16.1
7531,MID VALLEY HOSPITAL (501328),2018,Critical Access,Government - Hospital District or Authority,25.0,48.396527,-119.545328,WA,,,9.6,15.3,14.4,18.4
7532,MID VALLEY HOSPITAL (501328),2018,Critical Access,Government - Hospital District or Authority,25.0,48.396527,-119.545328,WA,,,9.6,15.3,14.4,18.4
7533,PEACEHEALTH UNITED GENERAL MEDICAL CENTER (501329),2018,Critical Access,Government - Hospital District or Authority,27.0,48.495516,-122.275287,WA,,,8.4,,11.1,15.5
7534,PEACEHEALTH UNITED GENERAL MEDICAL CENTER (501329),2018,Critical Access,Government - Hospital District or Authority,27.0,48.495516,-122.275287,WA,,,8.4,,11.1,15.5
7535,SUNNYSIDE COMMUNITY HOSPITAL (501330),2018,Critical Access,Voluntary non-profit - Private,25.0,46.322218,-120.006966,WA,,,8.7,13.6,10.9,13.8
7536,SUNNYSIDE COMMUNITY HOSPITAL (501330),2018,Critical Access,Voluntary non-profit - Private,25.0,46.322218,-120.006966,WA,,,8.7,13.6,10.9,13.8
7537,PULLMAN REGIONAL HOSPITAL (501331),2018,Critical Access,Government - Hospital District or Authority,25.0,46.713462,-117.169846,WA,,,11.1,,14.6,19.4
7538,PULLMAN REGIONAL HOSPITAL (501331),2018,Critical Access,Government - Hospital District or Authority,25.0,46.713462,-117.169846,WA,,,11.1,,14.6,19.4
7539,TRI-STATE MEMORIAL HOSPITAL (501332),2018,Critical Access,Voluntary non-profit - Private,25.0,46.403638,-117.054507,WA,,,10.7,14.0,11.5,16.4
7540,TRI-STATE MEMORIAL HOSPITAL (501332),2018,Critical Access,Voluntary non-profit - Private,25.0,46.403638,-117.054507,WA,,,10.7,14.0,11.5,16.4
7541,KITTITAS VALLEY COMMUNITY HOSPITAL (501333),2018,Critical Access,Government - Hospital District or Authority,26.0,46.987688,-120.536761,WA,,,9.0,14.7,12.1,17.2
7542,KITTITAS VALLEY COMMUNITY HOSPITAL (501333),2018,Critical Access,Government - Hospital District or Authority,26.0,46.987688,-120.536761,WA,,,9.0,14.7,12.1,17.2
7543,LAKE CHELAN COMMUNITY HOSPITAL (501334),2018,Critical Access,Government - Hospital District or Authority,24.0,47.845139,-120.010511,WA,,,,,,14.6
7544,LAKE CHELAN COMMUNITY HOSPITAL (501334),2018,Critical Access,Government - Hospital District or Authority,24.0,47.845139,-120.010511,WA,,,,,,14.6
7545,ST ELIZABETH HOSPITAL (501335),2018,Critical Access,Voluntary non-profit - Private,25.0,47.208417,-121.988157,WA,,,9.6,15.0,13.0,14.9
7546,ST ELIZABETH HOSPITAL (501335),2018,Critical Access,Voluntary non-profit - Private,25.0,47.208417,-121.988157,WA,,,9.6,15.0,13.0,14.9
7547,MASON GENERAL HOSPITAL & FAMILY OF CLINICS (501336),2018,Critical Access,Government - Hospital District or Authority,25.0,47.226742,-123.115279,WA,14.0,,9.5,14.5,15.8,16.3
7548,MASON GENERAL HOSPITAL & FAMILY OF CLINICS (501336),2018,Critical Access,Government - Hospital District or Authority,25.0,47.226742,-123.115279,WA,14.0,,9.5,14.5,15.8,16.3
7549,LOURDES MEDICAL CENTER (501337),2018,Critical Access,Voluntary non-profit - Church,35.0,46.235026,-119.094436,WA,12.3,,8.1,14.3,12.9,15.9
7550,LOURDES MEDICAL CENTER (501337),2018,Critical Access,Voluntary non-profit - Church,35.0,46.235026,-119.094436,WA,12.3,,8.1,14.3,12.9,15.9
7551,WHIDBEYHEALTH MEDICAL CENTER (501339),2018,Critical Access,Government - Hospital District or Authority,25.0,48.21424,-122.686122,WA,14.7,,10.2,14.9,16.8,15.7
7552,WHIDBEYHEALTH MEDICAL CENTER (501339),2018,Critical Access,Government - Hospital District or Authority,25.0,48.21424,-122.686122,WA,14.7,,10.2,14.9,16.8,15.7
7553,WEST VIRGINIA UNIVERSITY HOSPITALS (510001),2018,Acute Care,Voluntary non-profit - Private,595.0,,,WV,15.6,4.3,10.6,15.0,12.3,14.6
7554,WEST VIRGINIA UNIVERSITY HOSPITALS (510001),2018,Acute Care,Voluntary non-profit - Private,595.0,,,WV,15.6,4.3,10.6,15.0,12.3,14.6
7555,GREENBRIER VALLEY MEDICAL CENTER (510002),2018,Acute Care,Proprietary,97.0,,,WV,14.0,,7.9,13.1,13.6,16.5
7556,GREENBRIER VALLEY MEDICAL CENTER (510002),2018,Acute Care,Proprietary,97.0,,,WV,14.0,,7.9,13.1,13.6,16.5
7557,UNITED HOSPITAL CENTER (510006),2018,Acute Care,Voluntary non-profit - Private,264.0,39.330578,-80.240796,WV,12.8,,7.1,13.0,10.5,15.6
7558,UNITED HOSPITAL CENTER (510006),2018,Acute Care,Voluntary non-profit - Private,264.0,39.330578,-80.240796,WV,12.8,,7.1,13.0,10.5,15.6
7559,ST MARY'S MEDICAL CENTER (510007),2018,Acute Care,Voluntary non-profit - Church,379.0,38.431833,-82.401335,WV,11.4,3.8,7.8,17.2,9.5,14.0
7560,ST MARY'S MEDICAL CENTER (510007),2018,Acute Care,Voluntary non-profit - Church,379.0,38.431833,-82.401335,WV,11.4,3.8,7.8,17.2,9.5,14.0
7561,BERKELEY MEDICAL CENTER (510008),2018,Acute Care,Voluntary non-profit - Other,170.0,39.477254,-77.980619,WV,13.3,,8.5,16.2,11.5,12.8
7562,BERKELEY MEDICAL CENTER (510008),2018,Acute Care,Voluntary non-profit - Other,170.0,39.477254,-77.980619,WV,13.3,,8.5,16.2,11.5,12.8
7563,PLEASANT VALLEY HOSPITAL (510012),2018,Acute Care,Voluntary non-profit - Private,170.0,38.868705,-82.124403,WV,13.9,,7.9,,12.1,16.5
7564,PLEASANT VALLEY HOSPITAL (510012),2018,Acute Care,Voluntary non-profit - Private,170.0,38.868705,-82.124403,WV,13.9,,7.9,,12.1,16.5
7565,REYNOLDS MEMORIAL HOSPITAL (510013),2018,Acute Care,Voluntary non-profit - Private,94.0,39.946169,-80.75427,WV,13.6,,8.3,14.0,13.7,15.1
7566,REYNOLDS MEMORIAL HOSPITAL (510013),2018,Acute Care,Voluntary non-profit - Private,94.0,39.946169,-80.75427,WV,13.6,,8.3,14.0,13.7,15.1
7567,CHARLESTON AREA MEDICAL CENTER (510022),2018,Acute Care,Voluntary non-profit - Private,847.0,38.34712,-81.626183,WV,12.8,3.2,8.4,15.9,11.4,15.7
7568,CHARLESTON AREA MEDICAL CENTER (510022),2018,Acute Care,Voluntary non-profit - Private,847.0,38.34712,-81.626183,WV,12.8,3.2,8.4,15.9,11.4,15.7
7569,WEIRTON MEDICAL CENTER (510023),2018,Acute Care,Government - Local,182.0,40.393726,-80.529739,WV,13.8,,7.3,13.1,11.9,14.7
7570,WEIRTON MEDICAL CENTER (510023),2018,Acute Care,Government - Local,182.0,40.393726,-80.529739,WV,13.8,,7.3,13.1,11.9,14.7
7571,MONONGALIA COUNTY GENERAL HOSPITAL (510024),2018,Acute Care,Voluntary non-profit - Private,181.0,39.66262,-79.94639,WV,12.0,3.2,9.7,14.2,10.1,14.4
7572,MONONGALIA COUNTY GENERAL HOSPITAL (510024),2018,Acute Care,Voluntary non-profit - Private,181.0,39.66262,-79.94639,WV,12.0,3.2,9.7,14.2,10.1,14.4
7573,THOMAS MEMORIAL HOSPITAL (510029),2018,Acute Care,Voluntary non-profit - Private,202.0,38.355643,-81.726502,WV,12.7,,6.2,13.2,10.6,11.9
7574,THOMAS MEMORIAL HOSPITAL (510029),2018,Acute Care,Voluntary non-profit - Private,202.0,38.355643,-81.726502,WV,12.7,,6.2,13.2,10.6,11.9
7575,BECKLEY VA MEDICAL CENTER (51002F),2018,Acute Care (VA),Government - Federal,,,,,,,,,9.0,10.5
7576,DAVIS MEDICAL CENTER (510030),2018,Acute Care,Voluntary non-profit - Private,95.0,38.928159,-79.853154,WV,12.9,,7.7,14.6,10.9,16.5
7577,DAVIS MEDICAL CENTER (510030),2018,Acute Care,Voluntary non-profit - Private,95.0,38.928159,-79.853154,WV,12.9,,7.7,14.6,10.9,16.5
7578,ST FRANCIS HOSPITAL (510031),2018,Acute Care,Proprietary,108.0,38.353364,-81.63258,WV,12.5,,7.8,,9.8,14.3
7579,ST FRANCIS HOSPITAL (510031),2018,Acute Care,Proprietary,108.0,38.353364,-81.63258,WV,12.5,,7.8,,9.8,14.3
7580,STONEWALL JACKSON MEMORIAL HOSPITAL (510038),2018,Acute Care,Voluntary non-profit - Private,64.0,39.048285,-80.492743,WV,13.2,,7.8,,11.2,17.1
7581,STONEWALL JACKSON MEMORIAL HOSPITAL (510038),2018,Acute Care,Voluntary non-profit - Private,64.0,39.048285,-80.492743,WV,13.2,,7.8,,11.2,17.1
7582,OHIO VALLEY MEDICAL CENTER (510039),2018,Acute Care,Voluntary non-profit - Private,200.0,40.059434,-80.721732,WV,14.8,,10.8,16.0,14.4,15.3
7583,OHIO VALLEY MEDICAL CENTER (510039),2018,Acute Care,Voluntary non-profit - Private,200.0,40.059434,-80.721732,WV,14.8,,10.8,16.0,14.4,15.3
7584,CLARKSBURG VA MEDICAL CENTER (51003F),2018,Acute Care (VA),Government - Federal,,,,,14.6,,,,11.9,17.4
7585,PRINCETON COMMUNITY HOSPITAL (510046),2018,Acute Care,Government - Local,194.0,37.362458,-81.113097,WV,15.1,,9.5,14.9,10.0,17.4
7586,PRINCETON COMMUNITY HOSPITAL (510046),2018,Acute Care,Government - Local,194.0,37.362458,-81.113097,WV,15.1,,9.5,14.9,10.0,17.4
7587,FAIRMONT REGIONAL MEDICAL CENTER (510047),2018,Acute Care,Voluntary non-profit - Private,141.0,39.480876,-80.164069,WV,12.9,,8.4,15.6,10.9,13.6
7588,FAIRMONT REGIONAL MEDICAL CENTER (510047),2018,Acute Care,Voluntary non-profit - Private,141.0,39.480876,-80.164069,WV,12.9,,8.4,15.6,10.9,13.6
7589,LOGAN REGIONAL MEDICAL CENTER (510048),2018,Acute Care,Proprietary,140.0,37.846318,-81.994284,WV,13.0,,6.2,14.1,9.3,12.9
7590,LOGAN REGIONAL MEDICAL CENTER (510048),2018,Acute Care,Proprietary,140.0,37.846318,-81.994284,WV,13.0,,6.2,14.1,9.3,12.9
7591,HUNTINGTON VA MEDICAL CENTER (51004F),2018,Acute Care (VA),Government - Federal,,,,,14.1,,,,7.6,18.4
7592,WHEELING HOSPITAL (510050),2018,Acute Care,Voluntary non-profit - Church,354.0,40.060074,-80.684022,WV,14.8,5.5,9.8,15.7,15.1,22.6
7593,WHEELING HOSPITAL (510050),2018,Acute Care,Voluntary non-profit - Church,354.0,40.060074,-80.684022,WV,14.8,5.5,9.8,15.7,15.1,22.6
7594,CABELL HUNTINGTON HOSPITAL INC (510055),2018,Acute Care,Voluntary non-profit - Private,316.0,38.410022,-82.428411,WV,14.4,,8.5,18.5,10.7,16.8
7595,CABELL HUNTINGTON HOSPITAL INC (510055),2018,Acute Care,Voluntary non-profit - Private,316.0,38.410022,-82.428411,WV,14.4,,8.5,18.5,10.7,16.8
7596,CAMDEN CLARK MEDICAL CENTER (510058),2018,Acute Care,Voluntary non-profit - Private,306.0,39.270209,-81.560426,WV,13.0,3.1,8.5,15.1,12.6,18.4
7597,CAMDEN CLARK MEDICAL CENTER (510058),2018,Acute Care,Voluntary non-profit - Private,306.0,39.270209,-81.560426,WV,13.0,3.1,8.5,15.1,12.6,18.4
7598,MARTINSBURG VA MEDICAL CENTER (51005F),2018,Acute Care (VA),Government - Federal,,,,,13.4,,,,9.9,12.1
7599,BECKLEY ARH HOSPITAL (510062),2018,Acute Care,Voluntary non-profit - Private,160.0,37.798718,-81.169502,WV,12.0,,8.4,14.4,10.4,14.8
7600,BECKLEY ARH HOSPITAL (510062),2018,Acute Care,Voluntary non-profit - Private,160.0,37.798718,-81.169502,WV,12.0,,8.4,14.4,10.4,14.8
7601,RALEIGH GENERAL HOSPITAL (510070),2018,Acute Care,Proprietary,300.0,37.786458,-81.203103,WV,13.6,,5.6,15.2,9.4,16.5
7602,RALEIGH GENERAL HOSPITAL (510070),2018,Acute Care,Proprietary,300.0,37.786458,-81.203103,WV,13.6,,5.6,15.2,9.4,16.5
7603,BLUEFIELD REGIONAL MEDICAL CENTER (510071),2018,Acute Care,Proprietary,96.0,37.257517,-81.234129,WV,11.7,,7.7,14.5,15.5,17.7
7604,BLUEFIELD REGIONAL MEDICAL CENTER (510071),2018,Acute Care,Proprietary,96.0,37.257517,-81.234129,WV,11.7,,7.7,14.5,15.5,17.7
7605,WETZEL COUNTY HOSPITAL (510072),2018,Acute Care,Government - Local,44.0,,,WV,,,8.1,,12.9,14.1
7606,WETZEL COUNTY HOSPITAL (510072),2018,Acute Care,Government - Local,44.0,,,WV,,,8.1,,12.9,14.1
7607,WILLIAMSON MEMORIAL HOSPITAL (510077),2018,Acute Care,Voluntary non-profit - Private,64.0,37.678237,-82.272031,WV,,,8.0,,11.0,16.0
7608,WILLIAMSON MEMORIAL HOSPITAL (510077),2018,Acute Care,Voluntary non-profit - Private,64.0,37.678237,-82.272031,WV,,,8.0,,11.0,16.0
7609,SUMMERSVILLE REGIONAL MEDICAL CENTER (510082),2018,Acute Care,Government - Local,101.0,,,WV,,,8.2,14.7,10.5,19.5
7610,SUMMERSVILLE REGIONAL MEDICAL CENTER (510082),2018,Acute Care,Government - Local,101.0,,,WV,,,8.2,14.7,10.5,19.5
7611,WELCH COMMUNITY HOSPITAL (510086),2018,Acute Care,Government - State,103.0,37.438822,-81.589295,WV,,,8.1,,,15.4
7612,WELCH COMMUNITY HOSPITAL (510086),2018,Acute Care,Government - State,103.0,37.438822,-81.589295,WV,,,8.1,,,15.4
7613,MINNIE HAMILTON HEALTH SYSTEM (511303),2018,Critical Access,Voluntary non-profit - Private,51.0,38.923796,-81.091891,WV,,,8.3,,,15.3
7614,MINNIE HAMILTON HEALTH SYSTEM (511303),2018,Critical Access,Voluntary non-profit - Private,51.0,38.923796,-81.091891,WV,,,8.3,,,15.3
7615,SISTERSVILLE GENERAL HOSPITAL (511304),2018,Critical Access,Government - Local,28.0,39.558339,-81.004067,WV,,,,,,14.8
7616,SISTERSVILLE GENERAL HOSPITAL (511304),2018,Critical Access,Government - Local,28.0,39.558339,-81.004067,WV,,,,,,14.8
7617,ROANE GENERAL HOSPITAL (511306),2018,Critical Access,Voluntary non-profit - Private,65.0,38.813654,-81.36887,WV,,,8.4,,,17.4
7618,ROANE GENERAL HOSPITAL (511306),2018,Critical Access,Voluntary non-profit - Private,65.0,38.813654,-81.36887,WV,,,8.4,,,17.4
7619,GRAFTON CITY HOSPITAL (511307),2018,Critical Access,Government - Local,76.0,39.344037,-80.024413,WV,,,10.9,,12.0,16.5
7620,GRAFTON CITY HOSPITAL (511307),2018,Critical Access,Government - Local,76.0,39.344037,-80.024413,WV,,,10.9,,12.0,16.5
7621,BRAXTON COUNTY MEMORIAL HOSPITAL (511308),2018,Critical Access,Voluntary non-profit - Private,25.0,38.660126,-80.748334,WV,,,8.1,,,15.0
7622,BRAXTON COUNTY MEMORIAL HOSPITAL (511308),2018,Critical Access,Voluntary non-profit - Private,25.0,38.660126,-80.748334,WV,,,8.1,,,15.0
7623,WAR MEMORIAL HOSPITAL INC (511309),2018,Critical Access,Voluntary non-profit - Private,41.0,39.640923,-78.19987,WV,,,8.9,,,14.6
7624,WAR MEMORIAL HOSPITAL INC (511309),2018,Critical Access,Voluntary non-profit - Private,41.0,39.640923,-78.19987,WV,,,8.9,,,14.6
7625,SUMMERS COUNTY ARH HOSPITAL (511310),2018,Critical Access,Voluntary non-profit - Private,28.0,37.674714,-80.89145,WV,,,,,11.0,16.7
7626,SUMMERS COUNTY ARH HOSPITAL (511310),2018,Critical Access,Voluntary non-profit - Private,28.0,37.674714,-80.89145,WV,,,,,11.0,16.7
7627,HAMPSHIRE MEMORIAL HOSPITAL (511311),2018,Critical Access,Voluntary non-profit - Private,44.0,39.332057,-78.699913,WV,,,8.8,,10.7,17.0
7628,HAMPSHIRE MEMORIAL HOSPITAL (511311),2018,Critical Access,Voluntary non-profit - Private,44.0,39.332057,-78.699913,WV,,,8.8,,10.7,17.0
7629,PRESTON MEMORIAL HOSPITAL (511312),2018,Critical Access,Voluntary non-profit - Private,25.0,39.465641,-79.676398,WV,,,7.1,,10.4,15.3
7630,PRESTON MEMORIAL HOSPITAL (511312),2018,Critical Access,Voluntary non-profit - Private,25.0,39.465641,-79.676398,WV,,,7.1,,10.4,15.3
7631,BOONE MEMORIAL HOSPITAL (511313),2018,Critical Access,Government - Local,25.0,38.048636,-81.806532,WV,,,7.3,,14.7,16.6
7632,BOONE MEMORIAL HOSPITAL (511313),2018,Critical Access,Government - Local,25.0,38.048636,-81.806532,WV,,,7.3,,14.7,16.6
7633,POCAHONTAS MEMORIAL HOSPITAL (511314),2018,Critical Access,Government - Local,25.0,38.201423,-80.108701,WV,,,,,,15.3
7634,POCAHONTAS MEMORIAL HOSPITAL (511314),2018,Critical Access,Government - Local,25.0,38.201423,-80.108701,WV,,,,,,15.3
7635,POTOMAC VALLEY HOSPITAL (511315),2018,Critical Access,Voluntary non-profit - Private,25.0,39.408908,-79.003468,WV,,,7.2,,11.0,14.5
7636,POTOMAC VALLEY HOSPITAL (511315),2018,Critical Access,Voluntary non-profit - Private,25.0,39.408908,-79.003468,WV,,,7.2,,11.0,14.5
7637,GRANT MEMORIAL HOSPITAL (511316),2018,Critical Access,Government - Local,40.0,39.001841,-79.137985,WV,13.0,,7.7,,12.2,11.9
7638,GRANT MEMORIAL HOSPITAL (511316),2018,Critical Access,Government - Local,40.0,39.001841,-79.137985,WV,13.0,,7.7,,12.2,11.9
7639,PLATEAU MEDICAL CENTER (511317),2018,Critical Access,Proprietary,25.0,37.97468,-81.14417,WV,,,7.6,,11.0,16.5
7640,PLATEAU MEDICAL CENTER (511317),2018,Critical Access,Proprietary,25.0,37.97468,-81.14417,WV,,,7.6,,11.0,16.5
7641,"MONTGOMERY GENERAL HOSPITAL, INC (511318)",2018,Critical Access,Voluntary non-profit - Private,69.0,38.182878,-81.324708,WV,,,7.9,,,17.7
7642,"MONTGOMERY GENERAL HOSPITAL, INC (511318)",2018,Critical Access,Voluntary non-profit - Private,69.0,38.182878,-81.324708,WV,,,7.9,,,17.7
7643,JEFFERSON MEDICAL CENTER (511319),2018,Critical Access,Voluntary non-profit - Private,25.0,39.295971,-77.858265,WV,,,7.6,,13.5,17.2
7644,JEFFERSON MEDICAL CENTER (511319),2018,Critical Access,Voluntary non-profit - Private,25.0,39.295971,-77.858265,WV,,,7.6,,13.5,17.2
7645,JACKSON GENERAL HOSPITAL (511320),2018,Critical Access,Voluntary non-profit - Other,25.0,38.823541,-81.728325,WV,,,8.1,,11.7,15.5
7646,JACKSON GENERAL HOSPITAL (511320),2018,Critical Access,Voluntary non-profit - Other,25.0,38.823541,-81.728325,WV,,,8.1,,11.7,15.5
7647,ST JOSEPH'S HOSPITAL (511321),2018,Critical Access,Voluntary non-profit - Private,51.0,38.991275,-80.236824,WV,,,8.7,,,15.6
7648,ST JOSEPH'S HOSPITAL (511321),2018,Critical Access,Voluntary non-profit - Private,51.0,38.991275,-80.236824,WV,,,8.7,,,15.6
7649,ASCENSION ST MICHAELS HOSPITAL (520002),2018,Acute Care,Voluntary non-profit - Church,88.0,44.526825,-89.566203,WI,12.8,,7.3,15.1,10.4,13.0
7650,ASCENSION ST MICHAELS HOSPITAL (520002),2018,Acute Care,Voluntary non-profit - Church,88.0,44.526825,-89.566203,WI,12.8,,7.3,15.1,10.4,13.0
7651,MAYO CLINIC HLTH SYSTEM  FRANCISCAN MED CTR (520004),2018,Acute Care,Voluntary non-profit - Private,136.0,43.804038,-91.239557,WI,14.4,,9.2,13.7,12.5,16.4
7652,MAYO CLINIC HLTH SYSTEM  FRANCISCAN MED CTR (520004),2018,Acute Care,Voluntary non-profit - Private,136.0,43.804038,-91.239557,WI,14.4,,9.2,13.7,12.5,16.4
7653,WAUKESHA MEMORIAL HOSPITAL (520008),2018,Acute Care,Voluntary non-profit - Private,275.0,43.011279,-88.245522,WI,14.0,3.4,8.6,14.9,13.1,15.7
7654,WAUKESHA MEMORIAL HOSPITAL (520008),2018,Acute Care,Voluntary non-profit - Private,275.0,43.011279,-88.245522,WI,14.0,3.4,8.6,14.9,13.1,15.7
7655,ASCENSION NE WISCONSIN ST ELIZABETH HOSPITAL (520009),2018,Acute Care,Voluntary non-profit - Private,239.0,44.248733,-88.404135,WI,14.1,2.7,8.6,15.2,13.5,17.3
7656,ASCENSION NE WISCONSIN ST ELIZABETH HOSPITAL (520009),2018,Acute Care,Voluntary non-profit - Private,239.0,44.248733,-88.404135,WI,14.1,2.7,8.6,15.2,13.5,17.3
