,Hospital,file_year,Hospital Type,Hospital Ownership,Beds,Lat,Lon,State,CAUTI W Z Score,CDI W Z Score,CLABSI W Z Score,MRSA W Z Score,SSI W Z Score,PSI-90 W Z Score,Domain 1 Score,Domain 2 Score,Total HAC Score,Payment Reduction
6000,BON SECOURS MARYVIEW MEDICAL CENTER (490017),2018,Acute Care,Voluntary non-profit - Private,341.0,36.836211,-76.348365,VA,-0.8672,-0.9208,0.8872,2.2236,-1.4872,1.0952,1.0952,-0.0329,0.1364,No
6001,BON SECOURS MARYVIEW MEDICAL CENTER (490017),2018,Acute Care,Voluntary non-profit - Private,341.0,36.836211,-76.348365,VA,-0.8672,-0.9208,0.8872,2.2236,-1.4872,1.0952,1.0952,-0.0329,0.1364,No
6002,AUGUSTA HEALTH (490018),2018,Acute Care,Voluntary non-profit - Private,244.0,38.092332,-78.988461,VA,0.3907,-0.5658,1.0733,-1.4551,0.2003,-0.98,-0.98,-0.0713,-0.2076,No
6003,AUGUSTA HEALTH (490018),2018,Acute Care,Voluntary non-profit - Private,244.0,38.092332,-78.988461,VA,0.3907,-0.5658,1.0733,-1.4551,0.2003,-0.98,-0.98,-0.0713,-0.2076,No
6004,NOVANT HEALTH UVA HEALTH SYSTEM CULPEPER MED CENTE (490019),2018,Acute Care,Voluntary non-profit - Other,70.0,38.454848,-78.011305,VA,-1.5254,-1.2528,,,,0.2647,0.2647,-1.3891,-1.141,No
6005,NOVANT HEALTH UVA HEALTH SYSTEM CULPEPER MED CENTE (490019),2018,Acute Care,Voluntary non-profit - Other,70.0,38.454848,-78.011305,VA,-1.5254,-1.2528,,,,0.2647,0.2647,-1.3891,-1.141,No
6006,JOHN RANDOLPH MEDICAL CENTER (490020),2018,Acute Care,Proprietary,147.0,37.307065,-77.291491,VA,-0.1088,0.2413,-0.6434,-0.2048,-1.4872,-0.3474,-0.3474,-0.4406,-0.4266,No
6007,JOHN RANDOLPH MEDICAL CENTER (490020),2018,Acute Care,Proprietary,147.0,37.307065,-77.291491,VA,-0.1088,0.2413,-0.6434,-0.2048,-1.4872,-0.3474,-0.3474,-0.4406,-0.4266,No
6008,CENTRA (490021),2018,Acute Care,Voluntary non-profit - Private,605.0,37.416648,-79.169753,VA,0.531,-0.4687,0.6826,-0.8889,-0.9858,0.0126,0.0126,-0.226,-0.1902,No
6009,CENTRA (490021),2018,Acute Care,Voluntary non-profit - Private,605.0,37.416648,-79.169753,VA,0.531,-0.4687,0.6826,-0.8889,-0.9858,0.0126,0.0126,-0.226,-0.1902,No
6010,MARY WASHINGTON HOSPITAL (490022),2018,Acute Care,Voluntary non-profit - Private,432.0,38.310732,-77.481482,VA,-0.8622,0.1877,0.4052,-0.2529,-0.0146,1.4137,1.4137,-0.1073,0.1208,No
6011,MARY WASHINGTON HOSPITAL (490022),2018,Acute Care,Voluntary non-profit - Private,432.0,38.310732,-77.481482,VA,-0.8622,0.1877,0.4052,-0.2529,-0.0146,1.4137,1.4137,-0.1073,0.1208,No
6012,FAUQUIER HOSPITAL (490023),2018,Acute Care,Voluntary non-profit - Private,97.0,38.714858,-77.808306,VA,-0.8121,-0.9693,-1.511,-1.4551,0.7768,1.445,1.445,-0.7941,-0.4583,No
6013,FAUQUIER HOSPITAL (490023),2018,Acute Care,Voluntary non-profit - Private,97.0,38.714858,-77.808306,VA,-0.8121,-0.9693,-1.511,-1.4551,0.7768,1.445,1.445,-0.7941,-0.4583,No
6014,CARILION MEDICAL CENTER (490024),2018,Acute Care,Voluntary non-profit - Private,728.0,37.252046,-79.942297,VA,1.7054,1.0764,-0.2358,-0.5817,0.775,0.9062,0.9062,0.5479,0.6016,Yes
6015,CARILION MEDICAL CENTER (490024),2018,Acute Care,Voluntary non-profit - Private,728.0,37.252046,-79.942297,VA,1.7054,1.0764,-0.2358,-0.5817,0.775,0.9062,0.9062,0.5479,0.6016,Yes
6016,MEDICAL COLLEGE OF VIRGINIA HOSPITALS (490032),2018,Acute Care,Government - Hospital District or Authority,754.0,,,VA,-0.4078,1.2603,0.0619,0.4839,2.1044,2.3268,2.3268,0.7005,0.9445,Yes
6017,MEDICAL COLLEGE OF VIRGINIA HOSPITALS (490032),2018,Acute Care,Government - Hospital District or Authority,754.0,,,VA,-0.4078,1.2603,0.0619,0.4839,2.1044,2.3268,2.3268,0.7005,0.9445,Yes
6018,WARREN MEMORIAL HOSPITAL (490033),2018,Acute Care,Voluntary non-profit - Other,166.0,38.930415,-78.19893,VA,-1.5254,-0.0984,,,,-0.0619,-0.0619,-0.8119,-0.6994,No
6019,WARREN MEMORIAL HOSPITAL (490033),2018,Acute Care,Voluntary non-profit - Other,166.0,38.930415,-78.19893,VA,-1.5254,-0.0984,,,,-0.0619,-0.0619,-0.8119,-0.6994,No
6020,RIVERSIDE SHORE MEMORIAL HOSPITAL (490037),2018,Acute Care,Voluntary non-profit - Private,95.0,37.699712,-75.720937,VA,2.1498,-0.8263,0.0162,,,0.0002,0.0002,0.4466,0.3796,Yes
6021,RIVERSIDE SHORE MEMORIAL HOSPITAL (490037),2018,Acute Care,Voluntary non-profit - Private,95.0,37.699712,-75.720937,VA,2.1498,-0.8263,0.0162,,,0.0002,0.0002,0.4466,0.3796,Yes
6022,SMYTH COUNTY COMMUNITY HOSPITAL (490038),2018,Acute Care,Voluntary non-profit - Private,152.0,36.850466,-81.489801,VA,,-0.7573,,,,0.6583,0.6583,-0.7573,-0.545,No
6023,SMYTH COUNTY COMMUNITY HOSPITAL (490038),2018,Acute Care,Voluntary non-profit - Private,152.0,36.850466,-81.489801,VA,,-0.7573,,,,0.6583,0.6583,-0.7573,-0.545,No
6024,INOVA ALEXANDRIA HOSPITAL (490040),2018,Acute Care,Voluntary non-profit - Private,327.0,38.824128,-77.104437,VA,1.3212,0.4482,1.5925,-0.2219,0.513,1.0422,1.0422,0.7306,0.7773,Yes
6025,INOVA ALEXANDRIA HOSPITAL (490040),2018,Acute Care,Voluntary non-profit - Private,327.0,38.824128,-77.104437,VA,1.3212,0.4482,1.5925,-0.2219,0.513,1.0422,1.0422,0.7306,0.7773,Yes
6026,BON SECOURS MARY IMMACULATE HOSPITAL (490041),2018,Acute Care,Voluntary non-profit - Private,219.0,37.143006,-76.51312,VA,-0.6767,0.1545,-0.0244,-0.7415,-0.0058,0.2605,0.2605,-0.2588,-0.1809,No
6027,BON SECOURS MARY IMMACULATE HOSPITAL (490041),2018,Acute Care,Voluntary non-profit - Private,219.0,37.143006,-76.51312,VA,-0.6767,0.1545,-0.0244,-0.7415,-0.0058,0.2605,0.2605,-0.2588,-0.1809,No
6028,CARILION NEW RIVER VALLEY MEDICAL CENTER (490042),2018,Acute Care,Voluntary non-profit - Private,142.0,37.08894,-80.506786,VA,-1.365,0.5708,-0.7499,-0.287,-1.1919,0.7267,0.7267,-0.6046,-0.4049,No
6029,CARILION NEW RIVER VALLEY MEDICAL CENTER (490042),2018,Acute Care,Voluntary non-profit - Private,142.0,37.08894,-80.506786,VA,-1.365,0.5708,-0.7499,-0.287,-1.1919,0.7267,0.7267,-0.6046,-0.4049,No
6030,INOVA LOUDOUN HOSPITAL (490043),2018,Acute Care,Voluntary non-profit - Private,282.0,39.074609,-77.475227,VA,-0.1656,-0.055,-0.7026,-1.0502,-1.2286,-0.6835,-0.6835,-0.6404,-0.6469,No
6031,INOVA LOUDOUN HOSPITAL (490043),2018,Acute Care,Voluntary non-profit - Private,282.0,39.074609,-77.475227,VA,-0.1656,-0.055,-0.7026,-1.0502,-1.2286,-0.6835,-0.6835,-0.6404,-0.6469,No
6032,SENTARA OBICI HOSPITAL (490044),2018,Acute Care,Voluntary non-profit - Other,181.0,36.773058,-76.583413,VA,-1.0994,-0.6628,-0.8243,-0.5352,1.4388,-1.6222,-1.6222,-0.3366,-0.5294,No
6033,SENTARA OBICI HOSPITAL (490044),2018,Acute Care,Voluntary non-profit - Other,181.0,36.773058,-76.583413,VA,-1.0994,-0.6628,-0.8243,-0.5352,1.4388,-1.6222,-1.6222,-0.3366,-0.5294,No
6034,NOVANT PRINCE WILLIAM MEDICAL CENTER (490045),2018,Acute Care,Voluntary non-profit - Private,144.0,38.767458,-77.484936,VA,2.1498,-1.143,0.5067,-0.9463,2.1044,0.2358,0.2358,0.5343,0.4895,Yes
6035,NOVANT PRINCE WILLIAM MEDICAL CENTER (490045),2018,Acute Care,Voluntary non-profit - Private,144.0,38.767458,-77.484936,VA,2.1498,-1.143,0.5067,-0.9463,2.1044,0.2358,0.2358,0.5343,0.4895,Yes
6036,SENTARA LEIGH HOSPITAL (490046),2018,Acute Care,Voluntary non-profit - Other,251.0,36.850592,-76.191695,VA,-1.0276,-0.0345,-0.7719,-0.7012,1.5209,-1.7118,-1.7118,-0.2029,-0.4292,No
6037,SENTARA LEIGH HOSPITAL (490046),2018,Acute Care,Voluntary non-profit - Other,251.0,36.850592,-76.191695,VA,-1.0276,-0.0345,-0.7719,-0.7012,1.5209,-1.7118,-1.7118,-0.2029,-0.4292,No
6038,LEWISGALE MEDICAL CENTER (490048),2018,Acute Care,Voluntary non-profit - Other,365.0,37.2651,-80.033158,VA,0.5427,1.0075,-0.2865,-0.0357,0.3243,-1.7118,-1.7118,0.3105,0.0071,No
6039,LEWISGALE MEDICAL CENTER (490048),2018,Acute Care,Voluntary non-profit - Other,365.0,37.2651,-80.033158,VA,0.5427,1.0075,-0.2865,-0.0357,0.3243,-1.7118,-1.7118,0.3105,0.0071,No
6040,VIRGINIA HOSPITAL CENTER (490050),2018,Acute Care,Voluntary non-profit - Private,356.0,38.889088,-77.128654,VA,0.1953,-0.0473,-0.7922,-0.1908,-0.2818,-1.061,-1.061,-0.2234,-0.349,No
6041,VIRGINIA HOSPITAL CENTER (490050),2018,Acute Care,Voluntary non-profit - Private,356.0,38.889088,-77.128654,VA,0.1953,-0.0473,-0.7922,-0.1908,-0.2818,-1.061,-1.061,-0.2234,-0.349,No
6042,RIVERSIDE REGIONAL MEDICAL CENTER (490052),2018,Acute Care,Voluntary non-profit - Private,357.0,37.06389,-76.4854,VA,0.4676,0.1213,-1.2269,-0.1924,0.927,-0.3417,-0.3417,0.0193,-0.0348,No
6043,RIVERSIDE REGIONAL MEDICAL CENTER (490052),2018,Acute Care,Voluntary non-profit - Private,357.0,37.06389,-76.4854,VA,0.4676,0.1213,-1.2269,-0.1924,0.927,-0.3417,-0.3417,0.0193,-0.0348,No
6044,JOHNSTON MEMORIAL HOSPITAL (490053),2018,Acute Care,Voluntary non-profit - Private,118.0,36.72067,-81.90856,VA,-0.944,0.4048,-1.0476,-0.3165,-0.6434,2.3268,2.3268,-0.5094,-0.0839,No
6045,JOHNSTON MEMORIAL HOSPITAL (490053),2018,Acute Care,Voluntary non-profit - Private,118.0,36.72067,-81.90856,VA,-0.944,0.4048,-1.0476,-0.3165,-0.6434,2.3268,2.3268,-0.5094,-0.0839,No
6046,SENTARA VIRGINIA BEACH GENERAL HOSPITAL (490057),2018,Acute Care,Voluntary non-profit - Other,268.0,36.864158,-76.028342,VA,-0.4746,0.1979,-1.3706,-0.0947,-0.1141,-0.1017,-0.1017,-0.3712,-0.3308,No
6047,SENTARA VIRGINIA BEACH GENERAL HOSPITAL (490057),2018,Acute Care,Voluntary non-profit - Other,268.0,36.864158,-76.028342,VA,-0.4746,0.1979,-1.3706,-0.0947,-0.1141,-0.1017,-0.1017,-0.3712,-0.3308,No
6048,BON SECOURS ST MARYS HOSPITAL (490059),2018,Acute Care,Voluntary non-profit - Church,416.0,37.584405,-77.513262,VA,-0.3744,-0.6935,-0.6924,0.169,1.0685,1.1978,1.1978,-0.1046,0.0908,No
6049,BON SECOURS ST MARYS HOSPITAL (490059),2018,Acute Care,Voluntary non-profit - Church,416.0,37.584405,-77.513262,VA,-0.3744,-0.6935,-0.6924,0.169,1.0685,1.1978,1.1978,-0.1046,0.0908,No
6050,CLINCH VALLEY MEDICAL CENTER (490060),2018,Acute Care,Proprietary,175.0,37.093978,-81.819444,VA,-1.5254,-1.9602,-0.914,,0.7418,-0.3113,-0.3113,-0.9144,-0.824,No
6051,CLINCH VALLEY MEDICAL CENTER (490060),2018,Acute Care,Proprietary,175.0,37.093978,-81.819444,VA,-1.5254,-1.9602,-0.914,,0.7418,-0.3113,-0.3113,-0.9144,-0.824,No
6052,INOVA FAIRFAX HOSPITAL (490063),2018,Acute Care,Voluntary non-profit - Private,888.0,38.857674,-77.225833,VA,0.7866,0.0114,0.4847,0.3521,0.4711,-1.5072,-1.5072,0.4212,0.1319,No
6053,INOVA FAIRFAX HOSPITAL (490063),2018,Acute Care,Voluntary non-profit - Private,888.0,38.857674,-77.225833,VA,0.7866,0.0114,0.4847,0.3521,0.4711,-1.5072,-1.5072,0.4212,0.1319,No
6054,SENTARA WILLIAMSBURG REGIONAL MEDICAL CENTER (490066),2018,Acute Care,Voluntary non-profit - Private,131.0,37.335033,-76.742161,VA,-1.1545,-1.0357,-1.511,-1.4551,0.3313,-1.7118,-1.7118,-0.965,-1.077,No
6055,SENTARA WILLIAMSBURG REGIONAL MEDICAL CENTER (490066),2018,Acute Care,Voluntary non-profit - Private,131.0,37.335033,-76.742161,VA,-1.1545,-1.0357,-1.511,-1.4551,0.3313,-1.7118,-1.7118,-0.965,-1.077,No
6056,SOUTHSIDE REGIONAL MEDICAL CENTER (490067),2018,Acute Care,Proprietary,301.0,37.183654,-77.361466,VA,-0.0319,1.2016,-0.3795,0.5491,-0.6889,0.3169,0.3169,0.1301,0.1581,No
6057,SOUTHSIDE REGIONAL MEDICAL CENTER (490067),2018,Acute Care,Proprietary,301.0,37.183654,-77.361466,VA,-0.0319,1.2016,-0.3795,0.5491,-0.6889,0.3169,0.3169,0.1301,0.1581,No
6058,BON SECOURS MEMORIAL REGIONAL MEDICAL CENTER (490069),2018,Acute Care,Voluntary non-profit - Church,223.0,37.629352,-77.388102,VA,0.3773,-0.742,-0.0903,-0.0885,-0.3552,-0.6341,-0.6341,-0.1797,-0.2479,No
6059,BON SECOURS MEMORIAL REGIONAL MEDICAL CENTER (490069),2018,Acute Care,Voluntary non-profit - Church,223.0,37.629352,-77.388102,VA,0.3773,-0.742,-0.0903,-0.0885,-0.3552,-0.6341,-0.6341,-0.1797,-0.2479,No
6060,DANVILLE REGIONAL MEDICAL CENTER (490075),2018,Acute Care,Proprietary,291.0,36.577072,-79.40481,VA,-0.625,-0.719,0.8467,0.4591,0.3575,2.3268,2.3268,0.0639,0.4033,Yes
6061,DANVILLE REGIONAL MEDICAL CENTER (490075),2018,Acute Care,Proprietary,291.0,36.577072,-79.40481,VA,-0.625,-0.719,0.8467,0.4591,0.3575,2.3268,2.3268,0.0639,0.4033,Yes
6062,SENTARA MARTHA JEFFERSON HOSPITAL (490077),2018,Acute Care,Voluntary non-profit - Private,162.0,38.025106,-78.444855,VA,0.3139,0.2873,-0.9478,-1.4551,-0.6522,0.1538,0.1538,-0.4908,-0.3941,No
6063,SENTARA MARTHA JEFFERSON HOSPITAL (490077),2018,Acute Care,Voluntary non-profit - Private,162.0,38.025106,-78.444855,VA,0.3139,0.2873,-0.9478,-1.4551,-0.6522,0.1538,0.1538,-0.4908,-0.3941,No
6064,MEMORIAL HOSPITAL OF MARTINSVILLE & HENRY COUNTY (490079),2018,Acute Care,Proprietary,220.0,,,VA,-0.9941,0.0165,1.1545,1.6147,0.0361,1.5468,1.5468,0.3655,0.5427,Yes
6065,MEMORIAL HOSPITAL OF MARTINSVILLE & HENRY COUNTY (490079),2018,Acute Care,Proprietary,220.0,,,VA,-0.9941,0.0165,1.1545,1.6147,0.0361,1.5468,1.5468,0.3655,0.5427,Yes
6066,RIVERSIDE TAPPAHANNOCK HOSPITAL (490084),2018,Acute Care,Voluntary non-profit - Private,67.0,37.900668,-76.877614,VA,2.1498,1.0432,,,0.1444,-0.4406,-0.4406,1.1125,0.8795,Yes
6067,RIVERSIDE TAPPAHANNOCK HOSPITAL (490084),2018,Acute Care,Voluntary non-profit - Private,67.0,37.900668,-76.877614,VA,2.1498,1.0432,,,0.1444,-0.4406,-0.4406,1.1125,0.8795,Yes
6068,CENTRA BEDFORD MEMORIAL HOSPITAL (490088),2018,Acute Care,Voluntary non-profit - Private,142.0,37.351563,-79.516415,VA,,1.4953,,,,-0.2894,-0.2894,1.4953,1.2276,Yes
6069,CENTRA BEDFORD MEMORIAL HOSPITAL (490088),2018,Acute Care,Voluntary non-profit - Private,142.0,37.351563,-79.516415,VA,,1.4953,,,,-0.2894,-0.2894,1.4953,1.2276,Yes
6070,CARILION FRANKLIN MEMORIAL HOSPITAL (490089),2018,Acute Care,Voluntary non-profit - Private,37.0,36.994584,-79.889813,VA,,-0.7343,,,,-0.1027,-0.1027,-0.7343,-0.6396,No
6071,CARILION FRANKLIN MEMORIAL HOSPITAL (490089),2018,Acute Care,Voluntary non-profit - Private,37.0,36.994584,-79.889813,VA,,-0.7343,,,,-0.1027,-0.1027,-0.7343,-0.6396,No
6072,"CENTRA SOUTHSIDE COMMUNITY HOSPITAL, INC (490090)",2018,Acute Care,Voluntary non-profit - Other,84.0,37.303317,-78.403058,VA,-0.9774,-0.1137,,,-1.4872,0.7211,0.7211,-0.8594,-0.6224,No
6073,"CENTRA SOUTHSIDE COMMUNITY HOSPITAL, INC (490090)",2018,Acute Care,Voluntary non-profit - Other,84.0,37.303317,-78.403058,VA,-0.9774,-0.1137,,,-1.4872,0.7211,0.7211,-0.8594,-0.6224,No
6074,SOUTHAMPTON MEMORIAL HOSPITAL (490092),2018,Acute Care,Proprietary,205.0,36.691171,-76.934942,VA,0.3974,0.0191,,,,-0.3396,-0.3396,0.2082,0.1261,No
6075,SOUTHAMPTON MEMORIAL HOSPITAL (490092),2018,Acute Care,Proprietary,205.0,36.691171,-76.934942,VA,0.3974,0.0191,,,,-0.3396,-0.3396,0.2082,0.1261,No
6076,SENTARA CAREPLEX HOSPITAL (490093),2018,Acute Care,Voluntary non-profit - Private,193.0,37.056448,-76.392362,VA,0.4124,0.2949,-0.3778,-0.1738,0.6667,-1.3319,-1.3319,0.1645,-0.06,No
6077,SENTARA CAREPLEX HOSPITAL (490093),2018,Acute Care,Voluntary non-profit - Private,193.0,37.056448,-76.392362,VA,0.4124,0.2949,-0.3778,-0.1738,0.6667,-1.3319,-1.3319,0.1645,-0.06,No
6078,BON SECOURS RICHMOND COMMUNITY HOSPITAL (490094),2018,Acute Care,Voluntary non-profit - Private,101.0,37.540264,-77.406271,VA,,-1.9602,,,,-0.046,-0.046,-1.9602,-1.6731,No
6079,BON SECOURS RICHMOND COMMUNITY HOSPITAL (490094),2018,Acute Care,Voluntary non-profit - Private,101.0,37.540264,-77.406271,VA,,-1.9602,,,,-0.046,-0.046,-1.9602,-1.6731,No
6080,SOUTHERN VIRGINIA REGIONAL MEDICAL CENTER (490097),2018,Acute Care,Proprietary,80.0,36.701568,-77.535985,VA,-1.5254,-0.1878,,,,-0.2224,-0.2224,-0.8566,-0.7614,No
6081,SOUTHERN VIRGINIA REGIONAL MEDICAL CENTER (490097),2018,Acute Care,Proprietary,80.0,36.701568,-77.535985,VA,-1.5254,-0.1878,,,,-0.2224,-0.2224,-0.8566,-0.7614,No
6082,COMMUNITY MEMORIAL HOSPITAL (490098),2018,Acute Care,Voluntary non-profit - Private,229.0,36.747656,-78.104106,VA,-0.8321,-0.0039,-0.5537,0.6685,0.2492,0.9312,0.9312,-0.0944,0.0594,No
6083,COMMUNITY MEMORIAL HOSPITAL (490098),2018,Acute Care,Voluntary non-profit - Private,229.0,36.747656,-78.104106,VA,-0.8321,-0.0039,-0.5537,0.6685,0.2492,0.9312,0.9312,-0.0944,0.0594,No
6084,INOVA FAIR OAKS HOSPITAL (490101),2018,Acute Care,Voluntary non-profit - Other,178.0,38.882234,-77.382499,VA,1.7622,-0.0728,0.6319,-0.0001,0.0885,-1.2057,-1.2057,0.4819,0.2288,No
6085,INOVA FAIR OAKS HOSPITAL (490101),2018,Acute Care,Voluntary non-profit - Other,178.0,38.882234,-77.382499,VA,1.7622,-0.0728,0.6319,-0.0001,0.0885,-1.2057,-1.2057,0.4819,0.2288,No
6086,RESTON HOSPITAL CENTER (490107),2018,Acute Care,Voluntary non-profit - Private,204.0,38.96189,-77.362657,VA,-0.4596,0.18,0.505,-0.7198,0.506,-0.9669,-0.9669,0.0023,-0.1431,No
6087,RESTON HOSPITAL CENTER (490107),2018,Acute Care,Voluntary non-profit - Private,204.0,38.96189,-77.362657,VA,-0.4596,0.18,0.505,-0.7198,0.506,-0.9669,-0.9669,0.0023,-0.1431,No
6088,LEWISGALE HOSPITAL MONTGOMERY (490110),2018,Acute Care,Proprietary,91.0,37.185621,-80.408612,VA,0.5761,-0.4687,1.0615,-1.4551,1.5436,-0.8291,-0.8291,0.2515,0.0894,No
6089,LEWISGALE HOSPITAL MONTGOMERY (490110),2018,Acute Care,Proprietary,91.0,37.185621,-80.408612,VA,0.5761,-0.4687,1.0615,-1.4551,1.5436,-0.8291,-0.8291,0.2515,0.0894,No
6090,WYTHE COUNTY COMMUNITY HOSPITAL (490111),2018,Acute Care,Proprietary,100.0,36.953297,-81.095069,VA,-1.5254,-1.0229,,,1.2309,-0.4962,-0.4962,-0.4391,-0.4477,No
6091,WYTHE COUNTY COMMUNITY HOSPITAL (490111),2018,Acute Care,Proprietary,100.0,36.953297,-81.095069,VA,-1.5254,-1.0229,,,1.2309,-0.4962,-0.4962,-0.4391,-0.4477,No
6092,CJW MEDICAL CENTER (490112),2018,Acute Care,Proprietary,787.0,37.515832,-77.52488,VA,0.8301,0.7955,0.6843,-0.6888,0.2073,0.3319,0.3319,0.3657,0.3606,No
6093,CJW MEDICAL CENTER (490112),2018,Acute Care,Proprietary,787.0,37.515832,-77.52488,VA,0.8301,0.7955,0.6843,-0.6888,0.2073,0.3319,0.3319,0.3657,0.3606,No
6094,SENTARA NORTHERN VIRGINIA MEDICAL CENTER (490113),2018,Acute Care,Voluntary non-profit - Private,163.0,38.634953,-77.284211,VA,-0.7051,0.5095,-1.511,-0.5585,-0.5945,0.4143,0.4143,-0.5719,-0.424,No
6095,SENTARA NORTHERN VIRGINIA MEDICAL CENTER (490113),2018,Acute Care,Voluntary non-profit - Private,163.0,38.634953,-77.284211,VA,-0.7051,0.5095,-1.511,-0.5585,-0.5945,0.4143,0.4143,-0.5719,-0.424,No
6096,WELLMONT LONESOME PINE HOSPITAL (490114),2018,Acute Care,Voluntary non-profit - Other,119.0,36.877284,-82.75567,VA,-1.5254,-1.7534,-1.511,,-0.3692,-0.4309,-0.4309,-1.2897,-1.1609,No
6097,WELLMONT LONESOME PINE HOSPITAL (490114),2018,Acute Care,Voluntary non-profit - Other,119.0,36.877284,-82.75567,VA,-1.5254,-1.7534,-1.511,,-0.3692,-0.4309,-0.4309,-1.2897,-1.1609,No
6098,TWIN COUNTY REGIONAL HOSPITAL (490115),2018,Acute Care,Voluntary non-profit - Private,155.0,36.671813,-80.923814,VA,-0.9006,-0.5862,,,0.5095,-0.3086,-0.3086,-0.3258,-0.3232,No
6099,TWIN COUNTY REGIONAL HOSPITAL (490115),2018,Acute Care,Voluntary non-profit - Private,155.0,36.671813,-80.923814,VA,-0.9006,-0.5862,,,0.5095,-0.3086,-0.3086,-0.3258,-0.3232,No
6100,LEWISGALE HOSPITAL - PULASKI (490116),2018,Acute Care,Proprietary,84.0,37.068744,-80.758807,VA,2.1498,1.9601,,,,-0.77,-0.77,2.0549,1.6312,Yes
6101,LEWISGALE HOSPITAL - PULASKI (490116),2018,Acute Care,Proprietary,84.0,37.068744,-80.758807,VA,2.1498,1.9601,,,,-0.77,-0.77,2.0549,1.6312,Yes
6102,CARILION TAZEWELL COMMUNITY HOSPITAL (490117),2018,Acute Care,Voluntary non-profit - Other,48.0,,,VA,,-0.3308,,,,-0.0208,-0.0208,-0.3308,-0.2843,No
6103,CARILION TAZEWELL COMMUNITY HOSPITAL (490117),2018,Acute Care,Voluntary non-profit - Other,48.0,,,VA,,-0.3308,,,,-0.0208,-0.0208,-0.3308,-0.2843,No
6104,HENRICO DOCTORS' HOSPITAL (490118),2018,Acute Care,Proprietary,765.0,37.604045,-77.537717,VA,0.2187,0.466,0.664,-0.1304,1.5017,-1.7118,-1.7118,0.544,0.2056,No
6105,HENRICO DOCTORS' HOSPITAL (490118),2018,Acute Care,Proprietary,765.0,37.604045,-77.537717,VA,0.2187,0.466,0.664,-0.1304,1.5017,-1.7118,-1.7118,0.544,0.2056,No
6106,SENTARA PRINCESS ANNE HOSPITAL (490119),2018,Acute Care,Voluntary non-profit - Other,166.0,36.777194,-76.096738,VA,0.4024,0.2183,-0.481,-0.1629,0.5165,-0.7245,-0.7245,0.0987,-0.0248,No
6107,SENTARA PRINCESS ANNE HOSPITAL (490119),2018,Acute Care,Voluntary non-profit - Other,166.0,36.777194,-76.096738,VA,0.4024,0.2183,-0.481,-0.1629,0.5165,-0.7245,-0.7245,0.0987,-0.0248,No
6108,CHESAPEAKE REGIONAL MEDICAL CENTER (490120),2018,Acute Care,Government - Hospital District or Authority,309.0,36.746111,-76.244828,VA,1.4799,1.1122,1.1393,0.8717,0.2999,2.3268,2.3268,0.9806,1.1825,Yes
6109,CHESAPEAKE REGIONAL MEDICAL CENTER (490120),2018,Acute Care,Government - Hospital District or Authority,309.0,36.746111,-76.244828,VA,1.4799,1.1122,1.1393,0.8717,0.2999,2.3268,2.3268,0.9806,1.1825,Yes
6110,INOVA MOUNT VERNON HOSPITAL (490122),2018,Acute Care,Voluntary non-profit - Private,236.0,38.740184,-77.07479,VA,0.4659,-0.2669,1.6585,-0.4111,-1.4872,-1.7118,-1.7118,-0.0082,-0.2637,No
6111,INOVA MOUNT VERNON HOSPITAL (490122),2018,Acute Care,Voluntary non-profit - Private,236.0,38.740184,-77.07479,VA,0.4659,-0.2669,1.6585,-0.4111,-1.4872,-1.7118,-1.7118,-0.0082,-0.2637,No
6112,LEWISGALE HOSPITAL ALLEGHANY (490126),2018,Acute Care,Voluntary non-profit - Private,109.0,,,VA,-1.5254,0.0395,,-0.377,,-1.1364,-1.1364,-0.6209,-0.6983,No
6113,LEWISGALE HOSPITAL ALLEGHANY (490126),2018,Acute Care,Voluntary non-profit - Private,109.0,,,VA,-1.5254,0.0395,,-0.377,,-1.1364,-1.1364,-0.6209,-0.6983,No
6114,BUCHANAN GENERAL HOSPITAL (490127),2018,Acute Care,Voluntary non-profit - Private,84.0,37.285506,-82.067817,VA,-1.5254,-1.9602,,,,-0.1092,-0.1092,-1.7428,-1.4978,No
6115,BUCHANAN GENERAL HOSPITAL (490127),2018,Acute Care,Voluntary non-profit - Private,84.0,37.285506,-82.067817,VA,-1.5254,-1.9602,,,,-0.1092,-0.1092,-1.7428,-1.4978,No
6116,RIVERSIDE WALTER REED HOSPITAL (490130),2018,Acute Care,Voluntary non-profit - Private,67.0,37.419475,-76.54318,VA,-0.0286,-0.7828,-1.511,1.4519,-0.591,-0.7506,-0.7506,-0.2923,-0.3611,No
6117,RIVERSIDE WALTER REED HOSPITAL (490130),2018,Acute Care,Voluntary non-profit - Private,67.0,37.419475,-76.54318,VA,-0.0286,-0.7828,-1.511,1.4519,-0.591,-0.7506,-0.7506,-0.2923,-0.3611,No
6118,BON SECOURS ST FRANCIS MEDICAL CENTER (490136),2018,Acute Care,Voluntary non-profit - Church,130.0,37.466398,-77.659056,VA,-0.0085,-1.0306,-0.1241,-1.4551,-0.2574,2.1773,2.1773,-0.5751,-0.1623,No
6119,BON SECOURS ST FRANCIS MEDICAL CENTER (490136),2018,Acute Care,Voluntary non-profit - Church,130.0,37.466398,-77.659056,VA,-0.0085,-1.0306,-0.1241,-1.4551,-0.2574,2.1773,2.1773,-0.5751,-0.1623,No
