,Hospital,file_year,Hospital Type,Hospital Ownership,Beds,Lat,Lon,State,CAUTI (SIR),CAUTI Number of Procedures,CAUTI Observed Cases,CAUTI Predicted Cases,CAUTI Urinary Catheter Days,CDIFF (SIR),CDIFF Observed Cases,CDIFF Predicted Cases,CDIFF patient days,CLABSI (SIR),CLABSI Number of Device Days,CLABSI Number of Procedures,CLABSI Observed Cases,CLABSI Predicted Cases,MRSA (SIR),MRSA Observed Cases,MRSA Predicted Cases,MRSA patient days,SSI Abdominal Hysterectomy,SSI Abdominal Number of Procedures,SSI Abdominal Observed Cases,SSI Abdominal Predicted Cases,SSI Colon Number of Procedures,SSI Colon Observed Cases,SSI Colon Predicted Cases,SSI Colon Surgery (SIR)
4631,MINISTRY ST MICHAELS HOSPITAL OF STEVENS POINT (520002),2017,Acute Care,Voluntary non-profit - Church,88.0,44.526825,-89.566203,WI,,,,,,0.156,2.0,12.818,15529.0,,,,,,,0.0,0.413,16582.0,,21.0,0.0,0.16,61.0,2.0,1.563,1.28
4632,ST MICHAEL'S HOSPITAL (520002),2017,Acute Care,Voluntary non-profit - Church,88.0,44.526825,-89.566203,WI,,,,,,,,,,,,,,,,,,,,,,,,,,
4633,MAYO CLINIC HLTH SYSTEM  FRANCISCAN MED CTR (520004),2017,Acute Care,Voluntary non-profit - Private,136.0,43.804038,-91.239557,WI,,,,,,0.973,17.0,17.479,23422.0,,,,,,0.879,1.0,1.138,26596.0,,19.0,1.0,0.148,75.0,1.0,2.015,0.496
4634,MAYO CLINIC HEALTH SYSTEM-FRANCISCAN MEDICAL CENTER INC (520004),2017,Acute Care,Voluntary non-profit - Private,136.0,43.804038,-91.239557,WI,,,,,,,,,,,,,,,,,,,,,,,,,,
4635,WAUKESHA MEMORIAL HOSPITAL (520008),2017,Acute Care,Voluntary non-profit - Private,275.0,43.011279,-88.245522,WI,,,,,,0.753,28.0,37.172,50786.0,,,,,,0.0,0.0,2.224,57147.0,1.625,224.0,3.0,1.846,190.0,2.0,4.623,0.433
4636,ST ELIZABETH HOSPITAL (520009),2017,Acute Care,Voluntary non-profit - Private,239.0,44.248733,-88.404135,WI,,,,,,0.443,9.0,20.31,33462.0,,,,,,0.811,1.0,1.233,36997.0,,93.0,0.0,0.881,121.0,1.0,3.344,0.299
4637,LAKEVIEW MEDICAL CENTER (520011),2017,Acute Care,Voluntary non-profit - Private,40.0,45.508042,-91.759027,WI,,,,,,0.0,0.0,2.151,7355.0,,,,,,,0.0,0.166,8255.0,,4.0,0.0,0.025,24.0,1.0,0.626,
4638,LAKEVIEW MEDICAL CENTER OF RICE LAKE (520011),2017,Acute Care,Voluntary non-profit - Private,40.0,45.508042,-91.759027,WI,,,,,,,,,,,,,,,,,,,,,,,,,,
4639,SACRED HEART HOSPITAL (520013),2017,Acute Care,Voluntary non-profit - Church,198.0,44.793462,-91.510656,WI,,,,,,0.876,48.0,54.779,46226.0,,,,,,0.0,0.0,2.091,46226.0,,9.0,0.0,0.063,120.0,1.0,3.021,0.331
4640,ST JOSEPHS HOSPITAL (520017),2017,Acute Care,Voluntary non-profit - Church,102.0,44.951661,-91.358217,WI,,,,,,0.975,5.0,5.127,12568.0,,,,,,,0.0,0.24,12568.0,,11.0,0.0,0.103,17.0,0.0,0.441,
4641,ST JOSEPH'S HOSPITAL (520017),2017,Acute Care,Voluntary non-profit - Church,102.0,44.951661,-91.358217,WI,,,,,,,,,,,,,,,,,,,,,,,,,,
4642,MINISTRY SAINT MARYS HOSPITAL (520019),2017,Acute Care,Voluntary non-profit - Private,65.0,45.638482,-89.31114,WI,,,,,,0.896,4.0,4.463,8484.0,,,,,,,0.0,0.214,9032.0,,16.0,1.0,0.127,46.0,1.0,1.162,0.861
4643,UNITED HOSPITAL SYSTEM (520021),2017,Acute Care,Government - Local,222.0,42.577712,-87.819285,WI,,,,,,0.751,21.0,27.977,40497.0,,,,,,0.0,0.0,1.431,42027.0,,82.0,2.0,0.602,124.0,2.0,3.1,0.645
4644,COLUMBIA ST MARYS HOSPITAL OZAUKEE (520027),2017,Acute Care,Voluntary non-profit - Church,123.0,43.25618,-87.92415,WI,,,,,,1.541,27.0,17.526,22035.0,,,,,,,0.0,0.867,22035.0,,30.0,0.0,0.234,77.0,3.0,1.711,1.753
4645,THE MONROE CLINIC (520028),2017,Acute Care,Voluntary non-profit - Private,77.0,42.607807,-89.634574,WI,,,,,,1.856,10.0,5.389,8210.0,,,,,,,0.0,0.225,8938.0,,2.0,0.0,0.015,58.0,0.0,1.46,0.0
4646,MONROE CLINIC (520028),2017,Acute Care,Voluntary non-profit - Private,77.0,42.607807,-89.634574,WI,,,,,,,,,,,,,,,,,,,,,,,,,,
4647,ASPIRUS WAUSAU HOSPITAL (520030),2017,Acute Care,Proprietary,241.0,44.964503,-89.666372,WI,,,,,,1.489,61.0,40.971,50153.0,,,,,,1.188,3.0,2.525,55203.0,0.0,171.0,0.0,1.355,202.0,2.0,5.248,0.381
4648,ASPIRUS RIVERVIEW HOSPITAL & CLINICS INC (520033),2017,Acute Care,Voluntary non-profit - Private,63.0,44.382199,-89.829544,WI,,,,,,0.0,0.0,4.355,7903.0,,,,,,,2.0,0.321,8729.0,,19.0,0.0,0.143,48.0,1.0,1.185,0.844
4649,RIVERVIEW HOSPITAL ASSOCIATION (520033),2017,Acute Care,Voluntary non-profit - Private,63.0,44.382199,-89.829544,WI,,,,,,,,,,,,,,,,,,,,,,,,,,
4650,AURORA MEDICAL CTR MANITOWOC COUNTY (520034),2017,Acute Care,Voluntary non-profit - Private,69.0,44.125862,-87.615137,WI,,,,,,0.597,2.0,3.35,6639.0,,,,,,,0.0,0.147,7369.0,,7.0,0.0,0.056,24.0,1.0,0.645,
4651,AURORA SHEBOYGAN MEMORIAL MEDICAL CTR (520035),2017,Acute Care,Voluntary non-profit - Private,133.0,43.772568,-87.711206,WI,,,,,,0.185,2.0,10.818,19519.0,,,,,,,0.0,0.688,22279.0,,35.0,0.0,0.283,89.0,3.0,2.344,1.28
4652,MINISTRY SAINT JOSEPHS HOSPITAL (520037),2017,Acute Care,Voluntary non-profit - Church,323.0,,,WI,,,,,,1.027,42.0,40.878,61320.0,,,,,,0.654,3.0,4.588,69127.0,0.0,168.0,0.0,1.471,154.0,3.0,4.097,0.732
4653,ST JOSEPH'S HOSPITAL (520037),2017,Acute Care,Voluntary non-profit - Church,323.0,,,WI,,,,,,,,,,,,,,,,,,,,,,,,,,
4654,AURORA MEDICAL CTR WASHINGTON COUNTY (520038),2017,Acute Care,Voluntary non-profit - Private,45.0,43.3176,-88.362734,WI,,,,,,2.284,7.0,3.065,5474.0,,,,,,,0.0,0.137,5474.0,,27.0,0.0,0.187,10.0,0.0,0.264,
4655,DIVINE SAVIOR HEALTHCARE (520041),2017,Acute Care,Voluntary non-profit - Private,166.0,43.566278,-89.469445,WI,,,,,,0.819,3.0,3.662,4964.0,,,,,,,0.0,0.108,5375.0,,3.0,1.0,0.019,14.0,1.0,0.348,
4656,ST NICHOLAS HOSPITAL (520044),2017,Acute Care,Voluntary non-profit - Private,53.0,43.761118,-87.747143,WI,,,,,,0.2,1.0,4.989,8186.0,,,,,,,0.0,0.287,8636.0,,8.0,0.0,0.064,40.0,0.0,0.97,
4657,THEDACARE REGIONAL MEDICAL CENTER - NEENAH INC (520045),2017,Acute Care,Voluntary non-profit - Private,152.0,44.189172,-88.453907,WI,,,,,,0.462,6.0,12.975,24334.0,,,,,,,0.0,0.964,24334.0,0.583,356.0,1.0,1.714,77.0,0.0,1.558,0.0
4658,THEDA CLARK MEDICAL CENTER (520045),2017,Acute Care,Voluntary non-profit - Private,152.0,44.189172,-88.453907,WI,,,,,,,,,,,,,,,,,,,,,,,,,,
4659,MERCY MEDICAL CENTER OF OSHKOSH (520048),2017,Acute Care,Voluntary non-profit - Private,124.0,,,WI,,,,,,1.16,11.0,9.487,15988.0,,,,,,,1.0,0.621,17295.0,,67.0,0.0,0.571,40.0,2.0,1.04,1.923
4660,BELLIN MEMORIAL HOSPITAL (520049),2017,Acute Care,Voluntary non-profit - Private,176.0,44.502001,-88.010631,WI,,,,,,0.909,20.0,22.005,31203.0,,,,,,0.0,0.0,1.339,34097.0,,94.0,0.0,0.707,116.0,5.0,2.798,1.787
4661,COLUMBIA ST MARYS HOSPITAL MILWAUKEE (520051),2017,Acute Care,Voluntary non-profit - Church,305.0,43.061411,-87.879139,WI,,,,,,1.339,48.0,35.842,53070.0,,,,,,0.262,1.0,3.824,63481.0,,127.0,0.0,0.974,86.0,1.0,2.23,0.448
4662,COLUMBIA ST. MARY'S HOSPITAL MILWAUKEE (520051),2017,Acute Care,Voluntary non-profit - Church,305.0,43.061411,-87.879139,WI,,,,,,,,,,,,,,,,,,,,,,,,,,
4663,SSM HEALTH ST CLARE HOSPITAL - BARABOO (520057),2017,Acute Care,Voluntary non-profit - Private,44.0,43.480607,-89.731194,WI,,,,,,0.0,0.0,3.4,6810.0,,,,,,,0.0,0.179,7372.0,,,,,17.0,0.0,0.447,
4664,ST CLARE HOSPITAL (520057),2017,Acute Care,Voluntary non-profit - Private,44.0,43.480607,-89.731194,WI,,,,,,,,,,,,,,,,,,,,,,,,,,
4665,AURORA MEMORIAL HOSPITAL BURLINGTON (520059),2017,Acute Care,Voluntary non-profit - Private,46.0,42.673515,-88.282648,WI,,,,,,1.075,8.0,7.444,9178.0,,,,,,,0.0,0.329,9178.0,,23.0,0.0,0.166,46.0,1.0,1.178,0.849
4666,OCONOMOWOC MEMORIAL HOSPITAL (520062),2017,Acute Care,Voluntary non-profit - Other,61.0,43.101136,-88.486109,WI,,,,,,0.756,5.0,6.615,9677.0,,,,,,,0.0,0.324,10556.0,,8.0,0.0,0.06,36.0,3.0,0.999,
4667,ST JOSEPHS COMMUNITY HOSPITAL OF WEST BEND (520063),2017,Acute Care,Voluntary non-profit - Private,75.0,43.353318,-88.196576,WI,,,,,,0.994,9.0,9.056,15356.0,,,,,,,1.0,0.445,17634.0,,42.0,0.0,0.334,48.0,2.0,1.15,1.739
4668,ST JOSEPHS COMMUNITY HOSPITAL WEST BEND (520063),2017,Acute Care,Voluntary non-profit - Private,75.0,43.353318,-88.196576,WI,,,,,,,,,,,,,,,,,,,,,,,,,,
4669,MERCY HEALTH SYSTEM CORP (520066),2017,Acute Care,Voluntary non-profit - Private,224.0,42.686744,-89.032725,WI,,,,,,0.952,25.0,26.264,25082.0,,,,,,,0.0,0.966,25082.0,,86.0,1.0,0.728,76.0,4.0,2.06,1.942
4670,MAYO CLINIC HEALTH SYSTEM IN EAU CLAIRE (520070),2017,Acute Care,Voluntary non-profit - Private,190.0,44.812055,-91.51354,WI,,,,,,1.778,62.0,34.871,45463.0,,,,,,0.0,0.0,1.828,48862.0,,37.0,0.0,0.308,91.0,0.0,2.146,0.0
4671,MAYO CLINIC HEALTH SYSTEM EAU CLAIRE HOSPITAL (520070),2017,Acute Care,Voluntary non-profit - Private,190.0,44.812055,-91.51354,WI,,,,,,,,,,,,,,,,,,,,,,,,,,
4672,FORT MEMORIAL HOSPITAL (520071),2017,Acute Care,Voluntary non-profit - Private,65.0,42.929969,-88.827933,WI,,,,,,1.387,4.0,2.883,5464.0,,,,,,,0.0,0.197,6107.0,,5.0,0.0,0.034,45.0,0.0,1.018,0.0
4673,ST VINCENT HOSPITAL (520075),2017,Acute Care,Voluntary non-profit - Church,255.0,44.501039,-88.013175,WI,,,,,,0.563,22.0,39.085,44525.0,,,,,,0.709,2.0,2.821,49850.0,0.0,159.0,0.0,1.18,159.0,4.0,3.93,1.018
4674,BEAVER DAM COMMUNITY HOSPITAL (520076),2017,Acute Care,Voluntary non-profit - Private,218.0,43.448477,-88.828197,WI,,,,,,0.477,1.0,2.096,3617.0,,,,,,,0.0,0.09,4369.0,,2.0,0.0,0.019,14.0,0.0,0.327,
4675,WHEATON FRANCISCAN HEALTHCARE ST FRANCIS HOSPITAL (520078),2017,Acute Care,Voluntary non-profit - Private,159.0,42.98536,-87.933837,WI,,,,,,1.474,45.0,30.519,38915.0,,,,,,0.0,0.0,1.694,41770.0,,24.0,0.0,0.206,36.0,3.0,0.965,
4676,WHEATON FRANCISCAN HEALTHCARE ST FRANCIS (520078),2017,Acute Care,Voluntary non-profit - Private,159.0,42.98536,-87.933837,WI,,,,,,,,,,,,,,,,,,,,,,,,,,
4677,SSM HEALTH ST MARY'S HOSPITAL - MADISON (520083),2017,Acute Care,Voluntary non-profit - Private,366.0,43.059124,-89.400678,WI,,,,,,0.658,39.0,59.234,85267.0,,,,,,0.0,0.0,4.62,97482.0,1.813,140.0,2.0,1.103,242.0,3.0,5.844,0.513
4678,ST MARYS HOSPITAL (520083),2017,Acute Care,Voluntary non-profit - Private,366.0,43.059124,-89.400678,WI,,,,,,,,,,,,,,,,,,,,,,,,,,
4679,GUNDERSEN LUTHERAN MEDICAL CENTER (520087),2017,Acute Care,Voluntary non-profit - Private,270.0,43.794748,-91.246219,WI,,,,,,0.332,11.0,33.138,49483.0,,,,,,0.379,1.0,2.636,55369.0,,37.0,0.0,0.301,261.0,3.0,7.351,0.408
4680,ST AGNES HOSPITAL (520088),2017,Acute Care,Voluntary non-profit - Private,145.0,43.778691,-88.431179,WI,,,,,,1.446,24.0,16.603,26688.0,,,,,,,3.0,0.805,28479.0,,18.0,0.0,0.147,76.0,0.0,1.855,0.0
4681,UNITYPOINT HEALTH - MERITER (520089),2017,Acute Care,Voluntary non-profit - Private,313.0,43.065385,-89.400896,WI,,,,,,0.967,31.0,32.047,42274.0,,,,,,0.0,0.0,3.405,63274.0,1.519,151.0,2.0,1.317,78.0,7.0,2.019,3.467
4682,MERITER HOSPITAL (520089),2017,Acute Care,Voluntary non-profit - Private,313.0,43.065385,-89.400896,WI,,,,,,,,,,,,,,,,,,,,,,,,,,
4683,HOWARD YOUNG MEDICAL CTR (520091),2017,Acute Care,Voluntary non-profit - Church,77.0,45.89437,-89.701837,WI,,,,,,0.415,3.0,7.233,10266.0,,,,,,,0.0,0.373,10769.0,,4.0,0.0,0.03,32.0,1.0,0.78,
4684,HOWARD YOUNG MEDICAL CENTER (520091),2017,Acute Care,Voluntary non-profit - Church,77.0,45.89437,-89.701837,WI,,,,,,,,,,,,,,,,,,,,,,,,,,
4685,SAUK PRAIRIE HOSPITAL (520095),2017,Acute Care,Voluntary non-profit - Church,36.0,43.287718,-89.756072,WI,,,,,,,1.0,0.895,3323.0,,,,,,,0.0,0.068,3834.0,,21.0,0.0,0.139,24.0,4.0,0.523,
4686,SAUK PRAIRIE MEMORIAL HOSPITAL (520095),2017,Acute Care,Voluntary non-profit - Church,36.0,43.287718,-89.756072,WI,,,,,,,,,,,,,,,,,,,,,,,,,,
4687,WHEATON FRANCISCAN HEALTHCARE ALL SAINTS (520096),2017,Acute Care,Voluntary non-profit - Church,336.0,42.733346,-87.825173,WI,,,,,,1.133,51.0,45.032,54146.0,,,,,,2.216,7.0,3.159,60784.0,,115.0,0.0,0.986,127.0,1.0,3.425,0.292
4688,ST MARYS HOSPITAL MEDICAL CTR (520097),2017,Acute Care,Voluntary non-profit - Other,83.0,44.532184,-88.066561,WI,,,,,,0.501,5.0,9.986,13860.0,,,,,,,0.0,0.495,14865.0,,7.0,0.0,0.056,35.0,2.0,0.869,
4689,ST MARY'S HOSPITAL MEDICAL CENTER (520097),2017,Acute Care,Voluntary non-profit - Other,83.0,44.532184,-88.066561,WI,,,,,,,,,,,,,,,,,,,,,,,,,,
4690,UNIVERSITY OF WI  HOSPITALS & CLINICS AUTHORITY (520098),2017,Acute Care,Government - Hospital District or Authority,579.0,43.077218,-89.429063,WI,,,,,,,,,,,,,,,0.741,8.0,10.793,167614.0,0.743,418.0,2.0,2.691,575.0,29.0,13.561,2.138
4691,BELOIT MEMORIAL HOSPITAL (520100),2017,Acute Care,Voluntary non-profit - Private,101.0,42.546766,-89.007616,WI,,,,,,1.079,18.0,16.679,16252.0,,,,,,,0.0,0.537,17343.0,,46.0,0.0,0.418,35.0,1.0,0.962,
4692,BELOIT HEALTH SYSTEM (520100),2017,Acute Care,Voluntary non-profit - Private,101.0,42.546766,-89.007616,WI,,,,,,,,,,,,,,,,,,,,,,,,,,
4693,AURORA LAKELAND MEDICAL CENTER (520102),2017,Acute Care,Voluntary non-profit - Private,68.0,42.662615,-88.496322,WI,,,,,,0.857,5.0,5.837,9187.0,,,,,,,0.0,0.365,10452.0,,25.0,0.0,0.219,24.0,0.0,0.597,
4694,COMMUNITY MEMORIAL HOSPITAL (520103),2017,Acute Care,Voluntary non-profit - Private,202.0,,,WI,,,,,,1.038,20.0,19.273,24007.0,,,,,,,1.0,0.905,26330.0,,101.0,1.0,0.807,88.0,3.0,2.137,1.404
4695,HOLY FAMILY MEMORIAL (520107),2017,Acute Care,Voluntary non-profit - Other,61.0,44.09441,-87.676865,WI,,,,,,0.363,2.0,5.507,8463.0,,,,,,,0.0,0.334,8871.0,,23.0,0.0,0.198,18.0,1.0,0.413,
4696,MILE BLUFF MEDICAL CENTER (520109),2017,Acute Care,Proprietary,172.0,43.782614,-90.076778,WI,,,,,,2.345,4.0,1.706,3469.0,,,,,,,0.0,0.066,3758.0,,,,,13.0,0.0,0.348,
4697,BAY AREA MEDICAL CENTER (520113),2017,Acute Care,Voluntary non-profit - Private,81.0,,,WI,,,,,,1.194,10.0,8.373,11158.0,,,,,,,1.0,0.446,11736.0,,6.0,0.0,0.05,52.0,0.0,1.346,0.0
4698,WATERTOWN REGIONAL MEDICAL CENTER (520116),2017,Acute Care,Voluntary non-profit - Private,95.0,43.199903,-88.699014,WI,,,,,,0.0,0.0,1.422,6680.0,,,,,,,0.0,0.154,7167.0,,12.0,0.0,0.1,30.0,0.0,0.724,
4699,WATERTOWN MEMORIAL HOSPITAL (520116),2017,Acute Care,Voluntary non-profit - Private,95.0,43.199903,-88.699014,WI,,,,,,,,,,,,,,,,,,,,,,,,,,
4700,WHEATON FRANCISCAN - ST JOSEPH (520136),2017,Acute Care,Voluntary non-profit - Church,356.0,43.073465,-87.9761,WI,,,,,,1.142,50.0,43.771,60373.0,,,,,,0.506,2.0,3.956,75717.0,1.323,286.0,3.0,2.267,157.0,6.0,4.013,1.495
4701,WHEATON FRANCISCAN ST JOSEPH (520136),2017,Acute Care,Voluntary non-profit - Church,356.0,43.073465,-87.9761,WI,,,,,,,,,,,,,,,,,,,,,,,,,,
4702,AURORA ST LUKES MEDICAL CENTER (520138),2017,Acute Care,Voluntary non-profit - Private,936.0,42.988612,-87.949346,WI,,,,,,1.2,252.0,210.059,242145.0,,,,,,0.303,5.0,16.495,256482.0,1.558,363.0,5.0,3.21,458.0,11.0,12.255,0.898
4703,AURORA WEST ALLIS MEDICAL CENTER (520139),2017,Acute Care,Voluntary non-profit - Private,232.0,43.002702,-88.023065,WI,,,,,,0.571,24.0,42.001,50157.0,,,,,,0.0,0.0,2.413,64628.0,2.03,364.0,6.0,2.956,72.0,2.0,1.889,1.059
4704,WEST ALLIS MEMORIAL HOSPITAL (520139),2017,Acute Care,Voluntary non-profit - Private,232.0,43.002702,-88.023065,WI,,,,,,,,,,,,,,,,,,,,,,,,,,
4705,THEDACARE REGIONAL MEDICAL CENTER - APPLETON INC (520160),2017,Acute Care,Voluntary non-profit - Private,147.0,44.278772,-88.395612,WI,,,,,,1.002,21.0,20.957,32168.0,,,,,,0.674,1.0,1.484,32168.0,,117.0,0.0,0.662,162.0,1.0,3.386,0.295
4706,FROEDTERT MEMORIAL LUTHERAN HOSPITAL (520177),2017,Acute Care,Voluntary non-profit - Private,577.0,43.038407,-88.027316,WI,,,,,,1.5,217.0,144.637,149194.0,,,,,,0.582,8.0,13.756,150395.0,0.0,192.0,0.0,1.743,538.0,26.0,17.425,1.492
4707,AURORA MEDICAL CTR KENOSHA (520189),2017,Acute Care,Voluntary non-profit - Private,81.0,42.567355,-87.933877,WI,,,,,,0.852,7.0,8.215,15192.0,,,,,,,0.0,0.298,15879.0,0.711,164.0,1.0,1.407,90.0,3.0,2.46,1.22
4708,AURORA MEDICAL CENTER KENOSHA (520189),2017,Acute Care,Voluntary non-profit - Private,81.0,42.567355,-87.933877,WI,,,,,,,,,,,,,,,,,,,,,,,,,,
4709,AURORA BAYCARE MEDICAL CTR (520193),2017,Acute Care,Proprietary,165.0,44.47335,-87.941091,WI,,,,,,0.696,16.0,22.999,30651.0,,,,,,0.0,0.0,1.759,35093.0,0.617,197.0,1.0,1.62,148.0,4.0,4.14,0.966
4710,AURORA BAYCARE MEDICAL CENTER (520193),2017,Acute Care,Proprietary,165.0,44.47335,-87.941091,WI,,,,,,,,,,,,,,,,,,,,,,,,,,
4711,ORTHOPAEDIC HOSPITAL OF WISCONSIN (520194),2017,Acute Care,Voluntary non-profit - Other,30.0,43.09827,-87.913579,WI,,,,,,,0.0,0.582,3890.0,,,,,,,0.0,0.045,3990.0,,,,,,,,
4712,ORTHOPAEDIC HOSPITAL OF WI (520194),2017,Acute Care,Voluntary non-profit - Other,30.0,43.09827,-87.913579,WI,,,,,,,,,,,,,,,,,,,,,,,,,,
4713,OAKLEAF SURGICAL HOSPITAL (520196),2017,Acute Care,Proprietary,13.0,44.815002,-91.451764,WI,,,,,,,0.0,0.37,2488.0,,,,,,,0.0,0.028,2488.0,,17.0,0.0,0.129,5.0,0.0,0.143,
4714,OAK LEAF SURGICAL HOSPITAL (520196),2017,Acute Care,Proprietary,13.0,44.815002,-91.451764,WI,,,,,,,,,,,,,,,,,,,,,,,,,,
4715,AURORA MEDICAL CTR OSHKOSH (520198),2017,Acute Care,Voluntary non-profit - Private,68.0,44.027541,-88.593291,WI,,,,,,0.721,5.0,6.932,12212.0,,,,,,,0.0,0.395,13715.0,,89.0,0.0,0.735,58.0,0.0,1.488,0.0
4716,AURORA MEDICAL CENTER OSHKOSH (520198),2017,Acute Care,Voluntary non-profit - Private,68.0,44.027541,-88.593291,WI,,,,,,,,,,,,,,,,,,,,,,,,,,
4717,ST CLARES HOSPITAL OF WESTON (520202),2017,Acute Care,Voluntary non-profit - Private,96.0,44.889675,-89.582214,WI,,,,,,0.896,12.0,13.396,22256.0,,,,,,,0.0,0.811,23709.0,,62.0,0.0,0.569,45.0,0.0,1.171,0.0
4718,WHEATON FRANCISCAN HEALTHCARE FRANKLIN (520204),2017,Acute Care,Voluntary non-profit - Private,35.0,,,WI,,,,,,1.277,14.0,10.962,12823.0,,,,,,,0.0,0.415,12823.0,,13.0,0.0,0.118,50.0,1.0,1.341,0.746
4719,MIDWEST ORTHOPEDIC SPECIALTY HOSPITAL (520205),2017,Acute Care,Voluntary non-profit - Private,16.0,42.860129,-87.951723,WI,,,,,,,0.0,0.638,4246.0,,,,,,,0.0,0.05,4246.0,,,,,,,,
4720,AURORA MEDICAL CENTER (520206),2017,Acute Care,Voluntary non-profit - Private,86.0,43.063611,-88.467732,WI,,,,,,1.18,9.0,7.627,12920.0,,,,,,,2.0,0.461,14185.0,,39.0,0.0,0.295,38.0,2.0,0.976,
4721,AURORA MEDICAL CENTER - SUMMIT (520206),2017,Acute Care,Voluntary non-profit - Private,86.0,43.063611,-88.467732,WI,,,,,,,,,,,,,,,,,,,,,,,,,,
4722,AURORA MEDICAL CENTER (520207),2017,Acute Care,Voluntary non-profit - Private,116.0,,,WI,,,,,,1.455,27.0,18.558,29216.0,,,,,,0.0,0.0,1.082,31933.0,,84.0,0.0,0.62,144.0,0.0,3.684,0.0
4723,AURORA MEDICAL CENTER - GRAFTON (520207),2017,Acute Care,Voluntary non-profit - Private,116.0,,,WI,,,,,,,,,,,,,,,,,,,,,,,,,,
4724,SSM HEALTH ST MARY'S HOSPITAL - JANESVILLE (520208),2017,Acute Care,Voluntary non-profit - Other,50.0,42.670982,-88.976075,WI,,,,,,0.448,3.0,6.69,18310.0,,,,,,,1.0,0.429,18310.0,,29.0,1.0,0.203,44.0,1.0,1.044,0.958
4725,ST MARYS JANESVILLE HOSPITAL (520208),2017,Acute Care,Voluntary non-profit - Other,50.0,42.670982,-88.976075,WI,,,,,,,,,,,,,,,,,,,,,,,,,,
4726,MINISTRY EAGLE RIVER MEMORIAL HOSPITAL (521300),2017,Critical Access,Voluntary non-profit - Private,20.0,45.927518,-89.251678,WI,,,,,,,1.0,0.574,1715.0,,,,,,,1.0,0.035,1715.0,,,,,,,,
4727,MAYO CLINIC HEALTH SYSTEM OAKRIDGE (521302),2017,Critical Access,Voluntary non-profit - Other,26.0,44.577911,-91.216351,WI,,,,,,0.0,0.0,1.235,4458.0,,,,,,,0.0,0.093,4458.0,,,,,,,,
4728,THEDACARE MEDICAL CENTER - WILD ROSE INC (521303),2017,Critical Access,Voluntary non-profit - Private,25.0,44.183143,-89.245704,WI,,,,,,,0.0,0.433,1960.0,,,,,,,0.0,0.041,1960.0,,,,,,,,
4729,GUNDERSEN ST JOSEPHS HOSPITAL AND CLINICS (521304),2017,Critical Access,Voluntary non-profit - Private,25.0,43.648814,-90.34447,WI,,,,,,,,,,,,,,,,,,,,,,,,,,
4730,MAYO CLINIC HLTH SYSTM FRANCISCAN HLTHCARE SPARTA (521305),2017,Critical Access,Voluntary non-profit - Church,25.0,43.944395,-90.81516,WI,,,,,,,2.0,0.955,4320.0,,,,,,,0.0,0.09,4320.0,,,,,,,,
4731,AMERY HOSPITAL & CLINIC (521308),2017,Critical Access,Voluntary non-profit - Private,35.0,45.295946,-92.36067,WI,,,,,,,0.0,0.975,2941.0,,,,,,,0.0,0.067,3201.0,,,,,4.0,2.0,0.108,
4732,MOUNDVIEW MEMORIAL HOSPITAL AND CLINICS (521309),2017,Critical Access,Voluntary non-profit - Private,25.0,43.973995,-89.821026,WI,,,,,,,0.0,0.149,675.0,,,,,,,0.0,0.014,675.0,,,,,,,,
4733,HSHS ST CLARE MEMORIAL HOSPITAL (521310),2017,Critical Access,Voluntary non-profit - Private,23.0,44.865899,-88.127084,WI,,,,,,,2.0,0.882,2646.0,,,,,,,0.0,0.055,2646.0,,2.0,0.0,0.014,15.0,0.0,0.341,
4734,OUR LADY OF VICTORY HOSPITAL (521311),2017,Critical Access,Voluntary non-profit - Other,24.0,44.955311,-90.920564,WI,,,,,,,0.0,0.498,1469.0,,,,,,,0.0,0.031,1469.0,,,,,,,,
4735,MEMORIAL HOSPITAL OF LAFAYETTE COUNTY (521312),2017,Critical Access,Government - Local,25.0,42.68397,-90.110419,WI,,,,,,,0.0,0.484,1362.0,,,,,,,0.0,0.027,1362.0,,,,,,,,
4736,MINISTRY SACRED HEART HOSPITAL (521313),2017,Critical Access,Voluntary non-profit - Church,17.0,45.489006,-89.733596,WI,,,,,,,0.0,0.471,1527.0,,,,,,,0.0,0.032,1527.0,,,,,,,,
4737,MAYO CLINIC HEALTH SYSTEM  CHIPPEWA VALLEY (521314),2017,Critical Access,Voluntary non-profit - Private,38.0,45.102008,-91.500572,WI,,,,,,1.569,2.0,1.275,4585.0,,,,,,,1.0,0.095,4585.0,,,,,,,,
4738,MAYO CLINIC HEALTH SYSTEM  NORTHLAND (521315),2017,Critical Access,Voluntary non-profit - Other,35.0,45.398369,-91.840668,WI,,,,,,0.558,1.0,1.793,5385.0,,,,,,,0.0,0.116,5586.0,,1.0,0.0,0.008,11.0,0.0,0.27,
4739,GUNDERSEN TRI-COUNTY HOSPITAL AND CLINICS (521316),2017,Critical Access,Voluntary non-profit - Private,63.0,44.364827,-91.318648,WI,,,,,,,1.0,0.14,629.0,,,,,,,0.0,0.014,629.0,,,,,,,,
4740,CALUMET MEDICAL CENTER (521317),2017,Critical Access,Voluntary non-profit - Private,25.0,44.025439,-88.154399,WI,,,,,,,0.0,0.594,1983.0,,,,,,,0.0,0.041,1983.0,,,,,5.0,0.0,0.125,
