,Hospital,file_year,Hospital Type,Hospital Ownership,Beds,Lat,Lon,State,CAUTI (SIR),CAUTI Number of Procedures,CAUTI Observed Cases,CAUTI Predicted Cases,CAUTI Urinary Catheter Days,CDIFF (SIR),CDIFF Observed Cases,CDIFF Predicted Cases,CDIFF patient days,CLABSI (SIR),CLABSI Number of Device Days,CLABSI Number of Procedures,CLABSI Observed Cases,CLABSI Predicted Cases,MRSA (SIR),MRSA Observed Cases,MRSA Predicted Cases,MRSA patient days,SSI Abdominal Hysterectomy,SSI Abdominal Number of Procedures,SSI Abdominal Observed Cases,SSI Abdominal Predicted Cases,SSI Colon Number of Procedures,SSI Colon Observed Cases,SSI Colon Predicted Cases,SSI Colon Surgery (SIR)
4379,BELLIN HEALTH OCONTO HOSPITAL (521356),2023,Critical Access,Voluntary non-profit - Private,10.0,44.896891,-87.867187,WI,,,0.0,0.556,228.0,,0.0,0.566,2051.0,,465.0,,0.0,0.127,,0.0,0.043,2051.0,,,,,,,,
4380,MERCY WALWORTH HOSPITAL & MEDICAL CENTER (521357),2023,Critical Access,Voluntary non-profit - Private,331.0,42.597823,-88.540919,WI,,,0.0,0.456,700.0,0.0,0.0,1.24,3606.0,,313.0,,0.0,0.085,,0.0,0.075,3606.0,,13.0,0.0,0.105,23.0,0.0,0.588,
4381,DOOR COUNTY MEDICAL CENTER (521358),2023,Critical Access,Voluntary non-profit - Church,55.0,44.832763,-87.351418,WI,,,3.0,0.683,1045.0,1.194,3.0,2.513,6355.0,,631.0,,0.0,0.173,,0.0,0.139,6642.0,,5.0,0.0,0.06,10.0,0.0,0.264,
4382,MEMORIAL MEDICAL CENTER (521359),2023,Critical Access,Voluntary non-profit - Private,35.0,46.566887,-90.887978,WI,,,1.0,0.754,1153.0,0.0,0.0,2.179,6437.0,,353.0,,0.0,0.095,,0.0,0.142,6845.0,,4.0,0.0,0.036,11.0,0.0,0.296,
4383,CAMPBELL COUNTY HEALTH (530002),2023,Acute Care,Government - Hospital District or Authority,225.0,44.289846,-105.519557,WY,1.998,,2.0,1.001,1948.0,0.81,3.0,3.703,10093.0,,661.0,,0.0,0.411,,0.0,0.272,10407.0,,10.0,0.0,0.094,42.0,3.0,1.15,2.609
4384,SHERIDAN MEMORIAL HOSPITAL (530006),2023,Acute Care,Government - Local,68.0,44.807425,-106.97557,WY,0.0,,0.0,1.106,1622.0,0.0,0.0,2.616,6245.0,,166.0,,0.0,0.102,,0.0,0.256,9142.0,,2.0,0.0,0.015,4.0,0.0,0.097,
4385,SAGEWEST HEALTH CARE (530008),2023,Acute Care,Proprietary,124.0,43.033667,-108.418654,WY,,,0.0,0.758,1511.0,1.074,3.0,2.794,7069.0,,594.0,,0.0,0.36,,0.0,0.189,7626.0,,8.0,0.0,0.062,3.0,0.0,0.071,
4386,MEMORIAL HOSPITAL SWEETWATER COUNTY (530011),2023,Acute Care,Government - Local,68.0,41.58406,-109.233578,WY,,,2.0,0.541,908.0,0.393,1.0,2.545,5216.0,,306.0,,0.0,0.224,,0.0,0.191,5864.0,,11.0,0.0,0.101,12.0,0.0,0.345,
4387,WYOMING MEDICAL CENTER (530012),2023,Acute Care,Government - Local,194.0,42.848718,-106.308753,WY,0.0,,0.0,8.056,7824.0,0.162,3.0,18.552,40381.0,1.097,4931.0,,5.0,4.557,2.225,5.0,2.247,41820.0,,19.0,0.0,0.169,112.0,0.0,3.128,0.0
4388,CHEYENNE REGIONAL MEDICAL CENTER (530014),2023,Acute Care,Voluntary non-profit - Other,222.0,41.139789,-104.817036,WY,0.65,,3.0,4.615,5672.0,0.555,15.0,27.003,38865.0,0.902,5525.0,,4.0,4.433,0.54,1.0,1.852,38870.0,,22.0,0.0,0.23,64.0,0.0,1.709,0.0
4389,ST JOHNS MEDICAL CENTER (530015),2023,Acute Care,Government - Hospital District or Authority,162.0,43.479695,-110.749986,WY,,,1.0,0.295,577.0,0.409,1.0,2.443,7967.0,,505.0,,0.0,0.303,,0.0,0.272,8656.0,,42.0,0.0,0.292,26.0,0.0,0.561,
4390,IVINSON MEMORIAL HOSPITAL (530025),2023,Acute Care,Government - Hospital District or Authority,87.0,41.31139,-105.557512,WY,,,2.0,0.562,1117.0,1.032,5.0,4.844,9358.0,,957.0,,0.0,0.581,,0.0,0.295,9358.0,,61.0,0.0,0.503,18.0,0.0,0.425,
4391,EVANSTON REGIONAL HOSPITAL (530032),2023,Acute Care,Proprietary,32.0,41.242214,-110.991336,WY,,,0.0,0.077,228.0,,0.0,0.277,1274.0,,58.0,,0.0,0.037,,0.0,0.017,1479.0,,5.0,0.0,0.039,1.0,0.0,0.025,
4392,SUMMIT MEDICAL CENTER (530034),2023,Acute Care,Physician,16.0,42.840846,-106.231796,WY,,,0.0,0.025,74.0,,0.0,0.062,417.0,,,,,,,0.0,0.004,417.0,,10.0,1.0,0.065,1.0,0.0,0.024,
4393,CHEYENNE VA MEDICAL CENTER (53004F),2023,Acute Care (VA),Government - Federal,,,,,,,0.0,0.336,536.0,,,,,,209.0,,0.0,0.169,,,,,,,,,,,,
4394,SHERIDAN VA MEDICAL CENTER (53005F),2023,Acute Care (VA),Government - Federal,,,,,,,0.0,0.106,194.0,,,,,,170.0,,0.0,0.114,,,,,,,,,,,,
4395,SOUTH BIG HORN COUNTY HOSPITAL (531301),2023,Critical Access,Government - Hospital District or Authority,45.0,44.434449,-108.049007,WY,,,,,,,0.0,0.033,146.0,,,,,,,0.0,0.003,146.0,,,,,,,,
4396,MEMORIAL HOSPITAL OF CONVERSE COUNTY (531302),2023,Critical Access,Voluntary non-profit - Other,25.0,42.758805,-105.381279,WY,0.0,,0.0,1.454,595.0,,0.0,0.233,1057.0,,81.0,,0.0,0.022,,0.0,0.022,1075.0,,,,,6.0,0.0,0.177,
4397,WESTON COUNTY HEALTH SERVICES (531303),2023,Critical Access,Government - Hospital District or Authority,71.0,43.848747,-104.188756,WY,,,0.0,0.06,91.0,,0.0,0.46,2083.0,,,,,,,,,,,,,,,,,
4398,HOT SPRINGS COUNTY MEMORIAL HOSPITAL (531304),2023,Critical Access,Government - Local,22.0,43.647432,-108.19959,WY,,,0.0,0.513,210.0,,0.0,0.447,2023.0,,37.0,,0.0,0.01,,0.0,0.042,2023.0,,,,,,,,
4399,PLATTE COUNTY MEMORIAL HOSPITAL (531305),2023,Critical Access,Government - Local,25.0,42.04981,-104.960221,WY,,,0.0,0.146,221.0,,0.0,0.383,1732.0,,105.0,,0.0,0.028,,0.0,0.037,1770.0,,,,,,,,
4400,WASHAKIE MEDICAL CENTER (531306),2023,Critical Access,Government - Local,22.0,44.013556,-107.948409,WY,,,0.0,0.101,154.0,,0.0,0.387,1479.0,,44.0,,0.0,0.012,,0.0,0.033,1526.0,,,,,3.0,0.0,0.06,
4401,COMMUNITY HOSPITAL (531307),2023,Critical Access,Voluntary non-profit - Private,25.0,42.081765,-104.191509,WY,,,0.0,0.532,218.0,,0.0,0.863,3138.0,,50.0,,0.0,0.015,,0.0,0.068,3253.0,,1.0,0.0,0.005,3.0,0.0,0.073,
4402,JOHNSON COUNTY HEALTHCARE CENTER (531308),2023,Critical Access,Government - Hospital District or Authority,68.0,44.349788,-106.707248,WY,,,0.0,0.104,160.0,,1.0,0.364,1644.0,,,,,,,0.0,0.035,1644.0,,,,,,,,
4403,NORTH BIG HORN HOSPITAL DISTRICT (531309),2023,Critical Access,Government - Hospital District or Authority,99.0,44.825799,-108.390688,WY,,,,,,,0.0,0.137,623.0,,,,,,,0.0,0.012,623.0,,,,,,,,
4404,POWELL VALLEY HOSPITAL (531310),2023,Critical Access,Government - Hospital District or Authority,125.0,44.756622,-108.770547,WY,,,0.0,0.137,210.0,,0.0,0.292,1321.0,,173.0,,0.0,0.048,,,,,,,,,,,,
4405,CROOK COUNTY HOSPITAL (531311),2023,Critical Access,Government - Hospital District or Authority,48.0,44.40883,-104.373596,WY,,,,,,,0.0,0.186,843.0,,,,,,,0.0,0.017,843.0,,,,,,,,
4406,CODY REGIONAL HEALTH (531312),2023,Critical Access,Government - Hospital District or Authority,126.0,44.526071,-109.073576,WY,0.0,,0.0,2.258,924.0,0.741,1.0,1.35,6113.0,,145.0,,0.0,0.039,,,,,,1.0,0.0,0.007,2.0,0.0,0.055,
4407,STAR VALLEY MEDICAL CENTER (531313),2023,Critical Access,Government - Hospital District or Authority,45.0,42.71725,-110.931461,WY,,,0.0,0.24,367.0,,0.0,0.853,2514.0,,9.0,,0.0,0.003,,,,,,,,,,,,
4408,NIOBRARA COUNTY HOSPITAL DISTRICT (531314),2023,Critical Access,Government - Hospital District or Authority,24.0,42.753278,-104.446083,WY,,,,,,,,,,,,,,,,,,,,,,,,,,
4409,SOUTH LINCOLN MEDICAL CENTER - CAH (531315),2023,Critical Access,Government - Hospital District or Authority,38.0,41.78958,-110.540607,WY,,,,,,,,,,,,,,,,,,,,,,,,,,
4410,MEMORIAL HOSPITAL OF CARBON COUNTY (531316),2023,Critical Access,Government - Local,25.0,41.786763,-107.260673,WY,,,,,,,,,,,,,,,,,,,,,,,,,,
4411,GUAM MEMORIAL  HOSPITAL AUTHORITY (650001),2023,Acute Care,Government - Local,209.0,,,GU,,,,,,,,,,,,,,,,,,,,,,,,,,
4412,COMMONWEALTH HEALTH CENTER (660001),2023,Acute Care,Proprietary,74.0,,,MP,,,,,,,,,,,,,,,,,,,,,,,,,,
4413,ST MARKS MEDICAL CENTER (670004),2023,Acute Care,Voluntary non-profit - Private,42.0,,,TX,,,2.0,0.573,1168.0,0.0,0.0,1.196,4259.0,,98.0,,0.0,0.058,,0.0,0.11,4259.0,,3.0,0.0,0.03,15.0,0.0,0.299,
4414,MEMORIAL HERMANN SURGICAL HOSPITAL KINGWOOD (670005),2023,Acute Care,Physician,10.0,30.047198,-95.257949,TX,,,0.0,0.068,122.0,,0.0,0.206,1097.0,,54.0,,0.0,0.036,,0.0,0.021,1097.0,,108.0,1.0,0.833,,,,
4415,THE HOSPITAL AT WESTLAKE MEDICAL CENTER (670006),2023,Acute Care,Proprietary,23.0,30.294735,-97.824938,TX,,,0.0,0.062,126.0,,0.0,0.16,877.0,,21.0,,0.0,0.013,,0.0,0.021,877.0,,1.0,0.0,0.007,,,,
4416,HOUSTON PHYSICIANS' HOSPITAL (670008),2023,Acute Care,Physician,21.0,29.534902,-95.125785,TX,,,0.0,0.047,141.0,,0.0,0.535,3575.0,,49.0,,0.0,0.028,,0.0,0.041,3575.0,,,,,,,,
4417,MAYHILL HOSPITAL (670010),2023,Acute Care,Proprietary,59.0,33.175842,-97.088293,TX,,,,,,0.0,0.0,1.101,5716.0,,,,,,,0.0,0.133,5716.0,,,,,,,,
4418,METHODIST MANSFIELD MEDICAL CENTER (670023),2023,Acute Care,Voluntary non-profit - Private,207.0,32.569228,-97.095641,TX,1.612,,8.0,4.963,5750.0,0.577,31.0,53.705,67492.0,0.734,6586.0,,4.0,5.449,1.47,5.0,3.402,74132.0,,104.0,1.0,0.859,131.0,4.0,3.597,1.112
4419,BAYLOR SCOTT & WHITE THE HEART HOSPITAL - PLANO (670025),2023,Acute Care,Proprietary,114.0,33.015252,-96.79012,TX,,,,,,0.704,5.0,7.107,36389.0,,,,,,,4.0,0.964,36389.0,,,,,,,,
4420,ST LUKE'S PATIENTS MEDICAL CENTER (670031),2023,Acute Care,Physician,61.0,29.640261,-95.160714,TX,0.426,,1.0,2.35,4564.0,0.865,5.0,5.778,15708.0,1.305,3664.0,,3.0,2.299,,0.0,0.871,15708.0,,11.0,0.0,0.084,36.0,0.0,0.964,
4421,BAYLOR SCOTT & WHITE MEDICAL CENTER - ROUND ROCK (670034),2023,Acute Care,Voluntary non-profit - Private,138.0,30.560291,-97.684909,TX,1.757,,4.0,2.277,2563.0,0.5,5.0,10.006,49033.0,0.0,1859.0,,0.0,1.52,1.211,2.0,1.651,50895.0,,35.0,1.0,0.268,115.0,8.0,2.697,2.966
4422,ASCENSION SETON WILLIAMSON (670041),2023,Acute Care,Voluntary non-profit - Private,142.0,30.567944,-97.652784,TX,0.124,,1.0,8.09,7724.0,0.15,4.0,26.688,44292.0,0.967,8966.0,,8.0,8.273,0.0,0.0,2.519,44782.0,,23.0,0.0,0.185,111.0,4.0,3.062,1.306
4423,CEDAR PARK REGIONAL MEDICAL CENTER (670043),2023,Acute Care,Proprietary,95.0,30.531124,-97.812824,TX,0.0,,0.0,1.513,2278.0,0.218,3.0,13.73,22579.0,0.641,2345.0,,1.0,1.559,,1.0,0.771,23297.0,,91.0,0.0,0.775,31.0,0.0,0.82,
4424,TEXAS HEALTH PRESBYTERIAN HOSPITAL ROCKWALL (670044),2023,Acute Care,Physician,51.0,32.886132,-96.464754,TX,,,0.0,0.937,1767.0,0.5,3.0,5.995,15887.0,0.859,1886.0,,1.0,1.164,,1.0,0.437,16774.0,,77.0,1.0,0.677,63.0,1.0,1.73,0.578
4425,THE HOSPITALS OF PROVIDENCE - EAST CAMPUS (670047),2023,Acute Care,Proprietary,166.0,31.790435,-106.267644,TX,0.192,,1.0,5.213,6905.0,0.292,10.0,34.281,58779.0,1.096,7058.0,,6.0,5.475,0.0,0.0,2.422,66357.0,,29.0,0.0,0.243,112.0,0.0,3.022,0.0
4426,NORTH CENTRAL SURGICAL CENTER LLP (670049),2023,Acute Care,Voluntary non-profit - Other,24.0,32.875179,-96.770611,TX,,,0.0,0.352,1065.0,,0.0,0.525,3103.0,,177.0,,0.0,0.102,,0.0,0.037,3103.0,,23.0,0.0,0.173,,,,
4427,ST LUKE'S SUGAR LAND HOSPITAL (670053),2023,Acute Care,Voluntary non-profit - Other,91.0,29.60496,-95.621328,TX,0.449,,1.0,2.225,3232.0,0.241,2.0,8.309,21531.0,1.062,5423.0,,4.0,3.768,,0.0,0.777,24284.0,,24.0,0.0,0.201,23.0,0.0,0.58,
4428,FOUNDATION SURGICAL HOSPITAL OF SAN ANTONIO (670054),2023,Acute Care,Proprietary,20.0,29.531035,-98.592554,TX,,,0.0,0.067,177.0,,0.0,0.399,2204.0,,28.0,,0.0,0.019,,0.0,0.029,2204.0,,26.0,0.0,0.198,,,,
4429,METHODIST HOSPITAL  STONE OAK (670055),2023,Acute Care,Proprietary,196.0,29.614494,-98.475459,TX,0.633,,5.0,7.903,6521.0,0.165,7.0,42.433,69158.0,0.722,6845.0,,4.0,5.539,0.752,4.0,5.321,75041.0,0.8,157.0,1.0,1.25,251.0,9.0,6.63,1.357
4430,ASCENSION  SETON HAYS (670056),2023,Acute Care,Voluntary non-profit - Private,126.0,30.007734,-97.85528,TX,0.413,,2.0,4.848,6691.0,0.16,4.0,24.969,45633.0,0.838,8451.0,,5.0,5.968,1.078,2.0,1.855,49127.0,,35.0,0.0,0.3,94.0,0.0,2.918,0.0
4431,CHI ST LUKES LAKESIDE HOSPITAL (670059),2023,Acute Care,Voluntary non-profit - Other,30.0,30.203132,-95.459482,TX,,,0.0,0.243,733.0,,0.0,0.212,1541.0,,95.0,,0.0,0.056,,0.0,0.018,1541.0,,,,,,,,
4432,BAYLOR SCOTT AND WHITE MEDICAL CENTER SUNNYVALE (670060),2023,Acute Care,Proprietary,70.0,32.77834,-96.567178,TX,0.48,,1.0,2.085,4027.0,0.383,4.0,10.434,18260.0,0.78,4062.0,,2.0,2.564,,1.0,0.986,18260.0,,46.0,0.0,0.415,63.0,0.0,1.931,0.0
4433,SOUTH TEXAS SURGICAL HOSPITAL (670061),2023,Acute Care,Proprietary,33.0,27.686928,-97.375437,TX,,,0.0,0.076,228.0,,0.0,0.26,2323.0,,102.0,,0.0,0.059,,0.0,0.026,2323.0,,6.0,0.0,0.05,60.0,0.0,1.522,0.0
4434,BAYLOR EMERGENCY MEDICAL CENTER AT AUBREY (670062),2023,Acute Care,Proprietary,30.0,,,TX,,,0.0,0.006,11.0,,0.0,0.271,976.0,,,,,,,0.0,0.017,976.0,,,,,,,,
4435,BAYLOR SCOTT AND WHITE ORTHOPEDIC AND SPINE HOSPI (670067),2023,Acute Care,Proprietary,24.0,32.682153,-97.117218,TX,,,0.0,0.193,403.0,,0.0,0.829,4802.0,,230.0,,0.0,0.174,,0.0,0.072,4802.0,,,,,,,,
4436,TEXAS HEALTH PRESBYTERIAN HOSPITAL FLOWER MOUND (670068),2023,Acute Care,Proprietary,102.0,33.045227,-97.069331,TX,0.411,,1.0,2.436,3574.0,0.462,5.0,10.821,23561.0,0.959,3007.0,,2.0,2.085,,0.0,0.816,23517.0,0.528,252.0,1.0,1.895,133.0,1.0,3.278,0.305
4437,METHODIST MCKINNEY HOSPITAL (670069),2023,Acute Care,Proprietary,21.0,33.175809,-96.724343,TX,,,0.0,0.167,508.0,,0.0,0.236,1404.0,,,,,,,0.0,0.015,1404.0,,2.0,0.0,0.014,12.0,0.0,0.311,
4438,TEXAS HEALTH HEART & VASCULAR HOSPITAL ARLINGTON (670071),2023,Acute Care,Proprietary,48.0,32.748206,-97.11639,TX,,,1.0,0.504,928.0,0.0,0.0,1.442,5060.0,,1248.0,,0.0,0.827,,0.0,0.134,5060.0,,,,,,,,
4439,METHODIST HOSPITAL FOR SURGERY (670073),2023,Acute Care,Proprietary,32.0,32.985131,-96.828818,TX,0.781,,1.0,1.281,2426.0,0.0,0.0,1.128,4593.0,,694.0,,0.0,0.418,,0.0,0.084,4593.0,,,,,,,,
4440,ST LUKE'S HOSPITAL AT THE VINTAGE (670075),2023,Acute Care,Proprietary,84.0,29.989489,-95.570248,TX,0.376,,1.0,2.66,3853.0,0.21,2.0,9.509,23395.0,0.616,4696.0,,2.0,3.247,,1.0,0.805,25378.0,,17.0,0.0,0.141,43.0,1.0,1.189,0.841
4441,BAYLOR SCOTT AND WHITE SURGICAL HOSPITAL AT SHERMA (670076),2023,Acute Care,Physician,13.0,33.67686,-96.602527,TX,,,0.0,0.062,184.0,,0.0,0.263,1886.0,,116.0,,0.0,0.068,,0.0,0.021,1886.0,,27.0,0.0,0.29,47.0,0.0,1.391,0.0
4442,HOUSTON METHODIST WEST HOSPITAL (670077),2023,Acute Care,Voluntary non-profit - Private,195.0,29.785531,-95.69724,TX,0.221,,3.0,13.575,11198.0,0.176,7.0,39.81,53918.0,0.608,7955.0,,5.0,8.228,0.578,2.0,3.462,62319.0,0.552,230.0,1.0,1.813,146.0,2.0,3.843,0.52
4443,BAPTIST NEIGHBORHOOD HOSPITAL (670078),2023,Acute Care,Proprietary,45.0,29.587955,-98.474198,TX,,,0.0,0.024,44.0,,0.0,0.996,3288.0,,5.0,,0.0,0.003,,0.0,0.065,3288.0,,,,,,,,
4444,BAPTIST NEIGHBORHOOD HOSPITAL THOUSAND OAKS (670078),2023,Acute Care,Proprietary,45.0,29.587955,-98.474198,TX,,,,,,,,,,,,,,,,,,,,,,,,,,
4445,SETON MEDICAL CENTER HARKER HEIGHTS (670080),2023,Acute Care,Proprietary,67.0,31.074292,-97.683707,TX,0.778,,1.0,1.285,2471.0,0.0,0.0,6.095,13175.0,0.0,1706.0,,0.0,1.097,,0.0,0.419,14764.0,,7.0,0.0,0.063,30.0,0.0,0.746,
4446,BAYLOR SCOTT AND WHITE  MEDICAL CENTER  MCKINNEY (670082),2023,Acute Care,Voluntary non-profit - Private,135.0,33.218404,-96.68102,TX,0.0,,0.0,2.269,3139.0,0.243,9.0,37.028,54290.0,0.783,3124.0,,2.0,2.553,0.627,2.0,3.19,62171.0,,75.0,0.0,0.583,135.0,1.0,3.688,0.271
4447,TEXAS HEALTH HARRIS METHODIST HOSPITAL ALLIANCE (670085),2023,Acute Care,Voluntary non-profit - Private,92.0,32.931717,-97.309987,TX,0.0,,0.0,1.626,2327.0,0.075,1.0,13.341,29777.0,0.412,3443.0,,1.0,2.428,0.0,0.0,1.468,35599.0,0.0,141.0,0.0,1.213,55.0,0.0,1.566,0.0
4448,BAYLOR SCOTT & WHITE MEDICAL CENTER- COLLEGE STATI (670088),2023,Acute Care,Voluntary non-profit - Private,123.0,30.153835,-96.388209,TX,0.409,,1.0,2.447,3539.0,0.414,7.0,16.888,39171.0,0.789,3425.0,,2.0,2.535,0.515,1.0,1.941,44426.0,2.759,200.0,5.0,1.812,94.0,7.0,2.463,2.842
4449,CRESCENT MEDICAL CENTER LANCASTER (670090),2023,Acute Care,Proprietary,88.0,32.604128,-96.814483,TX,,,0.0,0.104,185.0,,0.0,0.429,1132.0,,121.0,,0.0,0.08,,0.0,0.032,1132.0,,,,,,,,
4450,ASPIRE HOSPITAL (670093),2023,Acute Care,Physician,29.0,30.284069,-95.480131,TX,,,,,,,0.0,0.885,4225.0,,,,,,,0.0,0.099,4225.0,,,,,,,,
4451,RESOLUTE HEALTH HOSPITAL (670098),2023,Acute Care,Proprietary,100.0,29.71921,-98.071212,TX,0.616,,1.0,1.624,2309.0,0.258,3.0,11.617,18189.0,0.688,1976.0,,1.0,1.454,,0.0,0.931,20569.0,,1.0,0.0,0.012,39.0,0.0,1.019,0.0
4452,"AD HOSPITAL EAST, LLC (670102)",2023,Acute Care,Proprietary,20.0,29.771136,-95.200782,TX,,,1.0,0.16,325.0,,0.0,0.893,4278.0,,812.0,,1.0,0.471,,0.0,0.083,4278.0,,,,,,,,
4453,MEDICAL CITY ALLIANCE (670103),2023,Acute Care,Voluntary non-profit - Private,73.0,32.898527,-97.313814,TX,0.787,,1.0,1.271,1801.0,0.132,1.0,7.56,20375.0,1.13,2394.0,,2.0,1.77,,1.0,0.773,22409.0,,48.0,4.0,0.434,134.0,0.0,3.624,0.0
4454,HCA HOUSTON HEALTHCARE PEARLAND (670106),2023,Acute Care,Proprietary,48.0,29.579994,-95.391911,TX,0.782,,1.0,1.278,2437.0,0.0,0.0,5.398,18943.0,1.842,3533.0,,4.0,2.171,,1.0,0.754,18943.0,,5.0,0.0,0.048,18.0,1.0,0.505,
4455,BAYLOR SCOTT AND WHITE EMERGENCY HOSPITAL (670107),2023,Acute Care,Proprietary,22.0,32.57601,-97.320774,TX,,,0.0,0.012,22.0,,0.0,0.224,838.0,,7.0,,0.0,0.004,,0.0,0.014,838.0,,,,,,,,
4456,BAYLOR SCOTT & WHITE MEDICAL CENTER - MARBLE FALLS (670108),2023,Acute Care,Voluntary non-profit - Private,46.0,30.11074,-97.359381,TX,,,1.0,0.65,1298.0,0.0,0.0,3.925,12577.0,,490.0,,0.0,0.294,,0.0,0.517,13171.0,,22.0,0.0,0.171,36.0,3.0,0.839,
4457,ALTUS BAYTOWN HOSPITAL (670109),2023,Acute Care,Physician,14.0,29.769816,-94.980193,TX,,,0.0,0.004,13.0,,0.0,0.036,281.0,,5.0,,0.0,0.003,,0.0,0.004,281.0,,,,,,,,
4458,LEGENT ORTHOPEDIC + SPINE (670112),2023,Acute Care,Proprietary,26.0,29.591481,-98.590438,TX,,,0.0,0.186,560.0,,0.0,0.587,4311.0,,70.0,,0.0,0.041,,0.0,0.049,4311.0,,,,,,,,
4459,WISE HEALTH SYSTEM (670116),2023,Acute Care,Government - Hospital District or Authority,31.0,32.897434,-97.312299,TX,,,0.0,0.205,420.0,,0.0,0.586,2070.0,,127.0,,1.0,0.073,,0.0,0.039,2070.0,,37.0,0.0,0.277,8.0,0.0,0.212,
4460,THE HOSPITALS OF PROVIDENCE TRANSMOUNTAIN CAMPUS (670120),2023,Acute Care,Proprietary,107.0,,,TX,1.946,,5.0,2.569,3080.0,0.507,8.0,15.772,26062.0,2.562,2680.0,,6.0,2.342,0.0,0.0,1.088,27118.0,,7.0,1.0,0.072,81.0,0.0,2.236,0.0
4461,SAINT CAMILLUS MEDICAL CENTER (670121),2023,Acute Care,Proprietary,23.0,32.842457,-97.188461,TX,,,0.0,0.007,15.0,,0.0,0.004,24.0,,,,,,,0.0,0.0,24.0,,4.0,0.0,0.029,,,,
4462,HOUSTON METHODIST THE WOODLANDS HOSPITAL (670122),2023,Acute Care,Voluntary non-profit - Private,189.0,30.204697,-95.45551,TX,0.131,,1.0,7.655,9168.0,0.0,0.0,49.929,65810.0,0.281,8888.0,,2.0,7.125,0.58,2.0,3.451,69541.0,3.837,168.0,5.0,1.303,235.0,4.0,5.98,0.669
4463,THE HOSPITALS OF PROVIDENCE HORIZON CITY CAMPUS (670124),2023,Acute Care,Proprietary,14.0,31.682723,-106.207348,TX,,,0.0,0.031,58.0,,0.0,0.595,2298.0,,11.0,,0.0,0.007,,0.0,0.046,2298.0,,,,,,,,
4464,BAYLOR SCOTT & WHITE MEDICAL CENTER PFLUGERVILLE (670128),2023,Acute Care,Voluntary non-profit - Private,25.0,30.446739,-97.584466,TX,,,,,,0.897,1.0,1.115,5410.0,,,,,,,1.0,0.138,5410.0,,,,,,,,
4465,BAYLOR SCOTT & WHITE MEDICAL CENTER - BUDA (670131),2023,Acute Care,Voluntary non-profit - Private,15.0,,,TX,,,,,,,0.0,0.312,1665.0,,,,,,,0.0,0.044,1665.0,,,,,15.0,0.0,0.406,
4466,METHODIST SOUTHLAKE MEDICAL CENTER (670132),2023,Acute Care,Proprietary,54.0,,,TX,,,0.0,0.164,330.0,,0.0,0.742,1730.0,,109.0,,0.0,0.066,,0.0,0.031,1730.0,0.702,177.0,1.0,1.424,31.0,0.0,0.831,
4467,ALTUS LUMBERTON HOSPITAL (670134),2023,Acute Care,Proprietary,4.0,,,TX,,,,,,,,,,,,,,,,,,,,,,,,,,
4468,BAYLOR SCOTT & WHITE MEDICAL CENTER- AUSTIN (670136),2023,Acute Care,Voluntary non-profit - Private,25.0,,,TX,,,,,,,0.0,0.477,2330.0,,,,,,,0.0,0.062,2330.0,,,,,31.0,0.0,0.786,
4469,ASCENSION SETON BASTROP (670143),2023,Acute Care,Voluntary non-profit - Private,7.0,,,TX,,,0.0,0.017,32.0,,0.0,0.41,998.0,,17.0,,0.0,0.01,,0.0,0.02,998.0,,,,,,,,
4470,CAPROCK HOSPITAL (670259),2023,Acute Care,Proprietary,,,,,,,0.0,0.006,10.0,,,,,,,,,,,,,,,,,,,,,
4471,TEXAS HEALTH HOSPITAL FRISCO (670260),2023,Acute Care,Voluntary non-profit - Private,60.0,,,TX,,,4.0,0.656,1237.0,0.137,1.0,7.31,17702.0,,1130.0,,0.0,0.739,,2.0,0.75,20498.0,,82.0,2.0,0.642,45.0,1.0,1.181,0.847
4472,TOWNSEN MEMORIAL HOSPITAL (670266),2023,Acute Care,Voluntary non-profit - Private,5.0,,,TX,,,,,,,,,,,,,,,,,,,,,,,,,,
4473,THE WOODLANDS SPECIALTY HOSPITAL (670267),2023,Acute Care,Physician,6.0,,,TX,,,,,,,0.0,0.032,175.0,,8.0,,0.0,0.005,,0.0,0.003,175.0,,,,,1.0,0.0,0.024,
4474,METHODIST MIDLOTHIAN MEDICAL CENTER (670300),2023,Acute Care,Voluntary non-profit - Private,46.0,,,TX,,,0.0,0.466,899.0,0.38,2.0,5.264,7583.0,,840.0,,1.0,0.525,,1.0,0.287,7910.0,,19.0,0.0,0.165,53.0,2.0,1.45,1.379
4475,TEXAS HEALTH HOSPITAL MANSFIELD (670309),2023,Acute Care,Proprietary,59.0,,,TX,,,0.0,0.153,311.0,0.311,1.0,3.219,5437.0,,219.0,,0.0,0.126,,0.0,0.22,6142.0,,25.0,0.0,0.187,38.0,0.0,0.996,
4476,ST MICHAELS MEDICAL HOSPITAL LLC (670314),2023,Acute Care,Proprietary,,,,TX,,,,,,,,,,,,,,,,0.0,0.001,46.0,,,,,,,,
4477,PROVIDENCE SEWARD HOSPITAL (021302),2023,Critical Access,Government - Local,46.0,60.105046,-149.445383,AK,,,,,,,,,,,,,,,,,,,,,,,,,,
4478,PETERSBURG MEDICAL CENTER (021304),2023,Critical Access,Government - Local,27.0,,,AK,,,,,,,,,,,,,,,,,,,,,,,,,,
4479,MANIILAQ HEALTH CENTER (021310),2023,Critical Access,Tribal,17.0,,,AK,,,,,,,,,,,,,,,,,,,,,,,,,,
