,Hospital,file_year,Hospital Type,Hospital Ownership,Beds,Lat,Lon,State,CAUTI (SIR),CAUTI Number of Procedures,CAUTI Observed Cases,CAUTI Predicted Cases,CAUTI Urinary Catheter Days,CDIFF (SIR),CDIFF Observed Cases,CDIFF Predicted Cases,CDIFF patient days,CLABSI (SIR),CLABSI Number of Device Days,CLABSI Number of Procedures,CLABSI Observed Cases,CLABSI Predicted Cases,MRSA (SIR),MRSA Observed Cases,MRSA Predicted Cases,MRSA patient days,SSI Abdominal Hysterectomy,SSI Abdominal Number of Procedures,SSI Abdominal Observed Cases,SSI Abdominal Predicted Cases,SSI Colon Number of Procedures,SSI Colon Observed Cases,SSI Colon Predicted Cases,SSI Colon Surgery (SIR)
3497,HOSPITAL EPISCOPAL SAN LUCAS GUAYAMA INC (400048),2015,Acute Care,Voluntary non-profit - Church,119.0,,,PR,,,0.0,0.933,718.0,,,,,,198.0,,0.0,0.298,,,,,,,,,,,,
3498,HOSPITAL SAN FRANCISCO (400098),2015,Acute Care,Proprietary,137.0,,,PR,0.0,,0.0,1.619,1246.0,,,,,,556.0,,1.0,0.835,,,,,,,,,,,,
3499,DOCTORS CENTER HOSPITAL BAYAMON (400102),2015,Acute Care,Proprietary,140.0,,,PR,,,,,,,,,,,,,,,,,,,,,,,,,,
3500,SISTEMA INTEGRADOS DE SALUD DEL SUR OESTE INC (400103),2015,Acute Care,Proprietary,192.0,,,PR,,,,,,,,,,,,,,,,,,,,,,,,,,
3501,HOSPITAL MENONITA CAGUAS INC (400104),2015,Acute Care,Voluntary non-profit - Private,175.0,,,PR,,,,,,,,,,,,,,,,,,,,,,,,,,
3502,HOSPITAL UNIVERSITARIO DR RUIZ ARNAU (400105),2015,Acute Care,Government - State,112.0,,,PR,0.0,,0.0,1.938,969.0,,,,,,477.0,,1.0,0.906,,,,,,,,,,,,
3503, HIMA SAN PABLO BAYAMON (400109),2015,Acute Care,Proprietary,412.0,18.397664,-66.149674,PR,0.558,,12.0,21.503,10012.0,0.252,16.0,63.473,116264.0,0.472,7003.0,,6.0,12.702,0.0,0.0,6.16,119091.0,,,,,,,,
3504,MANATI MEDICAL CENTER DR OTERO LOPEZ (400114),2015,Acute Care,Proprietary,247.0,,,PR,0.869,,3.0,3.453,2656.0,,,,,3.752,710.0,,4.0,1.066,,,,,,,,,,,,
3505,CENTRO MEDICO WILMA N VAZQUEZ (400115),2015,Acute Care,Proprietary,142.0,,,PR,,,,,,,,,,,,,,,,,,,,,,,,,,
3506,"DOCTORS' CENTER HOSPITAL, INC (400118)",2015,Acute Care,Proprietary,255.0,,,PR,,,,,,,,,,,,,,,,,,,,,,,,,,
3507,HIMA SAN PABLO-CAGUAS (400120),2015,Acute Care,Proprietary,418.0,,,PR,,,,,,,,,,,,,,,,,,,,,,,,,,
3508,CENTRO CARDIOVASCULAR (400124),2015,Acute Care,Government - State,156.0,,,PR,0.0,,0.0,10.161,7000.0,,,,,0.0,6911.0,,0.0,11.089,,,,,,,,,,,,
3509,HOSPITAL METROPOLITANO SAN GERMAN (400126),2015,Acute Care,Voluntary non-profit - Private,72.0,,,PR,,,,,,0.416,2.0,4.807,12016.0,,,,,,,,,,,,,,,,,
3510,ADMIN DE SERVICIOS MEDICOS  PUERTO RIC (400127),2015,Acute Care,Government - Local,76.0,,,PR,1.23,,19.0,15.444,4542.0,,,,,1.065,3651.0,,14.0,13.144,,,,,,,,,,,,
3511,"HOSPITAL PAVIA HATO REY, INC (400128)",2015,Acute Care,Voluntary non-profit - Private,161.0,,,PR,0.0,,0.0,1.365,1050.0,,,,,,613.0,,0.0,0.92,,,,,,,,,,,,
3512,MEMORIAL HOSPITAL OF RHODE ISLAND (410001),2015,Acute Care,Voluntary non-profit - Private,135.0,,,RI,0.272,,1.0,3.679,1600.0,0.981,24.0,24.476,21506.0,0.463,1028.0,,1.0,2.158,0.624,1.0,1.603,22728.0,,37.0,0.0,0.359,38.0,0.0,1.103,0.0
3513,ROGER WILLIAMS MEDICAL CENTER (410004),2015,Acute Care,Voluntary non-profit - Private,163.0,41.834015,-71.43458,RI,2.73,,11.0,4.03,1752.0,0.842,19.0,22.575,28287.0,1.43,1332.0,,4.0,2.797,2.016,4.0,1.984,28287.0,,22.0,0.0,0.162,96.0,5.0,2.933,1.705
3514,OUR LADY OF FATIMA HOSPITAL (410005),2015,Acute Care,Voluntary non-profit - Private,286.0,41.855796,-71.458498,RI,1.014,,2.0,1.973,1517.0,0.848,24.0,28.308,40070.0,0.749,890.0,,1.0,1.336,2.029,4.0,1.971,40070.0,,3.0,0.0,0.021,96.0,4.0,2.915,1.372
3515,NEWPORT HOSPITAL (410006),2015,Acute Care,Voluntary non-profit - Private,123.0,41.497809,-71.306193,RI,1.415,,2.0,1.413,1086.0,0.823,16.0,19.449,26243.0,,404.0,,1.0,0.606,0.866,1.0,1.155,27363.0,,5.0,0.0,0.036,26.0,6.0,0.728,
3516,RHODE ISLAND HOSPITAL (410007),2015,Acute Care,Voluntary non-profit - Private,701.0,41.811956,-71.407049,RI,1.219,,45.0,36.907,13889.0,0.929,151.0,162.508,180136.0,0.45,14883.0,,15.0,33.369,0.429,7.0,16.324,180136.0,,92.0,0.0,0.718,261.0,8.0,8.427,0.949
3517,SOUTH COUNTY HOSPITAL INC (410008),2015,Acute Care,Voluntary non-profit - Private,86.0,41.431883,-71.495882,RI,1.932,,3.0,1.553,1195.0,0.848,10.0,11.789,20147.0,,595.0,,0.0,0.894,,0.0,0.815,21659.0,,24.0,0.0,0.202,44.0,1.0,1.322,0.756
3518,KENT COUNTY MEMORIAL HOSPITAL (410009),2015,Acute Care,Proprietary,334.0,41.704478,-71.477902,RI,2.958,,13.0,4.395,3380.0,1.062,68.0,64.06,65330.0,0.3,2219.0,,1.0,3.33,1.237,4.0,3.234,69269.0,,76.0,0.0,0.607,165.0,8.0,4.89,1.636
3519,WOMEN AND INFANTS HOSPITAL OF RHODE ISLAND (410010),2015,Acute Care,Voluntary non-profit - Private,247.0,41.8102,-71.411562,RI,,,,,,0.075,2.0,26.573,32318.0,0.593,3942.0,,6.0,10.123,0.0,0.0,3.913,76101.0,1.131,956.0,8.0,7.074,19.0,0.0,0.526,
3520,"LANDMARK MEDICAL CENTER,  INC (410011)",2015,Acute Care,Voluntary non-profit - Private,141.0,42.00532,-71.49621,RI,0.0,,0.0,1.825,1404.0,0.956,22.0,23.013,31989.0,0.8,1666.0,,2.0,2.5,1.51,2.0,1.324,32447.0,,29.0,0.0,0.245,43.0,0.0,1.353,0.0
3521,MIRIAM HOSPITAL (410012),2015,Acute Care,Voluntary non-profit - Private,247.0,41.851653,-71.397562,RI,1.318,,6.0,4.552,3247.0,1.428,98.0,68.622,72780.0,0.515,2426.0,,2.0,3.887,0.302,1.0,3.309,72780.0,,9.0,0.0,0.065,251.0,10.0,6.896,1.45
3522,WESTERLY HOSPITAL (410013),2015,Acute Care,Voluntary non-profit - Private,82.0,41.362798,-71.825814,RI,0.855,,1.0,1.169,898.0,0.834,8.0,9.592,14478.0,,481.0,,1.0,0.722,,0.0,0.667,14478.0,,8.0,0.0,0.057,49.0,1.0,1.388,0.72
3523,PROVIDENCE VA MEDICAL CENTER (41005F),2015,Acute Care (VA),Government - Federal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3524,PIEDMONT MEDICAL CENTER (420002),2015,Acute Care,Proprietary,289.0,34.955198,-81.05125,SC,0.356,,2.0,5.621,4555.0,1.418,66.0,46.533,57851.0,0.422,3157.0,,2.0,4.744,0.0,0.0,3.199,62911.0,,31.0,1.0,0.345,136.0,0.0,4.483,0.0
3525,MUSC MEDICAL CENTER (420004),2015,Acute Care,Government - State,783.0,32.7854,-79.946559,SC,2.161,,104.0,48.124,18107.0,0.748,118.0,157.81,174290.0,0.308,25094.0,,19.0,61.742,0.869,18.0,20.72,198160.0,2.152,233.0,5.0,2.323,273.0,15.0,9.435,1.59
3526,MCLEOD MEDICAL CENTER - DILLON (420005),2015,Acute Care,Voluntary non-profit - Private,66.0,34.421266,-79.366107,SC,,,1.0,0.637,490.0,0.806,4.0,4.962,7842.0,,80.0,,0.0,0.121,,0.0,0.434,8522.0,,12.0,0.0,0.094,18.0,0.0,0.586,
3527,SPARTANBURG REGIONAL MEDICAL CENTER (420007),2015,Acute Care,Government - Hospital District or Authority,557.0,34.967852,-81.939927,SC,0.928,,21.0,22.64,10322.0,0.609,79.0,129.676,142821.0,0.781,11022.0,,18.0,23.044,0.646,10.0,15.477,155711.0,1.095,501.0,6.0,5.481,264.0,21.0,9.218,2.278
3528,GHS OCONEE MEMORIAL  HOSPITAL (420009),2015,Acute Care,Government - Hospital District or Authority,261.0,34.69712,-82.984385,SC,1.523,,3.0,1.97,1515.0,0.426,6.0,14.082,21529.0,,546.0,,0.0,0.82,1.474,2.0,1.357,22473.0,,9.0,0.0,0.078,47.0,3.0,1.452,2.066
3529,CAROLINA PINES REGIONAL MEDICAL CENTER (420010),2015,Acute Care,Proprietary,116.0,34.348675,-80.105767,SC,0.0,,0.0,2.813,2164.0,0.548,6.0,10.955,17035.0,0.731,911.0,,1.0,1.368,0.0,0.0,1.119,17636.0,,62.0,0.0,0.646,29.0,2.0,0.983,
3530,CANNON MEMORIAL HOSPITAL (420011),2015,Acute Care,Voluntary non-profit - Private,42.0,34.874944,-82.704631,SC,,,0.0,0.295,227.0,0.0,0.0,1.432,3472.0,,44.0,,0.0,0.067,,0.0,0.179,3472.0,,,,,4.0,0.0,0.127,
3531,BAPTIST EASLEY HOSPITAL (420015),2015,Acute Care,Voluntary non-profit - Private,80.0,34.839651,-82.607064,SC,0.669,,1.0,1.494,1149.0,0.843,11.0,13.049,19889.0,,664.0,,0.0,0.997,0.968,1.0,1.033,21012.0,,77.0,0.0,0.976,39.0,2.0,1.317,1.519
3532,SOUTHERN PALMETTO HOSPITAL (420016),2015,Acute Care,Proprietary,27.0,,,SC,,,,,,,0.0,0.85,1308.0,,,,,,,0.0,0.047,1308.0,,,,,,,,
3533,PALMETTO HEALTH RICHLAND (420018),2015,Acute Care,Voluntary non-profit - Private,671.0,34.026699,-81.035032,SC,1.093,,35.0,32.019,12178.0,0.771,126.0,163.364,184386.0,0.583,18546.0,,28.0,48.041,1.717,30.0,17.472,205209.0,1.274,374.0,5.0,3.925,108.0,6.0,3.838,1.563
3534,CHESTER REGIONAL MEDICAL CENTER (420019),2015,Acute Care,Proprietary,124.0,34.683429,-81.184551,SC,,,0.0,0.28,215.0,1.105,2.0,1.81,3941.0,,21.0,,0.0,0.032,,0.0,0.185,4372.0,,10.0,0.0,0.15,2.0,0.0,0.068,
3535,GEORGETOWN MEMORIAL HOSPITAL (420020),2015,Acute Care,Voluntary non-profit - Private,121.0,33.379078,-79.285344,SC,0.564,,1.0,1.774,887.0,1.275,15.0,11.769,16894.0,,479.0,,1.0,0.911,,0.0,0.966,17546.0,,17.0,0.0,0.211,21.0,0.0,0.694,
3536,ST FRANCIS-DOWNTOWN (420023),2015,Acute Care,Voluntary non-profit - Private,435.0,,,SC,1.809,,13.0,7.187,5279.0,1.058,55.0,51.965,68442.0,0.0,2706.0,,0.0,4.026,1.079,5.0,4.636,71486.0,0.678,511.0,3.0,4.424,193.0,4.0,5.949,0.672
3537,SISTERS OF CHARITY PROVIDENCE HOSPITALS (420026),2015,Acute Care,Proprietary,324.0,34.104422,-80.955054,SC,1.595,,8.0,5.015,3259.0,1.172,31.0,26.441,38604.0,1.648,3424.0,,9.0,5.461,1.838,5.0,2.72,38604.0,,,,,,,,
3538,ANMED HEALTH (420027),2015,Acute Care,Voluntary non-profit - Private,387.0,34.511071,-82.647355,SC,0.994,,14.0,14.079,7202.0,0.963,77.0,80.0,98075.0,0.489,4764.0,,4.0,8.182,0.828,4.0,4.829,101988.0,,91.0,0.0,0.933,175.0,1.0,5.544,0.18
3539,COLLETON MEDICAL CENTER (420030),2015,Acute Care,Proprietary,134.0,32.921855,-80.67088,SC,,,1.0,0.999,768.0,0.343,3.0,8.735,18876.0,,572.0,,1.0,0.859,0.0,0.0,1.608,18921.0,,25.0,0.0,0.268,31.0,0.0,1.098,0.0
3540,GHS GREER MEMORIAL HOSPITAL (420033),2015,Acute Care,Voluntary non-profit - Other,63.0,34.91931,-82.242031,SC,0.0,,0.0,1.162,505.0,0.731,7.0,9.577,10898.0,,225.0,,0.0,0.472,,0.0,0.608,12255.0,,22.0,0.0,0.183,20.0,0.0,0.629,
3541,SPRINGS MEMORIAL HOSPITAL (420036),2015,Acute Care,Proprietary,185.0,34.716906,-80.786842,SC,1.21,,3.0,2.48,1907.0,0.663,10.0,15.072,27680.0,0.67,995.0,,1.0,1.493,1.289,2.0,1.551,29450.0,,79.0,0.0,0.89,27.0,1.0,0.883,
3542,GHS-HILLCREST MEMORIAL HOSPITAL (420037),2015,Acute Care,Government - Hospital District or Authority,43.0,34.718134,-82.246736,SC,,,0.0,0.938,408.0,0.653,4.0,6.125,6540.0,,139.0,,0.0,0.293,,0.0,0.45,6540.0,,,,,16.0,0.0,0.488,
3543,GHS  LAURENS COUNTY MEMORIAL HOSPITAL (420038),2015,Acute Care,Government - Hospital District or Authority,64.0,34.479718,-81.941152,SC,1.388,,4.0,2.881,1253.0,0.692,5.0,7.223,14103.0,,401.0,,0.0,0.843,0.0,0.0,1.278,14693.0,,3.0,0.0,0.032,12.0,0.0,0.41,
3544,WALLACE THOMSON HOSPITAL (420039),2015,Acute Care,Government - Hospital District or Authority,55.0,,,SC,0.0,,0.0,1.125,866.0,0.564,2.0,3.548,6877.0,,351.0,,0.0,0.527,,0.0,0.246,6877.0,,7.0,0.0,0.068,10.0,1.0,0.331,
3545,NOVANT HEALTH GAFFNEY MEDICAL CENTER (420043),2015,Acute Care,Voluntary non-profit - Private,90.0,35.090092,-81.635753,SC,1.534,,2.0,1.304,1003.0,1.084,5.0,4.613,9946.0,,228.0,,1.0,0.343,,0.0,0.602,9946.0,,3.0,0.0,0.036,11.0,1.0,0.345,
3546,KERSHAW HEALTH (420048),2015,Acute Care,Proprietary,186.0,34.253164,-80.589579,SC,0.992,,2.0,2.017,1552.0,1.104,15.0,13.583,18666.0,,522.0,,1.0,0.783,0.702,1.0,1.424,19286.0,,23.0,0.0,0.27,34.0,2.0,1.132,1.767
3547,CONWAY MEDICAL CENTER (420049),2015,Acute Care,Voluntary non-profit - Private,227.0,33.786524,-79.002854,SC,1.063,,3.0,2.823,2352.0,0.29,5.0,17.27,33986.0,0.0,1218.0,,0.0,1.828,0.836,2.0,2.394,37227.0,0.0,117.0,0.0,1.23,81.0,1.0,2.68,0.373
3548,MCLEOD REGIONAL MEDICAL CENTER-PEE DEE (420051),2015,Acute Care,Voluntary non-profit - Private,521.0,34.195931,-79.758784,SC,1.131,,37.0,32.714,13202.0,0.742,76.0,102.429,123855.0,0.29,13088.0,,9.0,31.031,1.226,15.0,12.234,136926.0,2.166,141.0,3.0,1.385,200.0,3.0,6.559,0.457
3549,NEWBERRY COUNTY MEMORIAL HOSPITAL (420053),2015,Acute Care,Voluntary non-profit - Other,70.0,34.289433,-81.604915,SC,0.0,,0.0,1.072,824.0,0.889,3.0,3.373,8396.0,,363.0,,0.0,0.546,,0.0,0.44,8928.0,,1.0,0.0,0.003,24.0,1.0,0.728,
3550,MARLBORO PARK HOSPITAL (420054),2015,Acute Care,Proprietary,102.0,,,SC,,,0.0,0.106,81.0,0.0,0.0,1.676,3843.0,,22.0,,0.0,0.033,,0.0,0.139,3866.0,,2.0,0.0,0.016,3.0,0.0,0.106,
3551,CAROLINAS HOSPITAL SYSTEM MARION (420055),2015,Acute Care,Proprietary,146.0,34.189232,-79.321945,SC,,,1.0,0.986,758.0,0.447,2.0,4.472,9096.0,,149.0,,0.0,0.225,,0.0,0.424,9689.0,,6.0,0.0,0.071,16.0,0.0,0.524,
3552,MCLEOD MEDICAL CENTER - DARLINGTON (420057),2015,Acute Care,Voluntary non-profit - Private,65.0,34.312988,-79.838253,SC,,,,,,0.96,5.0,5.206,8594.0,,,,,,,1.0,0.308,8594.0,,,,,,,,
3553,CHESTERFIELD GENERAL HOSPITAL (420062),2015,Acute Care,Voluntary non-profit - Private,59.0,,,SC,,,1.0,0.838,644.0,0.404,1.0,2.478,5591.0,,109.0,,0.0,0.164,,1.0,0.218,6071.0,,1.0,0.0,0.008,11.0,0.0,0.321,
3554,BON SECOURS-ST FRANCIS XAVIER HOSPITAL (420065),2015,Acute Care,Voluntary non-profit - Private,188.0,32.810751,-80.042264,SC,2.682,,7.0,2.61,2007.0,0.995,26.0,26.118,34242.0,0.0,1769.0,,0.0,2.655,1.354,3.0,2.215,40714.0,0.98,184.0,2.0,2.04,85.0,4.0,2.889,1.385
3555,LAKE CITY COMMUNITY HOSPITAL (420066),2015,Acute Care,Government - Hospital District or Authority,27.0,33.88037,-79.759089,SC,,,,,,0.0,0.0,1.637,3649.0,,,,,,,0.0,0.28,3649.0,,,,,1.0,0.0,0.039,
3556,BEAUFORT COUNTY MEMORIAL HOSPITAL (420067),2015,Acute Care,Voluntary non-profit - Other,195.0,32.417244,-80.688546,SC,0.0,,0.0,2.204,1102.0,1.339,37.0,27.626,40442.0,0.0,924.0,,0.0,1.755,0.493,1.0,2.029,43270.0,0.0,155.0,0.0,1.681,55.0,0.0,1.733,0.0
3557,TRMC OF ORANGEBURG & CALHOUN (420068),2015,Acute Care,Government - Local,285.0,,,SC,4.194,,19.0,4.53,3485.0,1.224,46.0,37.575,51188.0,0.24,2779.0,,1.0,4.17,1.206,5.0,4.147,53419.0,,111.0,1.0,0.998,70.0,2.0,2.319,0.862
3558,CLARENDON MEMORIAL HOSPITAL (420069),2015,Acute Care,Government - Hospital District or Authority,50.0,,,SC,0.0,,0.0,1.082,541.0,0.438,2.0,4.562,9846.0,,220.0,,0.0,0.418,,0.0,0.676,10119.0,,17.0,1.0,0.147,12.0,2.0,0.414,
3559,TUOMEY HEALTHCARE SYSTEM (420070),2015,Acute Care,Voluntary non-profit - Private,241.0,33.923496,-80.344356,SC,1.874,,6.0,3.201,2667.0,0.473,16.0,33.835,59833.0,0.955,2093.0,,3.0,3.141,2.304,7.0,3.038,63189.0,1.281,155.0,2.0,1.561,74.0,3.0,2.469,1.215
3560,SELF REGIONAL HEALTHCARE (420071),2015,Acute Care,Voluntary non-profit - Private,342.0,34.175362,-82.157868,SC,1.692,,14.0,8.274,4137.0,0.697,33.0,47.314,53472.0,0.681,3720.0,,5.0,7.346,0.315,1.0,3.173,59037.0,0.821,140.0,1.0,1.218,106.0,1.0,3.305,0.303
3561,HAMPTON REGIONAL MEDICAL CENTER (420072),2015,Acute Care,Voluntary non-profit - Private,32.0,32.855258,-81.087692,SC,,,0.0,0.09,69.0,0.0,0.0,1.353,3496.0,,12.0,,0.0,0.019,,0.0,0.19,3496.0,,,,,,,,
3562,LEXINGTON MEDICAL CENTER (420073),2015,Acute Care,Government - Hospital District or Authority,446.0,34.004403,-81.114361,SC,0.908,,15.0,16.528,7238.0,0.805,67.0,83.275,121326.0,0.714,4691.0,,7.0,9.8,0.896,8.0,8.93,132313.0,0.849,416.0,3.0,3.535,280.0,9.0,8.965,1.004
3563,GHS GREENVILLE MEMORIAL HOSPITAL (420078),2015,Acute Care,Government - State,822.0,34.829156,-82.319204,SC,2.283,,80.0,35.034,19882.0,0.913,167.0,182.859,211358.0,0.375,17974.0,,14.0,37.306,0.758,11.0,14.506,211358.0,0.716,603.0,4.0,5.587,378.0,9.0,13.117,0.686
3564,TRIDENT MEDICAL CENTER (420079),2015,Acute Care,Proprietary,425.0,32.975128,-80.072274,SC,1.461,,14.0,9.584,7871.0,0.651,30.0,46.089,83833.0,0.331,6033.0,,3.0,9.05,1.555,9.0,5.786,90634.0,1.618,403.0,6.0,3.709,189.0,14.0,6.002,2.333
3565,HILTON HEAD REGIONAL MEDICAL CENTER (420080),2015,Acute Care,Proprietary,98.0,32.21932,-80.7125,SC,2.714,,5.0,1.842,1417.0,1.137,13.0,11.437,18668.0,0.618,1077.0,,1.0,1.617,0.0,0.0,1.051,20024.0,,9.0,0.0,0.081,69.0,4.0,1.948,2.053
3566,AIKEN REGIONAL MEDICAL CENTER (420082),2015,Acute Care,Proprietary,255.0,33.56989,-81.765071,SC,1.616,,9.0,5.571,4643.0,1.064,28.0,26.305,39502.0,0.733,2729.0,,3.0,4.095,0.0,0.0,2.046,42490.0,0.0,101.0,0.0,1.125,111.0,3.0,3.747,0.801
3567,MARY BLACK MEMORIAL HOSPITAL (420083),2015,Acute Care,Proprietary,177.0,,,SC,2.004,,3.0,1.497,1152.0,0.706,13.0,18.417,26953.0,,582.0,,0.0,0.861,0.0,0.0,1.414,27426.0,,33.0,1.0,0.26,69.0,0.0,2.198,0.0
3568,GRAND STRAND REGIONAL MEDICAL CENTER (420085),2015,Acute Care,Proprietary,312.0,33.754763,-78.817079,SC,0.679,,15.0,22.101,9955.0,0.866,44.0,50.834,74369.0,0.629,6646.0,,8.0,12.724,1.302,5.0,3.841,77188.0,,65.0,1.0,0.552,149.0,7.0,4.775,1.466
3569,PALMETTO HEALTH BAPTIST (420086),2015,Acute Care,Voluntary non-profit - Private,359.0,34.007227,-81.033748,SC,1.962,,7.0,3.567,2972.0,0.651,40.0,61.486,86491.0,0.456,3740.0,,3.0,6.579,2.422,9.0,3.716,97064.0,1.168,286.0,3.0,2.569,248.0,17.0,7.69,2.211
3570,ROPER HOSPITAL (420087),2015,Acute Care,Proprietary,359.0,32.782372,-79.948734,SC,1.448,,12.0,8.29,5496.0,0.794,53.0,66.736,72550.0,0.253,5150.0,,2.0,7.891,0.894,5.0,5.595,72550.0,0.947,253.0,2.0,2.112,370.0,16.0,11.553,1.385
3571,EAST COOPER MEDICAL CENTER (420089),2015,Acute Care,Proprietary,131.0,32.820997,-79.849613,SC,,,1.0,0.953,733.0,0.0,0.0,6.86,14326.0,,497.0,,0.0,0.746,,0.0,0.67,18704.0,,28.0,0.0,0.285,38.0,0.0,1.129,0.0
3572,CAROLINAS HOSPITAL SYSTEM (420091),2015,Acute Care,Proprietary,362.0,34.158829,-79.754236,SC,1.21,,14.0,11.57,5517.0,0.404,21.0,51.945,69312.0,0.258,4159.0,,2.0,7.754,1.124,4.0,3.56,69608.0,,77.0,3.0,0.685,128.0,1.0,4.289,0.233
3573,WACCAMAW COMMUNITY HOSPITAL (420098),2015,Acute Care,Voluntary non-profit - Private,148.0,,,SC,1.054,,2.0,1.898,949.0,0.927,27.0,29.117,39843.0,,518.0,,0.0,0.984,1.517,3.0,1.977,40065.0,,35.0,0.0,0.357,63.0,0.0,2.061,0.0
3574,COASTAL CAROLINA HOSPITAL (420101),2015,Acute Care,Proprietary,41.0,32.314817,-81.055429,SC,,,1.0,0.754,580.0,0.412,2.0,4.859,7120.0,,301.0,,0.0,0.453,,0.0,0.255,7120.0,,13.0,0.0,0.14,32.0,1.0,0.984,
3575,GHS PATEWOOD MEMORIAL HOSPITAL (420102),2015,Acute Care,Government - Hospital District or Authority,58.0,34.852735,-82.326115,SC,,,,,,0.0,0.0,1.43,2174.0,,,,,,,0.0,0.108,2174.0,,,,,,,,
3576,VILLAGE HOSPITAL (420103),2015,Acute Care,Government - Hospital District or Authority,48.0,34.86351,-82.217661,SC,,,0.0,0.435,334.0,0.369,2.0,5.414,8479.0,,166.0,,0.0,0.25,,0.0,0.334,8479.0,,23.0,0.0,0.172,16.0,0.0,0.434,
3577,MOUNT PLEASANT HOSPITAL (420104),2015,Acute Care,Voluntary non-profit - Private,84.0,32.878021,-79.766199,SC,,,0.0,0.451,347.0,0.0,0.0,1.814,4552.0,,222.0,,0.0,0.334,,0.0,0.145,5506.0,,96.0,0.0,0.695,30.0,2.0,0.91,
3578,MCLEOD LORIS SEACOAST HOSPITAL (420105),2015,Acute Care,Voluntary non-profit - Private,180.0,34.057697,-78.897796,SC,0.424,,1.0,2.357,1813.0,0.0,0.0,6.968,15647.0,0.0,849.0,,0.0,1.275,,0.0,0.851,16620.0,,51.0,0.0,0.464,52.0,1.0,1.623,0.616
3579,PALMETTO HEALTH BAPTIST PARKRIDGE (420106),2015,Acute Care,Voluntary non-profit - Private,76.0,,,SC,,,,,,,,,,,,,,,,,,,,,,,,,,
3580,COLUMBIA SC VA MEDICAL CENTER (42011F),2015,Acute Care (VA),Government - Federal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3581,CHARLESTON VA MEDICAL CENTER (42029F),2015,Acute Care (VA),Government - Federal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3582,ALLENDALE COUNTY HOSPITAL (421300),2015,Critical Access,Government - Local,69.0,32.966225,-81.247727,SC,,,,,,,,,,,,,,,,0.0,0.039,1082.0,,,,,,,,
3583,ABBEVILLE AREA MEDICAL CENTER (421301),2015,Critical Access,Government - Local,24.0,34.156125,-82.380174,SC,,,0.0,0.153,118.0,0.0,0.0,1.595,2894.0,,26.0,,0.0,0.04,,0.0,0.18,2894.0,,,,,16.0,0.0,0.448,
3584,FAIRFIELD MEMORIAL HOSPITAL (421302),2015,Critical Access,Voluntary non-profit - Other,25.0,,,SC,,,,,,,0.0,0.723,1815.0,,,,,,,0.0,0.065,1815.0,,,,,,,,
3585,WILLIAMSBURG REGIONAL HOSPITAL (421303),2015,Critical Access,Voluntary non-profit - Private,25.0,33.660666,-79.820239,SC,,,0.0,0.296,148.0,,,,,,30.0,,0.0,0.057,,0.0,0.117,3254.0,,2.0,0.0,0.026,,,,
3586,EDGEFIELD COUNTY HOSPITAL (421304),2015,Critical Access,Government - Local,25.0,33.777444,-81.929835,SC,,,,,,,1.0,0.698,1880.0,,,,,,,0.0,0.067,1880.0,,,,,,,,
3587,PRAIRIE LAKES HOSPITAL (430005),2015,Acute Care,Voluntary non-profit - Private,81.0,44.910837,-97.120812,SD,,,0.0,0.589,452.0,0.547,4.0,7.315,11545.0,,168.0,,0.0,0.253,,0.0,0.491,12803.0,,5.0,0.0,0.042,57.0,2.0,1.715,1.166
3588,BROOKINGS HEALTH SYSTEM (430008),2015,Acute Care,Government - Local,128.0,44.307751,-96.768199,SD,,,0.0,0.034,26.0,0.0,0.0,1.693,3641.0,,17.0,,0.0,0.027,,0.0,0.13,3641.0,,25.0,0.0,0.153,17.0,1.0,0.502,
3589,AVERA SACRED HEART HOSPITAL (430012),2015,Acute Care,Voluntary non-profit - Private,267.0,42.872573,-97.406945,SD,,,1.0,0.667,513.0,1.146,10.0,8.729,11898.0,,325.0,,0.0,0.489,,0.0,0.489,13662.0,,40.0,1.0,0.5,37.0,7.0,1.238,5.654
3590,AVERA QUEEN OF PEACE (430013),2015,Acute Care,Voluntary non-profit - Church,148.0,43.713842,-98.007325,SD,,,0.0,0.954,477.0,0.654,4.0,6.112,9484.0,,136.0,,0.0,0.26,,0.0,0.377,10526.0,,19.0,0.0,0.183,25.0,2.0,0.821,
3591,AVERA ST LUKES (430014),2015,Acute Care,Voluntary non-profit - Church,224.0,45.461795,-98.47935,SD,,,0.0,0.742,571.0,1.603,13.0,8.108,12434.0,,503.0,,0.0,0.756,,0.0,0.48,12434.0,,12.0,0.0,0.112,69.0,1.0,2.103,0.476
3592,AVERA ST MARY'S HOSPITAL (430015),2015,Acute Care,Voluntary non-profit - Private,110.0,44.361268,-100.342235,SD,,,0.0,0.416,208.0,0.746,2.0,2.682,5022.0,,21.0,,0.0,0.041,,0.0,0.248,5960.0,,29.0,2.0,0.279,25.0,0.0,0.712,
3593,AVERA MCKENNAN HOSPITAL & UNIVERSITY HEALTH CENTER (430016),2015,Acute Care,Voluntary non-profit - Private,600.0,43.534607,-96.711304,SD,1.666,,8.0,4.801,3782.0,0.865,68.0,78.633,104393.0,0.15,3762.0,,1.0,6.672,0.826,4.0,4.845,112200.0,0.31,335.0,1.0,3.225,187.0,10.0,6.136,1.63
