,Hospital,file_year,Hospital Type,Hospital Ownership,Beds,Lat,Lon,State,CAUTI (SIR),CAUTI Number of Procedures,CAUTI Observed Cases,CAUTI Predicted Cases,CAUTI Urinary Catheter Days,CDIFF (SIR),CDIFF Observed Cases,CDIFF Predicted Cases,CDIFF patient days,CLABSI (SIR),CLABSI Number of Device Days,CLABSI Number of Procedures,CLABSI Observed Cases,CLABSI Predicted Cases,MRSA (SIR),MRSA Observed Cases,MRSA Predicted Cases,MRSA patient days,SSI Abdominal Hysterectomy,SSI Abdominal Number of Procedures,SSI Abdominal Observed Cases,SSI Abdominal Predicted Cases,SSI Colon Number of Procedures,SSI Colon Observed Cases,SSI Colon Predicted Cases,SSI Colon Surgery (SIR)
3802,BAYLOR SCOTT & WHITE MEDICAL CENTER - TEMPLE (450054),2021,Acute Care,Voluntary non-profit - Private,633.0,31.078693,-97.365938,TX,0.207,,6.0,28.96,20405.0,0.468,48.0,102.67,177627.0,0.804,26380.0,,24.0,29.835,0.511,7.0,13.704,196848.0,0.0,374.0,0.0,3.521,408.0,9.0,11.902,0.756
3803,BAYLOR SCOTT & WHITE PAVILION - TEMPLE (450054),2021,Acute Care,Voluntary non-profit - Private,633.0,31.078693,-97.365938,TX,,,,,,,,,,,,,,,,,,,,,,,,,,
3804,ROLLING PLAINS MEMORIAL HOSPITAL (450055),2021,Acute Care,Government - Hospital District or Authority,39.0,32.453882,-100.398314,TX,,,0.0,0.451,874.0,1.568,3.0,1.913,3935.0,,384.0,,0.0,0.238,,0.0,0.077,4321.0,,3.0,0.0,0.026,9.0,0.0,0.239,
3805,ASCENSION SETON MEDICAL CENTER AUSTIN (450056),2021,Acute Care,Voluntary non-profit - Private,716.0,30.306154,-97.745218,TX,1.064,,15.0,14.097,11113.0,0.343,19.0,55.354,84590.0,0.661,19770.0,,14.0,21.196,1.588,10.0,6.296,104341.0,2.216,589.0,10.0,4.512,266.0,3.0,6.611,0.454
3806,BAPTIST MEDICAL CENTER (450058),2021,Acute Care,Proprietary,1426.0,29.432877,-98.492773,TX,0.327,,8.0,24.455,29094.0,0.295,43.0,145.963,221538.0,1.276,29867.0,,33.0,25.858,0.732,10.0,13.659,263557.0,0.506,223.0,1.0,1.975,583.0,11.0,16.194,0.679
3807,TEXAS HEALTH ARLINGTON MEMORIAL HOSPITAL (450064),2021,Acute Care,Voluntary non-profit - Private,249.0,32.750126,-97.116086,TX,0.221,,1.0,4.535,5167.0,0.422,12.0,28.42,56614.0,1.301,8240.0,,9.0,6.919,0.0,0.0,3.042,62461.0,1.649,145.0,2.0,1.213,104.0,1.0,2.621,0.382
3808,MEMORIAL HERMANN - TEXAS MEDICAL CENTER (450068),2021,Acute Care,Voluntary non-profit - Private,973.0,29.713684,-95.397627,TX,0.503,,31.0,61.639,30886.0,0.447,83.0,185.857,249342.0,0.818,46874.0,,50.0,61.098,0.812,23.0,28.33,291476.0,1.136,449.0,5.0,4.4,357.0,29.0,12.126,2.392
3809,CHI ST. LUKES' BRAZOSPORT HOSPITAL (450072),2021,Acute Care,Voluntary non-profit - Private,97.0,29.030091,-95.451388,TX,0.0,,0.0,1.136,1656.0,0.0,0.0,7.881,10983.0,,1298.0,,0.0,0.792,,0.0,0.502,11315.0,,5.0,0.0,0.023,12.0,0.0,0.163,
3810,ANSON GENERAL HOSPITAL (450078),2021,Acute Care,Government - Local,20.0,32.768101,-99.895514,TX,,,0.0,0.093,191.0,,0.0,0.205,938.0,,,,,,,0.0,0.021,938.0,,,,,,,,
3811,BAYLOR SCOTT & WHITE MEDICAL CENTER AT IRVING (450079),2021,Acute Care,Voluntary non-profit - Private,213.0,32.835496,-96.959226,TX,0.252,,1.0,3.975,4805.0,0.316,10.0,31.679,51574.0,2.752,3720.0,,8.0,2.907,2.16,5.0,2.315,56097.0,,44.0,1.0,0.361,153.0,2.0,4.112,0.486
3812,TITUS REGIONAL MEDICAL CENTER (450080),2021,Acute Care,Government - Hospital District or Authority,94.0,33.175402,-94.970433,TX,,,1.0,0.546,753.0,0.51,2.0,3.921,12189.0,,319.0,,0.0,0.236,,0.0,0.536,13789.0,,37.0,1.0,0.323,9.0,1.0,0.206,
3813,CHRISTUS SPOHN HOSPITAL BEEVILLE (450082),2021,Acute Care,Voluntary non-profit - Church,45.0,28.408353,-97.731925,TX,,,0.0,0.324,588.0,0.0,0.0,1.621,4252.0,,300.0,,1.0,0.189,,0.0,0.168,4484.0,,13.0,0.0,0.143,1.0,0.0,0.032,
3814,UT HEALTH EAST TEXAS TYLER REGIONAL HOSPITAL (450083),2021,Acute Care,Voluntary non-profit - Private,418.0,32.338102,-95.291862,TX,0.561,,10.0,17.81,14482.0,0.311,15.0,48.181,105030.0,1.192,10448.0,,13.0,10.91,1.163,9.0,7.737,106293.0,,85.0,0.0,0.659,255.0,3.0,7.165,0.419
3815,GRAHAM REGIONAL MEDICAL CENTER (450085),2021,Acute Care,Government - Hospital District or Authority,27.0,33.089973,-98.584356,TX,,,0.0,0.208,424.0,,0.0,0.816,2133.0,,22.0,,0.0,0.013,,0.0,0.043,2133.0,,,,,5.0,0.0,0.09,
3816,MEDICAL CITY NORTH HILLS (450087),2021,Acute Care,Proprietary,159.0,32.829476,-97.212234,TX,0.0,,0.0,3.177,4275.0,0.492,7.0,14.223,32529.0,0.26,5423.0,,1.0,3.853,1.474,2.0,1.357,32529.0,,40.0,0.0,0.353,90.0,0.0,2.583,0.0
3817,NORTH TEXAS MEDICAL CENTER (450090),2021,Acute Care,Government - Hospital District or Authority,43.0,33.645356,-97.161976,TX,,,0.0,0.72,1392.0,0.287,1.0,3.483,6300.0,,1138.0,,0.0,0.714,,0.0,0.192,6533.0,,5.0,0.0,0.046,5.0,0.0,0.119,
3818,FORT DUNCAN MEDICAL CENTER (450092),2021,Acute Care,Proprietary,102.0,28.711418,-100.454105,TX,0.0,,0.0,2.284,3299.0,0.352,3.0,8.529,15189.0,,1230.0,,1.0,0.861,0.0,0.0,1.053,17781.0,,34.0,1.0,0.3,45.0,1.0,1.193,0.838
3819,HCA HOUSTON HEALTHCARE SOUTHEAST (450097),2021,Acute Care,Proprietary,347.0,29.665163,-95.183799,TX,0.185,,1.0,5.402,6183.0,0.258,7.0,27.142,63054.0,1.0,8668.0,,7.0,7.001,1.768,7.0,3.959,71127.0,0.698,168.0,1.0,1.432,102.0,4.0,2.783,1.437
3820,PAMPA REGIONAL MEDICAL CENTER (450099),2021,Acute Care,Proprietary,71.0,35.656991,-101.407964,TX,,,0.0,0.72,1395.0,0.901,1.0,1.11,4960.0,,191.0,,0.0,0.118,,1.0,0.127,5249.0,,5.0,2.0,0.048,6.0,1.0,0.175,
3821,BAYLOR SCOTT & WHITE MEDICAL CENTER HILLCREST (450101),2021,Acute Care,Voluntary non-profit - Private,277.0,31.489212,-97.156804,TX,0.346,,3.0,8.674,6418.0,0.336,13.0,38.672,58360.0,1.381,4760.0,,7.0,5.067,1.032,4.0,3.876,68699.0,0.0,168.0,0.0,1.486,169.0,1.0,4.732,0.211
3822,CHRISTUS MOTHER FRANCES HOSPITAL (450102),2021,Acute Care,Voluntary non-profit - Church,429.0,32.3417,-95.290915,TX,1.177,,19.0,16.141,13123.0,0.343,29.0,84.576,118022.0,2.071,16159.0,,29.0,14.002,1.734,15.0,8.653,129070.0,0.996,381.0,3.0,3.012,312.0,6.0,8.319,0.721
3823,GUADALUPE REGIONAL MEDICAL CENTER (450104),2021,Acute Care,Government - Local,131.0,29.569043,-97.948334,TX,0.0,,0.0,1.316,1842.0,0.451,2.0,4.43,11459.0,,890.0,,2.0,0.602,,1.0,0.518,12601.0,,92.0,0.0,0.749,51.0,1.0,1.329,0.752
3824,LAS PALMAS DEL SOL HEALTHCARE (450107),2021,Acute Care,Proprietary,577.0,31.770483,-106.498753,TX,0.791,,12.0,15.165,11472.0,0.355,18.0,50.742,106534.0,1.225,12268.0,,16.0,13.065,1.377,10.0,7.26,124075.0,0.46,260.0,1.0,2.174,108.0,0.0,2.942,0.0
3825,LAS PALMAS MEDICAL CENTER (450107),2021,Acute Care,Proprietary,577.0,31.770483,-106.498753,TX,,,,,,,,,,,,,,,,,,,,,,,,,,
3826,CONNALLY MEMORIAL MEDICAL CENTER (450108),2021,Acute Care,Government - Hospital District or Authority,44.0,29.159429,-98.173205,TX,,,0.0,0.33,653.0,,1.0,0.8,3782.0,,220.0,,0.0,0.133,,0.0,0.087,3782.0,,,,,18.0,0.0,0.402,
3827,SOUTH TEXAS HEALTH SYSTEM (450119),2021,Acute Care,Proprietary,828.0,26.263341,-98.182849,TX,0.954,,15.0,15.721,14469.0,0.253,18.0,71.078,116888.0,2.269,10348.0,,23.0,10.137,0.502,3.0,5.974,122199.0,,98.0,0.0,0.771,163.0,2.0,5.21,0.384
3828,DELL SETON  MED CENTER AT THE UNIVERSITY OF TX (450124),2021,Acute Care,Voluntary non-profit - Private,225.0,30.275055,-97.732977,TX,0.628,,9.0,14.324,11922.0,1.095,44.0,40.201,68314.0,0.551,23989.0,,12.0,21.775,1.85,8.0,4.324,68314.0,,92.0,3.0,0.74,151.0,5.0,5.021,0.996
3829,KNAPP MEDICAL CENTER (450128),2021,Acute Care,Voluntary non-profit - Private,200.0,26.151972,-97.977581,TX,1.579,,6.0,3.799,4604.0,0.499,10.0,20.053,28766.0,8.38,2606.0,,18.0,2.148,0.794,1.0,1.26,31691.0,,33.0,2.0,0.254,28.0,1.0,0.846,
3830,MEDICAL CENTER HOSPITAL (450132),2021,Acute Care,Government - Hospital District or Authority,340.0,31.844399,-102.37491,TX,1.507,,21.0,13.936,10241.0,0.57,17.0,29.85,60761.0,0.093,9957.0,,1.0,10.805,0.247,1.0,4.044,66465.0,0.0,112.0,0.0,1.038,117.0,4.0,3.44,1.163
3831,MIDLAND MEMORIAL HOSPITAL (450133),2021,Acute Care,Government - Hospital District or Authority,222.0,31.997494,-102.099976,TX,0.894,,13.0,14.548,11465.0,0.225,5.0,22.271,50646.0,1.188,8752.0,,11.0,9.263,0.671,2.0,2.982,53030.0,,88.0,0.0,0.8,117.0,3.0,3.009,0.997
3832,TEXAS HEALTH HARRIS METHODIST HOSPITAL FORT WORTH (450135),2021,Acute Care,Voluntary non-profit - Church,648.0,32.73848,-97.339313,TX,0.355,,12.0,33.771,20018.0,0.698,69.0,98.793,181348.0,0.612,28055.0,,20.0,32.679,0.873,12.0,13.745,204268.0,1.923,541.0,9.0,4.681,608.0,13.0,16.729,0.777
3833,BAYLOR SCOTT & WHITE ALL SAINTS MEDICAL CENTER FORT WORTH (450137),2021,Acute Care,Voluntary non-profit - Private,398.0,32.730288,-97.343729,TX,0.413,,4.0,9.675,8179.0,0.299,19.0,63.466,93496.0,0.536,8508.0,,5.0,9.332,0.831,5.0,6.016,115591.0,0.642,861.0,5.0,7.79,125.0,3.0,3.556,0.844
3834,ASCENSION SETON SMITHVILLE (450143),2021,Acute Care,Voluntary non-profit - Church,21.0,,,TX,,,0.0,0.014,26.0,,0.0,0.34,947.0,,118.0,,0.0,0.068,,0.0,0.02,947.0,,,,,,,,
3835,SETON SMITHVILLE REGIONAL HOSPITAL (450143),2021,Acute Care,Voluntary non-profit - Church,21.0,,,TX,,,,,,,,,,,,,,,,,,,,,,,,,,
3836,PERMIAN REGIONAL MEDICAL CENTER ANDREWS COUNTY HO (450144),2021,Acute Care,Government - Hospital District or Authority,63.0,32.337424,-102.546866,TX,,,0.0,0.109,222.0,,0.0,0.325,1741.0,,24.0,,0.0,0.015,,0.0,0.05,2199.0,,14.0,1.0,0.099,4.0,0.0,0.106,
3837,DE TAR HOSPITAL NAVARRO (450147),2021,Acute Care,Proprietary,209.0,28.807549,-97.00021,TX,1.012,,6.0,5.928,5957.0,1.065,25.0,23.478,29946.0,2.299,4527.0,,9.0,3.914,1.664,3.0,1.803,31918.0,0.0,230.0,0.0,1.951,94.0,0.0,2.452,0.0
3838,TEXAS HEALTH HARRIS METHODIST HOSPITAL CLEBURNE (450148),2021,Acute Care,Voluntary non-profit - Church,100.0,32.330845,-97.439189,TX,,,0.0,0.776,1327.0,0.504,2.0,3.968,12974.0,,1369.0,,1.0,0.906,,0.0,0.531,13939.0,,24.0,0.0,0.217,32.0,0.0,0.872,
3839,ADVENTHEALTH CENTRAL TEXAS (450152),2021,Acute Care,Voluntary non-profit - Private,208.0,31.11335,-97.799519,TX,0.769,,2.0,2.602,3573.0,0.259,3.0,11.569,21250.0,0.957,2925.0,,2.0,2.089,0.728,1.0,1.373,25126.0,0.886,124.0,1.0,1.129,46.0,2.0,1.204,1.661
3840,VAL VERDE REGIONAL MEDICAL CENTER (450154),2021,Acute Care,Government - Hospital District or Authority,55.0,29.374425,-100.893034,TX,,,1.0,0.452,889.0,0.0,0.0,1.176,3973.0,,571.0,,0.0,0.351,,0.0,0.165,4648.0,,18.0,0.0,0.175,3.0,0.0,0.046,
3841,HEREFORD REGIONAL MEDICAL CENTER (450155),2021,Acute Care,Government - Hospital District or Authority,36.0,34.821162,-102.3902,TX,,,0.0,0.19,383.0,,0.0,0.377,1204.0,,34.0,,0.0,0.022,,0.0,0.022,1204.0,,7.0,0.0,0.046,,,,
3842,GRACE SURGICAL HOSPITAL (450162),2021,Acute Care,Proprietary,92.0,33.548786,-101.869098,TX,,,0.0,0.479,670.0,,0.0,0.601,2370.0,,256.0,,0.0,0.194,,0.0,0.054,2370.0,0.0,119.0,0.0,1.134,24.0,0.0,0.605,
3843,GRACE MEDICAL CENTER (450162),2021,Acute Care,Proprietary,92.0,33.548786,-101.869098,TX,,,,,,,,,,,,,,,,,,,,,,,,,,
3844,CHRISTUS SPOHN HOSPITAL KLEBERG (450163),2021,Acute Care,Voluntary non-profit - Private,58.0,27.491416,-97.849831,TX,0.919,,1.0,1.088,1976.0,0.265,1.0,3.769,8222.0,,607.0,,0.0,0.381,,0.0,0.373,8566.0,,14.0,0.0,0.137,28.0,2.0,0.777,
3845,METHODIST HOSPITAL SOUTH (450165),2021,Acute Care,Proprietary,67.0,,,TX,,,0.0,0.461,886.0,0.0,0.0,2.945,8952.0,,724.0,,0.0,0.456,,3.0,0.272,8977.0,,6.0,0.0,0.087,50.0,0.0,1.478,0.0
3846,MISSION REGIONAL MEDICAL CENTER (450176),2021,Acute Care,Voluntary non-profit - Private,276.0,26.196599,-98.312668,TX,0.454,,3.0,6.611,7638.0,1.052,27.0,25.676,33933.0,1.678,6641.0,,10.0,5.958,0.449,1.0,2.225,39501.0,,13.0,0.0,0.099,30.0,1.0,0.867,
3847,MEMORIAL HERMANN HOSPITAL SYSTEM (450184),2021,Acute Care,Voluntary non-profit - Private,1303.0,29.812266,-95.430899,TX,0.511,,25.0,48.897,44861.0,0.469,106.0,225.954,334299.0,1.379,46125.0,,58.0,42.066,0.99,21.0,21.22,352633.0,0.77,970.0,6.0,7.792,836.0,11.0,22.261,0.494
3848,BAYLOR SCOTT & WHITE MEDICAL CENTER - BRENHAM (450187),2021,Acute Care,Voluntary non-profit - Private,54.0,30.145082,-96.398937,TX,,,0.0,0.354,724.0,0.431,1.0,2.321,5830.0,,161.0,,0.0,0.094,,0.0,0.157,6378.0,,47.0,0.0,0.412,8.0,0.0,0.174,
3849,CHI ST LUKE'S HEALTH BAYLOR COLLEGE OF MEDICINE ME (450193),2021,Acute Care,Voluntary non-profit - Church,674.0,29.707116,-95.39918,TX,0.627,,24.0,38.259,25082.0,0.279,28.0,100.316,147588.0,1.449,40493.0,,63.0,43.491,1.494,24.0,16.065,147588.0,,100.0,0.0,0.817,381.0,4.0,10.298,0.388
3850,UT HEALTH EAST TEXAS JACKSONVILLE HOSPITAL (450194),2021,Acute Care,Voluntary non-profit - Private,37.0,31.961418,-95.270547,TX,,,1.0,0.747,1433.0,1.171,3.0,2.562,5531.0,,843.0,,0.0,0.532,,0.0,0.142,6029.0,,33.0,0.0,0.303,3.0,0.0,0.08,
3851,PARIS REGIONAL MEDICAL CENTER (450196),2021,Acute Care,Proprietary,250.0,33.66039,-95.547478,TX,0.216,,1.0,4.631,6624.0,0.599,7.0,11.689,23810.0,3.306,4609.0,,11.0,3.327,2.41,3.0,1.245,25275.0,,13.0,0.0,0.124,57.0,3.0,1.636,1.834
3852,WADLEY REGIONAL MEDICAL CENTER (450200),2021,Acute Care,Physician,198.0,33.428482,-94.047188,TX,0.0,,0.0,3.985,4797.0,0.887,11.0,12.398,25701.0,0.0,2304.0,,0.0,1.925,1.567,2.0,1.276,27808.0,,12.0,0.0,0.094,50.0,0.0,1.296,0.0
3853,MEDICAL CITY WEATHERFORD (450203),2021,Acute Care,Proprietary,84.0,32.747472,-97.785369,TX,0.479,,1.0,2.087,2683.0,0.0,0.0,8.421,16303.0,0.0,2562.0,,0.0,2.048,,1.0,0.816,17553.0,,70.0,0.0,0.632,35.0,0.0,0.85,
3854,NORTHWEST TEXAS HOSPITAL (450209),2021,Acute Care,Voluntary non-profit - Private,437.0,35.199765,-101.921881,TX,0.883,,15.0,16.997,11736.0,0.384,13.0,33.827,66600.0,1.009,11605.0,,13.0,12.879,0.85,4.0,4.706,78907.0,1.003,247.0,2.0,1.994,165.0,2.0,5.214,0.384
3855,EAST TEXAS MEDICAL CENTER - CARTHAGE (450210),2021,Acute Care,Voluntary non-profit - Private,43.0,32.167126,-94.346039,TX,,,0.0,0.162,330.0,,0.0,0.822,2389.0,,43.0,,0.0,0.026,,0.0,0.046,2389.0,,,,,,,,
3856,CHI ST LUKES HEALTH MEMORIAL LUFKIN (450211),2021,Acute Care,Voluntary non-profit - Private,179.0,31.337324,-94.742481,TX,1.026,,4.0,3.898,5653.0,0.337,7.0,20.767,31595.0,2.066,2756.0,,4.0,1.936,2.354,5.0,2.124,32479.0,0.0,119.0,0.0,1.001,51.0,0.0,1.394,0.0
3857,UNIVERSITY HEALTH SYSTEM (450213),2021,Acute Care,Government - Hospital District or Authority,592.0,29.509488,-98.577062,TX,0.852,,33.0,38.713,22308.0,0.478,65.0,135.998,175350.0,0.804,35939.0,,33.0,41.065,0.811,15.0,18.492,200274.0,0.727,391.0,3.0,4.126,288.0,11.0,9.782,1.125
3858,BAYLOR SCOTT & WHITE MEDICAL CENTER - LLANO (450219),2021,Acute Care,Voluntary non-profit - Private,25.0,30.743345,-98.677996,TX,,,,,,,,,,,,,,,,,,,,,,,,,,
3859,HCA HOUSTON HEALTHCARE CONROE (450222),2021,Acute Care,Proprietary,297.0,30.284022,-95.468722,TX,0.167,,2.0,11.947,9750.0,0.072,2.0,27.906,55599.0,1.12,7667.0,,9.0,8.033,1.716,10.0,5.828,69817.0,,88.0,0.0,0.789,109.0,6.0,3.119,1.924
3860,HENDRICK MEDICAL CENTER (450229),2021,Acute Care,Voluntary non-profit - Private,405.0,32.471553,-99.73118,TX,1.161,,10.0,8.613,10129.0,0.577,70.0,121.252,93264.0,0.994,9620.0,,8.0,8.046,0.613,4.0,6.53,100244.0,0.0,145.0,0.0,1.197,181.0,1.0,4.818,0.208
3861,BAPTIST ST ANTHONY'S HOSPITAL (450231),2021,Acute Care,Proprietary,415.0,35.195115,-101.91885,TX,0.561,,12.0,21.373,14761.0,0.302,13.0,43.117,88434.0,0.177,15638.0,,3.0,16.97,0.298,2.0,6.715,95675.0,0.222,518.0,1.0,4.499,291.0,1.0,7.736,0.129
3862,MEMORIAL HOSPITAL (450235),2021,Acute Care,Government - Hospital District or Authority,34.0,29.515895,-97.428868,TX,,,0.0,0.12,245.0,,0.0,0.241,1471.0,,2.0,,0.0,0.001,,0.0,0.031,1721.0,,,,,1.0,0.0,0.021,
3863,CHRISTUS MOTHER FRANCES HOSPITAL SULPHUR SPRINGS (450236),2021,Acute Care,Government - Hospital District or Authority,83.0,33.15622,-95.599648,TX,,,0.0,0.85,1345.0,0.559,3.0,5.371,9632.0,,637.0,,6.0,0.456,,1.0,0.415,10423.0,,14.0,0.0,0.13,6.0,1.0,0.17,
3864,CHRISTUS SANTA ROSA MEDICAL CENTER (450237),2021,Acute Care,Voluntary non-profit - Church,478.0,29.512909,-98.591557,TX,3.246,,26.0,8.01,10056.0,0.18,7.0,38.937,69804.0,3.58,8398.0,,25.0,6.984,2.789,10.0,3.586,70905.0,,104.0,1.0,0.899,149.0,3.0,3.955,0.759
3865,FAITH COMMUNITY HOSPITAL (450241),2021,Acute Care,Government - Hospital District or Authority,16.0,33.230386,-98.166732,TX,,,0.0,0.078,158.0,,0.0,0.845,1956.0,,,,,,,0.0,0.049,1956.0,,,,,,,,
3866,BELLVILLE ST JOSEPH HEALTH CENTER (450253),2021,Acute Care,Proprietary,28.0,29.952265,-96.260747,TX,,,0.0,0.047,85.0,,0.0,0.111,696.0,,10.0,,0.0,0.007,,0.0,0.015,696.0,,,,,,,,
3867,WISE REGIONAL HEALTH SYSTEM (450271),2021,Acute Care,Government - Hospital District or Authority,127.0,33.220263,-97.593107,TX,0.225,,1.0,4.446,5906.0,1.059,19.0,17.935,21704.0,1.727,5494.0,,7.0,4.053,0.0,0.0,1.145,22468.0,,39.0,0.0,0.315,35.0,0.0,0.969,
3868,CHRISTUS SANTA ROSA HOSPITAL-SAN MARCOS (450272),2021,Acute Care,Voluntary non-profit - Private,161.0,29.852359,-97.947738,TX,0.0,,0.0,1.026,1460.0,0.0,0.0,6.329,16656.0,,1370.0,,0.0,0.986,,0.0,0.628,17748.0,,78.0,0.0,0.59,22.0,0.0,0.591,
3869,HARRIS HEALTH SYSTEM (450289),2021,Acute Care,Government - Hospital District or Authority,699.0,29.685422,-95.387094,TX,0.821,,21.0,25.569,13889.0,0.295,24.0,81.28,146742.0,1.86,14818.0,,33.0,17.745,1.345,18.0,13.386,160415.0,3.924,270.0,11.0,2.803,410.0,22.0,15.012,1.465
3870,TEXAS HEALTH PRESBYTERIAN HOSPITAL KAUFMAN (450292),2021,Acute Care,Voluntary non-profit - Private,61.0,32.591127,-96.317363,TX,,,0.0,0.336,642.0,0.0,0.0,1.608,4262.0,,507.0,,0.0,0.321,,0.0,0.161,4262.0,,,,,11.0,0.0,0.324,
3871,CHI ST JOSEPH HEALTH COLLEGE STATION HOSPITAL (450299),2021,Acute Care,Proprietary,141.0,30.582626,-96.291014,TX,,,,,,,,,,,,,,,,,,,,,,,,,,
3872,TEXOMA MEDICAL CENTER (450324),2021,Acute Care,Proprietary,331.0,33.711133,-96.586956,TX,0.706,,13.0,18.412,14721.0,0.284,22.0,77.55,100305.0,1.52,9805.0,,16.0,10.527,1.454,13.0,8.94,104555.0,0.0,117.0,0.0,1.198,123.0,4.0,3.505,1.141
3873,OAKBEND MEDICAL CENTER (450330),2021,Acute Care,Government - Hospital District or Authority,205.0,29.577713,-95.771297,TX,0.258,,1.0,3.878,5946.0,0.515,4.0,7.768,20568.0,3.156,5086.0,,11.0,3.485,,4.0,0.792,20568.0,,30.0,0.0,0.27,24.0,0.0,0.648,
3874,SAN ANGELO COMMUNITY MEDICAL CENTER (450340),2021,Acute Care,Proprietary,131.0,31.420076,-100.470132,TX,,,,,,,,,,,,,,,,,,,,,,,,,,
3875,BAPTIST BEAUMONT HOSPITAL (450346),2021,Acute Care,Voluntary non-profit - Private,392.0,30.068473,-94.120255,TX,1.253,,8.0,6.384,7242.0,0.574,27.0,47.006,71206.0,0.848,6914.0,,5.0,5.895,0.856,5.0,5.843,76704.0,,73.0,2.0,0.631,114.0,1.0,3.013,0.332
3876,HUNTSVILLE MEMORIAL HOSPITAL (450347),2021,Acute Care,Voluntary non-profit - Private,96.0,30.69849,-95.55799,TX,0.445,,1.0,2.246,3141.0,1.585,20.0,12.619,20778.0,1.422,2041.0,,2.0,1.406,1.885,2.0,1.061,21385.0,,24.0,0.0,0.221,24.0,1.0,0.576,
3877,FALLS COMMUNITY HOSPITAL AND CLINIC (450348),2021,Acute Care,Voluntary non-profit - Private,39.0,31.30747,-96.893901,TX,,,0.0,0.039,74.0,,0.0,0.156,735.0,,2.0,,0.0,0.001,,0.0,0.012,735.0,,,,,,,,
3878,TEXAS HEALTH HARRIS METHODIST HOSPITAL STEPHENVILL (450351),2021,Acute Care,Voluntary non-profit - Private,51.0,32.223163,-98.204871,TX,,,0.0,0.249,494.0,0.504,1.0,1.983,3935.0,,117.0,,0.0,0.072,,0.0,0.089,4019.0,,,,,1.0,0.0,0.033,
3879,HUNT REGIONAL MEDICAL CENTER (450352),2021,Acute Care,Government - Hospital District or Authority,172.0,,,TX,0.189,,1.0,5.288,5198.0,0.654,9.0,13.757,29199.0,0.319,3261.0,,1.0,3.135,0.981,2.0,2.038,34295.0,,78.0,0.0,0.689,47.0,1.0,1.192,0.839
3880,HOUSTON METHODIST HOSPITAL (450358),2021,Acute Care,Voluntary non-profit - Private,1019.0,29.710567,-95.400118,TX,0.859,,44.0,51.246,30743.0,0.691,176.0,254.539,256586.0,0.501,45984.0,,25.0,49.916,0.382,10.0,26.198,260673.0,0.536,460.0,2.0,3.729,597.0,20.0,15.416,1.297
3881,CHILDRESS REGIONAL MEDICAL CENTER (450369),2021,Acute Care,Government - Hospital District or Authority,38.0,,,TX,,,0.0,0.027,55.0,,0.0,0.091,793.0,,4.0,,0.0,0.003,,0.0,0.014,793.0,,8.0,0.0,0.079,2.0,0.0,0.048,
3882,COLUMBUS COMMUNITY HOSPITAL (450370),2021,Acute Care,Voluntary non-profit - Private,40.0,29.694287,-96.542483,TX,,,0.0,0.379,774.0,,0.0,0.742,2254.0,,14.0,,0.0,0.008,,0.0,0.071,3003.0,,14.0,0.0,0.129,17.0,0.0,0.361,
3883,BAYLOR SCOTT & WHITE MEDICAL CENTER- WAXAHACHIE (450372),2021,Acute Care,Voluntary non-profit - Private,88.0,32.429622,-96.859736,TX,0.0,,0.0,2.339,2457.0,0.095,2.0,21.085,36883.0,0.484,2242.0,,1.0,2.065,1.227,2.0,1.63,38951.0,0.0,109.0,0.0,1.0,111.0,3.0,2.922,1.027
3884,DALLAS MEDICAL CENTER (450379),2021,Acute Care,Proprietary,119.0,32.914335,-96.873098,TX,0.511,,1.0,1.958,2836.0,0.357,2.0,5.598,9825.0,0.682,2061.0,,1.0,1.466,,1.0,0.36,9825.0,,16.0,0.0,0.135,3.0,0.0,0.12,
3885,METHODIST HOSPITAL (450388),2021,Acute Care,Proprietary,1621.0,29.50684,-98.572976,TX,0.473,,20.0,42.243,40879.0,0.361,89.0,246.271,399828.0,0.852,58908.0,,45.0,52.825,1.335,41.0,30.721,439538.0,0.591,1859.0,9.0,15.237,977.0,28.0,26.46,1.058
3886,UT HEALTH EAST TEXAS ATHENS HOSPITAL (450389),2021,Acute Care,Voluntary non-profit - Private,126.0,32.171435,-95.844022,TX,0.327,,1.0,3.062,4361.0,0.396,4.0,10.09,16832.0,,641.0,,0.0,0.452,,0.0,0.581,16939.0,,27.0,0.0,0.254,29.0,0.0,0.789,
3887,CHI ST LUKES HEALTH MEMORIAL LIVINGSTON (450395),2021,Acute Care,Voluntary non-profit - Private,61.0,30.35777,-95.085743,TX,,,0.0,0.563,1088.0,0.315,1.0,3.173,5718.0,,567.0,,0.0,0.36,,0.0,0.302,6282.0,,12.0,0.0,0.092,7.0,0.0,0.187,
3888,BROWNFIELD REGIONAL MEDICAL CENTER (450399),2021,Acute Care,Government - Hospital District or Authority,28.0,33.187102,-102.26775,TX,,,0.0,0.161,327.0,,0.0,0.642,2930.0,,56.0,,0.0,0.033,,0.0,0.059,3111.0,,,,,,,,
3889,PARKVIEW REGIONAL HOSPITAL (450400),2021,Acute Care,Proprietary,56.0,31.675059,-96.480013,TX,,,0.0,0.337,653.0,0.0,0.0,1.088,2089.0,,95.0,,0.0,0.064,,0.0,0.059,2089.0,,,,,,,,
