,Hospital,file_year,Hospital Type,Hospital Ownership,Beds,Lat,Lon,State,Abdomen CT Use of Contrast Material (OP-10),MRI Lumbar Spine for Low Back Pain (OP-8),Mammography Follow-up Rates (OP-9),Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery (OP-13),Outpatients with brain CT scans who got a sinus CT scan at the same time (OP-14),Thorax CT Use of Contrast Material (OP-11)
3600,GOOD SAMARITAN HEALTH CENTER (521339),2016,Critical Access,Voluntary non-profit - Church,22.0,45.175858,-89.683031,WI,3.5,,7.5,,,1.6
3601,RICHLAND HOSPITAL (521341),2016,Critical Access,Voluntary non-profit - Private,25.0,43.339118,-90.382826,WI,7.2,,6.2,7.0,,2.3
3602,STOUGHTON HOSPITAL (521343),2016,Critical Access,Voluntary non-profit - Private,31.0,42.920317,-89.211319,WI,3.2,,7.8,,0.5,5.3
3603,GUNDERSEN BOSCOBEL AREA HOSPITAL AND CLINICS (521344),2016,Critical Access,Voluntary non-profit - Private,25.0,43.132926,-90.707744,WI,,,11.0,,,
3604,WESTFIELDS HOSPITAL AND CLINIC (521345),2016,Critical Access,Voluntary non-profit - Private,25.0,45.11746,-92.553214,WI,2.7,,6.0,,,0.0
3605,VERNON MEMORIAL HOSPITAL (521348),2016,Critical Access,Voluntary non-profit - Private,28.0,43.55146,-90.888946,WI,0.9,,7.2,,,0.0
3606,RIVER FALLS AREA HOSPITAL (521349),2016,Critical Access,Voluntary non-profit - Private,24.0,44.862859,-92.602829,WI,4.9,,4.1,,,0.7
3607,ASPIRUS LANGLADE HOSPITAL (521350),2016,Critical Access,Voluntary non-profit - Church,25.0,45.140319,-89.140292,WI,5.1,35.1,10.3,4.4,,0.0
3608,REEDSBURG AREA MEDICAL CENTER (521351),2016,Critical Access,Voluntary non-profit - Private,25.0,43.549287,-89.994548,WI,0.5,41.0,13.4,1.6,,0.0
3609,UPLAND HILLS HEALTH (521352),2016,Critical Access,Voluntary non-profit - Private,69.0,42.952635,-90.130254,WI,2.3,,8.0,,,0.9
3610,SOUTHWEST HEALTH CENTER (521354),2016,Critical Access,Voluntary non-profit - Other,108.0,42.719781,-90.455783,WI,2.8,,7.4,,,0.0
3611,THEDACARE MEDICAL CENTER - BERLIN INC (521355),2016,Critical Access,Voluntary non-profit - Private,69.0,43.977616,-88.941843,WI,3.6,,6.8,3.1,,0.0
3612,BELLIN HEALTH OCONTO HOSPITAL (521356),2016,Critical Access,Voluntary non-profit - Private,10.0,44.896891,-87.867187,WI,13.3,,,,0.0,1.8
3613,MERCY WALWORTH HOSPITAL & MEDICAL CENTER (521357),2016,Critical Access,Voluntary non-profit - Private,331.0,42.597823,-88.540919,WI,3.1,59.3,6.3,3.1,,2.5
3614,MINISTRY DOOR COUNTY MEDICAL CENTER (521358),2016,Critical Access,Voluntary non-profit - Church,55.0,44.832763,-87.351418,WI,2.7,52.3,8.0,4.7,1.5,0.4
3615,CAMPBELL COUNTY MEMORIAL HOSPITAL (530002),2016,Acute Care,Government - Hospital District or Authority,225.0,44.289846,-105.519557,WY,22.5,55.6,8.4,6.3,,5.5
3616,SHERIDAN MEMORIAL HOSPITAL (530006),2016,Acute Care,Government - Local,68.0,44.807425,-106.97557,WY,26.6,,7.6,7.2,,
3617,SAGEWEST HEALTH CARE (530008),2016,Acute Care,Proprietary,124.0,43.033667,-108.418654,WY,15.3,,4.4,4.6,,4.1
3618,MEMORIAL HOSPITAL SWEETWATER COUNTY (530011),2016,Acute Care,Government - Local,68.0,41.58406,-109.233578,WY,12.6,,9.2,2.8,,1.4
3619,WYOMING MEDICAL CENTER (530012),2016,Acute Care,Government - Local,194.0,42.848718,-106.308753,WY,1.1,,,2.5,3.8,0.0
3620,CHEYENNE REGIONAL MEDICAL CENTER (530014),2016,Acute Care,Voluntary non-profit - Other,222.0,41.139789,-104.817036,WY,12.1,,,4.0,1.4,11.2
3621,ST JOHNS MEDICAL CENTER (530015),2016,Acute Care,Government - Hospital District or Authority,162.0,43.479695,-110.749986,WY,1.7,63.2,5.8,9.3,,0.7
3622,IVINSON MEMORIAL HOSPITAL (530025),2016,Acute Care,Government - Hospital District or Authority,87.0,41.31139,-105.557512,WY,18.8,,10.3,2.6,,13.7
3623,EVANSTON REGIONAL HOSPITAL (530032),2016,Acute Care,Proprietary,32.0,41.242214,-110.991336,WY,14.1,,8.1,,,2.8
3624,MEMORIAL HOSPITAL OF CONVERSE COUNTY (531302),2016,Critical Access,Voluntary non-profit - Other,25.0,42.758805,-105.381279,WY,17.6,,9.6,,,0.0
3625,HOT SPRINGS COUNTY MEMORIAL HOSPITAL (531304),2016,Critical Access,Government - Local,22.0,43.647432,-108.19959,WY,8.8,,6.9,,0.0,
3626,PLATTE COUNTY MEMORIAL HOSPITAL (531305),2016,Critical Access,Government - Local,25.0,42.04981,-104.960221,WY,20.0,,9.9,,,
3627,WASHAKIE MEDICAL CENTER (531306),2016,Critical Access,Government - Local,22.0,44.013556,-107.948409,WY,4.6,,6.9,,,2.4
3628,COMMUNITY HOSPITAL (531307),2016,Critical Access,Voluntary non-profit - Private,25.0,42.081765,-104.191509,WY,11.7,,8.1,,,5.0
3629,WEST PARK HOSPITAL DISTRICT (531312),2016,Critical Access,Government - Hospital District or Authority,126.0,44.526071,-109.073576,WY,0.2,31.0,12.5,3.3,,0.2
3630,STAR VALLEY MEDICAL CENTER (531313),2016,Critical Access,Government - Hospital District or Authority,45.0,42.71725,-110.931461,WY,5.6,,11.4,,0.0,3.9
3631,MEMORIAL HOSPITAL OF CARBON COUNTY (531316),2016,Critical Access,Government - Local,25.0,41.786763,-107.260673,WY,3.8,,16.7,,,2.1
3632,GUAM MEMORIAL HOSPITAL AUTHORITY (650001),2016,Acute Care,Government - Local,209.0,,,GU,0.0,,,,,
3633,ST MARKS MEDICAL CENTER (670004),2016,Acute Care,Voluntary non-profit - Private,42.0,,,TX,16.1,37.5,4.9,3.6,,9.2
3634,THE HOSPITAL AT WESTLAKE MEDICAL CENTER (670006),2016,Acute Care,Proprietary,23.0,30.294735,-97.824938,TX,3.0,,,,,
3635,HOUSTON PHYSICIANS' HOSPITAL (670008),2016,Acute Care,Physician,21.0,29.534902,-95.125785,TX,50.5,49.5,,,,
3636,UNIVERSITY GENERAL HOSPITAL (670019),2016,Acute Care,Proprietary,70.0,,,TX,38.5,,7.9,,,
3637,METHODIST MANSFIELD MEDICAL CENTER (670023),2016,Acute Care,Voluntary non-profit - Private,207.0,32.569228,-97.095641,TX,4.6,,6.7,5.3,2.3,8.7
3638,NORTH CYPRESS MEDICAL CENTER (670024),2016,Acute Care,Physician,139.0,,,TX,45.0,40.3,10.5,3.5,3.0,3.7
3639,THE HEART HOSPITAL BAYLOR PLANO (670025),2016,Acute Care,Proprietary,114.0,33.015252,-96.79012,TX,0.9,,,10.8,0.0,1.5
3640,ST LUKE'S PATIENTS MEDICAL CENTER (670031),2016,Acute Care,Physician,61.0,29.640261,-95.160714,TX,3.7,51.1,6.7,,,0.0
3641,SCOTT & WHITE HOSPITAL-ROUND ROCK (670034),2016,Acute Care,Voluntary non-profit - Private,138.0,30.560291,-97.684909,TX,7.3,34.7,8.2,3.6,1.8,1.6
3642,SETON MEDICAL CENTER WILLIAMSON (670041),2016,Acute Care,Voluntary non-profit - Private,142.0,30.567944,-97.652784,TX,1.3,,12.0,4.3,1.6,1.7
3643,CEDAR PARK REGIONAL MEDICAL CENTER (670043),2016,Acute Care,Proprietary,95.0,30.531124,-97.812824,TX,3.9,,23.7,2.7,3.9,4.3
3644,TEXAS HEALTH PRESBYTERIAN HOSPITAL ROCKWALL (670044),2016,Acute Care,Physician,51.0,32.886132,-96.464754,TX,12.8,41.2,10.0,,2.8,6.6
3645,SIERRA PROVIDENCE EAST MEDICAL CENTER (670047),2016,Acute Care,Proprietary,166.0,31.790435,-106.267644,TX,6.0,,11.5,2.0,,4.1
3646,ST LUKE'S SUGAR LAND HOSPITAL (670053),2016,Acute Care,Voluntary non-profit - Other,91.0,29.60496,-95.621328,TX,6.2,,3.2,,,0.0
3647,METHODIST STONE OAK HOSPITAL (670055),2016,Acute Care,Proprietary,196.0,29.614494,-98.475459,TX,1.1,,,,2.2,0.0
3648,SETON MEDICAL CENTER HAYS (670056),2016,Acute Care,Voluntary non-profit - Private,126.0,30.007734,-97.85528,TX,1.3,,8.4,7.1,2.5,0.0
3649,EMERUS HOSPITAL (670058),2016,Acute Care,Proprietary,7.0,,,TX,3.6,,,,,
3650,ST LUKES LAKESIDE HOSPITAL (670059),2016,Acute Care,Voluntary non-profit - Other,30.0,30.203132,-95.459482,TX,22.0,45.2,,,,7.6
3651,BAYLOR SCOTT AND WHITE MEDICAL CENTER SUNNYVALE (670060),2016,Acute Care,Proprietary,70.0,32.77834,-96.567178,TX,4.4,,5.6,4.2,1.5,5.6
3652,BAYLOR EMERGENCY MEDICAL CENTER (670062),2016,Acute Care,Proprietary,30.0,,,TX,2.2,,,,,0.0
3653,TEXAS HEALTH PRESBYTERIAN HOSPITAL FLOWER MOUND (670068),2016,Acute Care,Proprietary,102.0,33.045227,-97.069331,TX,4.8,,6.0,,6.3,1.0
3654,METHODIST HOSPITAL FOR SURGERY (670073),2016,Acute Care,Proprietary,32.0,32.985131,-96.828818,TX,,40.9,,,,
3655,ST LUKE'S HOSPITAL AT THE VINTAGE (670075),2016,Acute Care,Proprietary,84.0,29.989489,-95.570248,TX,4.5,,4.6,,,1.3
3656,BAYLOR SCOTT AND WHITE SURGICAL HOSPITAL AT SHERMA (670076),2016,Acute Care,Physician,13.0,33.67686,-96.602527,TX,28.0,44.0,,,,14.2
3657,METHODIST WEST HOUSTON HOSPITAL (670077),2016,Acute Care,Voluntary non-profit - Private,195.0,29.785531,-95.69724,TX,15.4,50.0,12.6,,1.6,2.2
3658,BAPTIST EMERGENCY HOSPITAL (670078),2016,Acute Care,Proprietary,45.0,29.587955,-98.474198,TX,0.9,,,,4.4,0.6
3659,"LAKEWAY REGIONAL MEDICAL CENTER, LLC (670079)",2016,Acute Care,Proprietary,106.0,,,TX,9.2,,5.3,9.1,,3.4
3660,SETON MEDICAL CENTER HARKER HEIGHTS (670080),2016,Acute Care,Proprietary,67.0,31.074292,-97.683707,TX,7.8,34.8,23.0,4.9,2.1,2.0
3661,BAYLOR SCOTT AND WHITE  MEDICAL CENTER  MCKINNEY (670082),2016,Acute Care,Voluntary non-profit - Private,135.0,33.218404,-96.68102,TX,5.7,,14.3,,2.3,0.5
3662,TEXAS GENERAL HOSPITAL (670083),2016,Acute Care,Proprietary,41.0,,,TX,19.8,,,,,
3663,TEXAS HEALTH HARRIS METHODIST HOSPITAL ALLIANCE (670085),2016,Acute Care,Voluntary non-profit - Private,92.0,32.931717,-97.309987,TX,0.6,,10.8,,7.2,
3664,BAYLOR SCOTT & WHITE EMERGENCY MEDICAL CENTER AT C (670087),2016,Acute Care,Government - Hospital District or Authority,8.0,30.523951,-97.820177,TX,0.0,,,,,
3665,BAYLOR SCOTT & WHITE MEDICAL CENTER- COLLEGE STATI (670088),2016,Acute Care,Voluntary non-profit - Private,123.0,30.153835,-96.388209,TX,6.1,35.6,6.2,3.3,,0.0
3666,NIX COMMUNITY GENERAL HOSPITAL (670089),2016,Acute Care,Voluntary non-profit - Private,18.0,,,TX,4.3,,,,,
3667,WALNUT HILL MEDICAL CENTER (670092),2016,Acute Care,Proprietary,100.0,,,TX,10.7,,,,,4.6
3668,"ASPIRE BEHAVIORAL HEALTH OF CONROE, LLC (670093)",2016,Acute Care,Physician,29.0,30.284069,-95.480131,TX,58.3,,,,,11.5
3669,EMERUS COMMUNITY HOSPITAL (670095),2016,Acute Care,Proprietary,10.0,30.037176,-95.605323,TX,,,,,0.0,
3670,BAYLOR EMERGENCY MEDICAL CENTER (670097),2016,Acute Care,Proprietary,8.0,,,TX,0.0,,,,,
3671,RESOLUTE HEALTH HOSPITAL (670098),2016,Acute Care,Proprietary,100.0,29.71921,-98.071212,TX,2.2,,,,,0.0
3672,WICKENBURG COMMUNITY HOSPITAL (031300),2016,Critical Access,Voluntary non-profit - Private,19.0,33.978056,-112.738825,AZ,19.7,52.5,10.6,,4.9,6.5
3673,COBRE VALLEY REGIONAL MEDICAL CENTER (031314),2016,Critical Access,Voluntary non-profit - Private,25.0,33.407206,-110.826224,AZ,10.7,,7.5,,1.3,13.4
3674,RIVER VALLEY MEDICAL CENTER (041302),2016,Critical Access,Proprietary,35.0,35.220917,-93.156987,AR,0.9,,,,,0.0
3675,CROSSRIDGE COMMUNITY HOSPITAL (041307),2016,Critical Access,Voluntary non-profit - Church,15.0,35.220353,-90.787421,AR,12.6,,14.4,,5.4,20.8
3676,MCGEHEE HOSPITAL (041308),2016,Critical Access,Voluntary non-profit - Private,25.0,33.618285,-91.393066,AR,5.0,,,,,9.1
3677,STONE COUNTY MEDICAL CENTER (041310),2016,Critical Access,Voluntary non-profit - Private,25.0,35.855598,-92.082727,AR,32.7,,6.0,,,49.4
3678,GEORGE E WEEMS MEMORIAL HOSPITAL (101305),2016,Critical Access,Government - Local,25.0,29.724484,-84.991275,FL,4.2,,,,,
3679,SOUTHWEST GEORGIA REGIONAL MEDICAL CENTER (111300),2016,Critical Access,Government - Hospital District or Authority,112.0,31.774823,-84.793606,GA,3.3,,,,,
3680,CLINCH MEMORIAL HOSPITAL (111308),2016,Critical Access,Government - Local,15.0,31.032651,-82.763858,GA,33.3,,3.3,,,
3681,CHATUGE REGIONAL HOSPITAL (111324),2016,Critical Access,Government - Hospital District or Authority,143.0,34.946282,-83.754318,GA,6.6,,6.5,,,1.3
3682,STEELE MEMORIAL MEDICAL CENTER (131305),2016,Critical Access,Voluntary non-profit - Other,18.0,45.173311,-113.890918,ID,10.1,,6.9,,,7.8
3683,POCAHONTAS COMMUNITY HOSPITAL (161305),2016,Critical Access,Government - Local,25.0,42.740822,-94.678778,IA,4.1,,10.9,,,
3684,HIAWATHA COMMUNITY HOSPITAL (171341),2016,Critical Access,Voluntary non-profit - Private,25.0,39.851819,-95.531157,KS,82.6,,3.5,4.5,,0.0
3685,PAWNEE VALLEY COMMUNITY HOSPITAL (171345),2016,Critical Access,Government - Local,19.0,38.184161,-99.106596,KS,18.3,,9.0,,,0.0
3686,"COMMUNITY MEMORIAL HEALTHCARE, INC (171363)",2016,Critical Access,Voluntary non-profit - Private,24.0,39.847991,-96.635952,KS,6.9,,5.8,0.0,6.3,0.0
3687,OHIO COUNTY HOSPITAL (181323),2016,Critical Access,Proprietary,25.0,37.447649,-86.896474,KY,2.8,,9.8,,,0.0
3688,UNION GENERAL HOSPITAL (191301),2016,Critical Access,Voluntary non-profit - Private,22.0,32.786422,-92.393092,LA,7.4,,4.2,,1.0,
3689,WEST FELICIANA PARISH HOSPITAL (191306),2016,Critical Access,Government - Hospital District or Authority,24.0,30.78361,-91.365696,LA,45.7,,,,,
3690,POINTE COUPEE GENERAL HOSPITAL (191316),2016,Critical Access,Government - Hospital District or Authority,25.0,30.682516,-91.461372,LA,19.4,,7.7,,,
3691,JACKSON PARISH HOSPITAL (191317),2016,Critical Access,Government - Hospital District or Authority,25.0,32.252349,-92.719636,LA,30.7,,3.0,,,13.8
3692,RICHLAND PARISH HOSPITAL-DELHI (191323),2016,Critical Access,Government - Hospital District or Authority,25.0,32.452864,-91.494079,LA,21.7,,2.4,,0.6,
3693,LADY OF THE SEA GENERAL HOSPITAL (191325),2016,Critical Access,Government - Hospital District or Authority,24.0,29.456719,-90.31043,LA,6.3,,13.1,,,0.0
3694,REEVES MEMORIAL MEDICAL CENTER (191326),2016,Critical Access,Government - Hospital District or Authority,15.0,32.824362,-92.656723,LA,,,,,0.0,
3695,BARAGA COUNTY MEMORIAL HOSPITAL (231307),2016,Critical Access,Government - Local,21.0,46.73446,-88.428042,MI,70.2,,0.0,,0.0,0.0
3696,MUNISING MEMORIAL HOSPITAL (231308),2016,Critical Access,Voluntary non-profit - Private,11.0,46.423849,-86.625716,MI,7.0,,1.7,,0.0,0.0
3697,SHERIDAN COMMUNITY HOSPITAL (231312),2016,Critical Access,Voluntary non-profit - Private,23.0,43.215444,-85.073566,MI,7.4,,6.3,,,0.0
3698,MERCY HEALTH LAKESHORE CAMPUS (231320),2016,Critical Access,Voluntary non-profit - Private,24.0,43.607053,-86.36515,MI,4.1,,5.0,,,1.3
3699,LAKE VIEW MEMORIAL HOSPITAL (241308),2016,Critical Access,Voluntary non-profit - Private,16.0,47.02965,-91.667157,MN,3.1,,2.1,,0.0,
3700,KITTSON MEMORIAL HOSPITAL (241336),2016,Critical Access,Voluntary non-profit - Private,78.0,48.767058,-96.940492,MN,,,8.2,,,
3701,HENDRICKS COMMUNITY HOSPITAL (241339),2016,Critical Access,Voluntary non-profit - Private,79.0,44.506299,-96.418768,MN,,,4.3,,,
3702,STEVENS COMMUNITY MEDICAL CENTER (241363),2016,Critical Access,Voluntary non-profit - Private,25.0,45.585436,-95.905063,MN,5.3,,9.1,,,2.2
3703,MADISON HOSPITAL (241372),2016,Critical Access,Proprietary,80.0,45.016635,-96.188782,MN,,,,,0.0,
3704,SHARKEY ISSAQUENA COMMUNITY HOSPITAL (250079),2016,Acute Care,Government - Local,53.0,32.905373,-90.884989,MS,56.1,,,,,
3705,PIONEER COMMUNITY HOSPITAL OF ABERDEEN (251302),2016,Critical Access,Voluntary non-profit - Private,35.0,33.819942,-88.541059,MS,16.3,,,,,
3706,STONE COUNTY HOSPITAL (251303),2016,Critical Access,Proprietary,25.0,30.845646,-89.115202,MS,10.4,,,,,
3707,QUITMAN COUNTY HOSPITAL CAH (251314),2016,Critical Access,Proprietary,33.0,34.247464,-90.277059,MS,,,,,0.0,
3708,HARDY WILSON MEMORIAL HOSPITAL CAH (251327),2016,Critical Access,Government - Local,25.0,31.833683,-90.473219,MS,1.3,,11.5,,5.2,2.4
3709,GREENE COUNTY HOSPITAL CAH (251329),2016,Critical Access,Government - Local,6.0,31.154764,-88.562645,MS,3.5,,,,,
3710,PIONEER HEALTH SERVICES OF NEWTON (251332),2016,Critical Access,Proprietary,30.0,,,MS,,,,,0.0,
3711,COMMUNITY HOSPITAL ASSOCIATION (261303),2016,Critical Access,Voluntary non-profit - Private,17.0,40.348215,-95.397323,MO,7.5,,17.2,,0.0,5.6
3712,FRANCES MAHON DEACONESS HOSPITAL (271316),2016,Critical Access,Voluntary non-profit - Private,25.0,48.189571,-106.636379,MT,43.3,,8.6,,,22.6
3713,CABINET PEAKS MEDICAL CENTER (271320),2016,Critical Access,Voluntary non-profit - Private,25.0,48.392621,-115.546271,MT,17.3,,4.0,,,7.5
3714,BIG HORN CO MEMORIAL HOSPITAL (271338),2016,Critical Access,Government - Local,24.0,45.728856,-107.61701,MT,4.3,,1.8,,,
3715,HARLAN COUNTY HEALTH SYSTEM (281300),2016,Critical Access,Voluntary non-profit - Other,19.0,,,NE,1.9,,3.2,,0.0,2.1
3716,FILLMORE COUNTY HOSPITAL (281301),2016,Critical Access,Government - Local,27.0,,,NE,6.5,,9.7,,,22.4
3717,KIMBALL HEALTH SERVICES (281305),2016,Critical Access,Government - Local,17.0,41.232438,-103.667204,NE,,,,,0.0,
3718,REGIONAL WEST GARDEN COUNTY HOSPITAL (281310),2016,Critical Access,Voluntary non-profit - Private,50.0,41.412485,-102.347573,NE,3.6,,,,,
3719,GOTHENBURG MEMORIAL HOSPITAL (281313),2016,Critical Access,Government - Hospital District or Authority,15.0,40.938132,-100.153352,NE,11.6,,10.5,,,
3720,ANTELOPE MEMORIAL HOSPITAL (281326),2016,Critical Access,Voluntary non-profit - Private,21.0,,,NE,25.0,,8.0,4.1,,2.6
3721,YORK GENERAL HOSPITAL (281336),2016,Critical Access,Voluntary non-profit - Private,154.0,,,NE,8.3,,17.6,4.6,,1.5
3722,CHADRON COMMUNITY HOSPITAL AND HEALTH SERVICES (281341),2016,Critical Access,Voluntary non-profit - Private,25.0,42.822573,-103.012866,NE,4.8,,4.2,,,
3723,CHERRY COUNTY HOSPITAL (281344),2016,Critical Access,Government - Local,25.0,,,NE,9.3,,11.8,,6.1,0.0
3724,CHASE COUNTY COMMUNITY HOSPITAL (281351),2016,Critical Access,Government - Local,21.0,,,NE,,,3.9,,,
3725,"COMMUNITY MEDICAL CENTER, INC (281352)",2016,Critical Access,Voluntary non-profit - Private,24.0,,,NE,10.3,,6.3,,,2.4
3726,VALLEY COUNTY HEALTH SYSTEM (281353),2016,Critical Access,Government - Local,41.0,41.603213,-98.942676,NE,5.4,,10.9,5.2,,0.0
3727,PERKINS COUNTY HEALTH SERVICES (281356),2016,Critical Access,Government - Hospital District or Authority,70.0,40.848268,-101.727182,NE,6.3,,7.4,7.8,,
3728,SIDNEY REGIONAL MEDICAL CENTER (281357),2016,Critical Access,Voluntary non-profit - Private,75.0,41.130754,-102.98019,NE,5.4,,6.3,,,4.1
3729,GORDON MEMORIAL HOSPITAL DISTRICT (281358),2016,Critical Access,Government - Hospital District or Authority,57.0,42.811839,-102.199653,NE,2.0,,3.3,,,
3730,BOX BUTTE GENERAL HOSPITAL (281360),2016,Critical Access,Government - Local,25.0,,,NE,1.8,,8.7,,,0.0
3731,INCLINE VILLAGE HEALTH CENTER (291301),2016,Critical Access,Government - Hospital District or Authority,4.0,39.250945,-119.953861,NV,1.4,,,,,
3732,HUMBOLDT GENERAL HOSPITAL (291308),2016,Critical Access,Government - Hospital District or Authority,60.0,40.971581,-117.728534,NV,3.0,,1.5,2.0,,1.9
3733,BOULDER CITY HOSPITAL (291309),2016,Critical Access,Voluntary non-profit - Private,78.0,35.968359,-114.843486,NV,2.9,,,,,
3734,CIBOLA GENERAL HOSPITAL (321308),2016,Critical Access,Government - Local,25.0,35.161168,-107.826574,NM,11.6,,12.3,,,5.6
3735,ELIZABETHTOWN COMMUNITY HOSPITAL (331302),2016,Critical Access,Voluntary non-profit - Private,25.0,44.21543,-73.596624,NY,2.8,,10.8,,,0.0
3736,MOSES-LUDINGTON HOSPITAL (331306),2016,Critical Access,Voluntary non-profit - Private,15.0,,,NY,2.0,,6.6,,,3.9
3737,"SCHUYLER HOSPITAL, INC (331313)",2016,Critical Access,Voluntary non-profit - Private,145.0,42.351453,-76.858842,NY,3.6,,5.3,,1.2,3.3
3738,FIRSTHEALTH MONTGOMERY MEMORIAL HOSP (341303),2016,Critical Access,Voluntary non-profit - Private,13.0,35.36443,-79.891557,NC,7.5,,5.5,,,2.2
3739,WASHINGTON COUNTY HOSP INC (341314),2016,Critical Access,Proprietary,26.0,35.847984,-76.755838,NC,4.1,,10.4,,,
3740,ALLEGHANY COUNTY MEMORIAL HOSPITAL (341320),2016,Critical Access,Voluntary non-profit - Private,25.0,,,NC,3.4,,4.2,,,
3741,ASHE MEMORIAL HOSPITAL (341325),2016,Critical Access,Voluntary non-profit - Private,34.0,36.423027,-81.459727,NC,32.4,,4.5,,,0.9
3742,ST ANDREWS HEALTH CENTER - CAH (351307),2016,Critical Access,Voluntary non-profit - Church,25.0,48.82919,-100.449079,ND,,,8.1,,,
3743,SOUTHWEST HEALTHCARE SERVICES (351313),2016,Critical Access,Voluntary non-profit - Private,64.0,46.184191,-103.406713,ND,,,3.9,,,
3744,CAVALIER COUNTY MEMORIAL HOSPITAL (351323),2016,Critical Access,Voluntary non-profit - Private,22.0,48.761243,-98.366661,ND,3.4,,1.8,,0.0,
3745,FIRST CARE HEALTH CENTER (351326),2016,Critical Access,Voluntary non-profit - Private,14.0,48.399262,-97.743679,ND,2.9,,0.0,,0.0,
3746,WEST RIVER REGIONAL MEDICAL CENTER-CAH (351330),2016,Critical Access,Voluntary non-profit - Private,25.0,46.001323,-102.628239,ND,7.0,,9.8,7.2,,0.0
3747,HEART OF AMERICA MEDICAL CENTER (351332),2016,Critical Access,Voluntary non-profit - Other,87.0,48.363511,-99.996111,ND,7.2,,5.8,,0.0,1.4
3748,LODI COMMUNITY HOSPITAL (361303),2016,Critical Access,Voluntary non-profit - Private,21.0,41.036087,-82.013516,OH,2.9,,3.2,,,0.0
3749,MORROW COUNTY HOSPITAL (361313),2016,Critical Access,Government - Local,25.0,40.549238,-82.849274,OH,1.9,,6.3,,,3.4
3750,COMMUNITY HOSPITALS AND WELLNESS CENTERS (361327),2016,Critical Access,Voluntary non-profit - Private,27.0,41.589321,-84.595516,OH,4.4,,,,,
3751,HOCKING VALLEY COMMUNITY HOSPITAL (361330),2016,Critical Access,Voluntary non-profit - Other,38.0,39.547504,-82.428518,OH,6.8,,10.6,5.3,,0.8
3752,ATOKA COUNTY MEDICAL CENTER (371300),2016,Critical Access,Government - Hospital District or Authority,25.0,34.395262,-96.159488,OK,14.8,,,,,
3753,"ST JOHN SAPULPA, INC (371312)",2016,Critical Access,Voluntary non-profit - Private,25.0,35.993361,-96.100192,OK,3.4,,7.9,,,0.5
3754,THE PHYSICIANS' HOSPITAL IN ANADARKO (371314),2016,Critical Access,Voluntary non-profit - Private,25.0,35.07227,-98.22799,OK,45.9,,,,0.0,14.1
3755,STROUD REGIONAL MEDICAL CENTER (371316),2016,Critical Access,Voluntary non-profit - Private,25.0,35.750035,-96.683226,OK,2.7,,,,0.0,
3756,HOLDENVILLE GENERAL HOSPITAL (371321),2016,Critical Access,Government - Hospital District or Authority,25.0,35.088213,-96.378265,OK,25.4,,,,,
3757,"WEATHERFORD REGIONAL HOSPITAL, INC OF WEATHERFORD (371323)",2016,Critical Access,Government - Hospital District or Authority,25.0,35.536869,-98.661556,OK,25.6,,3.1,1.5,,35.7
3758,HARPER COUNTY COMMUNITY HOSPITAL (371324),2016,Critical Access,Government - Local,15.0,36.844966,-99.629302,OK,,,,,0.0,
3759,ARBUCKLE MEMORIAL HOSPITAL AUTHORITY (371328),2016,Critical Access,Government - Local,25.0,34.506333,-96.996005,OK,10.9,,,,1.7,2.1
3760,QUARTZ MOUNTAIN MEDICAL CENTER (371330),2016,Critical Access,Proprietary,16.0,34.891823,-99.502341,OK,56.1,,,,,
3761,DRUMRIGHT REGIONAL HOSPITAL (371331),2016,Critical Access,Proprietary,15.0,,,OK,50.0,,,,,
3762,CREEK NATION COMMUNITY HOSPITAL (371333),2016,Critical Access,Tribal,25.0,35.420667,-96.30429,OK,11.3,,16.0,,,7.4
3763,CARNEGIE TRI-COUNTY MUNICIPAL HOSPITAL (371334),2016,Critical Access,Government - Hospital District or Authority,18.0,35.107554,-98.604918,OK,,,,,0.0,
3764,HASKELL COUNTY COMMUNITY HOSPITAL (371335),2016,Critical Access,Proprietary,25.0,35.260809,-95.128942,OK,2.5,,9.3,,0.0,0.0
3765,JOHNSON COUNTY COMMUNITY HOSPITAL (441304),2016,Critical Access,Voluntary non-profit - Other,2.0,36.453783,-81.798722,TN,5.6,,6.9,3.6,,0.0
3766,MARSHALL MEDICAL CENTER (441309),2016,Critical Access,Government - Hospital District or Authority,25.0,35.464421,-86.786652,TN,4.0,,9.7,,,6.1
3767,RHEA MEDICAL CENTER (441310),2016,Critical Access,Government - Local,25.0,35.530374,-84.982334,TN,2.5,,7.5,1.7,4.9,6.1
3768,LAUDERDALE COMMUNITY HOSPITAL (441314),2016,Critical Access,Proprietary,25.0,35.746554,-89.548949,TN,0.6,,7.9,,,0.0
3769,COPPER BASIN MEDICAL CENTER (441315),2016,Critical Access,Voluntary non-profit - Other,21.0,,,TN,2.7,,3.7,,,3.4
