,Hospital,file_year,Hospital Type,Hospital Ownership,Beds,Lat,Lon,State,Abdomen CT Use of Contrast Material (OP-10),MRI Lumbar Spine for Low Back Pain (OP-8),Mammography Follow-up Rates (OP-9),Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery (OP-13),Outpatients with brain CT scans who got a sinus CT scan at the same time (OP-14),Thorax CT Use of Contrast Material (OP-11)
3670,VERNON MEMORIAL HOSPITAL (521348),2017,Critical Access,Voluntary non-profit - Private,28.0,43.55146,-90.888946,WI,5.8,,9.3,,,0.0
3671,RIVER FALLS AREA HOSPITAL (521349),2017,Critical Access,Voluntary non-profit - Private,24.0,44.862859,-92.602829,WI,1.0,,4.7,,,0.0
3672,ASPIRUS LANGLADE HOSPITAL (521350),2017,Critical Access,Voluntary non-profit - Church,25.0,45.140319,-89.140292,WI,6.2,,9.1,1.3,0.6,0.6
3673,REEDSBURG AREA MEDICAL CENTER (521351),2017,Critical Access,Voluntary non-profit - Private,25.0,43.549287,-89.994548,WI,4.0,,8.7,4.8,,0.0
3674,UPLAND HILLS HEALTH (521352),2017,Critical Access,Voluntary non-profit - Private,69.0,42.952635,-90.130254,WI,5.6,,8.8,5.0,,0.0
3675,SOUTHWEST HEALTH CENTER (521354),2017,Critical Access,Voluntary non-profit - Other,108.0,42.719781,-90.455783,WI,1.7,,5.5,,,0.0
3676,THEDACARE MEDICAL CENTER - BERLIN INC (521355),2017,Critical Access,Voluntary non-profit - Private,69.0,43.977616,-88.941843,WI,3.9,,6.2,,,0.0
3677,BELLIN HEALTH OCONTO HOSPITAL (521356),2017,Critical Access,Voluntary non-profit - Private,10.0,44.896891,-87.867187,WI,13.2,,,,0.0,0.0
3678,MERCY WALWORTH HOSPITAL & MEDICAL CENTER (521357),2017,Critical Access,Voluntary non-profit - Private,331.0,42.597823,-88.540919,WI,1.9,50.0,6.7,6.5,,0.0
3679,MINISTRY DOOR COUNTY MEDICAL CENTER (521358),2017,Critical Access,Voluntary non-profit - Church,55.0,44.832763,-87.351418,WI,1.8,66.2,6.4,1.1,,0.4
3680,MEMORIAL MEDICAL CENTER (521359),2017,Critical Access,Voluntary non-profit - Private,35.0,46.566887,-90.887978,WI,3.4,,3.2,1.5,,0.5
3681,CAMPBELL COUNTY MEMORIAL HOSPITAL (530002),2017,Acute Care,Government - Hospital District or Authority,225.0,44.289846,-105.519557,WY,12.1,38.3,6.6,4.4,0.9,9.6
3682,SHERIDAN MEMORIAL HOSPITAL (530006),2017,Acute Care,Government - Local,68.0,44.807425,-106.97557,WY,15.4,,8.9,3.5,,11.6
3683,SAGEWEST HEALTH CARE (530008),2017,Acute Care,Proprietary,124.0,43.033667,-108.418654,WY,15.9,46.5,6.4,4.0,1.2,5.2
3684,MEMORIAL HOSPITAL SWEETWATER COUNTY (530011),2017,Acute Care,Government - Local,68.0,41.58406,-109.233578,WY,14.2,,13.1,3.2,,2.7
3685,WYOMING MEDICAL CENTER (530012),2017,Acute Care,Government - Local,194.0,42.848718,-106.308753,WY,1.1,,,6.0,1.2,0.0
3686,CHEYENNE REGIONAL MEDICAL CENTER (530014),2017,Acute Care,Voluntary non-profit - Other,222.0,41.139789,-104.817036,WY,7.8,45.0,,3.9,1.2,9.7
3687,ST JOHNS MEDICAL CENTER (530015),2017,Acute Care,Government - Hospital District or Authority,162.0,43.479695,-110.749986,WY,1.7,49.2,6.1,5.9,,0.8
3688,IVINSON MEMORIAL HOSPITAL (530025),2017,Acute Care,Government - Hospital District or Authority,87.0,41.31139,-105.557512,WY,20.1,,8.6,4.9,0.8,10.5
3689,EVANSTON REGIONAL HOSPITAL (530032),2017,Acute Care,Proprietary,32.0,41.242214,-110.991336,WY,9.1,,6.6,,,1.0
3690,MEMORIAL HOSPITAL OF CONVERSE COUNTY (531302),2017,Critical Access,Voluntary non-profit - Other,25.0,42.758805,-105.381279,WY,9.1,,14.4,2.1,0.0,0.0
3691,HOT SPRINGS COUNTY MEMORIAL HOSPITAL (531304),2017,Critical Access,Government - Local,22.0,43.647432,-108.19959,WY,9.5,,5.1,,,0.0
3692,PLATTE COUNTY MEMORIAL HOSPITAL (531305),2017,Critical Access,Government - Local,25.0,42.04981,-104.960221,WY,8.2,,6.6,,,
3693,WASHAKIE MEDICAL CENTER (531306),2017,Critical Access,Government - Local,22.0,44.013556,-107.948409,WY,5.3,,4.8,,0.7,6.8
3694,COMMUNITY HOSPITAL (531307),2017,Critical Access,Voluntary non-profit - Private,25.0,42.081765,-104.191509,WY,9.1,,8.7,,0.0,
3695,POWELL VALLEY HOSPITAL (531310),2017,Critical Access,Government - Hospital District or Authority,125.0,44.756622,-108.770547,WY,6.7,,18.6,1.9,,0.8
3696,WEST PARK HOSPITAL DISTRICT (531312),2017,Critical Access,Government - Hospital District or Authority,126.0,44.526071,-109.073576,WY,2.6,43.3,15.0,3.7,1.0,0.2
3697,STAR VALLEY MEDICAL CENTER (531313),2017,Critical Access,Government - Hospital District or Authority,45.0,42.71725,-110.931461,WY,2.5,,18.2,,,0.0
3698,SOUTH LINCOLN MEDICAL CENTER - CAH (531315),2017,Critical Access,Government - Hospital District or Authority,38.0,41.78958,-110.540607,WY,,,11.8,,,
3699,MEMORIAL HOSPITAL OF CARBON COUNTY (531316),2017,Critical Access,Government - Local,25.0,41.786763,-107.260673,WY,4.5,,11.6,,,0.0
3700,GUAM MEMORIAL HOSPITAL AUTHORITY (650001),2017,Acute Care,Government - Local,209.0,,,GU,0.0,,,,,
3701,ST MARKS MEDICAL CENTER (670004),2017,Acute Care,Voluntary non-profit - Private,42.0,,,TX,21.1,,5.9,3.3,,11.6
3702,THE HOSPITAL AT WESTLAKE MEDICAL CENTER (670006),2017,Acute Care,Proprietary,23.0,30.294735,-97.824938,TX,0.0,,,,,0.0
3703,HOUSTON PHYSICIANS' HOSPITAL (670008),2017,Acute Care,Physician,21.0,29.534902,-95.125785,TX,47.5,41.0,,,,
3704,METHODIST MANSFIELD MEDICAL CENTER (670023),2017,Acute Care,Voluntary non-profit - Private,207.0,32.569228,-97.095641,TX,5.4,,7.7,11.6,1.0,4.4
3705,NORTH CYPRESS MEDICAL CENTER (670024),2017,Acute Care,Physician,139.0,,,TX,52.2,46.0,10.7,5.1,2.0,3.9
3706,THE HEART HOSPITAL BAYLOR PLANO (670025),2017,Acute Care,Proprietary,114.0,33.015252,-96.79012,TX,3.2,,,5.1,0.0,2.9
3707,ST LUKE'S PATIENTS MEDICAL CENTER (670031),2017,Acute Care,Physician,61.0,29.640261,-95.160714,TX,3.7,47.5,6.2,,,0.4
3708,SCOTT & WHITE HOSPITAL-ROUND ROCK (670034),2017,Acute Care,Voluntary non-profit - Private,138.0,30.560291,-97.684909,TX,8.0,37.4,7.8,5.0,1.4,0.5
3709,SETON MEDICAL CENTER WILLIAMSON (670041),2017,Acute Care,Voluntary non-profit - Private,142.0,30.567944,-97.652784,TX,1.4,,8.1,6.2,1.1,1.0
3710,CEDAR PARK REGIONAL MEDICAL CENTER (670043),2017,Acute Care,Proprietary,95.0,30.531124,-97.812824,TX,6.1,,21.1,3.6,,5.5
3711,TEXAS HEALTH PRESBYTERIAN HOSPITAL ROCKWALL (670044),2017,Acute Care,Physician,51.0,32.886132,-96.464754,TX,9.5,41.8,13.7,,1.4,8.9
3712,SIERRA PROVIDENCE EAST MEDICAL CENTER (670047),2017,Acute Care,Proprietary,166.0,31.790435,-106.267644,TX,6.0,,8.8,1.5,,4.7
3713,NORTH CENTRAL SURGICAL CENTER LLP (670049),2017,Acute Care,Voluntary non-profit - Other,24.0,32.875179,-96.770611,TX,,56.3,,,,
3714,ST LUKE'S SUGAR LAND HOSPITAL (670053),2017,Acute Care,Voluntary non-profit - Other,91.0,29.60496,-95.621328,TX,8.1,,4.9,,1.3,0.0
3715,METHODIST STONE OAK HOSPITAL (670055),2017,Acute Care,Proprietary,196.0,29.614494,-98.475459,TX,0.2,,,3.4,2.2,0.0
3716,SETON MEDICAL CENTER HAYS (670056),2017,Acute Care,Voluntary non-profit - Private,126.0,30.007734,-97.85528,TX,1.2,,,4.3,0.7,0.4
3717,EMERUS HOSPITAL (670058),2017,Acute Care,Proprietary,7.0,,,TX,0.0,,,,,
3718,ST LUKES LAKESIDE HOSPITAL (670059),2017,Acute Care,Voluntary non-profit - Other,30.0,30.203132,-95.459482,TX,20.6,40.8,,,0.6,13.1
3719,BAYLOR SCOTT AND WHITE MEDICAL CENTER SUNNYVALE (670060),2017,Acute Care,Proprietary,70.0,32.77834,-96.567178,TX,6.9,,14.4,2.4,0.8,7.0
3720,BAYLOR EMERGENCY MEDICAL CENTER (670062),2017,Acute Care,Proprietary,30.0,,,TX,0.9,,,,0.4,0.0
3721,TEXAS HEALTH PRESBYTERIAN HOSPITAL FLOWER MOUND (670068),2017,Acute Care,Proprietary,102.0,33.045227,-97.069331,TX,4.8,,6.3,,,2.4
3722,ST LUKE'S HOSPITAL AT THE VINTAGE (670075),2017,Acute Care,Proprietary,84.0,29.989489,-95.570248,TX,2.6,,8.2,,0.4,0.0
3723,BAYLOR SCOTT AND WHITE SURGICAL HOSPITAL AT SHERMA (670076),2017,Acute Care,Physician,13.0,33.67686,-96.602527,TX,43.5,44.2,,,,24.5
3724,HOUSTON METHODIST WEST HOSPITAL (670077),2017,Acute Care,Voluntary non-profit - Private,195.0,29.785531,-95.69724,TX,9.5,47.9,8.7,,1.6,1.7
3725,BAPTIST EMERGENCY HOSPITAL (670078),2017,Acute Care,Proprietary,45.0,29.587955,-98.474198,TX,0.4,,,,,0.0
3726,"LAKEWAY REGIONAL MEDICAL CENTER, LLC (670079)",2017,Acute Care,Proprietary,106.0,,,TX,11.2,,9.8,2.9,,6.0
3727,SETON MEDICAL CENTER HARKER HEIGHTS (670080),2017,Acute Care,Proprietary,67.0,31.074292,-97.683707,TX,6.2,27.7,14.3,,0.9,0.0
3728,BAYLOR SCOTT AND WHITE  MEDICAL CENTER  MCKINNEY (670082),2017,Acute Care,Voluntary non-profit - Private,135.0,33.218404,-96.68102,TX,3.7,,9.7,,1.3,1.0
3729,TEXAS HEALTH HARRIS METHODIST HOSPITAL ALLIANCE (670085),2017,Acute Care,Voluntary non-profit - Private,92.0,32.931717,-97.309987,TX,4.1,,6.6,,,
3730,BAYLOR SCOTT & WHITE EMERGENCY MEDICAL CENTER AT C (670087),2017,Acute Care,Government - Hospital District or Authority,8.0,30.523951,-97.820177,TX,0.0,,,,0.0,
3731,BAYLOR SCOTT & WHITE MEDICAL CENTER- COLLEGE STATI (670088),2017,Acute Care,Voluntary non-profit - Private,123.0,30.153835,-96.388209,TX,8.2,37.0,6.2,3.8,,0.0
3732,NIX COMMUNITY GENERAL HOSPITAL (670089),2017,Acute Care,Voluntary non-profit - Private,18.0,,,TX,2.1,,,,,
3733,WALNUT HILL MEDICAL CENTER (670092),2017,Acute Care,Proprietary,100.0,,,TX,7.3,,,,,8.7
3734,"ASPIRE BEHAVIORAL HEALTH OF CONROE, LLC (670093)",2017,Acute Care,Physician,29.0,30.284069,-95.480131,TX,50.7,50.8,,,0.0,25.0
3735,"BAY AREA REGIONAL MEDICAL CENTER, LLC (670096)",2017,Acute Care,Proprietary,119.0,,,TX,14.2,43.5,8.6,,0.6,7.7
3736,BAYLOR EMERGENCY MEDICAL CENTER (670097),2017,Acute Care,Proprietary,8.0,,,TX,0.0,,,,,0.0
3737,RESOLUTE HEALTH HOSPITAL (670098),2017,Acute Care,Proprietary,100.0,29.71921,-98.071212,TX,4.7,,,,1.0,5.8
3738,MEDICAL CITY ALLIANCE (670103),2017,Acute Care,Voluntary non-profit - Private,73.0,32.898527,-97.313814,TX,1.1,,5.8,,,
3739,PEARLAND MEDICAL CENTER (670106),2017,Acute Care,Proprietary,48.0,29.579994,-95.391911,TX,5.7,,,,1.1,0.0
3740,BAYLOR EMERGENCY MEDICAL CENTER (670107),2017,Acute Care,Proprietary,22.0,32.57601,-97.320774,TX,1.0,,,,,
3741,BAYLOR SCOTT & WHITE MEDICAL CENTER - MARBLE FALLS (670108),2017,Acute Care,Voluntary non-profit - Private,46.0,30.11074,-97.359381,TX,3.7,,8.7,1.1,0.6,0.8
3742,WICKENBURG COMMUNITY HOSPITAL (031300),2017,Critical Access,Voluntary non-profit - Private,19.0,33.978056,-112.738825,AZ,21.6,41.5,9.0,,,7.9
3743,COPPER QUEEN COMMUNITY HOSPITAL (031312),2017,Critical Access,Voluntary non-profit - Private,14.0,31.417254,-109.8826,AZ,15.3,,8.9,,1.0,6.5
3744,COBRE VALLEY REGIONAL MEDICAL CENTER (031314),2017,Critical Access,Voluntary non-profit - Private,25.0,33.407206,-110.826224,AZ,11.3,,6.9,,,14.3
3745,RIVER VALLEY MEDICAL CENTER (041302),2017,Critical Access,Proprietary,35.0,35.220917,-93.156987,AR,2.5,,,,,0.0
3746,CROSSRIDGE COMMUNITY HOSPITAL (041307),2017,Critical Access,Voluntary non-profit - Church,15.0,35.220353,-90.787421,AR,10.5,,6.8,,,5.8
3747,MCGEHEE HOSPITAL (041308),2017,Critical Access,Voluntary non-profit - Private,25.0,33.618285,-91.393066,AR,3.9,,,,0.0,6.7
3748,STONE COUNTY MEDICAL CENTER (041310),2017,Critical Access,Voluntary non-profit - Private,25.0,35.855598,-92.082727,AR,3.4,,7.7,,,14.0
3749,SOUTHWEST GEORGIA REGIONAL MEDICAL CENTER (111300),2017,Critical Access,Government - Hospital District or Authority,112.0,31.774823,-84.793606,GA,4.1,,,,,
3750,CLINCH MEMORIAL HOSPITAL (111308),2017,Critical Access,Government - Local,15.0,31.032651,-82.763858,GA,28.0,,4.2,,,
3751,OPTIM MEDICAL CENTER - SCREVEN (111312),2017,Critical Access,Physician,25.0,32.75016,-81.645937,GA,34.1,,,,,
3752,CHATUGE REGIONAL HOSPITAL (111324),2017,Critical Access,Government - Hospital District or Authority,143.0,34.946282,-83.754318,GA,3.6,,10.7,,,0.0
3753,STEELE MEMORIAL MEDICAL CENTER (131305),2017,Critical Access,Voluntary non-profit - Other,18.0,45.173311,-113.890918,ID,8.3,,9.3,,,1.8
3754,POCAHONTAS COMMUNITY HOSPITAL (161305),2017,Critical Access,Government - Local,25.0,42.740822,-94.678778,IA,3.8,,10.7,,0.0,
3755,HIAWATHA COMMUNITY HOSPITAL (171341),2017,Critical Access,Voluntary non-profit - Private,25.0,39.851819,-95.531157,KS,70.7,37.2,2.9,3.4,,3.3
3756,PAWNEE VALLEY COMMUNITY HOSPITAL (171345),2017,Critical Access,Government - Local,19.0,38.184161,-99.106596,KS,15.5,,8.6,,,1.2
3757,"COMMUNITY MEMORIAL HEALTHCARE, INC (171363)",2017,Critical Access,Voluntary non-profit - Private,24.0,39.847991,-96.635952,KS,6.6,,6.9,10.1,,0.4
3758,OHIO COUNTY HOSPITAL (181323),2017,Critical Access,Proprietary,25.0,37.447649,-86.896474,KY,6.9,,6.6,,1.1,0.0
3759,UNION GENERAL HOSPITAL (191301),2017,Critical Access,Voluntary non-profit - Private,22.0,32.786422,-92.393092,LA,,,,,0.7,
3760,WEST FELICIANA PARISH HOSPITAL (191306),2017,Critical Access,Government - Hospital District or Authority,24.0,30.78361,-91.365696,LA,46.2,,,,,
3761,POINTE COUPEE GENERAL HOSPITAL (191316),2017,Critical Access,Government - Hospital District or Authority,25.0,30.682516,-91.461372,LA,9.3,,11.2,,,
3762,JACKSON PARISH HOSPITAL (191317),2017,Critical Access,Government - Hospital District or Authority,25.0,32.252349,-92.719636,LA,17.1,,5.9,,,12.4
3763,RICHLAND PARISH HOSPITAL-DELHI (191323),2017,Critical Access,Government - Hospital District or Authority,25.0,32.452864,-91.494079,LA,6.1,,2.4,,,
3764,LADY OF THE SEA GENERAL HOSPITAL (191325),2017,Critical Access,Government - Hospital District or Authority,24.0,29.456719,-90.31043,LA,7.9,,12.3,,0.6,0.0
3765,BARAGA COUNTY MEMORIAL HOSPITAL (231307),2017,Critical Access,Government - Local,21.0,46.73446,-88.428042,MI,58.0,,1.8,,,
3766,MUNISING MEMORIAL HOSPITAL (231308),2017,Critical Access,Voluntary non-profit - Private,11.0,46.423849,-86.625716,MI,15.6,,1.1,,,5.3
3767,SHERIDAN COMMUNITY HOSPITAL (231312),2017,Critical Access,Voluntary non-profit - Private,23.0,43.215444,-85.073566,MI,8.3,,5.3,,0.0,0.0
3768,MERCY HEALTH LAKESHORE CAMPUS (231320),2017,Critical Access,Voluntary non-profit - Private,24.0,43.607053,-86.36515,MI,3.7,,5.6,,0.6,2.1
3769,LAKE VIEW MEMORIAL HOSPITAL (241308),2017,Critical Access,Voluntary non-profit - Private,16.0,47.02965,-91.667157,MN,1.8,,11.7,,0.0,
3770,KITTSON MEMORIAL HOSPITAL (241336),2017,Critical Access,Voluntary non-profit - Private,78.0,48.767058,-96.940492,MN,,,3.4,,,
3771,HENDRICKS COMMUNITY HOSPITAL (241339),2017,Critical Access,Voluntary non-profit - Private,79.0,44.506299,-96.418768,MN,,,4.4,,,
3772,STEVENS COMMUNITY MEDICAL CENTER (241363),2017,Critical Access,Voluntary non-profit - Private,25.0,45.585436,-95.905063,MN,2.3,,1.9,,0.0,
3773,SHARKEY ISSAQUENA COMMUNITY HOSPITAL (250079),2017,Acute Care,Government - Local,53.0,32.905373,-90.884989,MS,43.6,,,,,
3774,PIONEER COMMUNITY HOSPITAL OF ABERDEEN (251302),2017,Critical Access,Voluntary non-profit - Private,35.0,33.819942,-88.541059,MS,5.3,,,,,7.1
3775,STONE COUNTY HOSPITAL (251303),2017,Critical Access,Proprietary,25.0,30.845646,-89.115202,MS,5.6,,,,,4.3
3776,QUITMAN COUNTY HOSPITAL CAH (251314),2017,Critical Access,Proprietary,33.0,34.247464,-90.277059,MS,,,,,0.0,
3777,HARDY WILSON MEMORIAL HOSPITAL CAH (251327),2017,Critical Access,Government - Local,25.0,31.833683,-90.473219,MS,0.6,,8.3,,6.7,1.4
3778,GREENE COUNTY HOSPITAL CAH (251329),2017,Critical Access,Government - Local,6.0,31.154764,-88.562645,MS,1.3,,,,,
3779,COMMUNITY HOSPITAL ASSOCIATION (261303),2017,Critical Access,Voluntary non-profit - Private,17.0,40.348215,-95.397323,MO,5.2,,16.1,,0.0,
3780,FRANCES MAHON DEACONESS HOSPITAL (271316),2017,Critical Access,Voluntary non-profit - Private,25.0,48.189571,-106.636379,MT,39.6,,10.4,,,20.0
3781,CABINET PEAKS MEDICAL CENTER (271320),2017,Critical Access,Voluntary non-profit - Private,25.0,48.392621,-115.546271,MT,7.6,,5.4,,,0.0
3782,BIG HORN CO MEMORIAL HOSPITAL (271338),2017,Critical Access,Government - Local,24.0,45.728856,-107.61701,MT,5.8,,10.2,,,0.0
3783,HARLAN COUNTY HEALTH SYSTEM (281300),2017,Critical Access,Voluntary non-profit - Other,19.0,,,NE,3.0,,2.8,,,4.1
3784,FILLMORE COUNTY HOSPITAL (281301),2017,Critical Access,Government - Local,27.0,,,NE,10.4,,4.4,,,7.6
3785,KIMBALL HEALTH SERVICES (281305),2017,Critical Access,Government - Local,17.0,41.232438,-103.667204,NE,7.4,,,,0.0,
3786,REGIONAL WEST GARDEN COUNTY HOSPITAL (281310),2017,Critical Access,Voluntary non-profit - Private,50.0,41.412485,-102.347573,NE,4.9,,,,,
3787,GOTHENBURG MEMORIAL HOSPITAL (281313),2017,Critical Access,Government - Hospital District or Authority,15.0,40.938132,-100.153352,NE,5.6,,9.1,,0.0,0.0
3788,ANTELOPE MEMORIAL HOSPITAL (281326),2017,Critical Access,Voluntary non-profit - Private,21.0,,,NE,4.0,,13.0,,,0.0
3789,COZAD COMMUNITY HOSPITAL (281327),2017,Critical Access,Government - Hospital District or Authority,20.0,,,NE,,,4.1,,0.0,
3790,YORK GENERAL HOSPITAL (281336),2017,Critical Access,Voluntary non-profit - Private,154.0,,,NE,9.3,,15.0,1.8,0.7,0.0
3791,CHADRON COMMUNITY HOSPITAL AND HEALTH SERVICES (281341),2017,Critical Access,Voluntary non-profit - Private,25.0,42.822573,-103.012866,NE,8.0,,7.0,,,0.0
3792,CHERRY COUNTY HOSPITAL (281344),2017,Critical Access,Government - Local,25.0,,,NE,7.5,,7.0,1.7,,0.0
3793,CHASE COUNTY COMMUNITY HOSPITAL (281351),2017,Critical Access,Government - Local,21.0,,,NE,,,11.3,,,
3794,"COMMUNITY MEDICAL CENTER, INC (281352)",2017,Critical Access,Voluntary non-profit - Private,24.0,,,NE,7.1,,16.6,,,2.2
3795,VALLEY COUNTY HEALTH SYSTEM (281353),2017,Critical Access,Government - Local,41.0,41.603213,-98.942676,NE,2.9,,8.8,3.3,,1.5
3796,PERKINS COUNTY HEALTH SERVICES (281356),2017,Critical Access,Government - Hospital District or Authority,70.0,40.848268,-101.727182,NE,5.9,,17.6,,,0.0
3797,SIDNEY REGIONAL MEDICAL CENTER (281357),2017,Critical Access,Voluntary non-profit - Private,75.0,41.130754,-102.98019,NE,8.6,,11.7,,,3.6
3798,GORDON MEMORIAL HOSPITAL DISTRICT (281358),2017,Critical Access,Government - Hospital District or Authority,57.0,42.811839,-102.199653,NE,0.0,,3.9,,0.0,
3799,BOX BUTTE GENERAL HOSPITAL (281360),2017,Critical Access,Government - Local,25.0,,,NE,6.4,,6.9,,,1.3
3800,MOUNT GRANT GENERAL HOSPITAL (291300),2017,Critical Access,Government - Hospital District or Authority,35.0,38.516632,-118.628452,NV,,,,,0.0,4.4
3801,INCLINE VILLAGE HEALTH CENTER (291301),2017,Critical Access,Government - Hospital District or Authority,4.0,39.250945,-119.953861,NV,3.1,,,,,
3802,HUMBOLDT GENERAL HOSPITAL (291308),2017,Critical Access,Government - Hospital District or Authority,60.0,40.971581,-117.728534,NV,3.7,,1.6,1.7,0.0,2.9
3803,BOULDER CITY HOSPITAL (291309),2017,Critical Access,Voluntary non-profit - Private,78.0,35.968359,-114.843486,NV,14.4,,,,,10.0
3804,CIBOLA GENERAL HOSPITAL (321308),2017,Critical Access,Government - Local,25.0,35.161168,-107.826574,NM,8.0,,6.9,,0.7,2.6
3805,ELIZABETHTOWN COMMUNITY HOSPITAL (331302),2017,Critical Access,Voluntary non-profit - Private,25.0,44.21543,-73.596624,NY,1.9,,13.2,,1.0,0.0
3806,MOSES-LUDINGTON HOSPITAL (331306),2017,Critical Access,Voluntary non-profit - Private,15.0,,,NY,4.2,,12.2,,,1.3
3807,"SCHUYLER HOSPITAL, INC (331313)",2017,Critical Access,Voluntary non-profit - Private,145.0,42.351453,-76.858842,NY,2.6,,6.3,,,1.1
3808,FIRSTHEALTH MONTGOMERY MEMORIAL HOSP (341303),2017,Critical Access,Voluntary non-profit - Private,13.0,35.36443,-79.891557,NC,2.8,,9.2,,0.6,0.0
3809,WASHINGTON COUNTY HOSP INC (341314),2017,Critical Access,Proprietary,26.0,35.847984,-76.755838,NC,1.2,,12.1,,0.6,
3810,ALLEGHANY COUNTY MEMORIAL HOSPITAL (341320),2017,Critical Access,Voluntary non-profit - Private,25.0,,,NC,4.1,,1.1,,,0.0
3811,ASHE MEMORIAL HOSPITAL (341325),2017,Critical Access,Voluntary non-profit - Private,34.0,36.423027,-81.459727,NC,27.4,,2.9,,,0.8
3812,TIOGA MEDICAL CENTER (351300),2017,Critical Access,Voluntary non-profit - Private,55.0,48.4017,-102.934649,ND,,,,,0.0,
3813,ST ANDREWS HEALTH CENTER - CAH (351307),2017,Critical Access,Voluntary non-profit - Church,25.0,48.82919,-100.449079,ND,5.2,,13.6,,0.0,
3814,SOUTHWEST HEALTHCARE SERVICES (351313),2017,Critical Access,Voluntary non-profit - Private,64.0,46.184191,-103.406713,ND,,,7.4,,0.0,
3815,CAVALIER COUNTY MEMORIAL HOSPITAL ASSOCIATION (351323),2017,Critical Access,Voluntary non-profit - Private,22.0,48.761243,-98.366661,ND,1.8,,2.3,,0.0,1.4
3816,FIRST CARE HEALTH CENTER (351326),2017,Critical Access,Voluntary non-profit - Private,14.0,48.399262,-97.743679,ND,2.4,,0.0,,0.0,2.1
3817,WEST RIVER REGIONAL MEDICAL CENTER-CAH (351330),2017,Critical Access,Voluntary non-profit - Private,25.0,46.001323,-102.628239,ND,1.9,,8.7,,0.0,0.0
3818,HEART OF AMERICA MEDICAL CENTER (351332),2017,Critical Access,Voluntary non-profit - Other,87.0,48.363511,-99.996111,ND,8.6,,4.7,,,2.9
3819,LODI COMMUNITY HOSPITAL (361303),2017,Critical Access,Voluntary non-profit - Private,21.0,41.036087,-82.013516,OH,3.6,,7.1,,,0.0
3820,MORROW COUNTY HOSPITAL (361313),2017,Critical Access,Government - Local,25.0,40.549238,-82.849274,OH,2.4,,9.3,,,1.0
3821,HOCKING VALLEY COMMUNITY HOSPITAL (361330),2017,Critical Access,Voluntary non-profit - Other,38.0,39.547504,-82.428518,OH,11.7,,11.9,2.4,0.7,4.0
3822,ATOKA COUNTY MEDICAL CENTER (371300),2017,Critical Access,Government - Hospital District or Authority,25.0,34.395262,-96.159488,OK,12.5,,,,0.0,
3823,"JANE PHILLIPS NOWATA HOSPITAL, INC (371305)",2017,Critical Access,Voluntary non-profit - Private,25.0,36.696514,-95.630503,OK,,,,,0.0,
3824,"PAWHUSKA HOSPITAL, INC (371309)",2017,Critical Access,Government - Local,25.0,36.672851,-96.325758,OK,1.5,,,,0.0,
3825,"ST JOHN SAPULPA, INC (371312)",2017,Critical Access,Voluntary non-profit - Private,25.0,35.993361,-96.100192,OK,1.4,,9.8,,0.3,0.4
3826,THE PHYSICIANS' HOSPITAL IN ANADARKO (371314),2017,Critical Access,Voluntary non-profit - Private,25.0,35.07227,-98.22799,OK,30.8,,,,0.7,7.4
3827,STROUD REGIONAL MEDICAL CENTER (371316),2017,Critical Access,Voluntary non-profit - Private,25.0,35.750035,-96.683226,OK,3.2,,,,0.0,2.2
3828,FAIRFAX COMMUNITY HOSPITAL (371318),2017,Critical Access,Proprietary,16.0,36.563619,-96.705262,OK,16.7,,,,,3.7
3829,HOLDENVILLE GENERAL HOSPITAL (371321),2017,Critical Access,Government - Hospital District or Authority,25.0,35.088213,-96.378265,OK,17.3,,,,0.0,
3830,"WEATHERFORD REGIONAL HOSPITAL, INC OF WEATHERFORD (371323)",2017,Critical Access,Government - Hospital District or Authority,25.0,35.536869,-98.661556,OK,19.8,,5.1,,0.6,30.7
3831,HARPER COUNTY COMMUNITY HOSPITAL (371324),2017,Critical Access,Government - Local,15.0,36.844966,-99.629302,OK,,,,,0.0,
3832,CORDELL MEMORIAL HOSPITAL (371325),2017,Critical Access,Government - Local,20.0,35.302524,-98.987595,OK,50.0,,,,0.0,
3833,ARBUCKLE MEMORIAL HOSPITAL AUTHORITY (371328),2017,Critical Access,Government - Local,25.0,34.506333,-96.996005,OK,4.9,,,,1.2,5.4
3834,QUARTZ MOUNTAIN MEDICAL CENTER (371330),2017,Critical Access,Proprietary,16.0,34.891823,-99.502341,OK,42.7,,,,,
3835,CREEK NATION COMMUNITY HOSPITAL (371333),2017,Critical Access,Tribal,25.0,35.420667,-96.30429,OK,10.8,,13.3,,,
3836,CARNEGIE TRI-COUNTY MUNICIPAL HOSPITAL (371334),2017,Critical Access,Government - Hospital District or Authority,18.0,35.107554,-98.604918,OK,50.0,,,,0.0,
3837,HASKELL COUNTY COMMUNITY HOSPITAL (371335),2017,Critical Access,Proprietary,25.0,35.260809,-95.128942,OK,0.8,,,,0.0,3.3
3838,JOHNSON COUNTY COMMUNITY HOSPITAL (441304),2017,Critical Access,Voluntary non-profit - Other,2.0,36.453783,-81.798722,TN,5.8,,4.7,,,0.0
