,Hospital,file_year,Hospital Type,Hospital Ownership,Beds,Lat,Lon,State,Abdomen CT Use of Contrast Material (OP-10),MRI Lumbar Spine for Low Back Pain (OP-8),Mammography Follow-up Rates (OP-9),Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery (OP-13),Outpatients with brain CT scans who got a sinus CT scan at the same time (OP-14),Thorax CT Use of Contrast Material (OP-11)
5807,ST LUKE'S HOSPITAL - MONROE CAMPUS (390330),2018,Acute Care,Voluntary non-profit - Private,88.0,40.997966,-75.261786,PA,3.8,,,,,0.4
5808,GEISINGER JERSEY SHORE HOSPITAL (391300),2018,Critical Access,Voluntary non-profit - Private,157.0,41.201647,-77.267956,PA,5.9,,5.3,,,1.8
5809,GEISINGER JERSEY SHORE HOSPITAL (391300),2018,Critical Access,Voluntary non-profit - Private,157.0,41.201647,-77.267956,PA,5.9,,5.3,,,1.8
5810,MUNCY VALLEY HOSPITAL (391301),2018,Critical Access,Voluntary non-profit - Private,158.0,41.209126,-76.77528,PA,7.6,,3.4,,,0.5
5811,UPMC SUSQUEHANNA MUNCY (391301),2018,Critical Access,Voluntary non-profit - Private,158.0,41.209126,-76.77528,PA,7.6,,3.4,,,0.5
5812,MEYERSDALE MEDICAL CENTER (391302),2018,Critical Access,Proprietary,20.0,39.809281,-79.025338,PA,4.5,,6.9,,0.0,
5813,MEYERSDALE MEDICAL CENTER (391302),2018,Critical Access,Proprietary,20.0,39.809281,-79.025338,PA,4.5,,6.9,,0.0,
5814,FULTON COUNTY MEDICAL CENTER (391303),2018,Critical Access,Voluntary non-profit - Private,88.0,39.936716,-78.009,PA,17.9,,10.5,4.5,,1.4
5815,FULTON COUNTY MEDICAL CENTER (391303),2018,Critical Access,Voluntary non-profit - Private,88.0,39.936716,-78.009,PA,17.9,,10.5,4.5,,1.4
5816,TROY COMMUNITY HOSPITAL (391305),2018,Critical Access,Voluntary non-profit - Private,25.0,41.792963,-76.794222,PA,1.0,,9.7,,,0.0
5817,TROY COMMUNITY HOSPITAL (391305),2018,Critical Access,Voluntary non-profit - Private,25.0,41.792963,-76.794222,PA,1.0,,9.7,,,0.0
5818,ENDLESS MOUNTAINS HEALTH SYSTEMS (391306),2018,Critical Access,Voluntary non-profit - Private,25.0,41.83573,-75.836978,PA,6.8,,3.9,,,5.3
5819,ENDLESS MOUNTAINS HEALTH SYSTEMS (391306),2018,Critical Access,Voluntary non-profit - Private,25.0,41.83573,-75.836978,PA,6.8,,3.9,,,5.3
5820,TYRONE HOSPITAL (391307),2018,Critical Access,Voluntary non-profit - Private,25.0,40.674843,-78.252302,PA,6.3,,5.6,,,0.0
5821,TYRONE HOSPITAL (391307),2018,Critical Access,Voluntary non-profit - Private,25.0,40.674843,-78.252302,PA,6.3,,5.6,,,0.0
5822,LECOM HEALTH CORRY MEMORIAL HOSPITAL (391308),2018,Critical Access,Government - Hospital District or Authority,21.0,41.935379,-79.612891,PA,28.5,,1.9,,,1.7
5823,LECOM HEALTH CORRY MEMORIAL HOSPITAL (391308),2018,Critical Access,Government - Hospital District or Authority,21.0,41.935379,-79.612891,PA,28.5,,1.9,,,1.7
5824,BARNES-KASSON COUNTY HOSPITAL (391309),2018,Critical Access,Voluntary non-profit - Private,83.0,41.947372,-75.594016,PA,11.7,,12.9,,0.0,
5825,BARNES-KASSON COUNTY HOSPITAL (391309),2018,Critical Access,Voluntary non-profit - Private,83.0,41.947372,-75.594016,PA,11.7,,12.9,,0.0,
5826,PENN HIGHLANDS BROOKVILLE (391312),2018,Critical Access,Voluntary non-profit - Private,34.0,41.156473,-79.092884,PA,13.5,,11.5,4.3,,8.5
5827,PENN HIGHLANDS BROOKVILLE (391312),2018,Critical Access,Voluntary non-profit - Private,34.0,41.156473,-79.092884,PA,13.5,,11.5,4.3,,8.5
5828,UPMC COLE (391313),2018,Critical Access,Voluntary non-profit - Other,78.0,41.770667,-77.979741,PA,11.6,,7.4,6.8,4.4,7.7
5829,UPMC COLE (391313),2018,Critical Access,Voluntary non-profit - Other,78.0,41.770667,-77.979741,PA,11.6,,7.4,6.8,4.4,7.7
5830,PENN HIGHLANDS ELK (391315),2018,Critical Access,Voluntary non-profit - Private,172.0,41.426857,-78.576794,PA,19.6,,11.5,6.1,1.5,0.0
5831,PENN HIGHLANDS ELK (391315),2018,Critical Access,Voluntary non-profit - Private,172.0,41.426857,-78.576794,PA,19.6,,11.5,6.1,1.5,0.0
5832,UPMC SUSQUEHANNA SOLDIERS & SAILORS (391316),2018,Critical Access,Voluntary non-profit - Private,25.0,41.745192,-77.298997,PA,5.1,,9.0,2.8,,0.0
5833,UPMC SUSQUEHANNA SOLDIERS & SAILORS (391316),2018,Critical Access,Voluntary non-profit - Private,25.0,41.745192,-77.298997,PA,5.1,,9.0,2.8,,0.0
5834,HOSPITAL DAMAS INC (400022),2018,Acute Care,Voluntary non-profit - Private,214.0,,,PR,23.1,,,,0.0,
5835,HOSPITAL DAMAS INC (400022),2018,Acute Care,Voluntary non-profit - Private,214.0,,,PR,23.1,,,,0.0,
5836,MEMORIAL HOSPITAL OF RHODE ISLAND (410001),2018,Acute Care,Voluntary non-profit - Private,135.0,,,RI,2.1,,10.0,2.9,,0.4
5837,MEMORIAL HOSPITAL OF RHODE ISLAND (410001),2018,Acute Care,Voluntary non-profit - Private,135.0,,,RI,2.1,,10.0,2.9,,0.4
5838,ROGER WILLIAMS MEDICAL CENTER (410004),2018,Acute Care,Voluntary non-profit - Private,163.0,41.834015,-71.43458,RI,9.5,,17.0,,,1.7
5839,ROGER WILLIAMS MEDICAL CENTER (410004),2018,Acute Care,Voluntary non-profit - Private,163.0,41.834015,-71.43458,RI,9.5,,17.0,,,1.7
5840,OUR LADY OF FATIMA HOSPITAL (410005),2018,Acute Care,Voluntary non-profit - Private,286.0,41.855796,-71.458498,RI,7.8,,15.6,,,0.0
5841,OUR LADY OF FATIMA HOSPITAL (410005),2018,Acute Care,Voluntary non-profit - Private,286.0,41.855796,-71.458498,RI,7.8,,15.6,,,0.0
5842,NEWPORT HOSPITAL (410006),2018,Acute Care,Voluntary non-profit - Private,123.0,41.497809,-71.306193,RI,5.7,32.9,7.0,1.2,,0.0
5843,NEWPORT HOSPITAL (410006),2018,Acute Care,Voluntary non-profit - Private,123.0,41.497809,-71.306193,RI,5.7,32.9,7.0,1.2,,0.0
5844,RHODE ISLAND HOSPITAL (410007),2018,Acute Care,Voluntary non-profit - Private,701.0,41.811956,-71.407049,RI,3.6,48.6,8.5,5.9,3.5,0.7
5845,RHODE ISLAND HOSPITAL (410007),2018,Acute Care,Voluntary non-profit - Private,701.0,41.811956,-71.407049,RI,3.6,48.6,8.5,5.9,3.5,0.7
5846,SOUTH COUNTY HOSPITAL INC (410008),2018,Acute Care,Voluntary non-profit - Private,86.0,41.431883,-71.495882,RI,9.0,45.1,7.9,4.6,1.0,2.1
5847,SOUTH COUNTY HOSPITAL INC (410008),2018,Acute Care,Voluntary non-profit - Private,86.0,41.431883,-71.495882,RI,9.0,45.1,7.9,4.6,1.0,2.1
5848,KENT COUNTY MEMORIAL HOSPITAL (410009),2018,Acute Care,Proprietary,334.0,41.704478,-71.477902,RI,3.3,,9.4,5.2,0.9,0.4
5849,KENT COUNTY MEMORIAL HOSPITAL (410009),2018,Acute Care,Proprietary,334.0,41.704478,-71.477902,RI,3.3,,9.4,5.2,0.9,0.4
5850,WOMEN & INFANTS HOSPITAL OF RHODE ISLAND (410010),2018,Acute Care,Voluntary non-profit - Private,247.0,41.8102,-71.411562,RI,3.4,,9.1,,,0.0
5851,WOMEN & INFANTS HOSPITAL OF RHODE ISLAND (410010),2018,Acute Care,Voluntary non-profit - Private,247.0,41.8102,-71.411562,RI,3.4,,9.1,,,0.0
5852,LANDMARK MEDICAL CENTER (410011),2018,Acute Care,Voluntary non-profit - Private,141.0,42.00532,-71.49621,RI,4.8,,4.1,,,2.9
5853,LANDMARK MEDICAL CENTER (410011),2018,Acute Care,Voluntary non-profit - Private,141.0,42.00532,-71.49621,RI,4.8,,4.1,,,2.9
5854,THE MIRIAM HOSPITAL (410012),2018,Acute Care,Voluntary non-profit - Private,247.0,41.851653,-71.397562,RI,3.5,,6.1,4.4,1.8,0.0
5855,THE MIRIAM HOSPITAL (410012),2018,Acute Care,Voluntary non-profit - Private,247.0,41.851653,-71.397562,RI,3.5,,6.1,4.4,1.8,0.0
5856,WESTERLY HOSPITAL (410013),2018,Acute Care,Voluntary non-profit - Private,82.0,41.362798,-71.825814,RI,9.4,,8.0,,0.7,0.2
5857,WESTERLY HOSPITAL (410013),2018,Acute Care,Voluntary non-profit - Private,82.0,41.362798,-71.825814,RI,9.4,,8.0,,0.7,0.2
5858,PIEDMONT MEDICAL CENTER (420002),2018,Acute Care,Proprietary,289.0,34.955198,-81.05125,SC,3.9,31.8,8.4,,1.1,0.0
5859,PIEDMONT MEDICAL CENTER (420002),2018,Acute Care,Proprietary,289.0,34.955198,-81.05125,SC,3.9,31.8,8.4,,1.1,0.0
5860,MUSC MEDICAL CENTER (420004),2018,Acute Care,Government - State,783.0,32.7854,-79.946559,SC,9.7,41.7,8.8,4.6,1.6,0.4
5861,MUSC MEDICAL CENTER (420004),2018,Acute Care,Government - State,783.0,32.7854,-79.946559,SC,9.7,41.7,8.8,4.6,1.6,0.4
5862,MCLEOD MEDICAL CENTER - DILLON (420005),2018,Acute Care,Voluntary non-profit - Private,66.0,34.421266,-79.366107,SC,2.5,,5.7,,0.7,5.5
5863,MCLEOD MEDICAL CENTER - DILLON (420005),2018,Acute Care,Voluntary non-profit - Private,66.0,34.421266,-79.366107,SC,2.5,,5.7,,0.7,5.5
5864,SPARTANBURG MEDICAL CENTER (420007),2018,Acute Care,Government - Hospital District or Authority,557.0,34.967852,-81.939927,SC,4.0,40.7,7.3,4.6,0.6,0.0
5865,SPARTANBURG MEDICAL CENTER (420007),2018,Acute Care,Government - Hospital District or Authority,557.0,34.967852,-81.939927,SC,4.0,40.7,7.3,4.6,0.6,0.0
5866,GHS OCONEE MEMORIAL  HOSPITAL (420009),2018,Acute Care,Government - Hospital District or Authority,261.0,34.69712,-82.984385,SC,5.0,44.2,9.6,3.4,0.5,0.2
5867,GHS OCONEE MEMORIAL  HOSPITAL (420009),2018,Acute Care,Government - Hospital District or Authority,261.0,34.69712,-82.984385,SC,5.0,44.2,9.6,3.4,0.5,0.2
5868,CAROLINA PINES REGIONAL MEDICAL CENTER (420010),2018,Acute Care,Proprietary,116.0,34.348675,-80.105767,SC,11.5,36.0,5.4,3.6,0.4,5.3
5869,CAROLINA PINES REGIONAL MEDICAL CENTER (420010),2018,Acute Care,Proprietary,116.0,34.348675,-80.105767,SC,11.5,36.0,5.4,3.6,0.4,5.3
5870,CANNON MEMORIAL HOSPITAL (420011),2018,Acute Care,Voluntary non-profit - Private,42.0,34.874944,-82.704631,SC,2.9,,12.4,,,
5871,CANNON MEMORIAL HOSPITAL (420011),2018,Acute Care,Voluntary non-profit - Private,42.0,34.874944,-82.704631,SC,2.9,,12.4,,,
5872,BAPTIST EASLEY HOSPITAL (420015),2018,Acute Care,Voluntary non-profit - Private,80.0,34.839651,-82.607064,SC,4.4,44.2,12.6,7.2,1.7,0.0
5873,BAPTIST EASLEY HOSPITAL (420015),2018,Acute Care,Voluntary non-profit - Private,80.0,34.839651,-82.607064,SC,4.4,44.2,12.6,7.2,1.7,0.0
5874,PALMETTO HEALTH RICHLAND (420018),2018,Acute Care,Voluntary non-profit - Private,671.0,34.026699,-81.035032,SC,2.7,38.9,5.3,3.6,1.0,0.3
5875,PALMETTO HEALTH RICHLAND (420018),2018,Acute Care,Voluntary non-profit - Private,671.0,34.026699,-81.035032,SC,2.7,38.9,5.3,3.6,1.0,0.3
5876,CHESTER REGIONAL MEDICAL CENTER (420019),2018,Acute Care,Proprietary,124.0,34.683429,-81.184551,SC,4.2,,15.4,,0.0,1.5
5877,CHESTER REGIONAL MEDICAL CENTER (420019),2018,Acute Care,Proprietary,124.0,34.683429,-81.184551,SC,4.2,,15.4,,0.0,1.5
5878,TIDELANDS HEALTH (420020),2018,Acute Care,Voluntary non-profit - Private,121.0,33.379078,-79.285344,SC,24.6,47.4,6.7,4.2,0.7,4.5
5879,TIDELANDS HEALTH (420020),2018,Acute Care,Voluntary non-profit - Private,121.0,33.379078,-79.285344,SC,24.6,47.4,6.7,4.2,0.7,4.5
5880,ST FRANCIS-DOWNTOWN (420023),2018,Acute Care,Voluntary non-profit - Private,435.0,,,SC,6.0,42.3,8.2,2.1,0.5,0.6
5881,ST FRANCIS-DOWNTOWN (420023),2018,Acute Care,Voluntary non-profit - Private,435.0,,,SC,6.0,42.3,8.2,2.1,0.5,0.6
5882,PROVIDENCE HEALTH (420026),2018,Acute Care,Proprietary,324.0,34.104422,-80.955054,SC,3.9,45.7,,2.9,1.2,1.0
5883,PROVIDENCE HEALTH (420026),2018,Acute Care,Proprietary,324.0,34.104422,-80.955054,SC,3.9,45.7,,2.9,1.2,1.0
5884,ANMED HEALTH (420027),2018,Acute Care,Voluntary non-profit - Private,387.0,34.511071,-82.647355,SC,5.2,40.0,11.2,4.3,1.2,0.0
5885,ANMED HEALTH (420027),2018,Acute Care,Voluntary non-profit - Private,387.0,34.511071,-82.647355,SC,5.2,40.0,11.2,4.3,1.2,0.0
5886,COLLETON MEDICAL CENTER (420030),2018,Acute Care,Proprietary,134.0,32.921855,-80.67088,SC,10.1,54.0,5.9,0.9,0.4,0.0
5887,COLLETON MEDICAL CENTER (420030),2018,Acute Care,Proprietary,134.0,32.921855,-80.67088,SC,10.1,54.0,5.9,0.9,0.4,0.0
5888,GHS GREER MEMORIAL HOSPITAL (420033),2018,Acute Care,Voluntary non-profit - Other,63.0,34.91931,-82.242031,SC,8.5,39.0,9.2,4.2,1.5,0.0
5889,GHS GREER MEMORIAL HOSPITAL (420033),2018,Acute Care,Voluntary non-profit - Other,63.0,34.91931,-82.242031,SC,8.5,39.0,9.2,4.2,1.5,0.0
5890,SPRINGS MEMORIAL HOSPITAL (420036),2018,Acute Care,Proprietary,185.0,34.716906,-80.786842,SC,2.0,,9.2,,0.6,0.0
5891,SPRINGS MEMORIAL HOSPITAL (420036),2018,Acute Care,Proprietary,185.0,34.716906,-80.786842,SC,2.0,,9.2,,0.6,0.0
5892,GHS HILLCREST MEMORIAL HOSPITAL (420037),2018,Acute Care,Government - Hospital District or Authority,43.0,34.718134,-82.246736,SC,6.6,,10.4,6.5,1.6,0.2
5893,GHS HILLCREST MEMORIAL HOSPITAL (420037),2018,Acute Care,Government - Hospital District or Authority,43.0,34.718134,-82.246736,SC,6.6,,10.4,6.5,1.6,0.2
5894,GHS  LAURENS COUNTY MEMORIAL HOSPITAL (420038),2018,Acute Care,Government - Hospital District or Authority,64.0,34.479718,-81.941152,SC,5.4,,8.7,,1.1,0.0
5895,GHS  LAURENS COUNTY MEMORIAL HOSPITAL (420038),2018,Acute Care,Government - Hospital District or Authority,64.0,34.479718,-81.941152,SC,5.4,,8.7,,1.1,0.0
5896,MARY BLACK HEALTH SYSTEM GAFFNEY (420043),2018,Acute Care,Voluntary non-profit - Private,90.0,35.090092,-81.635753,SC,4.8,,9.4,4.5,1.3,0.0
5897,MARY BLACK HEALTH SYSTEM GAFFNEY (420043),2018,Acute Care,Voluntary non-profit - Private,90.0,35.090092,-81.635753,SC,4.8,,9.4,4.5,1.3,0.0
5898,KERSHAWHEALTH (420048),2018,Acute Care,Proprietary,186.0,34.253164,-80.589579,SC,10.7,44.6,5.7,,0.5,0.6
5899,KERSHAWHEALTH (420048),2018,Acute Care,Proprietary,186.0,34.253164,-80.589579,SC,10.7,44.6,5.7,,0.5,0.6
5900,CONWAY MEDICAL CENTER (420049),2018,Acute Care,Voluntary non-profit - Private,227.0,33.786524,-79.002854,SC,7.4,37.3,4.9,4.4,0.2,1.0
5901,CONWAY MEDICAL CENTER (420049),2018,Acute Care,Voluntary non-profit - Private,227.0,33.786524,-79.002854,SC,7.4,37.3,4.9,4.4,0.2,1.0
5902,MCLEOD REGIONAL MEDICAL CENTER-PEE DEE (420051),2018,Acute Care,Voluntary non-profit - Private,521.0,34.195931,-79.758784,SC,4.6,38.4,6.0,3.9,1.3,0.1
5903,MCLEOD REGIONAL MEDICAL CENTER-PEE DEE (420051),2018,Acute Care,Voluntary non-profit - Private,521.0,34.195931,-79.758784,SC,4.6,38.4,6.0,3.9,1.3,0.1
5904,NEWBERRY COUNTY MEMORIAL HOSPITAL (420053),2018,Acute Care,Voluntary non-profit - Other,70.0,34.289433,-81.604915,SC,4.2,,6.0,1.7,0.3,2.0
5905,NEWBERRY COUNTY MEMORIAL HOSPITAL (420053),2018,Acute Care,Voluntary non-profit - Other,70.0,34.289433,-81.604915,SC,4.2,,6.0,1.7,0.3,2.0
5906,CAROLINAS HOSPITAL SYSTEM MARION (420055),2018,Acute Care,Proprietary,146.0,34.189232,-79.321945,SC,1.9,,5.7,2.3,1.3,0.0
5907,CAROLINAS HOSPITAL SYSTEM MARION (420055),2018,Acute Care,Proprietary,146.0,34.189232,-79.321945,SC,1.9,,5.7,2.3,1.3,0.0
5908,MCLEOD MEDICAL CENTER - DARLINGTON (420057),2018,Acute Care,Voluntary non-profit - Private,65.0,34.312988,-79.838253,SC,4.3,,4.5,,,0.0
5909,MCLEOD MEDICAL CENTER - DARLINGTON (420057),2018,Acute Care,Voluntary non-profit - Private,65.0,34.312988,-79.838253,SC,4.3,,4.5,,,0.0
5910,BON SECOURS-ST FRANCIS XAVIER HOSPITAL (420065),2018,Acute Care,Voluntary non-profit - Private,188.0,32.810751,-80.042264,SC,5.7,41.7,7.7,,0.6,0.2
5911,BON SECOURS-ST FRANCIS XAVIER HOSPITAL (420065),2018,Acute Care,Voluntary non-profit - Private,188.0,32.810751,-80.042264,SC,5.7,41.7,7.7,,0.6,0.2
5912,LAKE CITY COMMUNITY HOSPITAL (420066),2018,Acute Care,Government - Hospital District or Authority,27.0,33.88037,-79.759089,SC,6.9,,6.5,3.5,,4.9
5913,LAKE CITY COMMUNITY HOSPITAL (420066),2018,Acute Care,Government - Hospital District or Authority,27.0,33.88037,-79.759089,SC,6.9,,6.5,3.5,,4.9
5914,BEAUFORT COUNTY MEMORIAL HOSPITAL (420067),2018,Acute Care,Voluntary non-profit - Other,195.0,32.417244,-80.688546,SC,4.7,36.1,3.2,4.0,1.0,0.4
5915,BEAUFORT COUNTY MEMORIAL HOSPITAL (420067),2018,Acute Care,Voluntary non-profit - Other,195.0,32.417244,-80.688546,SC,4.7,36.1,3.2,4.0,1.0,0.4
5916,TRMC OF ORANGEBURG & CALHOUN (420068),2018,Acute Care,Government - Local,285.0,,,SC,4.7,35.6,11.0,4.1,0.9,0.2
5917,TRMC OF ORANGEBURG & CALHOUN (420068),2018,Acute Care,Government - Local,285.0,,,SC,4.7,35.6,11.0,4.1,0.9,0.2
5918,PALMETTO HEALTH TUOMEY HOSPITAL (420070),2018,Acute Care,Voluntary non-profit - Private,241.0,33.923496,-80.344356,SC,21.5,43.2,10.5,,0.7,11.4
5919,PALMETTO HEALTH TUOMEY HOSPITAL (420070),2018,Acute Care,Voluntary non-profit - Private,241.0,33.923496,-80.344356,SC,21.5,43.2,10.5,,0.7,11.4
5920,SELF REGIONAL HEALTHCARE (420071),2018,Acute Care,Voluntary non-profit - Private,342.0,34.175362,-82.157868,SC,9.4,38.6,8.3,5.3,1.0,2.2
5921,SELF REGIONAL HEALTHCARE (420071),2018,Acute Care,Voluntary non-profit - Private,342.0,34.175362,-82.157868,SC,9.4,38.6,8.3,5.3,1.0,2.2
5922,HAMPTON REGIONAL MEDICAL CENTER (420072),2018,Acute Care,Voluntary non-profit - Private,32.0,32.855258,-81.087692,SC,5.9,,2.3,,,3.1
5923,HAMPTON REGIONAL MEDICAL CENTER (420072),2018,Acute Care,Voluntary non-profit - Private,32.0,32.855258,-81.087692,SC,5.9,,2.3,,,3.1
5924,LEXINGTON MEDICAL CENTER (420073),2018,Acute Care,Government - Hospital District or Authority,446.0,34.004403,-81.114361,SC,2.5,39.4,5.5,4.6,0.3,0.0
5925,LEXINGTON MEDICAL CENTER (420073),2018,Acute Care,Government - Hospital District or Authority,446.0,34.004403,-81.114361,SC,2.5,39.4,5.5,4.6,0.3,0.0
5926,GHS GREENVILLE MEMORIAL HOSPITAL (420078),2018,Acute Care,Government - State,822.0,34.829156,-82.319204,SC,10.1,35.4,12.0,5.5,1.3,0.0
5927,GHS GREENVILLE MEMORIAL HOSPITAL (420078),2018,Acute Care,Government - State,822.0,34.829156,-82.319204,SC,10.1,35.4,12.0,5.5,1.3,0.0
5928,TRIDENT MEDICAL CENTER (420079),2018,Acute Care,Proprietary,425.0,32.975128,-80.072274,SC,8.4,38.8,6.4,7.5,0.8,0.0
5929,TRIDENT MEDICAL CENTER (420079),2018,Acute Care,Proprietary,425.0,32.975128,-80.072274,SC,8.4,38.8,6.4,7.5,0.8,0.0
5930,HILTON HEAD REGIONAL MEDICAL CENTER (420080),2018,Acute Care,Proprietary,98.0,32.21932,-80.7125,SC,17.3,38.5,9.8,3.4,1.0,0.3
5931,HILTON HEAD REGIONAL MEDICAL CENTER (420080),2018,Acute Care,Proprietary,98.0,32.21932,-80.7125,SC,17.3,38.5,9.8,3.4,1.0,0.3
5932,AIKEN REGIONAL MEDICAL CENTER (420082),2018,Acute Care,Proprietary,255.0,33.56989,-81.765071,SC,5.4,31.5,4.2,4.5,0.9,0.2
5933,AIKEN REGIONAL MEDICAL CENTER (420082),2018,Acute Care,Proprietary,255.0,33.56989,-81.765071,SC,5.4,31.5,4.2,4.5,0.9,0.2
5934,MARY BLACK HEALTH SYSTEM SPARTANBURG (420083),2018,Acute Care,Proprietary,177.0,,,SC,5.1,,7.5,0.0,1.7,0.7
5935,MARY BLACK HEALTH SYSTEM SPARTANBURG (420083),2018,Acute Care,Proprietary,177.0,,,SC,5.1,,7.5,0.0,1.7,0.7
5936,GRAND STRAND REGIONAL MEDICAL CENTER (420085),2018,Acute Care,Proprietary,312.0,33.754763,-78.817079,SC,3.1,45.9,8.1,4.0,0.4,0.2
5937,GRAND STRAND REGIONAL MEDICAL CENTER (420085),2018,Acute Care,Proprietary,312.0,33.754763,-78.817079,SC,3.1,45.9,8.1,4.0,0.4,0.2
5938,PALMETTO HEALTH BAPTIST (420086),2018,Acute Care,Voluntary non-profit - Private,359.0,34.007227,-81.033748,SC,1.6,45.0,4.1,4.0,0.7,0.4
5939,PALMETTO HEALTH BAPTIST (420086),2018,Acute Care,Voluntary non-profit - Private,359.0,34.007227,-81.033748,SC,1.6,45.0,4.1,4.0,0.7,0.4
5940,ROPER HOSPITAL (420087),2018,Acute Care,Proprietary,359.0,32.782372,-79.948734,SC,5.2,42.8,8.6,4.8,0.3,0.0
5941,ROPER HOSPITAL (420087),2018,Acute Care,Proprietary,359.0,32.782372,-79.948734,SC,5.2,42.8,8.6,4.8,0.3,0.0
5942,EAST COOPER MEDICAL CENTER (420089),2018,Acute Care,Proprietary,131.0,32.820997,-79.849613,SC,8.5,,8.7,,1.2,4.3
5943,EAST COOPER MEDICAL CENTER (420089),2018,Acute Care,Proprietary,131.0,32.820997,-79.849613,SC,8.5,,8.7,,1.2,4.3
5944,CAROLINAS HOSPITAL SYSTEM (420091),2018,Acute Care,Proprietary,362.0,34.158829,-79.754236,SC,10.9,32.1,10.8,4.5,1.1,2.7
5945,CAROLINAS HOSPITAL SYSTEM (420091),2018,Acute Care,Proprietary,362.0,34.158829,-79.754236,SC,10.9,32.1,10.8,4.5,1.1,2.7
5946,TIDELANDS WACCAMAW COMMUNITY HOSPITAL (420098),2018,Acute Care,Voluntary non-profit - Private,148.0,,,SC,26.7,39.9,7.1,6.9,1.4,7.5
5947,TIDELANDS WACCAMAW COMMUNITY HOSPITAL (420098),2018,Acute Care,Voluntary non-profit - Private,148.0,,,SC,26.7,39.9,7.1,6.9,1.4,7.5
5948,COASTAL CAROLINA HOSPITAL (420101),2018,Acute Care,Proprietary,41.0,32.314817,-81.055429,SC,10.5,,4.4,,1.1,0.0
5949,COASTAL CAROLINA HOSPITAL (420101),2018,Acute Care,Proprietary,41.0,32.314817,-81.055429,SC,10.5,,4.4,,1.1,0.0
5950,GHS PATEWOOD MEMORIAL HOSPITAL (420102),2018,Acute Care,Government - Hospital District or Authority,58.0,34.852735,-82.326115,SC,19.2,33.3,11.5,,,0.5
5951,GHS PATEWOOD MEMORIAL HOSPITAL (420102),2018,Acute Care,Government - Hospital District or Authority,58.0,34.852735,-82.326115,SC,19.2,33.3,11.5,,,0.5
5952,PELHAM MEDICAL CENTER (420103),2018,Acute Care,Government - Hospital District or Authority,48.0,34.86351,-82.217661,SC,3.4,36.8,6.5,3.0,0.3,0.4
5953,PELHAM MEDICAL CENTER (420103),2018,Acute Care,Government - Hospital District or Authority,48.0,34.86351,-82.217661,SC,3.4,36.8,6.5,3.0,0.3,0.4
5954,MOUNT PLEASANT HOSPITAL (420104),2018,Acute Care,Voluntary non-profit - Private,84.0,32.878021,-79.766199,SC,6.6,35.5,7.6,3.6,1.1,0.0
5955,MOUNT PLEASANT HOSPITAL (420104),2018,Acute Care,Voluntary non-profit - Private,84.0,32.878021,-79.766199,SC,6.6,35.5,7.6,3.6,1.1,0.0
5956,MCLEOD LORIS  HOSPITAL (420105),2018,Acute Care,Voluntary non-profit - Private,180.0,34.057697,-78.897796,SC,4.2,44.3,7.1,6.4,0.5,0.5
5957,MCLEOD LORIS  HOSPITAL (420105),2018,Acute Care,Voluntary non-profit - Private,180.0,34.057697,-78.897796,SC,4.2,44.3,7.1,6.4,0.5,0.5
5958,PALMETTO HEALTH BAPTIST PARKRIDGE (420106),2018,Acute Care,Voluntary non-profit - Private,76.0,,,SC,2.3,33.3,4.5,3.4,1.0,1.1
5959,PALMETTO HEALTH BAPTIST PARKRIDGE (420106),2018,Acute Care,Voluntary non-profit - Private,76.0,,,SC,2.3,33.3,4.5,3.4,1.0,1.1
5960,MCLEOD HEALTH CHERAW (420107),2018,Acute Care,Voluntary non-profit - Private,52.0,34.695372,-79.918096,SC,1.7,,8.3,3.2,1.2,1.1
5961,MCLEOD HEALTH CHERAW (420107),2018,Acute Care,Voluntary non-profit - Private,52.0,34.695372,-79.918096,SC,1.7,,8.3,3.2,1.2,1.1
5962,UNION MEDICAL CENTER (420108),2018,Acute Care,Voluntary non-profit - Other,35.0,34.711438,-81.628668,SC,1.2,,,,,0.0
5963,UNION MEDICAL CENTER (420108),2018,Acute Care,Voluntary non-profit - Other,35.0,34.711438,-81.628668,SC,1.2,,,,,0.0
5964,MCLEOD HEALTH CLARENDON (420109),2018,Acute Care,Voluntary non-profit - Private,52.0,33.687866,-80.211767,SC,3.8,,12.9,4.5,1.4,1.9
5965,MCLEOD HEALTH CLARENDON (420109),2018,Acute Care,Voluntary non-profit - Private,52.0,33.687866,-80.211767,SC,3.8,,12.9,4.5,1.4,1.9
5966,ABBEVILLE AREA MEDICAL CENTER (421301),2018,Critical Access,Government - Local,24.0,34.156125,-82.380174,SC,9.9,,9.8,,0.0,10.3
5967,ABBEVILLE AREA MEDICAL CENTER (421301),2018,Critical Access,Government - Local,24.0,34.156125,-82.380174,SC,9.9,,9.8,,0.0,10.3
5968,PRAIRIE LAKES HOSPITAL (430005),2018,Acute Care,Voluntary non-profit - Private,81.0,44.910837,-97.120812,SD,15.6,,,6.2,0.0,9.6
5969,PRAIRIE LAKES HOSPITAL (430005),2018,Acute Care,Voluntary non-profit - Private,81.0,44.910837,-97.120812,SD,15.6,,,6.2,0.0,9.6
5970,BROOKINGS HEALTH SYSTEM (430008),2018,Acute Care,Government - Local,128.0,44.307751,-96.768199,SD,5.7,,14.0,1.8,,0.0
