,Hospital,file_year,Hospital Type,Hospital Ownership,Beds,Lat,Lon,State,Abdomen CT Use of Contrast Material (OP-10),MRI Lumbar Spine for Low Back Pain (OP-8),Mammography Follow-up Rates (OP-9),Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery (OP-13),Outpatients with brain CT scans who got a sinus CT scan at the same time (OP-14),Thorax CT Use of Contrast Material (OP-11)
3658,ST MARYS HOSPITAL OF SUPERIOR (521329),2015,Critical Access,Voluntary non-profit - Private,24.0,46.698195,-92.104048,WI,0.0,,3.3,,,0.0
3659,CROSSING RIVERS HEALTH MEDICAL CENTER (521330),2015,Critical Access,Voluntary non-profit - Private,25.0,43.013999,-91.094502,WI,3.0,,8.2,,,0.0
3660,SPOONER HEALTH SYSTEM (521332),2015,Critical Access,Voluntary non-profit - Private,22.0,,,WI,1.0,,6.6,,,0.0
3661,BLACK RIVER MEMORIAL HOSPITAL (521333),2015,Critical Access,Voluntary non-profit - Private,25.0,44.302386,-90.855734,WI,8.4,,,,,7.9
3662,RIVERSIDE MEDICAL CENTER (521334),2015,Critical Access,Voluntary non-profit - Private,25.0,44.345333,-89.075825,WI,1.8,,,3.4,4.6,0.0
3663,HUDSON HOSPITAL (521335),2015,Critical Access,Voluntary non-profit - Private,25.0,44.962289,-92.718839,WI,1.9,,7.0,3.3,,0.0
3664,HAYWARD AREA MEMORIAL HOSPITAL (521336),2015,Critical Access,Voluntary non-profit - Private,75.0,46.0354,-91.488465,WI,1.1,,8.5,,,0.0
3665,ST CROIX REGIONAL MEDICAL CTR (521337),2015,Critical Access,Voluntary non-profit - Private,25.0,45.409134,-92.642218,WI,11.2,60.3,6.2,8.6,,0.0
3666,GOOD SAMARITAN HEALTH CENTER (521339),2015,Critical Access,Voluntary non-profit - Church,22.0,45.175858,-89.683031,WI,2.4,,7.7,,1.2,3.3
3667,STOUGHTON HOSPITAL (521343),2015,Critical Access,Voluntary non-profit - Private,31.0,42.920317,-89.211319,WI,1.8,,8.1,,,
3668,GUNDERSEN BOSCOBEL AREA HOSPITAL AND CLINICS (521344),2015,Critical Access,Voluntary non-profit - Private,25.0,43.132926,-90.707744,WI,2.0,,6.4,,,
3669,WESTFIELDS HOSPITAL AND CLINIC (521345),2015,Critical Access,Voluntary non-profit - Private,25.0,45.11746,-92.553214,WI,2.0,,6.4,,,0.0
3670,SHAWANO MEDICAL CTR (521346),2015,Critical Access,Voluntary non-profit - Private,25.0,44.761606,-88.606614,WI,5.2,48.8,,9.1,0.7,0.0
3671,VERNON MEMORIAL HOSPITAL (521348),2015,Critical Access,Voluntary non-profit - Private,28.0,43.55146,-90.888946,WI,3.8,,8.8,,,3.5
3672,RIVER FALLS AREA HOSPITAL (521349),2015,Critical Access,Voluntary non-profit - Private,24.0,44.862859,-92.602829,WI,5.5,,4.8,,,0.0
3673,LANGLADE HOSPITAL (521350),2015,Critical Access,Voluntary non-profit - Church,25.0,45.140319,-89.140292,WI,6.4,75.4,12.7,9.5,,0.0
3674,REEDSBURG AREA MEDICAL CTR (521351),2015,Critical Access,Voluntary non-profit - Private,25.0,43.549287,-89.994548,WI,4.3,45.9,10.4,4.8,0.0,0.0
3675,SOUTHWEST HEALTH CENTER (521354),2015,Critical Access,Voluntary non-profit - Other,108.0,42.719781,-90.455783,WI,6.5,,11.5,,,
3676,BERLIN MEMORIAL HOSPITAL (521355),2015,Critical Access,Voluntary non-profit - Private,69.0,43.977616,-88.941843,WI,4.7,51.3,4.0,1.6,,0.0
3677,BELLIN HEALTH OCONTO HOSPITAL (521356),2015,Critical Access,Voluntary non-profit - Private,10.0,44.896891,-87.867187,WI,5.3,,,,,0.0
3678,MERCY WALWORTH HOSPITAL & MEDICAL CENTER (521357),2015,Critical Access,Voluntary non-profit - Private,331.0,42.597823,-88.540919,WI,7.6,,8.5,3.4,,10.6
3679,MINISTRY DOOR COUNTY MEDICAL CENTER (521358),2015,Critical Access,Voluntary non-profit - Church,55.0,44.832763,-87.351418,WI,3.0,68.9,7.8,4.4,0.0,0.0
3680,CAMPBELL COUNTY MEMORIAL HOSPITAL (530002),2015,Acute Care,Government - Hospital District or Authority,225.0,44.289846,-105.519557,WY,22.3,59.6,8.3,4.2,,3.0
3681,SHERIDAN MEMORIAL HOSPITAL (530006),2015,Acute Care,Government - Local,68.0,44.807425,-106.97557,WY,73.4,,5.6,8.0,1.2,
3682,SAGEWEST HEALTH CARE (530008),2015,Acute Care,Proprietary,124.0,43.033667,-108.418654,WY,39.4,,5.9,4.3,,5.9
3683,MEMORIAL HOSPITAL SWEETWATER COUNTY (530011),2015,Acute Care,Government - Local,68.0,41.58406,-109.233578,WY,17.6,,12.8,3.0,1.1,1.6
3684,WYOMING MEDICAL CENTER (530012),2015,Acute Care,Government - Local,194.0,42.848718,-106.308753,WY,0.6,,,6.7,4.1,0.0
3685,CHEYENNE REGIONAL MEDICAL CENTER (530014),2015,Acute Care,Voluntary non-profit - Other,222.0,41.139789,-104.817036,WY,10.6,52.8,,5.2,2.7,6.6
3686,ST JOHNS MEDICAL CENTER (530015),2015,Acute Care,Government - Hospital District or Authority,162.0,43.479695,-110.749986,WY,0.5,53.9,4.5,5.8,,0.0
3687,IVINSON MEMORIAL HOSPITAL (530025),2015,Acute Care,Government - Hospital District or Authority,87.0,41.31139,-105.557512,WY,19.1,,10.5,3.2,,19.2
3688,EVANSTON REGIONAL HOSPITAL (530032),2015,Acute Care,Proprietary,32.0,41.242214,-110.991336,WY,11.2,,6.2,,,2.2
3689,MEMORIAL HOSPITAL OF CONVERSE COUNTY (531302),2015,Critical Access,Voluntary non-profit - Other,25.0,42.758805,-105.381279,WY,6.7,,6.4,,,2.2
3690,HOT SPRINGS COUNTY MEMORIAL HOSPITAL (531304),2015,Critical Access,Government - Local,22.0,43.647432,-108.19959,WY,5.6,,4.1,,0.0,0.0
3691,PLATTE COUNTY MEMORIAL HOSPITAL (531305),2015,Critical Access,Government - Local,25.0,42.04981,-104.960221,WY,16.4,,9.1,,,
3692,WASHAKIE MEDICAL CENTER (531306),2015,Critical Access,Government - Local,22.0,44.013556,-107.948409,WY,8.1,,6.3,,,6.3
3693,COMMUNITY HOSPITAL (531307),2015,Critical Access,Voluntary non-profit - Private,25.0,42.081765,-104.191509,WY,27.6,,7.1,2.2,0.0,2.0
3694,WEST PARK HOSPITAL DISTRICT (531312),2015,Critical Access,Government - Hospital District or Authority,126.0,44.526071,-109.073576,WY,0.5,52.4,11.7,0.8,0.7,0.0
3695,STAR VALLEY MEDICAL CENTER (531313),2015,Critical Access,Government - Hospital District or Authority,45.0,42.71725,-110.931461,WY,3.6,,10.4,,,
3696,SOUTH LINCOLN MEDICAL CENTER - CAH (531315),2015,Critical Access,Government - Hospital District or Authority,38.0,41.78958,-110.540607,WY,,,6.0,,,
3697,MEMORIAL HOSPITAL OF CARBON COUNTY (531316),2015,Critical Access,Government - Local,25.0,41.786763,-107.260673,WY,6.9,,12.7,,,
3698,GUAM MEMORIAL HOSPITAL AUTHORITY (650001),2015,Acute Care,Government - Local,209.0,,,GU,1.2,,,,,
3699,ST MARKS MEDICAL CENTER (670004),2015,Acute Care,Voluntary non-profit - Private,42.0,,,TX,23.5,,5.5,,,9.6
3700,THE HOSPITAL AT WESTLAKE MEDICAL CENTER (670006),2015,Acute Care,Proprietary,23.0,30.294735,-97.824938,TX,,,,,,0.0
3701,HOUSTON PHYSICIANS' HOSPITAL (670008),2015,Acute Care,Physician,21.0,29.534902,-95.125785,TX,54.9,38.2,,,,
3702,HOUSTON ORTHOPEDIC AND SPINE HOSPITAL (670012),2015,Acute Care,Proprietary,64.0,,,TX,,64.2,,,,
3703,UNIVERSITY GENERAL HOSPITAL (670019),2015,Acute Care,Proprietary,70.0,,,TX,46.2,49.5,17.2,,,28.3
3704,METHODIST MANSFIELD MEDICAL CENTER (670023),2015,Acute Care,Voluntary non-profit - Private,207.0,32.569228,-97.095641,TX,4.6,,4.1,4.8,2.4,10.1
3705,NORTH CYPRESS MEDICAL CENTER (670024),2015,Acute Care,Physician,139.0,,,TX,57.0,40.9,11.3,5.6,2.6,2.4
3706,THE HEART HOSPITAL BAYLOR PLANO (670025),2015,Acute Care,Proprietary,114.0,33.015252,-96.79012,TX,5.7,,,5.4,0.5,2.4
3707,ST LUKE'S PATIENTS MEDICAL CENTER (670031),2015,Acute Care,Physician,61.0,29.640261,-95.160714,TX,4.8,55.0,8.0,,,0.0
3708,SCOTT & WHITE HOSPITAL-ROUND ROCK (670034),2015,Acute Care,Voluntary non-profit - Private,138.0,30.560291,-97.684909,TX,7.8,45.5,8.9,5.4,1.3,5.1
3709,SETON MEDICAL CENTER WILLIAMSON (670041),2015,Acute Care,Voluntary non-profit - Private,142.0,30.567944,-97.652784,TX,1.6,,6.2,2.6,2.2,1.1
3710,CEDAR PARK REGIONAL MEDICAL CENTER (670043),2015,Acute Care,Proprietary,95.0,30.531124,-97.812824,TX,3.2,,25.8,2.8,,2.8
3711,TEXAS HEALTH PRESBYTERIAN HOSPITAL ROCKWALL (670044),2015,Acute Care,Physician,51.0,32.886132,-96.464754,TX,9.3,50.5,9.3,,2.0,3.3
3712,SIERRA PROVIDENCE EAST MEDICAL CENTER (670047),2015,Acute Care,Proprietary,166.0,31.790435,-106.267644,TX,2.9,,4.6,4.0,,0.0
3713,NORTH CENTRAL SURGICAL CENTER LLP (670049),2015,Acute Care,Voluntary non-profit - Other,24.0,32.875179,-96.770611,TX,,51.0,,,,
3714,ST LUKE'S SUGAR LAND HOSPITAL (670053),2015,Acute Care,Voluntary non-profit - Other,91.0,29.60496,-95.621328,TX,3.1,,6.0,,,0.0
3715,METHODIST STONE OAK HOSPITAL (670055),2015,Acute Care,Proprietary,196.0,29.614494,-98.475459,TX,1.0,,,6.0,2.1,0.0
3716,SETON MEDICAL CENTER HAYS (670056),2015,Acute Care,Voluntary non-profit - Private,126.0,30.007734,-97.85528,TX,1.3,,4.8,3.8,,0.0
3717,EMERUS HOSPITAL (670058),2015,Acute Care,Proprietary,7.0,,,TX,3.8,,,,,
3718,ST LUKES LAKESIDE HOSPITAL (670059),2015,Acute Care,Voluntary non-profit - Other,30.0,30.203132,-95.459482,TX,31.8,48.0,,,0.6,5.8
3719,TEXAS REGIONAL MEDICAL CENTER AT SUNNYVALE (670060),2015,Acute Care,Proprietary,70.0,32.77834,-96.567178,TX,8.1,,20.8,,1.1,2.8
3720,BAYLOR EMERGENCY MEDICAL CENTER (670062),2015,Acute Care,Proprietary,30.0,,,TX,3.2,,,,,
3721,"BASIN HEALTHCARE CENTER, LLC (670066)",2015,Acute Care,Proprietary,14.0,,,TX,25.5,58.5,,,,
3722,TEXAS HEALTH PRESBYTERIAN HOSPITAL FLOWER MOUND (670068),2015,Acute Care,Proprietary,102.0,33.045227,-97.069331,TX,10.1,58.7,5.4,,,1.1
3723,METHODIST MCKINNEY HOSPITAL (670069),2015,Acute Care,Proprietary,21.0,33.175809,-96.724343,TX,,56.1,,,,
3724,ST LUKE'S HOSPITAL AT THE VINTAGE (670075),2015,Acute Care,Proprietary,84.0,29.989489,-95.570248,TX,8.0,,,,,4.3
3725,HERITAGE PARK SURGICAL HOSPITAL (670076),2015,Acute Care,Physician,13.0,33.67686,-96.602527,TX,69.4,35.6,,,,
3726,METHODIST WEST HOUSTON HOSPITAL (670077),2015,Acute Care,Voluntary non-profit - Private,195.0,29.785531,-95.69724,TX,20.4,,14.6,,2.5,3.1
3727,BAPTIST EMERGENCY HOSPITAL (670078),2015,Acute Care,Proprietary,45.0,29.587955,-98.474198,TX,0.6,,,,,0.7
3728,"LAKEWAY REGIONAL MEDICAL CENTER, LLC (670079)",2015,Acute Care,Proprietary,106.0,,,TX,12.4,,14.0,4.2,,8.0
3729,SETON MEDICAL CENTER HARKER HEIGHTS (670080),2015,Acute Care,Proprietary,67.0,31.074292,-97.683707,TX,6.5,,22.1,5.7,1.2,0.7
3730,BAYLOR MEDICAL CENTER AT MCKINNEY (670082),2015,Acute Care,Voluntary non-profit - Private,135.0,33.218404,-96.68102,TX,3.6,,8.0,,2.6,0.8
3731,TEXAS HEALTH HARRIS METHODIST HOSPITAL ALLIANCE (670085),2015,Acute Care,Voluntary non-profit - Private,92.0,32.931717,-97.309987,TX,1.2,,21.5,,,
3732,SCOTT & WHITE HOSPITAL- COLLEGE STATION (670088),2015,Acute Care,Voluntary non-profit - Private,123.0,30.153835,-96.388209,TX,7.8,47.1,8.4,2.9,,0.0
3733,WICKENBURG COMMUNITY HOSPITAL (031300),2015,Critical Access,Voluntary non-profit - Private,19.0,33.978056,-112.738825,AZ,18.6,,9.6,,,8.2
3734,COBRE VALLEY REGIONAL MEDICAL CENTER (031314),2015,Critical Access,Voluntary non-profit - Private,25.0,33.407206,-110.826224,AZ,12.9,,14.9,,,22.1
3735,RIVER VALLEY MEDICAL CENTER (041302),2015,Critical Access,Proprietary,35.0,35.220917,-93.156987,AR,2.1,,,,,0.0
3736,CROSSRIDGE COMMUNITY HOSPITAL (041307),2015,Critical Access,Voluntary non-profit - Church,15.0,35.220353,-90.787421,AR,15.4,,10.7,,,16.8
3737,MCGEHEE HOSPITAL (041308),2015,Critical Access,Voluntary non-profit - Private,25.0,33.618285,-91.393066,AR,12.7,,,,,
3738,STONE COUNTY MEDICAL CENTER (041310),2015,Critical Access,Voluntary non-profit - Private,25.0,35.855598,-92.082727,AR,30.3,,3.8,,,46.5
3739,SOUTHWEST GEORGIA REGIONAL MEDICAL CENTER (111300),2015,Critical Access,Government - Hospital District or Authority,112.0,31.774823,-84.793606,GA,1.9,,,,,
3740,CLINCH MEMORIAL HOSPITAL (111308),2015,Critical Access,Government - Local,15.0,31.032651,-82.763858,GA,21.7,,6.7,,5.9,
3741,CHATUGE REGIONAL HOSPITAL (111324),2015,Critical Access,Government - Hospital District or Authority,143.0,34.946282,-83.754318,GA,11.4,,10.2,,,2.0
3742,STEELE MEMORIAL MEDICAL CENTER (131305),2015,Critical Access,Voluntary non-profit - Other,18.0,45.173311,-113.890918,ID,1.5,,9.0,,,0.0
3743,POCAHONTAS COMMUNITY HOSPITAL (161305),2015,Critical Access,Government - Local,25.0,42.740822,-94.678778,IA,32.3,,13.3,,,
3744,HORTON COMMUNITY HOSPITAL (171320),2015,Critical Access,Proprietary,15.0,,,KS,,,6.9,,,
3745,HIAWATHA COMMUNITY HOSPITAL (171341),2015,Critical Access,Voluntary non-profit - Private,25.0,39.851819,-95.531157,KS,81.7,,5.9,4.5,,2.7
3746,PAWNEE  VALLEY COMMUNITY HOSPITAL (171345),2015,Critical Access,Government - Local,19.0,38.184161,-99.106596,KS,9.7,,9.9,,,2.0
3747,"COMMUNITY MEMORIAL HEALTHCARE, INC (171363)",2015,Critical Access,Voluntary non-profit - Private,24.0,39.847991,-96.635952,KS,12.7,,9.4,5.2,,1.5
3748,OHIO COUNTY HOSPITAL (181323),2015,Critical Access,Proprietary,25.0,37.447649,-86.896474,KY,4.7,,6.3,,,0.7
3749,UNION GENERAL HOSPITAL (191301),2015,Critical Access,Voluntary non-profit - Private,22.0,32.786422,-92.393092,LA,5.2,,4.3,,,
3750,WEST FELICIANA PARISH HOSPITAL (191306),2015,Critical Access,Government - Hospital District or Authority,24.0,30.78361,-91.365696,LA,50.0,,,,,
3751,POINTE COUPEE GENERAL HOSPITAL (191316),2015,Critical Access,Government - Hospital District or Authority,25.0,30.682516,-91.461372,LA,23.3,,10.4,,,
3752,JACKSON PARISH HOSPITAL (191317),2015,Critical Access,Government - Hospital District or Authority,25.0,32.252349,-92.719636,LA,23.1,,3.7,,,5.9
3753,ACADIA ST LANDRY (191319),2015,Critical Access,Government - Hospital District or Authority,30.0,30.395017,-92.211833,LA,32.1,,,,,
3754,RICHLAND PARISH HOSPITAL-DELHI (191323),2015,Critical Access,Government - Hospital District or Authority,25.0,32.452864,-91.494079,LA,15.2,,3.5,,0.5,
3755,LADY OF THE SEA GENERAL HOSPITAL (191325),2015,Critical Access,Government - Hospital District or Authority,24.0,29.456719,-90.31043,LA,8.0,,8.4,,,1.5
3756,BARAGA COUNTY MEMORIAL HOSPITAL (231307),2015,Critical Access,Government - Local,21.0,46.73446,-88.428042,MI,63.4,,4.5,,,0.0
3757,MUNISING MEMORIAL HOSPITAL (231308),2015,Critical Access,Voluntary non-profit - Private,11.0,46.423849,-86.625716,MI,3.3,,0.6,,,2.3
3758,SHERIDAN COMMUNITY HOSPITAL (231312),2015,Critical Access,Voluntary non-profit - Private,23.0,43.215444,-85.073566,MI,6.2,,9.2,,,0.0
3759,MERCY HEALTH LAKESHORE CAMPUS (231320),2015,Critical Access,Voluntary non-profit - Private,24.0,43.607053,-86.36515,MI,5.0,,4.8,,0.6,8.1
3760,LAKE VIEW MEMORIAL HOSPITAL (241308),2015,Critical Access,Voluntary non-profit - Private,16.0,47.02965,-91.667157,MN,,,6.6,,,
3761,KITTSON MEMORIAL HOSPITAL (241336),2015,Critical Access,Voluntary non-profit - Private,78.0,48.767058,-96.940492,MN,,,5.2,,,
3762,HENDRICKS COMMUNITY HOSPITAL (241339),2015,Critical Access,Voluntary non-profit - Private,79.0,44.506299,-96.418768,MN,,,0.0,,,
3763,STEVENS COMMUNITY MEDICAL CENTER (241363),2015,Critical Access,Voluntary non-profit - Private,25.0,45.585436,-95.905063,MN,5.1,,15.4,,,3.6
3764,MADISON HOSPITAL (241372),2015,Critical Access,Proprietary,80.0,45.016635,-96.188782,MN,,,,,0.0,
3765,SHARKEY ISSAQUENA COMMUNITY HOSPITAL (250079),2015,Acute Care,Government - Local,53.0,32.905373,-90.884989,MS,66.0,,,,11.9,
3766,PIONEER COMMUNITY HOSPITAL OF ABERDEEN (251302),2015,Critical Access,Voluntary non-profit - Private,35.0,33.819942,-88.541059,MS,11.0,,,,,
3767,STONE COUNTY HOSPITAL (251303),2015,Critical Access,Proprietary,25.0,30.845646,-89.115202,MS,4.0,,,,,2.0
3768,HARDY WILSON MEMORIAL HOSPITAL CAH (251327),2015,Critical Access,Government - Local,25.0,31.833683,-90.473219,MS,2.4,,9.5,,7.5,2.8
3769,PIONEER HEALTH SERVICES OF NEWTON (251332),2015,Critical Access,Proprietary,30.0,,,MS,4.7,,,,6.6,
3770,COMMUNITY HOSPITAL ASSOCIATION (261303),2015,Critical Access,Voluntary non-profit - Private,17.0,40.348215,-95.397323,MO,16.5,,18.3,,,4.4
3771,FRANCES MAHON DEACONESS HOSPITAL (271316),2015,Critical Access,Voluntary non-profit - Private,25.0,48.189571,-106.636379,MT,49.5,,11.7,,,27.7
3772,CABINET PEAKS MEDICAL CENTER (271320),2015,Critical Access,Voluntary non-profit - Private,25.0,48.392621,-115.546271,MT,23.9,,5.2,,,14.0
3773,BIG HORN CO MEMORIAL HOSPITAL (271338),2015,Critical Access,Government - Local,24.0,45.728856,-107.61701,MT,,,2.5,,,
3774,HARLAN COUNTY HEALTH SYSTEM (281300),2015,Critical Access,Voluntary non-profit - Other,19.0,,,NE,,,1.8,,,
3775,FILLMORE COUNTY HOSPITAL (281301),2015,Critical Access,Government - Local,27.0,,,NE,,,15.4,,0.0,
3776,KIMBALL HEALTH SERVICES (281305),2015,Critical Access,Government - Local,17.0,41.232438,-103.667204,NE,,,,,0.0,
3777,REGIONAL WEST GARDEN COUNTY HOSPITAL (281310),2015,Critical Access,Voluntary non-profit - Private,50.0,41.412485,-102.347573,NE,,,,,0.0,
3778,GOTHENBURG MEMORIAL HOSPITAL (281313),2015,Critical Access,Government - Hospital District or Authority,15.0,40.938132,-100.153352,NE,1.8,,11.2,,,
3779,ANTELOPE MEMORIAL HOSPITAL (281326),2015,Critical Access,Voluntary non-profit - Private,21.0,,,NE,,,11.4,,,1.2
3780,YORK GENERAL HOSPITAL (281336),2015,Critical Access,Voluntary non-profit - Private,154.0,,,NE,9.9,,15.4,3.0,,1.6
3781,CHADRON COMMUNITY HOSPITAL AND HEALTH SERVICES (281341),2015,Critical Access,Voluntary non-profit - Private,25.0,42.822573,-103.012866,NE,9.2,,5.5,,,
3782,CHERRY COUNTY HOSPITAL (281344),2015,Critical Access,Government - Local,25.0,,,NE,3.2,,11.8,,,0.0
3783,CHASE COUNTY COMMUNITY HOSPITAL (281351),2015,Critical Access,Government - Local,21.0,,,NE,,,6.7,,0.0,
3784,"COMMUNITY MEDICAL CENTER, INC (281352)",2015,Critical Access,Voluntary non-profit - Private,24.0,,,NE,11.7,,7.9,,,6.7
3785,VALLEY COUNTY HEALTH SYSTEM (281353),2015,Critical Access,Government - Local,41.0,41.603213,-98.942676,NE,3.0,,9.7,1.5,,1.9
3786,PERKINS COUNTY HEALTH SERVICES (281356),2015,Critical Access,Government - Hospital District or Authority,70.0,40.848268,-101.727182,NE,10.5,,7.5,4.3,0.0,
3787,SIDNEY REGIONAL MEDICAL CENTER (281357),2015,Critical Access,Voluntary non-profit - Private,75.0,41.130754,-102.98019,NE,10.8,,7.3,3.4,6.6,
3788,GORDON MEMORIAL HOSPITAL DISTRICT (281358),2015,Critical Access,Government - Hospital District or Authority,57.0,42.811839,-102.199653,NE,0.0,,11.4,,,0.0
3789,BOX BUTTE GENERAL HOSPITAL (281360),2015,Critical Access,Government - Local,25.0,,,NE,1.3,,4.3,1.9,0.6,0.0
3790,INCLINE VILLAGE HEALTH CENTER (291301),2015,Critical Access,Government - Hospital District or Authority,4.0,39.250945,-119.953861,NV,1.6,,,,0.0,0.0
3791,HUMBOLDT GENERAL HOSPITAL (291308),2015,Critical Access,Government - Hospital District or Authority,60.0,40.971581,-117.728534,NV,9.3,,2.9,3.4,,4.0
3792,BOULDER CITY HOSPITAL (291309),2015,Critical Access,Voluntary non-profit - Private,78.0,35.968359,-114.843486,NV,8.3,,,,,
3793,CIBOLA GENERAL HOSPITAL (321308),2015,Critical Access,Government - Local,25.0,35.161168,-107.826574,NM,7.0,,8.1,,,6.2
3794,ELIZABETHTOWN COMMUNITY HOSPITAL (331302),2015,Critical Access,Voluntary non-profit - Private,25.0,44.21543,-73.596624,NY,3.0,,11.8,,0.6,0.0
3795,MOSES-LUDINGTON HOSPITAL (331306),2015,Critical Access,Voluntary non-profit - Private,15.0,,,NY,2.7,,8.8,,,1.1
3796,"SCHUYLER HOSPITAL, INC (331313)",2015,Critical Access,Voluntary non-profit - Private,145.0,42.351453,-76.858842,NY,4.5,,8.1,,,4.1
3797,FIRSTHEALTH MONTGOMERY MEMORIAL HOSP (341303),2015,Critical Access,Voluntary non-profit - Private,13.0,35.36443,-79.891557,NC,6.9,,10.6,,,
3798,WASHINGTON COUNTY HOSP INC (341314),2015,Critical Access,Proprietary,26.0,35.847984,-76.755838,NC,0.0,,8.7,,,
3799,ALLEGHANY COUNTY MEMORIAL HOSPITAL (341320),2015,Critical Access,Voluntary non-profit - Private,25.0,,,NC,0.0,,2.3,,,0.0
3800,ASHE MEMORIAL HOSPITAL (341325),2015,Critical Access,Voluntary non-profit - Private,34.0,36.423027,-81.459727,NC,39.4,,2.2,4.3,,0.9
3801,ST ANDREWS HEALTH CENTER - CAH (351307),2015,Critical Access,Voluntary non-profit - Church,25.0,48.82919,-100.449079,ND,3.8,,6.3,,,
3802,NELSON COUNTY HEALTH SYSTEM (351308),2015,Critical Access,Voluntary non-profit - Private,58.0,47.765626,-98.177314,ND,,,4.1,,,
3803,SOUTHWEST HEALTHCARE SERVICES (351313),2015,Critical Access,Voluntary non-profit - Private,64.0,46.184191,-103.406713,ND,,,4.8,,,
3804,CAVALIER COUNTY MEMORIAL HOSPITAL (351323),2015,Critical Access,Voluntary non-profit - Private,22.0,48.761243,-98.366661,ND,2.9,,1.6,,,0.0
3805,FIRST CARE HEALTH CENTER (351326),2015,Critical Access,Voluntary non-profit - Private,14.0,48.399262,-97.743679,ND,3.9,,4.3,,,
3806,WEST RIVER REGIONAL MEDICAL CENTER-CAH (351330),2015,Critical Access,Voluntary non-profit - Private,25.0,46.001323,-102.628239,ND,16.7,,11.2,4.6,0.0,
3807,HEART OF AMERICA MEDICAL CENTER (351332),2015,Critical Access,Voluntary non-profit - Other,87.0,48.363511,-99.996111,ND,0.0,,6.0,,0.0,0.0
3808,LODI COMMUNITY HOSPITAL (361303),2015,Critical Access,Voluntary non-profit - Private,21.0,41.036087,-82.013516,OH,0.0,,7.8,,7.2,2.1
3809,DOCTORS HOSPITAL OF NELSONVILLE (361305),2015,Critical Access,Voluntary non-profit - Private,25.0,,,OH,2.1,,10.9,,,0.0
3810,MORROW COUNTY HOSPITAL (361313),2015,Critical Access,Government - Local,25.0,40.549238,-82.849274,OH,1.7,,6.7,,,2.0
3811,COMMUNITY HOSPITALS AND WELLNESS CENTERS (361327),2015,Critical Access,Voluntary non-profit - Private,27.0,41.589321,-84.595516,OH,4.1,,,,,
3812,HOCKING VALLEY COMMUNITY HOSPITAL (361330),2015,Critical Access,Voluntary non-profit - Other,38.0,39.547504,-82.428518,OH,5.3,,7.1,5.3,1.3,0.0
3813,ATOKA COUNTY MEDICAL CENTER (371300),2015,Critical Access,Government - Hospital District or Authority,25.0,34.395262,-96.159488,OK,17.5,,,,0.6,
3814,"PAWHUSKA HOSPITAL, INC (371309)",2015,Critical Access,Government - Local,25.0,36.672851,-96.325758,OK,,,,,0.0,
3815,ST JOHN SAPULPA (371312),2015,Critical Access,Voluntary non-profit - Private,25.0,35.993361,-96.100192,OK,1.1,,12.2,,,0.5
3816,THE PHYSICIANS' HOSPITAL IN ANADARKO (371314),2015,Critical Access,Voluntary non-profit - Private,25.0,35.07227,-98.22799,OK,48.9,,,,,38.2
3817,STROUD REGIONAL MEDICAL CENTER (371316),2015,Critical Access,Voluntary non-profit - Private,25.0,35.750035,-96.683226,OK,8.5,,,,0.0,
3818,FAIRFAX COMMUNITY HOSPITAL (371318),2015,Critical Access,Proprietary,16.0,36.563619,-96.705262,OK,13.2,,,,,0.0
3819,HOLDENVILLE GENERAL HOSPITAL (371321),2015,Critical Access,Government - Hospital District or Authority,25.0,35.088213,-96.378265,OK,14.8,,,,,30.3
3820,WEATHERFORD REGIONAL HOSPITAL (371323),2015,Critical Access,Government - Hospital District or Authority,25.0,35.536869,-98.661556,OK,38.1,,8.5,2.8,,43.9
3821,ARBUCKLE MEMORIAL HOSPITAL (371328),2015,Critical Access,Government - Local,25.0,34.506333,-96.996005,OK,7.1,,,,,2.1
3822,DRUMRIGHT REGIONAL HOSPITAL (371331),2015,Critical Access,Proprietary,15.0,,,OK,40.0,,,,,
3823,CREEK NATION COMMUNITY HOSPITAL (371333),2015,Critical Access,Tribal,25.0,35.420667,-96.30429,OK,14.6,,12.0,,,10.8
3824,CARNEGIE TRI-COUNTY MUNICIPAL HOSPITAL (371334),2015,Critical Access,Government - Hospital District or Authority,18.0,35.107554,-98.604918,OK,,,,,0.0,
3825,HASKELL COUNTY COMMUNITY HOSPITAL (371335),2015,Critical Access,Proprietary,25.0,35.260809,-95.128942,OK,1.6,,12.5,,0.0,0.0
3826,JOHNSON COUNTY COMMUNITY HOSPITAL (441304),2015,Critical Access,Voluntary non-profit - Other,2.0,36.453783,-81.798722,TN,9.4,,6.0,0.0,,0.0
3827,MEDICAL CENTER OF MANCHESTER (441308),2015,Critical Access,Proprietary,25.0,,,TN,8.3,,,,,1.3
3828,MARSHALL MEDICAL CENTER (441309),2015,Critical Access,Government - Hospital District or Authority,25.0,35.464421,-86.786652,TN,7.2,,11.5,,,2.4
