,Hospital,file_year,Hospital Type,Hospital Ownership,Beds,Lat,Lon,State,READM-30-AMI (Excess Readmission Ratio),READM-30-AMI (Expected Readmission Rate),READM-30-AMI (Number of Discharges),READM-30-AMI (Number of Readmissions),READM-30-AMI (Predicted Readmission Rate),READM-30-CABG (Excess Readmission Ratio),READM-30-CABG (Expected Readmission Rate),READM-30-CABG (Number of Discharges),READM-30-CABG (Number of Readmissions),READM-30-CABG (Predicted Readmission Rate),READM-30-COPD (Excess Readmission Ratio),READM-30-COPD (Expected Readmission Rate),READM-30-COPD (Number of Discharges),READM-30-COPD (Number of Readmissions),READM-30-COPD (Predicted Readmission Rate),READM-30-HF (Excess Readmission Ratio),READM-30-HF (Expected Readmission Rate),READM-30-HF (Number of Discharges),READM-30-HF (Number of Readmissions),READM-30-HF (Predicted Readmission Rate),READM-30-HIP-KNEE (Excess Readmission Ratio),READM-30-HIP-KNEE (Expected Readmission Rate),READM-30-HIP-KNEE (Number of Discharges),READM-30-HIP-KNEE (Number of Readmissions),READM-30-HIP-KNEE (Predicted Readmission Rate),READM-30-PN (Excess Readmission Ratio),READM-30-PN (Expected Readmission Rate),READM-30-PN (Number of Discharges),READM-30-PN (Number of Readmissions),READM-30-PN (Predicted Readmission Rate)
2601,CHRISTUS SPOHN HOSPITAL CORPUS CHRISTI (450046),2019,Acute Care,Voluntary non-profit - Private,652.0,27.777489,-97.395121,TX,1.0647,15.4836,316.0,56.0,16.4854,1.1281,13.5285,169.0,29.0,15.2615,0.9487,20.0248,421.0,76.0,18.9982,0.9959,22.4514,681.0,152.0,22.3595,1.0362,4.5999,236.0,12.0,4.7665,0.9282,17.9343,784.0,126.0,16.6472
2602,METHODIST DALLAS MEDICAL CENTER (450051),2019,Acute Care,Voluntary non-profit - Other,388.0,32.761639,-96.823006,TX,1.0089,16.4752,129.0,22.0,16.6221,0.9501,14.2819,,,13.5692,0.9189,20.5416,145.0,21.0,18.8761,0.9533,21.5952,248.0,48.0,20.5876,0.9342,4.695,,,4.3862,0.9107,17.3436,333.0,47.0,15.7953
2603,BAYLOR SCOTT & WHITE MEDICAL CENTER - TEMPLE (450054),2019,Acute Care,Voluntary non-profit - Private,633.0,31.078693,-97.365938,TX,0.989,15.9333,328.0,51.0,15.7587,0.9258,15.8603,89.0,11.0,14.6827,0.9747,21.7297,491.0,102.0,21.1798,1.028,22.8645,924.0,219.0,23.5043,1.0252,4.4914,814.0,38.0,4.6045,0.9193,17.9206,984.0,157.0,16.4737
2604,ROLLING PLAINS MEMORIAL HOSPITAL (450055),2019,Acute Care,Government - Hospital District or Authority,39.0,32.453882,-100.398314,TX,,,,,,,,,,,1.0106,18.9445,69.0,14.0,19.1444,1.1252,21.422,51.0,20.0,24.1047,,,,,,0.8771,16.7907,134.0,12.0,14.7271
2605,SETON MEDICAL CENTER AUSTIN (450056),2019,Acute Care,Voluntary non-profit - Private,716.0,30.306154,-97.745218,TX,0.9746,13.6882,154.0,19.0,13.3403,1.151,11.9748,90.0,16.0,13.783,0.9843,18.284,251.0,44.0,17.9975,0.9369,20.5513,603.0,112.0,19.2536,1.0213,3.7233,988.0,38.0,3.8025,0.9837,15.6746,590.0,90.0,15.4188
2606,BAPTIST MEDICAL CENTER (450058),2019,Acute Care,Proprietary,1426.0,29.432877,-98.492773,TX,0.8913,16.5936,745.0,103.0,14.7905,1.0277,13.9724,176.0,26.0,14.36,0.8317,19.4212,784.0,113.0,16.1534,0.8978,21.2919,1129.0,209.0,19.1159,0.8436,4.1919,2248.0,76.0,3.5364,0.9809,16.554,1325.0,214.0,16.2382
2607,TEXAS HEALTH ARLINGTON MEMORIAL HOSPITAL (450064),2019,Acute Care,Voluntary non-profit - Private,249.0,32.750126,-97.116086,TX,0.9719,19.3607,,,18.8172,,,,,,1.094,19.1082,369.0,84.0,20.9042,1.0916,21.6646,369.0,93.0,23.6485,1.1097,5.893,,,6.5392,1.016,16.0071,523.0,86.0,16.263
2608,MEMORIAL HERMANN TEXAS MEDICAL CENTER (450068),2019,Acute Care,Voluntary non-profit - Private,973.0,29.713684,-95.397627,TX,1.026,16.3666,300.0,52.0,16.7929,0.8922,15.3312,183.0,22.0,13.6778,1.0102,21.2071,99.0,22.0,21.4239,1.0497,23.0841,387.0,97.0,24.2323,0.9568,3.9206,664.0,24.0,3.7511,0.9597,18.1036,239.0,39.0,17.3742
2609,BRAZOSPORT REGIONAL HEALTH SYSTEM (450072),2019,Acute Care,Voluntary non-profit - Private,97.0,29.030091,-95.451388,TX,0.9557,13.6402,,,13.0358,,,,,,0.9938,18.2584,234.0,42.0,18.1456,1.0296,21.8614,236.0,55.0,22.5076,0.9044,4.7787,,,4.3216,0.992,16.2299,357.0,57.0,16.1003
2610,ANSON GENERAL HOSPITAL (450078),2019,Acute Care,Government - Local,20.0,32.768101,-99.895514,TX,,,,,,,,,,,1.0117,17.3047,98.0,18.0,17.5063,,,,,,,,,,,,,,,
2611,BAYLOR MEDICAL CENTER AT IRVING (450079),2019,Acute Care,Voluntary non-profit - Private,213.0,32.835496,-96.959226,TX,0.9538,16.0075,170.0,23.0,15.2688,,,,,,1.0601,18.9683,341.0,73.0,20.109,0.9775,20.5659,425.0,84.0,20.1036,0.9274,4.3032,,,3.9909,0.9546,16.2175,541.0,81.0,15.4812
2612,TITUS REGIONAL MEDICAL CENTER (450080),2019,Acute Care,Government - Hospital District or Authority,94.0,33.175402,-94.970433,TX,,,,,,,,,,,0.9878,18.5577,185.0,33.0,18.3315,1.0454,21.4864,192.0,46.0,22.463,,,,,,0.9761,16.2286,230.0,35.0,15.8411
2613,CHRISTUS SPOHN HOSPITAL BEEVILLE (450082),2019,Acute Care,Voluntary non-profit - Church,45.0,28.408353,-97.731925,TX,,,,,,,,,,,0.9259,18.4012,,,17.0385,0.9257,23.0138,94.0,15.0,21.3028,,,,,,0.977,17.4295,114.0,18.0,17.0279
2614,UT HEALTH EAST TEXAS TYLER REGIONAL HOSPITAL (450083),2019,Acute Care,Voluntary non-profit - Private,418.0,32.338102,-95.291862,TX,1.0606,15.4483,710.0,120.0,16.3852,1.2295,13.0461,259.0,47.0,16.0403,0.9319,20.1017,541.0,96.0,18.7335,1.0378,21.7639,773.0,177.0,22.5861,1.1321,5.1911,432.0,28.0,5.8768,1.0683,17.6311,1019.0,196.0,18.836
2615,GRAHAM REGIONAL MEDICAL CENTER (450085),2019,Acute Care,Government - Hospital District or Authority,27.0,33.089973,-98.584356,TX,,,,,,,,,,,0.9726,18.2942,107.0,17.0,17.7937,0.9225,20.7877,89.0,12.0,19.1763,1.0013,4.5152,,,4.5211,0.9516,15.042,,,14.3138
2616,MEDICAL CITY NORTH HILLS (450087),2019,Acute Care,Proprietary,159.0,32.829476,-97.212234,TX,1.0187,15.5947,125.0,21.0,15.8856,1.0688,13.2904,,,14.2047,1.0228,18.8335,204.0,41.0,19.2635,1.0513,20.956,285.0,66.0,22.0302,1.007,4.7265,,,4.7596,1.0574,15.7068,275.0,49.0,16.6085
2617,NORTH TEXAS MEDICAL CENTER (450090),2019,Acute Care,Government - Hospital District or Authority,43.0,33.645356,-97.161976,TX,,,,,,,,,,,0.9974,17.3887,,,17.3432,1.0704,20.6431,39.0,13.0,22.0971,,,,,,0.9377,14.6157,122.0,13.0,13.705
2618,FORT DUNCAN MEDICAL CENTER (450092),2019,Acute Care,Proprietary,102.0,28.711418,-100.454105,TX,1.0202,19.8227,,,20.2232,,,,,,0.8893,18.9451,152.0,17.0,16.8471,0.989,22.8045,216.0,48.0,22.5547,0.9504,6.5158,,,6.1924,1.0285,18.0297,228.0,44.0,18.5441
2619,BAYSHORE MEDICAL CENTER (450097),2019,Acute Care,Proprietary,347.0,29.665163,-95.183799,TX,0.985,16.3867,136.0,21.0,16.1413,,,,,,1.0326,19.223,290.0,60.0,19.8499,1.0742,22.1163,359.0,90.0,23.7567,,,,,,1.0804,18.078,385.0,80.0,19.5308
2620,PAMPA REGIONAL MEDICAL CENTER (450099),2019,Acute Care,Proprietary,71.0,35.656991,-101.407964,TX,1.0907,16.0155,72.0,18.0,17.4678,,,,,,0.9509,17.5229,,,16.6623,0.9425,20.2792,166.0,28.0,19.1138,1.0497,4.0039,,,4.203,1.0403,15.6819,145.0,26.0,16.3135
2621,BAYLOR SCOTT & WHITE MEDICAL CENTER HILLCREST (450101),2019,Acute Care,Voluntary non-profit - Private,277.0,31.489212,-97.156804,TX,0.9052,14.2235,171.0,16.0,12.8749,0.9862,12.6303,,,12.4561,0.9992,19.1984,188.0,36.0,19.1824,1.0477,20.6636,328.0,74.0,21.6499,1.0256,4.1812,291.0,13.0,4.288,0.963,16.2972,473.0,72.0,15.694
2622,CHRISTUS MOTHER FRANCES HOSPITAL (450102),2019,Acute Care,Voluntary non-profit - Church,429.0,32.3417,-95.290915,TX,1.0175,14.9085,850.0,130.0,15.1688,0.7494,12.3719,369.0,27.0,9.272,0.9899,19.8683,792.0,155.0,19.6679,0.9821,22.1376,1330.0,288.0,21.7418,0.8573,4.9379,926.0,36.0,4.2331,0.9297,16.2228,1547.0,229.0,15.0815
2623,GUADALUPE REGIONAL MEDICAL CENTER (450104),2019,Acute Care,Government - Local,131.0,29.569043,-97.948334,TX,0.9552,14.5592,,,13.9073,,,,,,0.9304,17.1043,171.0,22.0,15.9139,0.9782,19.6014,221.0,41.0,19.1749,1.0323,4.4428,269.0,13.0,4.5865,0.9533,15.0514,333.0,45.0,14.3479
2624,LAS PALMAS MEDICAL CENTER (450107),2019,Acute Care,Proprietary,577.0,31.770483,-106.498753,TX,1.0473,17.0578,241.0,46.0,17.8652,1.1438,11.9895,,,13.7141,1.011,18.0996,318.0,59.0,18.2984,1.0546,22.0507,587.0,140.0,23.2555,1.1385,4.7151,229.0,15.0,5.368,1.1645,17.039,603.0,129.0,19.8418
2625,CONNALLY MEMORIAL MEDICAL CENTER (450108),2019,Acute Care,Government - Hospital District or Authority,44.0,29.159429,-98.173205,TX,,,,,,,,,,,0.9901,14.8505,,,14.703,1.0552,21.2036,65.0,18.0,22.3742,0.946,3.8525,,,3.6443,0.9444,15.651,158.0,20.0,14.7805
2626,SOUTH TEXAS HEALTH SYSTEM (450119),2019,Acute Care,Proprietary,828.0,26.263341,-98.182849,TX,0.966,18.6603,251.0,43.0,18.0253,0.8807,15.096,,,13.2948,1.0057,20.4279,251.0,52.0,20.5436,1.0501,23.1947,582.0,145.0,24.3569,,,,,,1.0571,17.9187,626.0,122.0,18.9424
2627,DELL SETON  MED CENTER AT THE UNIVERSITY OF TX (450124),2019,Acute Care,Voluntary non-profit - Private,225.0,30.275055,-97.732977,TX,0.9793,15.6218,,,15.2976,,,,,,1.0256,20.3438,,,20.8639,1.0365,21.2922,71.0,18.0,22.0692,1.0709,4.5903,,,4.9158,1.0974,16.0631,76.0,19.0,17.6279
2628,KNAPP MEDICAL CENTER (450128),2019,Acute Care,Voluntary non-profit - Private,200.0,26.151972,-97.977581,TX,1.0762,19.4265,63.0,18.0,20.9064,,,,,,0.9957,19.2823,184.0,35.0,19.1995,1.1306,22.4973,247.0,71.0,25.4359,0.9856,3.8836,,,3.8277,0.9283,16.4985,277.0,38.0,15.3156
2629,NIX HEALTH CARE SYSTEM (450130),2019,Acute Care,Proprietary,228.0,29.499165,-98.577128,TX,1.0273,18.0897,66.0,14.0,18.5837,,,,,,0.9888,19.0946,,,18.8807,1.0114,22.1902,166.0,38.0,22.444,1.0055,4.5594,,,4.5846,0.9387,15.9168,199.0,26.0,14.9405
2630,MEDICAL CENTER HOSPITAL (450132),2019,Acute Care,Government - Hospital District or Authority,340.0,31.844399,-102.37491,TX,1.0065,14.0296,323.0,46.0,14.1208,0.9651,13.5859,,,13.1112,0.9481,17.4506,362.0,56.0,16.5453,0.9797,20.0675,444.0,86.0,19.66,0.8854,4.1342,,,3.6604,0.9453,15.5279,438.0,61.0,14.6779
2631,MIDLAND MEMORIAL HOSPITAL (450133),2019,Acute Care,Government - Hospital District or Authority,222.0,31.997494,-102.099976,TX,0.9894,14.3219,181.0,25.0,14.1701,1.0366,12.88,,,13.352,0.9696,17.4947,367.0,60.0,16.9631,0.9558,19.657,510.0,93.0,18.7882,1.0113,3.85,405.0,16.0,3.8937,1.0221,14.8503,545.0,84.0,15.1787
2632,TEXAS HEALTH HARRIS METHODIST FORT WORTH (450135),2019,Acute Care,Voluntary non-profit - Church,648.0,32.73848,-97.339313,TX,0.9949,15.0183,745.0,111.0,14.9416,1.2143,11.6202,156.0,27.0,14.1107,0.9381,19.9531,763.0,138.0,18.7172,0.9327,21.818,1044.0,208.0,20.3507,1.0668,4.3761,,,4.6685,0.9163,17.0128,1015.0,153.0,15.589
2633,BAYLOR SCOTT AND WHITE ALL SAINTS MEDICAL CENTER (450137),2019,Acute Care,Voluntary non-profit - Private,398.0,32.730288,-97.343729,TX,1.0017,16.8503,183.0,31.0,16.8797,0.9319,12.8361,,,11.9623,1.0312,20.8715,277.0,62.0,21.5231,0.9644,22.7236,280.0,59.0,21.9155,1.1062,5.2828,,,5.8439,0.9757,17.8405,428.0,73.0,17.4069
2634,SETON SMITHVILLE REGIONAL HOSPITAL (450143),2019,Acute Care,Voluntary non-profit - Church,21.0,,,TX,,,,,,,,,,,0.967,17.0245,,,16.4622,,,,,,,,,,,0.9367,13.6241,,,12.7617
2635,PERMIAN REGIONAL MEDICAL CENTER ANDREWS COUNTY HO (450144),2019,Acute Care,Government - Hospital District or Authority,63.0,32.337424,-102.546866,TX,,,,,,,,,,,0.9486,18.107,,,17.1764,,,,,,,,,,,0.9688,15.2059,,,14.7322
2636,DETAR HEALTHCARE SYSTEM (450147),2019,Acute Care,Proprietary,209.0,28.807549,-97.00021,TX,0.9809,15.4129,246.0,36.0,15.1188,1.1801,10.9136,,,12.8792,0.9188,18.8398,198.0,28.0,17.3094,1.1327,21.2913,356.0,94.0,24.1174,1.0736,4.1779,480.0,23.0,4.4856,0.9563,16.5202,365.0,55.0,15.7977
2637,TEXAS HEALTH HARRIS METHODIST HOSPITAL CLEBURNE (450148),2019,Acute Care,Voluntary non-profit - Church,100.0,32.330845,-97.439189,TX,0.9482,17.0,,,16.1199,,,,,,0.9901,18.6716,215.0,39.0,18.4859,0.9742,19.947,168.0,31.0,19.4316,1.1427,4.2125,192.0,12.0,4.8135,0.8141,15.7044,320.0,29.0,12.7846
2638,METROPLEX HOSPITAL (450152),2019,Acute Care,Voluntary non-profit - Private,208.0,31.11335,-97.799519,TX,1.0254,16.9682,100.0,19.0,17.3994,,,,,,0.9765,21.6344,236.0,48.0,21.1263,0.9774,22.1608,270.0,57.0,21.6598,1.0255,4.89,,,5.0146,1.0054,18.1517,179.0,33.0,18.2499
2639,VAL VERDE REGIONAL MEDICAL CENTER (450154),2019,Acute Care,Government - Hospital District or Authority,55.0,29.374425,-100.893034,TX,1.0491,19.9461,,,20.926,,,,,,1.0148,18.3446,64.0,13.0,18.6155,0.969,21.8431,156.0,31.0,21.1658,,,,,,0.9256,15.9195,153.0,18.0,14.7356
2640,HEREFORD REGIONAL MEDICAL CENTER (450155),2019,Acute Care,Government - Hospital District or Authority,36.0,34.821162,-102.3902,TX,,,,,,,,,,,0.9938,17.7454,,,17.6355,0.9886,20.0164,,,19.7888,,,,,,0.9128,14.607,,,13.3329
2641,GRACE MEDICAL CENTER (450162),2019,Acute Care,Proprietary,92.0,33.548786,-101.869098,TX,,,,,,,,,,,,,,,,,,,,,0.888,4.5114,436.0,15.0,4.006,,,,,
2642,CHRISTUS SPOHN HOSPITAL KLEBERG (450163),2019,Acute Care,Voluntary non-profit - Private,58.0,27.491416,-97.849831,TX,,,,,,,,,,,1.0211,19.3769,88.0,19.0,19.7848,1.1355,21.7321,193.0,56.0,24.6757,,,,,,1.084,15.6854,254.0,48.0,17.0029
2643,METHODIST HOSPITAL SOUTH (450165),2019,Acute Care,Proprietary,67.0,,,TX,,,,,,,,,,,1.0223,17.3787,64.0,13.0,17.7666,1.0476,21.7899,70.0,19.0,22.8275,,,,,,0.9213,14.8543,210.0,24.0,13.6851
2644,MISSION REGIONAL MEDICAL CENTER (450176),2019,Acute Care,Voluntary non-profit - Private,276.0,26.196599,-98.312668,TX,1.0182,20.1884,106.0,23.0,20.5551,,,,,,0.8725,20.024,293.0,41.0,17.4718,1.2139,24.8412,280.0,98.0,30.1551,0.9809,4.6289,,,4.5405,1.0503,19.5207,580.0,122.0,20.5027
2645,MEMORIAL HERMANN HOSPITAL SYSTEM (450184),2019,Acute Care,Voluntary non-profit - Private,1303.0,29.812266,-95.430899,TX,1.0787,17.1016,776.0,148.0,18.4468,1.0184,13.8445,181.0,26.0,14.099,0.9386,20.1005,1271.0,235.0,18.8672,1.0326,21.8025,1843.0,417.0,22.5129,1.3034,3.9763,1341.0,75.0,5.1827,0.9799,17.1391,2014.0,337.0,16.794
2646,SCOTT & WHITE HOSPITAL BRENHAM (450187),2019,Acute Care,Voluntary non-profit - Private,54.0,30.145082,-96.398937,TX,,,,,,,,,,,,,,,,1.0073,18.5582,126.0,24.0,18.6929,,,,,,0.9377,13.8581,213.0,24.0,12.9949
2647,HILL REGIONAL HOSPITAL (450192),2019,Acute Care,Voluntary non-profit - Private,60.0,32.011912,-97.099153,TX,,,,,,,,,,,0.9843,16.7374,98.0,15.0,16.4745,1.0198,20.4274,66.0,15.0,20.8312,,,,,,0.9846,14.2138,135.0,18.0,13.9943
2648,CHI ST LUKE'S HEALTH BAYLOR COLLEGE OF MEDICINE ME (450193),2019,Acute Care,Voluntary non-profit - Church,674.0,29.707116,-95.39918,TX,0.9853,16.2188,400.0,63.0,15.9811,1.0671,14.4471,391.0,62.0,15.4163,1.0318,20.4436,273.0,60.0,21.0944,1.0878,22.5106,1035.0,259.0,24.4867,1.0714,4.4152,329.0,17.0,4.7305,0.9366,17.8695,460.0,73.0,16.7366
2649,UT HEALTH EAST TEXAS JACKSONVILLE HOSPITAL (450194),2019,Acute Care,Voluntary non-profit - Private,37.0,31.961418,-95.270547,TX,,,,,,,,,,,1.0048,20.7418,123.0,26.0,20.8406,1.0321,21.0367,69.0,17.0,21.711,1.025,5.4836,,,5.6207,0.9022,16.8121,,,15.1672
2650,PARIS REGIONAL MEDICAL CENTER (450196),2019,Acute Care,Proprietary,250.0,33.66039,-95.547478,TX,0.9736,15.9531,191.0,28.0,15.5318,1.0371,14.2319,129.0,20.0,14.7595,0.9977,18.8897,436.0,82.0,18.8466,0.9568,21.1999,497.0,98.0,20.2835,1.0235,4.4733,470.0,22.0,4.5784,1.0057,17.0699,697.0,120.0,17.1674
2651,WADLEY REGIONAL MEDICAL CENTER (450200),2019,Acute Care,Physician,198.0,33.428482,-94.047188,TX,1.0064,15.4338,152.0,24.0,15.5322,1.0301,12.141,,,12.5061,1.0897,18.8413,285.0,65.0,20.5316,1.0117,21.614,367.0,81.0,21.8667,1.1221,4.0486,,,4.5431,0.9794,16.6225,456.0,73.0,16.2803
2652,MEDICAL CITY WEATHERFORD (450203),2019,Acute Care,Proprietary,84.0,32.747472,-97.785369,TX,1.0516,15.0339,151.0,27.0,15.8101,,,,,,0.9815,19.5063,258.0,48.0,19.146,0.8653,21.1185,192.0,26.0,18.2729,1.0336,4.1425,311.0,14.0,4.2815,0.9898,16.8601,495.0,82.0,16.6889
2653,NORTHWEST TEXAS HOSPITAL (450209),2019,Acute Care,Voluntary non-profit - Private,437.0,35.199765,-101.921881,TX,0.8804,13.8315,317.0,31.0,12.177,0.9789,13.1099,90.0,11.0,12.833,1.0094,18.4618,227.0,43.0,18.6351,0.8574,21.1083,302.0,45.0,18.0979,1.1289,5.0746,,,5.7287,0.9042,16.2872,346.0,45.0,14.7262
2654,UT HEALTH EAST TEXAS CARTHAGE HOSPITAL (450210),2019,Acute Care,Voluntary non-profit - Private,43.0,32.167126,-94.346039,TX,,,,,,,,,,,0.9891,19.2114,,,19.0017,0.9932,18.3732,79.0,14.0,18.2492,,,,,,1.0738,14.3279,129.0,24.0,15.3858
2655,CHI ST LUKES HEALTH MEMORIAL LUFKIN (450211),2019,Acute Care,Voluntary non-profit - Private,179.0,31.337324,-94.742481,TX,1.086,16.2066,266.0,52.0,17.6003,1.0697,14.0216,68.0,12.0,14.9989,0.9693,18.9087,291.0,51.0,18.3273,1.0912,21.9321,323.0,83.0,23.9315,1.1611,4.5999,166.0,12.0,5.3411,0.9613,17.1043,507.0,81.0,16.4429
2656,UNIVERSITY HEALTH SYSTEM (450213),2019,Acute Care,Government - Hospital District or Authority,592.0,29.509488,-98.577062,TX,1.0195,14.9811,97.0,16.0,15.2732,0.9648,13.823,,,13.3365,0.9954,20.3343,66.0,13.0,20.2399,0.9596,22.4833,170.0,34.0,21.5757,0.9444,4.4518,,,4.2043,1.0157,18.0004,137.0,26.0,18.2824
2657,BAYLOR SCOTT & WHITE MEDICAL CENTER - LLANO (450219),2019,Acute Care,Voluntary non-profit - Private,25.0,30.743345,-98.677996,TX,,,,,,,,,,,,,,,,0.9199,20.6149,,,18.9633,,,,,,1.0318,14.6665,140.0,23.0,15.1327
2658,CONROE REGIONAL MEDICAL CENTER (450222),2019,Acute Care,Proprietary,297.0,30.284022,-95.468722,TX,1.0704,14.718,278.0,48.0,15.7545,0.96,15.0369,,,14.4351,1.2828,18.3749,589.0,158.0,23.571,1.1373,20.6713,594.0,148.0,23.5104,0.9652,4.5979,,,4.438,1.0705,15.861,506.0,90.0,16.9799
2659,HENDRICK MEDICAL CENTER (450229),2019,Acute Care,Voluntary non-profit - Private,405.0,32.471553,-99.73118,TX,0.844,16.073,622.0,74.0,13.5651,0.8526,13.1916,,,11.2469,0.9191,19.5714,441.0,73.0,17.988,0.8783,21.9299,588.0,105.0,19.2601,1.2286,4.5357,569.0,36.0,5.5723,0.9412,17.736,651.0,105.0,16.6925
2660,BAPTIST ST ANTHONY'S HOSPITAL (450231),2019,Acute Care,Proprietary,415.0,35.195115,-101.91885,TX,0.9491,14.256,526.0,68.0,13.5298,1.0401,12.0995,151.0,20.0,12.5843,0.8283,18.1197,584.0,74.0,15.0088,0.8601,20.3748,881.0,145.0,17.5236,1.0193,5.774,214.0,13.0,5.8855,0.8939,15.8192,1185.0,161.0,14.1413
2661,MEMORIAL HOSPITAL (450235),2019,Acute Care,Government - Hospital District or Authority,34.0,29.515895,-97.428868,TX,,,,,,,,,,,,,,,,0.9981,18.5603,,,18.526,,,,,,0.9823,15.3926,,,15.1203
2662,CHRISTUS MOTHER FRANCES HOSPITAL SULPHUR SPRINGS (450236),2019,Acute Care,Government - Hospital District or Authority,83.0,33.15622,-95.599648,TX,0.9737,16.1077,87.0,12.0,15.6842,,,,,,1.0844,18.7691,152.0,37.0,20.3526,0.9944,19.6517,186.0,36.0,19.5423,1.0578,4.4437,,,4.7003,0.8715,15.309,352.0,39.0,13.3413
2663,CHRISTUS SANTA ROSA MEDICAL CENTER (450237),2019,Acute Care,Voluntary non-profit - Church,478.0,29.512909,-98.591557,TX,0.8544,16.1381,665.0,82.0,13.7889,0.9178,13.288,207.0,23.0,12.1963,0.9214,18.809,537.0,87.0,17.331,0.8929,21.5758,816.0,150.0,19.2651,1.0249,4.1395,483.0,21.0,4.2424,0.8882,16.1338,949.0,129.0,14.3297
2664,FAITH COMMUNITY HOSPITAL (450241),2019,Acute Care,Government - Hospital District or Authority,16.0,33.230386,-98.166732,TX,,,,,,,,,,,,,,,,,,,,,,,,,,1.0114,15.3033,,,15.4778
2665,WISE REGIONAL HEALTH SYSTEM (450271),2019,Acute Care,Government - Hospital District or Authority,127.0,33.220263,-97.593107,TX,1.014,15.3484,168.0,27.0,15.5632,1.0383,12.3401,,,12.8127,1.0269,19.9469,239.0,51.0,20.4839,0.9544,21.466,161.0,30.0,20.4869,1.0122,4.8504,,,4.9096,0.9586,17.3984,375.0,60.0,16.6788
2666,CENTRAL TEXAS MEDICAL CENTER (450272),2019,Acute Care,Voluntary non-profit - Private,161.0,29.852359,-97.947738,TX,0.9937,14.562,,,14.4698,,,,,,0.9406,18.2028,108.0,14.0,17.121,1.0502,19.3101,261.0,56.0,20.2791,1.028,3.8856,,,3.9944,0.9727,15.3184,172.0,24.0,14.9007
2667,HARRIS HEALTH SYSTEM (450289),2019,Acute Care,Government - Hospital District or Authority,699.0,29.685422,-95.387094,TX,0.9733,16.6521,,,16.2081,,,,,,0.9836,23.6067,66.0,14.0,23.2198,1.022,22.668,119.0,29.0,23.1671,,,,,,1.0157,17.84,61.0,12.0,18.1197
2668,TEXAS HEALTH PRESBYTERIAN HOSPITAL KAUFMAN (450292),2019,Acute Care,Voluntary non-profit - Private,61.0,32.591127,-96.317363,TX,,,,,,,,,,,1.0308,17.783,146.0,29.0,18.3303,1.0126,19.5571,198.0,40.0,19.8042,1.0075,4.0737,,,4.1044,1.0255,15.4582,243.0,40.0,15.8518
2669,COLLEGE STATION MEDICAL CENTER (450299),2019,Acute Care,Proprietary,141.0,30.582626,-96.291014,TX,0.9955,14.3227,,,14.2588,,,,,,0.9805,19.215,114.0,20.0,18.8401,1.0102,21.889,196.0,44.0,22.1133,1.0987,4.1748,219.0,12.0,4.5868,0.922,16.0532,154.0,18.0,14.8012
2670,STAMFORD MEMORIAL HOSPITAL (450306),2019,Acute Care,Government - Hospital District or Authority,21.0,,,TX,,,,,,,,,,,0.9954,16.761,,,16.6831,,,,,,,,,,,,,,,
2671,TEXOMA MEDICAL CENTER (450324),2019,Acute Care,Proprietary,331.0,33.711133,-96.586956,TX,0.9965,15.9585,429.0,68.0,15.9021,1.0466,13.7791,165.0,25.0,14.4212,1.0357,20.0011,798.0,168.0,20.7151,1.1512,22.0808,817.0,217.0,25.4185,1.1151,4.9106,232.0,15.0,5.4758,1.0241,17.489,969.0,175.0,17.9103
2672,OAKBEND MEDICAL CENTER (450330),2019,Acute Care,Government - Hospital District or Authority,205.0,29.577713,-95.771297,TX,0.9953,16.7043,80.0,13.0,16.6257,,,,,,1.0385,18.3533,85.0,19.0,19.0602,0.9754,21.7082,272.0,56.0,21.1744,,,,,,1.0028,17.4516,279.0,49.0,17.5011
2673,SAN ANGELO COMMUNITY MEDICAL CENTER (450340),2019,Acute Care,Proprietary,131.0,31.420076,-100.470132,TX,0.995,15.0449,129.0,19.0,14.9696,0.9577,11.9924,,,11.4846,0.9994,18.7445,123.0,23.0,18.7338,0.932,21.0278,232.0,41.0,19.5976,1.0825,4.0856,257.0,13.0,4.4227,1.1279,16.4339,236.0,51.0,18.5363
2674,BAPTIST BEAUMONT HOSPITAL (450346),2019,Acute Care,Voluntary non-profit - Private,392.0,30.068473,-94.120255,TX,1.0487,15.0298,235.0,40.0,15.7624,1.1313,12.5519,76.0,14.0,14.2004,1.0145,18.3633,633.0,119.0,18.6302,1.0507,20.822,470.0,106.0,21.878,1.0346,4.7036,232.0,12.0,4.8662,0.9461,15.6921,554.0,79.0,14.8463
2675,HUNTSVILLE MEMORIAL HOSPITAL (450347),2019,Acute Care,Voluntary non-profit - Private,96.0,30.69849,-95.55799,TX,1.016,12.9564,,,13.1643,,,,,,1.0225,16.854,211.0,38.0,17.2339,1.0262,19.4793,222.0,46.0,19.9897,0.8852,4.2061,,,3.7231,1.0848,15.151,293.0,53.0,16.4365
2676,FALLS COMMUNITY HOSPITAL AND CLINIC (450348),2019,Acute Care,Voluntary non-profit - Private,39.0,31.30747,-96.893901,TX,,,,,,,,,,,1.0172,15.2478,,,15.5104,0.9694,18.7997,,,18.2248,,,,,,0.9024,14.0363,141.0,12.0,12.6669
