,Hospital,file_year,Hospital Type,Hospital Ownership,Beds,Lat,Lon,State,READM-30-AMI (Excess Readmission Ratio),READM-30-AMI (Expected Readmission Rate),READM-30-AMI (Number of Discharges),READM-30-AMI (Number of Readmissions),READM-30-AMI (Predicted Readmission Rate),READM-30-CABG (Excess Readmission Ratio),READM-30-CABG (Expected Readmission Rate),READM-30-CABG (Number of Discharges),READM-30-CABG (Number of Readmissions),READM-30-CABG (Predicted Readmission Rate),READM-30-COPD (Excess Readmission Ratio),READM-30-COPD (Expected Readmission Rate),READM-30-COPD (Number of Discharges),READM-30-COPD (Number of Readmissions),READM-30-COPD (Predicted Readmission Rate),READM-30-HF (Excess Readmission Ratio),READM-30-HF (Expected Readmission Rate),READM-30-HF (Number of Discharges),READM-30-HF (Number of Readmissions),READM-30-HF (Predicted Readmission Rate),READM-30-HIP-KNEE (Excess Readmission Ratio),READM-30-HIP-KNEE (Expected Readmission Rate),READM-30-HIP-KNEE (Number of Discharges),READM-30-HIP-KNEE (Number of Readmissions),READM-30-HIP-KNEE (Predicted Readmission Rate),READM-30-PN (Excess Readmission Ratio),READM-30-PN (Expected Readmission Rate),READM-30-PN (Number of Discharges),READM-30-PN (Number of Readmissions),READM-30-PN (Predicted Readmission Rate)
2448,AVERA MCKENNAN HOSPITAL & UNIVERSITY HEALTH CENTER (430016),2020,Acute Care,Voluntary non-profit - Private,600.0,43.534607,-96.711304,SD,0.9615,16.1865,92.0,12.0,15.5627,,,,,,0.887,19.4413,412.0,62.0,17.244,0.885,21.9116,564.0,102.0,19.3911,0.8584,4.7586,879.0,33.0,4.0847,0.8596,16.1077,699.0,87.0,13.8465
2449,SANFORD USD MEDICAL CENTER (430027),2020,Acute Care,Voluntary non-profit - Other,479.0,43.536678,-96.743388,SD,0.868,13.7002,479.0,49.0,11.8915,0.7394,11.3621,,,8.4014,0.8665,20.4999,405.0,61.0,17.763,0.928,21.3708,653.0,125.0,19.833,0.8547,4.5641,871.0,31.0,3.9008,0.9062,16.7141,637.0,90.0,15.1466
2450,REGIONAL HEALTH SPEARFISH HOSPITAL (430048),2020,Acute Care,Voluntary non-profit - Private,29.0,44.497887,-103.861136,SD,,,,,,,,,,,0.9445,15.2871,,,14.4393,0.9816,16.5407,,,16.2365,1.0533,3.7233,332.0,14.0,3.9218,0.9178,14.206,,,13.0377
2451,REGIONAL HEALTH RAPID CITY HOSPITAL (430077),2020,Acute Care,Voluntary non-profit - Private,406.0,44.05861,-103.224964,SD,0.9069,13.5171,437.0,48.0,12.2592,0.8605,11.5457,,,9.9356,0.8856,17.6495,473.0,65.0,15.6306,0.9444,20.5361,657.0,124.0,19.3953,1.1064,5.3695,152.0,11.0,5.9409,0.9181,15.463,856.0,116.0,14.1971
2452,PHS INDIAN HOSPITAL AT ROSEBUD (430084),2020,Acute Care,Government - Federal,35.0,43.255335,-100.842121,SD,,,,,,,,,,,,,,,,,,,,,,,,,,1.0122,16.5433,,,16.7447
2453,DUNES SURGICAL HOSPITAL (430089),2020,Acute Care,Proprietary,39.0,42.504753,-96.496816,SD,,,,,,,,,,,,,,,,,,,,,0.851,4.0609,898.0,28.0,3.4556,,,,,
2454,SIOUX FALLS SPECIALTY HOSPITAL LLP (430090),2020,Acute Care,Proprietary,32.0,43.534829,-96.714388,SD,,,,,,,,,,,,,,,,,,,,,0.879,3.5601,1291.0,38.0,3.1292,,,,,
2455,BLACK HILLS SURGICAL HOSPITAL LLP (430091),2020,Acute Care,Physician,26.0,44.046035,-103.222912,SD,,,,,,,,,,,,,,,,,,,,,0.8049,3.4996,995.0,24.0,2.817,,,,,
2456,AVERA HEART HOSPITAL OF SOUTH DAKOTA (430095),2020,Acute Care,Proprietary,53.0,43.489922,-96.780906,SD,0.7606,12.8765,501.0,34.0,9.7943,0.851,11.6567,251.0,21.0,9.9204,,,,,,0.9137,19.9241,216.0,34.0,18.2052,,,,,,,,,,
2457,SANFORD ABERDEEN MEDICAL CENTER (430097),2020,Acute Care,Voluntary non-profit - Private,48.0,45.46214,-98.447237,SD,1.0066,17.5809,,,17.697,,,,,,0.9526,20.9863,134.0,23.0,19.9914,0.9529,21.8737,110.0,20.0,20.8438,1.1977,4.7592,,,5.7002,0.9046,16.5676,144.0,15.0,14.9869
2458,UNICOI COUNTY  HOSPITAL (440001),2020,Acute Care,Voluntary non-profit - Private,62.0,36.121365,-82.445621,TN,,,0.0,,,,,,,,1.0375,21.014,60.0,16.0,21.8027,,,,,,,,,,,1.0202,15.0927,76.0,13.0,15.398
2459,JACKSON-MADISON COUNTY GENERAL HOSPITAL (440002),2020,Acute Care,Government - Hospital District or Authority,662.0,35.63954,-88.831973,TN,0.91,14.9542,1289.0,170.0,13.6084,1.1665,11.7249,345.0,51.0,13.6777,1.0184,20.5695,1115.0,235.0,20.9485,1.0882,21.9951,2046.0,495.0,23.9358,1.0789,4.3247,805.0,39.0,4.6658,1.0749,17.3628,1667.0,316.0,18.6635
2460,SUMNER REGIONAL MEDICAL CENTER (440003),2020,Acute Care,Proprietary,158.0,36.391117,-86.434341,TN,1.1028,14.1578,111.0,23.0,15.6129,,,,,,1.1734,19.9743,334.0,91.0,23.4384,1.1811,22.8035,339.0,102.0,26.9342,1.1749,3.9275,237.0,14.0,4.6145,1.145,17.5642,456.0,101.0,20.1116
2461,TRISTAR SKYLINE MEDICAL CENTER (440006),2020,Acute Care,Voluntary non-profit - Private,355.0,36.245301,-86.756463,TN,1.0343,14.5953,73.0,13.0,15.0954,,,,,,1.1081,20.3012,333.0,83.0,22.495,1.1179,21.1151,352.0,90.0,23.6052,1.1365,4.1589,181.0,11.0,4.7266,1.1727,16.8705,572.0,124.0,19.7836
2462,UNITY MEDICAL CENTER (440007),2020,Acute Care,Physician,57.0,35.497932,-86.078141,TN,,,,,,,,,,,1.0048,19.2545,117.0,23.0,19.3467,0.9792,19.913,68.0,12.0,19.4981,,,,,,1.0121,14.7912,242.0,37.0,14.9696
2463,HENDERSON COUNTY COMMUNITY HOSPITAL (440008),2020,Acute Care,Proprietary,36.0,35.654195,-88.398838,TN,,,,,,,,,,,0.9607,18.6126,,,17.8817,0.9838,20.2962,,,19.9676,,,,,,0.9759,14.2986,90.0,11.0,13.9537
2464,CUMBERLAND MEDICAL CENTER (440009),2020,Acute Care,Voluntary non-profit - Private,99.0,35.942713,-85.023007,TN,1.0037,17.7098,,,17.7745,,,,,,1.0548,19.9415,408.0,90.0,21.035,1.0559,21.2274,391.0,91.0,22.414,1.1115,4.2793,210.0,12.0,4.7566,0.954,17.3523,466.0,74.0,16.5535
2465,WAYNE MEDICAL CENTER (440010),2020,Acute Care,Voluntary non-profit - Other,30.0,35.325355,-87.757533,TN,,,,,,,,,,,0.9894,19.8254,,,19.6148,1.0065,19.8965,,,20.0261,,,,,,1.009,16.3215,130.0,22.0,16.4689
2466,BLOUNT MEMORIAL HOSPITAL (440011),2020,Acute Care,Government - Local,294.0,35.754975,-83.958602,TN,1.0035,15.4562,205.0,32.0,15.5104,,,,,,0.9094,18.7951,340.0,51.0,17.0921,0.9672,21.3299,480.0,97.0,20.6306,1.0761,4.3235,271.0,14.0,4.6526,0.9839,16.6174,924.0,150.0,16.3497
2467,BRISTOL REGIONAL MEDICAL CENTER (440012),2020,Acute Care,Government - Hospital District or Authority,293.0,,,TN,1.1108,15.0022,383.0,70.0,16.6649,0.9812,13.4294,163.0,21.0,13.1768,0.9784,20.1888,449.0,87.0,19.7523,1.0443,21.6186,595.0,137.0,22.5767,0.8908,3.9816,484.0,15.0,3.5469,1.1516,17.0104,819.0,170.0,19.5893
2468,UNIVERSITY OF TN MEDICAL CENTER (THE) (440015),2020,Acute Care,Voluntary non-profit - Private,608.0,35.93826,-83.946678,TN,0.9413,13.4348,288.0,33.0,12.6468,0.8856,11.8769,,,10.5185,0.9742,20.3972,453.0,88.0,19.8712,1.0057,23.4702,706.0,167.0,23.6039,1.0015,4.0358,989.0,40.0,4.0417,1.0395,18.1877,1192.0,228.0,18.9066
2469,BAPTIST MEMORIAL HOSPITAL - CARROLL COUNTY (440016),2020,Acute Care,Voluntary non-profit - Private,60.0,36.023041,-88.413492,TN,,,,,,,,,,,0.9974,18.8139,,,18.7656,0.9617,20.1704,79.0,13.0,19.3985,,,,,,1.0527,13.1275,85.0,15.0,13.8199
2470,HOLSTON VALLEY MEDICAL CENTER (440017),2020,Acute Care,Voluntary non-profit - Private,342.0,36.553005,-82.55426,TN,1.0344,14.9074,519.0,82.0,15.4206,0.9732,11.9412,109.0,12.0,11.6208,1.0336,21.2105,467.0,105.0,21.9235,1.1152,22.3151,523.0,137.0,24.8856,1.2932,4.0846,532.0,33.0,5.2824,1.0602,18.5333,687.0,139.0,19.6492
2471,SYCAMORE SHOALS HOSPITAL (440018),2020,Acute Care,Voluntary non-profit - Private,121.0,36.343941,-82.249623,TN,,,,,,,,,,,1.1494,20.2202,232.0,65.0,23.242,1.038,21.6718,92.0,23.0,22.4947,1.0278,3.6626,,,3.7646,1.1211,16.3549,242.0,52.0,18.3363
2472,SOUTHERN TENNESSEE REGIONAL HEALTH SYSTEM PULASKI (440020),2020,Acute Care,Proprietary,95.0,35.19129,-87.004322,TN,,,,,,,,,,,1.0195,20.6309,64.0,15.0,21.034,1.0346,20.5682,75.0,18.0,21.2789,,,,,,0.9638,16.169,240.0,35.0,15.5843
2473,WILLIAMSON MEDICAL CENTER (440029),2020,Acute Care,Government - Hospital District or Authority,190.0,35.916684,-86.817047,TN,0.9541,13.2968,139.0,15.0,12.6863,,,,,,1.0963,16.9051,190.0,42.0,18.5322,0.9664,19.3323,348.0,63.0,18.6824,0.9607,3.8488,940.0,34.0,3.6974,1.0073,14.6856,470.0,70.0,14.7935
2474,MORRISTOWN HAMBLEN HOSPITAL ASSOCIATION (440030),2020,Acute Care,Government - Local,131.0,36.211948,-83.304345,TN,0.9897,15.3377,116.0,17.0,15.1796,,,,,,0.985,19.475,397.0,75.0,19.1828,1.0006,22.2578,148.0,33.0,22.2716,1.2965,3.7141,148.0,12.0,4.8154,0.9616,16.7398,426.0,66.0,16.0974
2475,ROANE MEDICAL CENTER (440031),2020,Acute Care,Government - Hospital District or Authority,50.0,35.888312,-84.554418,TN,,,,,,,,,,,0.9726,21.6373,191.0,38.0,21.044,1.0739,22.0512,129.0,35.0,23.6805,,,,,,0.9729,16.0066,217.0,32.0,15.5726
2476,HAWKINS COUNTY MEMORIAL HOSPITAL (440032),2020,Acute Care,Voluntary non-profit - Private,37.0,36.399736,-83.012943,TN,,,,,,,,,,,0.9797,19.9528,,,19.5476,1.0162,21.2696,51.0,12.0,21.6146,,,,,,0.9867,16.4263,98.0,15.0,16.2079
2477,TENNOVA HEALTHCARE-LAFOLLETT MEDICAL CENTER (440033),2020,Acute Care,Voluntary non-profit - Church,142.0,36.387967,-84.111365,TN,,,,,,,,,,,1.0416,20.7317,189.0,44.0,21.5937,1.138,22.2172,126.0,40.0,25.2837,,,,,,1.1489,17.7721,272.0,65.0,20.4188
2478,METHODIST MEDICAL CENTER OF OAK RIDGE (440034),2020,Acute Care,Voluntary non-profit - Private,208.0,36.023397,-84.2439,TN,1.0231,14.5199,220.0,34.0,14.8546,0.9839,13.1417,,,12.9301,1.0573,19.8366,337.0,75.0,20.9724,1.0254,21.2649,557.0,123.0,21.806,0.977,3.9406,453.0,17.0,3.8498,1.0078,16.5042,538.0,90.0,16.6329
2479,TENNOVA HEALTHCARE-CLARKSVILLE (440035),2020,Acute Care,Government - Hospital District or Authority,261.0,36.580414,-87.268485,TN,1.0219,14.4615,154.0,24.0,14.7775,0.8896,11.8056,,,10.5024,1.0392,18.7012,448.0,90.0,19.4343,0.9746,21.4465,352.0,72.0,20.9007,1.1472,3.695,340.0,17.0,4.239,0.9774,15.7466,562.0,85.0,15.3903
2480,VANDERBILT UNIVERSITY MEDICAL CENTER (440039),2020,Acute Care,Voluntary non-profit - Private,1019.0,36.142832,-86.800174,TN,0.9319,15.9226,560.0,79.0,14.8383,0.8983,12.4297,337.0,35.0,11.1659,1.0324,22.5673,225.0,55.0,23.2989,1.0047,23.3996,875.0,206.0,23.5093,0.9339,4.5419,455.0,18.0,4.2417,0.979,18.1958,648.0,114.0,17.8135
2481,PERRY COMMUNITY HOSPITAL (440040),2020,Acute Care,Proprietary,34.0,35.591854,-87.862909,TN,,,,,,,,,,,1.025,19.7504,45.0,11.0,20.2449,0.9853,22.6032,67.0,14.0,22.2699,,,,,,1.1712,16.4308,143.0,38.0,19.2436
2482,TRISTAR HORIZON MEDICAL CENTER (440046),2020,Acute Care,Proprietary,119.0,36.07212,-87.374808,TN,0.9904,15.813,93.0,14.0,15.6611,,,,,,1.0238,18.6624,289.0,57.0,19.106,1.1163,21.1381,395.0,100.0,23.5964,1.1107,6.5804,,,7.3086,1.0177,15.3191,339.0,54.0,15.5908
2483,BAPTIST MEMORIAL HOSPITAL (440048),2020,Acute Care,Voluntary non-profit - Private,808.0,35.130758,-89.861022,TN,0.9831,15.5662,660.0,100.0,15.3026,1.2092,12.4974,319.0,53.0,15.1123,1.0174,19.283,768.0,152.0,19.6194,1.0632,21.4041,1706.0,392.0,22.7565,1.1115,3.7029,875.0,38.0,4.1156,1.0674,16.1528,1680.0,294.0,17.242
2484,METHODIST HEALTHCARE MEMPHIS HOSPITALS (440049),2020,Acute Care,Voluntary non-profit - Church,1358.0,35.137088,-90.019145,TN,1.0112,15.137,930.0,143.0,15.3063,1.0914,14.0797,226.0,37.0,15.3669,0.9028,19.4693,1034.0,174.0,17.5772,1.0353,21.4141,2169.0,483.0,22.1701,1.0267,3.5473,1634.0,60.0,3.6419,0.9526,16.6359,1541.0,241.0,15.8475
2485,GREENEVILLE COMMUNITY HOSPITAL (440050),2020,Acute Care,Voluntary non-profit - Private,121.0,36.175393,-82.790893,TN,,,,,,,,,,,1.0507,18.3941,53.0,14.0,19.3275,0.9803,21.6376,100.0,20.0,21.2123,1.1287,5.1198,,,5.7785,1.0363,15.9809,167.0,30.0,16.5609
2486,SAINT THOMAS RUTHERFORD HOSPITAL (440053),2020,Acute Care,Voluntary non-profit - Church,298.0,35.85864,-86.424241,TN,1.0089,14.775,332.0,50.0,14.9062,,,,,,1.103,19.5818,710.0,161.0,21.5983,0.9867,20.9708,695.0,143.0,20.6922,0.8375,3.8185,729.0,20.0,3.1979,1.0097,15.704,1106.0,176.0,15.8562
2487,TENNOVA HEALTHCARE-JEFFERSON MEMORIAL HOSPITAL (440056),2020,Acute Care,Proprietary,58.0,36.10686,-83.51964,TN,,,,,,,,,,,1.0322,16.8648,90.0,18.0,17.4086,1.04,19.8925,95.0,22.0,20.6874,,,,,,1.102,15.3708,240.0,47.0,16.9393
2488,CLAIBORNE MEDICAL CENTER (440057),2020,Acute Care,Government - Local,143.0,36.453341,-83.571972,TN,,,,,,,,,,,1.0768,20.3573,88.0,25.0,21.9198,1.0455,22.1191,53.0,15.0,23.1249,,,,,,1.0093,16.6859,127.0,22.0,16.8406
2489,SOUTHERN TENNESSEE REGIONAL HLTH SYSTEM WINCHESTER (440058),2020,Acute Care,Proprietary,198.0,35.176023,-86.091076,TN,0.9624,17.2833,92.0,13.0,16.6326,,,,,,0.9485,19.3548,218.0,36.0,18.358,1.025,21.7812,141.0,33.0,22.3259,0.9445,4.7102,,,4.4486,0.9706,16.2709,424.0,65.0,15.7924
2490,COOKEVILLE REGIONAL MEDICAL CENTER (440059),2020,Acute Care,Government - Local,240.0,36.16996,-85.50935,TN,0.9762,14.8048,577.0,82.0,14.453,1.0035,13.1834,211.0,28.0,13.229,0.9838,20.6379,745.0,150.0,20.3042,0.989,22.416,824.0,182.0,22.1702,0.7047,4.2785,650.0,13.0,3.0152,1.0309,17.7783,1271.0,235.0,18.3278
2491,MILAN GENERAL HOSPITAL (440060),2020,Acute Care,Government - Local,47.0,35.913311,-88.753495,TN,,,0.0,,,,,,,,1.0198,18.7424,55.0,12.0,19.1128,0.9831,20.3779,,,20.0343,,,,,,1.0263,14.2927,166.0,26.0,14.6681
2492,WEST TENNESSEE HEALTHCARE VOLUNTEER HOSPITAL (440061),2020,Acute Care,Proprietary,44.0,36.333569,-88.869022,TN,0.9722,17.7349,,,17.2426,,,,,,0.9872,17.3009,111.0,18.0,17.0799,1.0538,21.9658,94.0,25.0,23.1483,,,,,,0.9739,16.2565,150.0,22.0,15.8314
2493,JOHNSON CITY MEDICAL CENTER (440063),2020,Acute Care,Voluntary non-profit - Private,552.0,36.30826,-82.38649,TN,1.0601,15.5722,597.0,102.0,16.5076,0.8905,12.9868,146.0,14.0,11.5648,0.9334,22.2987,473.0,93.0,20.813,1.0165,22.5739,658.0,152.0,22.9459,1.1827,4.2613,631.0,35.0,5.0397,1.0783,18.3259,662.0,136.0,19.7611
2494,NORTHCREST MEDICAL CENTER (440065),2020,Acute Care,Voluntary non-profit - Other,109.0,36.479518,-86.888898,TN,0.9954,14.3156,,,14.2497,,,,,,1.0301,20.3523,175.0,39.0,20.9654,0.9725,20.6582,93.0,17.0,20.0891,1.0563,4.1227,,,4.355,0.9917,15.9049,200.0,31.0,15.7726
2495,STARR REGIONAL MEDICAL CENTER ATHENS (440068),2020,Acute Care,Proprietary,199.0,35.440789,-84.608823,TN,,,,,,,,,,,0.9811,17.7803,140.0,23.0,17.445,0.9634,19.1653,104.0,17.0,18.4644,,,,,,0.8876,14.8441,346.0,38.0,13.1754
2496,DECATUR COUNTY GENERAL HOSPITAL (440070),2020,Acute Care,Government - Local,40.0,35.635713,-88.12317,TN,,,,,,,,,,,0.9888,20.4197,,,20.1918,0.9698,21.0547,,,20.4193,,,,,,1.0482,17.0477,100.0,21.0,17.8691
2497,WEST TENNESSEE HEALTHCARE DYERSBURG HOSPITAL (440072),2020,Acute Care,Proprietary,100.0,36.047358,-89.38059,TN,1.0225,17.123,118.0,22.0,17.5089,,,,,,1.0567,19.0442,302.0,65.0,20.123,1.1286,21.8422,314.0,85.0,24.6512,,,0.0,,,1.0475,17.2002,399.0,75.0,18.0166
2498,MAURY REGIONAL HOSPITAL (440073),2020,Acute Care,Government - Local,260.0,35.605855,-87.065844,TN,1.0248,13.3159,217.0,31.0,13.6461,,,,,,0.9731,18.441,290.0,50.0,17.9449,0.9683,20.7968,685.0,136.0,20.1372,1.1883,3.6894,747.0,36.0,4.3841,1.1139,16.7497,1162.0,224.0,18.6568
2499,LECONTE MEDICAL CENTER (440081),2020,Acute Care,Voluntary non-profit - Other,106.0,35.853855,-83.536965,TN,,,,,,,,,,,0.9847,19.4884,199.0,37.0,19.1905,1.0087,20.4494,172.0,36.0,20.6267,1.092,4.7176,,,5.1519,1.0369,15.2149,302.0,50.0,15.7762
2500,SAINT THOMAS WEST HOSPITAL (440082),2020,Acute Care,Voluntary non-profit - Church,478.0,,,TN,1.0051,15.7375,1212.0,192.0,15.8172,0.815,12.2312,381.0,33.0,9.9686,0.9456,20.272,466.0,85.0,19.1698,0.8795,22.3771,1188.0,226.0,19.6799,0.9411,4.4379,674.0,27.0,4.1763,1.061,16.8062,847.0,155.0,17.8314
2501,SWEETWATER HOSPITAL ASSOCIATION (440084),2020,Acute Care,Voluntary non-profit - Private,59.0,35.60025,-84.464223,TN,,,,,,,,,,,1.0281,18.1541,171.0,34.0,18.6648,0.9489,20.9728,,,19.9018,,,,,,1.0377,15.0384,241.0,40.0,15.6049
2502,"MEMORIAL HEALTHCARE SYSTEM, INC (440091)",2020,Acute Care,Voluntary non-profit - Church,418.0,35.040037,-85.261129,TN,0.9259,13.9232,802.0,99.0,12.8911,0.7285,11.7582,357.0,23.0,8.5662,0.9612,19.5658,904.0,167.0,18.8064,0.8901,21.3542,1494.0,277.0,19.008,0.9278,4.4465,1586.0,64.0,4.1256,0.8989,16.5586,1451.0,209.0,14.8841
2503,LINCOLN MEDICAL CENTER (440102),2020,Acute Care,Government - Local,56.0,35.149005,-86.557341,TN,,,,,,,,,,,0.9286,19.6827,,,18.2775,0.9732,20.1548,100.0,18.0,19.6153,0.9533,2.8878,,,2.7529,0.9142,14.7989,183.0,19.0,13.5294
2504,ERLANGER MEDICAL CENTER (440104),2020,Acute Care,Government - Hospital District or Authority,617.0,35.047899,-85.290853,TN,0.9075,13.8033,459.0,52.0,12.5262,0.9516,12.9694,164.0,19.0,12.3416,0.8996,18.5487,377.0,55.0,16.6857,0.9484,21.0122,553.0,107.0,19.9287,1.0127,4.0383,630.0,26.0,4.0894,0.9219,15.9229,806.0,113.0,14.6791
2505,HARDIN MEDICAL CENTER (440109),2020,Acute Care,Government - Local,122.0,35.22713,-88.230362,TN,,,,,,,,,,,1.0039,18.3734,96.0,18.0,18.4447,0.9056,19.2706,,,17.4521,,,,,,1.1216,16.1827,261.0,55.0,18.1502
2506,FORT LOUDON MEDICAL CENTER (440110),2020,Acute Care,Voluntary non-profit - Other,35.0,35.827108,-84.271752,TN,,,,,,,,,,,1.0212,18.4571,103.0,21.0,18.8488,1.0071,20.8244,141.0,30.0,20.9722,,,0.0,,,1.1038,15.1295,171.0,35.0,16.6994
2507,METRO NASHVILLE GENERAL HOSPITAL (440111),2020,Acute Care,Government - Hospital District or Authority,115.0,36.166135,-86.806327,TN,,,,,,,,,,,,,,,,1.0271,20.6528,,,21.2131,,,0.0,,,,,,,
2508,TENNOVA HEALTHCARE-NORTH KNOXVILLE MEDICAL CENTER (440120),2020,Acute Care,Proprietary,452.0,36.05333,-83.996592,TN,0.9553,14.6763,518.0,70.0,14.0204,0.9109,12.4081,153.0,15.0,11.3031,1.0514,19.8138,471.0,102.0,20.8314,1.0327,21.3112,659.0,147.0,22.0074,0.9425,3.8795,1097.0,39.0,3.6566,0.9716,16.322,983.0,154.0,15.8591
2509,FORT SANDERS REGIONAL MEDICAL CENTER (440125),2020,Acute Care,Voluntary non-profit - Private,360.0,35.95681,-83.937134,TN,0.8957,13.89,259.0,26.0,12.4417,1.1278,10.7445,75.0,12.0,12.1179,1.0104,21.2832,345.0,75.0,21.5043,0.9413,22.2627,366.0,73.0,20.9569,0.8541,3.9397,,,3.3648,1.0398,16.5996,460.0,82.0,17.2606
2510,BAPTIST MEMORIAL HOSPITAL UNION CITY (440130),2020,Acute Care,Voluntary non-profit - Private,67.0,36.414423,-89.039037,TN,,,,,,,,,,,1.0661,18.0176,157.0,35.0,19.209,1.1209,22.7527,203.0,59.0,25.5043,1.0808,4.8533,,,5.2456,0.9161,14.6618,198.0,21.0,13.4324
2511,BAPTIST MEMORIAL HOSPITAL TIPTON (440131),2020,Acute Care,Voluntary non-profit - Church,65.0,35.535248,-89.676169,TN,,,,,,,,,,,0.9572,16.6078,,,15.8973,0.9406,19.7366,,,18.564,,,,,,1.0057,13.5121,93.0,13.0,13.5897
2512,HENRY COUNTY MEDICAL CENTER (440132),2020,Acute Care,Government - Hospital District or Authority,112.0,36.296802,-88.311271,TN,,,,,,,,,,,0.968,17.6562,219.0,35.0,17.0905,1.0598,20.0371,186.0,43.0,21.2357,1.1002,4.0877,360.0,18.0,4.4971,0.9092,15.0966,314.0,37.0,13.7256
2513,SAINT THOMAS MIDTOWN HOSPITAL (440133),2020,Acute Care,Voluntary non-profit - Private,428.0,36.1534,-86.800835,TN,0.9424,15.4327,216.0,28.0,14.5438,0.8887,12.8136,,,11.3872,0.9671,19.0377,318.0,56.0,18.4114,0.9143,21.5501,672.0,127.0,19.704,0.9502,3.8084,1270.0,45.0,3.6187,1.0028,15.7998,447.0,71.0,15.8433
2514,TENNOVA HEALTHCARE-SHELBYVILLE (440137),2020,Acute Care,Proprietary,52.0,35.563218,-86.446372,TN,,,,,,,,,,,0.9386,18.8976,,,17.7369,1.1043,22.1032,73.0,24.0,24.4082,,,,,,0.9758,15.7684,173.0,25.0,15.3866
2515,TENNOVA HEALTHCARE-HARTON (440144),2020,Acute Care,Voluntary non-profit - Other,101.0,35.382921,-86.230533,TN,1.0631,14.0688,117.0,21.0,14.957,,,,,,1.0428,20.4342,238.0,54.0,21.3078,1.0694,20.4341,201.0,48.0,21.8527,0.9689,4.3741,,,4.2382,0.9575,16.4751,259.0,38.0,15.7753
2516,SAINT THOMAS DEKALB HOSPITAL (440148),2020,Acute Care,Voluntary non-profit - Church,44.0,35.959403,-85.829841,TN,,,,,,,,,,,1.0324,20.4681,45.0,12.0,21.1322,0.992,20.6353,61.0,12.0,20.4698,,,,,,0.9439,15.3172,109.0,12.0,14.4587
2517,TRISTAR SUMMIT MEDICAL CENTER (440150),2020,Acute Care,Proprietary,195.0,36.177999,-86.606015,TN,1.0249,13.8438,131.0,20.0,14.1887,,,,,,1.0513,19.9448,358.0,79.0,20.9684,1.0715,20.2903,390.0,89.0,21.7419,1.2882,3.9556,259.0,18.0,5.0955,1.1182,15.7801,621.0,117.0,17.6447
2518,SAINT THOMAS RIVER PARK HOSPITAL (440151),2020,Acute Care,Proprietary,107.0,35.698694,-85.742339,TN,,,,,,,,,,,0.9815,21.0708,128.0,25.0,20.682,1.0296,20.158,165.0,36.0,20.7541,1.1554,3.4844,,,4.026,0.9821,16.0715,337.0,52.0,15.7833
2519,REGIONAL ONE HEALTH (440152),2020,Acute Care,Government - Hospital District or Authority,324.0,35.142634,-90.031297,TN,,,,,,,,,,,,,,,,1.0272,20.4685,,,21.0243,1.2285,3.8213,152.0,11.0,4.6945,,,,,
2520,TENNOVA HEALTHCARE-NEWPORT MEDICAL CENTER (440153),2020,Acute Care,Voluntary non-profit - Church,89.0,35.965067,-83.181619,TN,0.9728,18.7556,,,18.245,,,,,,1.0537,20.2997,121.0,30.0,21.3906,0.9478,21.6042,,,20.4771,,,,,,1.0263,16.449,132.0,24.0,16.8811
2521,PARKRIDGE MEDICAL CENTER (440156),2020,Acute Care,Proprietary,458.0,35.033739,-85.26886,TN,1.0759,15.4079,330.0,59.0,16.5771,1.0937,13.8929,143.0,24.0,15.194,0.9154,19.2805,497.0,81.0,17.6497,0.9162,21.3494,482.0,89.0,19.5593,1.0704,4.0752,452.0,21.0,4.3621,1.1193,16.0976,441.0,87.0,18.0179
2522,DELTA MEDICAL CENTER (440159),2020,Acute Care,Proprietary,228.0,35.067788,-89.932213,TN,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523,TRISTAR CENTENNIAL MEDICAL CENTER (440161),2020,Acute Care,Proprietary,667.0,36.152907,-86.807646,TN,1.1864,15.0216,611.0,119.0,17.8215,1.121,13.7027,391.0,63.0,15.3605,1.063,20.282,321.0,74.0,21.5593,0.9845,21.9697,698.0,150.0,21.6282,0.9481,3.9174,1831.0,67.0,3.7141,1.0564,16.1663,535.0,95.0,17.078
2524,PARKWEST MEDICAL CENTER (440173),2020,Acute Care,Voluntary non-profit - Private,410.0,35.917806,-84.10115,TN,1.0505,14.6595,423.0,68.0,15.3991,0.9172,11.666,244.0,24.0,10.6997,0.9924,20.1066,454.0,90.0,19.954,1.0331,21.0132,691.0,152.0,21.7091,0.9511,3.7512,1568.0,55.0,3.5677,1.0469,15.8682,656.0,112.0,16.6128
2525,SOUTHERN TENNESSEE REGIONAL HEALTH SYSTEM LAWRENCE (440175),2020,Acute Care,Proprietary,96.0,,,TN,,,,,,,,,,,1.0089,18.7276,97.0,19.0,18.894,1.0736,20.448,158.0,39.0,21.9528,,,,,,0.8948,15.7493,278.0,32.0,14.0928
2526,INDIAN PATH COMMUNITY HOSPITAL (440176),2020,Acute Care,Voluntary non-profit - Private,151.0,36.550686,-82.517916,TN,0.9957,20.1673,81.0,16.0,20.081,,,,,,0.9558,22.7608,113.0,21.0,21.7555,1.0177,22.4322,109.0,26.0,22.8299,1.2018,3.7043,,,4.4517,0.9959,18.2589,249.0,45.0,18.1841
