,Hospital,file_year,Hospital Type,Hospital Ownership,Beds,Lat,Lon,State,READM-30-AMI (Excess Readmission Ratio),READM-30-AMI (Expected Readmission Rate),READM-30-AMI (Number of Discharges),READM-30-AMI (Number of Readmissions),READM-30-AMI (Predicted Readmission Rate),READM-30-CABG (Excess Readmission Ratio),READM-30-CABG (Expected Readmission Rate),READM-30-CABG (Number of Discharges),READM-30-CABG (Number of Readmissions),READM-30-CABG (Predicted Readmission Rate),READM-30-COPD (Excess Readmission Ratio),READM-30-COPD (Expected Readmission Rate),READM-30-COPD (Number of Discharges),READM-30-COPD (Number of Readmissions),READM-30-COPD (Predicted Readmission Rate),READM-30-HF (Excess Readmission Ratio),READM-30-HF (Expected Readmission Rate),READM-30-HF (Number of Discharges),READM-30-HF (Number of Readmissions),READM-30-HF (Predicted Readmission Rate),READM-30-HIP-KNEE (Excess Readmission Ratio),READM-30-HIP-KNEE (Expected Readmission Rate),READM-30-HIP-KNEE (Number of Discharges),READM-30-HIP-KNEE (Number of Readmissions),READM-30-HIP-KNEE (Predicted Readmission Rate),READM-30-PN (Excess Readmission Ratio),READM-30-PN (Expected Readmission Rate),READM-30-PN (Number of Discharges),READM-30-PN (Number of Readmissions),READM-30-PN (Predicted Readmission Rate)
2362,NAZARETH HOSPITAL (390204),2017,Acute Care,Voluntary non-profit - Private,211.0,40.058529,-75.043387,PA,0.9631,20.6116,178.0,33.0,19.8501,,,,,,1.0667,20.104,236.0,55.0,21.4441,1.0938,22.4604,445.0,115.0,24.5681,0.9179,5.6434,,,5.1804,1.0334,18.0504,382.0,73.0,18.6527
2363,SHARON REGIONAL HEALTH SYSTEM (390211),2017,Acute Care,Proprietary,235.0,41.233009,-80.495497,PA,1.111,16.3982,147.0,33.0,18.2187,,,,,,1.0087,18.8844,291.0,56.0,19.0481,1.0194,21.8103,359.0,81.0,22.2328,1.3095,4.9146,197.0,18.0,6.4357,0.9454,16.5691,363.0,54.0,15.6639
2364,EXCELA HEALTH FRICK HOSPITAL (390217),2017,Acute Care,Voluntary non-profit - Other,44.0,40.146369,-79.548217,PA,,,,,,,,,,,0.9928,18.5784,111.0,20.0,18.445,0.9336,21.2106,112.0,18.0,19.8016,,,,,,1.1627,17.8505,154.0,40.0,20.7555
2365,EXCELA HEALTH LATROBE HOSPITAL (390219),2017,Acute Care,Voluntary non-profit - Other,121.0,,,PA,1.0125,19.3391,,,19.5807,,,,,,1.1222,20.5034,113.0,34.0,23.0094,1.091,20.7571,175.0,45.0,22.6458,0.9864,4.4724,,,4.4116,1.191,16.7267,235.0,56.0,19.9213
2366,JENNERSVILLE REGIONAL HOSPITAL (390220),2017,Acute Care,Voluntary non-profit - Other,57.0,39.822744,-75.887918,PA,,,,,,,,,,,0.9932,18.2422,168.0,30.0,18.1188,1.0492,20.2133,189.0,43.0,21.2088,1.0393,5.7983,,,6.0264,1.1371,15.1703,478.0,89.0,17.2498
2367,RIDDLE MEMORIAL HOSPITAL (390222),2017,Acute Care,Voluntary non-profit - Private,224.0,39.914319,-75.429889,PA,1.0358,17.7029,163.0,32.0,18.3366,,,,,,0.9369,21.2405,409.0,77.0,19.9012,0.9702,22.4354,468.0,100.0,21.7678,0.9884,4.8042,784.0,37.0,4.7484,0.9455,18.1563,786.0,132.0,17.167
2368,PENN PRESBYTERIAN MEDICAL CENTER (390223),2017,Acute Care,Voluntary non-profit - Other,340.0,39.957103,-75.199575,PA,0.9883,17.8562,531.0,93.0,17.6465,0.9179,14.3222,198.0,23.0,13.146,0.9683,20.621,111.0,20.0,19.9678,0.8864,22.2265,560.0,103.0,19.7026,1.1758,4.9529,546.0,35.0,5.8237,1.0413,17.7265,178.0,35.0,18.4581
2369,EPHRATA COMMUNITY HOSPITAL (390225),2017,Acute Care,Voluntary non-profit - Other,135.0,40.186866,-76.184268,PA,0.9525,20.4676,,,19.4958,,,,,,0.9534,18.7774,213.0,35.0,17.9027,0.8321,21.5633,301.0,43.0,17.9437,1.0994,4.8956,281.0,17.0,5.382,0.8047,15.0911,442.0,43.0,12.144
2370,PENNSYLVANIA HOSPITAL (390226),2017,Acute Care,Voluntary non-profit - Private,446.0,39.945872,-75.155881,PA,1.0659,16.1163,83.0,18.0,17.1784,1.0661,13.9832,,,14.9079,1.0525,20.5878,173.0,41.0,21.6679,1.0371,21.8164,348.0,81.0,22.6265,1.0559,5.1015,537.0,30.0,5.3869,0.9324,17.5422,224.0,33.0,16.3558
2371,ST CLAIR HOSPITAL (390228),2017,Acute Care,Voluntary non-profit - Private,324.0,40.376775,-80.066966,PA,0.9952,16.6065,159.0,26.0,16.5275,0.9839,14.5273,,,14.2936,1.0639,18.7661,280.0,60.0,19.9651,1.0449,20.2134,546.0,118.0,21.122,1.1039,4.5215,342.0,19.0,4.9912,0.9421,16.109,692.0,102.0,15.1767
2372,ABINGTON MEMORIAL HOSPITAL (390231),2017,Acute Care,Voluntary non-profit - Private,621.0,40.118945,-75.119382,PA,1.0875,16.0926,366.0,69.0,17.5006,0.9663,13.4782,109.0,13.0,13.0236,1.1399,19.0835,557.0,130.0,21.7526,0.9885,20.902,1194.0,246.0,20.6618,1.1891,4.6978,888.0,53.0,5.5861,0.9439,16.3271,1239.0,188.0,15.4118
2373,HANOVER HOSPITAL (390233),2017,Acute Care,Voluntary non-profit - Private,93.0,39.807981,-76.983731,PA,1.0806,18.5694,161.0,37.0,20.066,,,,,,1.0018,19.6327,218.0,43.0,19.6689,1.0366,21.8715,418.0,97.0,22.6722,0.9657,4.5921,331.0,14.0,4.4346,0.9668,16.5935,553.0,87.0,16.0431
2374,GUTHRIE TOWANDA MEMORIAL HOSPITAL (390236),2017,Acute Care,Voluntary non-profit - Private,92.0,41.783796,-76.448602,PA,,,,,,,,,,,1.0054,17.8967,87.0,16.0,17.9927,1.1081,21.1521,41.0,16.0,23.4388,,,,,,1.0894,15.3038,202.0,38.0,16.6727
2375,REGIONAL HOSPITAL OF SCRANTON (390237),2017,Acute Care,Voluntary non-profit - Church,185.0,41.412827,-75.654071,PA,1.0228,15.305,458.0,73.0,15.6543,1.0555,13.2146,94.0,15.0,13.9486,0.9987,18.9205,355.0,67.0,18.8966,1.0352,20.7975,1012.0,220.0,21.53,1.0445,4.88,513.0,27.0,5.097,1.0727,16.7946,768.0,142.0,18.0162
2376,MILTON S HERSHEY MEDICAL CENTER (390256),2017,Acute Care,Voluntary non-profit - Other,539.0,40.265932,-76.674557,PA,0.9907,16.1575,322.0,51.0,16.0069,1.0699,13.8358,146.0,24.0,14.8031,0.9088,19.526,227.0,34.0,17.7453,0.954,21.3401,579.0,115.0,20.3576,1.1392,4.8395,352.0,22.0,5.5133,0.9797,17.1289,638.0,106.0,16.7808
2377,ST MARY MEDICAL CENTER (390258),2017,Acute Care,Voluntary non-profit - Church,330.0,,,PA,0.8919,16.7022,528.0,72.0,14.896,1.1051,13.6259,136.0,24.0,15.0575,1.0581,19.4099,673.0,142.0,20.5371,0.9103,22.3272,796.0,156.0,20.324,1.2332,4.896,577.0,39.0,6.0379,0.9341,16.8829,967.0,149.0,15.7705
2378,LEHIGH VALLEY HOSPITAL - MUHLENBERG (390263),2017,Acute Care,Voluntary non-profit - Other,202.0,,,PA,1.1075,15.8526,262.0,52.0,17.5575,0.9856,13.9589,,,13.7581,0.9847,19.6249,528.0,101.0,19.3238,1.0098,21.001,978.0,208.0,21.207,0.9723,5.5232,,,5.3704,1.1023,17.5416,594.0,120.0,19.3362
2379,JEFFERSON HOSPITAL (390265),2017,Acute Care,Voluntary non-profit - Private,342.0,40.319963,-79.933468,PA,1.021,16.3983,148.0,26.0,16.7422,0.9546,15.8776,,,15.1567,1.0407,19.718,372.0,79.0,20.5198,0.9435,21.5292,431.0,84.0,20.3122,1.2774,5.4781,216.0,20.0,6.9977,0.9277,17.1097,396.0,59.0,15.8725
2380,GROVE CITY MEDICAL CENTER (390266),2017,Acute Care,Voluntary non-profit - Private,94.0,41.170709,-80.083156,PA,,,,,,,,,,,0.9172,18.4182,110.0,13.0,16.8928,0.9792,20.8657,109.0,21.0,20.4317,1.0649,5.1464,,,5.4802,0.8684,16.5934,,,14.4097
2381,FORBES HOSPITAL (390267),2017,Acute Care,Voluntary non-profit - Private,309.0,40.428425,-79.751254,PA,0.958,16.0273,114.0,15.0,15.3539,0.9431,14.9345,,,14.0846,1.0428,20.1048,287.0,63.0,20.9646,0.9798,21.9503,429.0,91.0,21.5069,0.999,5.5807,,,5.5748,1.0453,17.9684,275.0,54.0,18.7821
2382,MOUNT NITTANY MEDICAL CENTER (390268),2017,Acute Care,Voluntary non-profit - Private,258.0,40.820475,-77.848101,PA,1.0784,17.0129,139.0,30.0,18.3463,,,,,,0.9264,19.7634,246.0,40.0,18.3084,0.9245,21.8715,365.0,69.0,20.2206,1.1635,4.5719,809.0,46.0,5.3192,1.1675,17.9235,534.0,120.0,20.925
2383,GEISINGER WYOMING VALLEY MEDICAL CENTER (390270),2017,Acute Care,Voluntary non-profit - Private,282.0,41.256997,-75.811717,PA,0.9922,16.2744,201.0,32.0,16.1474,0.9753,14.923,,,14.5551,0.9478,20.9501,406.0,77.0,19.8567,0.9228,22.0291,703.0,138.0,20.3293,1.0196,5.5244,508.0,29.0,5.6329,0.8752,18.0371,696.0,103.0,15.7858
2384,HAHNEMANN UNIVERSITY HOSPITAL (390290),2017,Acute Care,Proprietary,431.0,39.957334,-75.162597,PA,1.0173,18.1361,119.0,23.0,18.4498,1.0469,14.7879,,,15.4811,1.043,22.2485,108.0,28.0,23.205,1.1148,23.3768,284.0,81.0,26.061,1.0193,5.5809,,,5.6884,1.1819,18.3659,193.0,51.0,21.7071
2385,ROXBOROUGH MEMORIAL HOSPITAL (390304),2017,Acute Care,Proprietary,138.0,40.028518,-75.21028,PA,0.9581,20.9901,,,20.1111,,,,,,1.0577,20.8651,123.0,31.0,22.0694,1.0048,24.4494,129.0,32.0,24.567,,,,,,1.1364,18.8589,201.0,50.0,21.4304
2386,EDGEWOOD SURGICAL HOSPITAL (390307),2017,Acute Care,Physician,10.0,41.330051,-80.417855,PA,,,,,,,,,,,,,,,,,,,,,1.067,4.2169,,,4.4994,,,,,
2387,COORDINATED HEALTH ORTHOPEDIC HOSPITAL (390314),2017,Acute Care,Physician,20.0,40.673762,-75.365401,PA,,,,,,,,,,,,,,,,,,,,,0.9318,4.8805,734.0,32.0,4.5474,,,,,
2388,SURGICAL INSTITUTE OF READING (390316),2017,Acute Care,Proprietary,15.0,40.357951,-75.987577,PA,,,,,,,,,,,,,,,,,,,,,0.9097,4.1301,368.0,12.0,3.757,,,,,
2389,SURGICAL SPECIALTY CENTER AT COORDINATED HEALTH (390321),2017,Acute Care,Physician,24.0,40.61219,-75.53275,PA,,,,,,,,,,,,,,,,,,,,,0.9118,4.3518,322.0,11.0,3.968,,,,,
2390,ROTHMAN ORTHOPAEDIC SPECIALTY HOSPITAL LLC (390322),2017,Acute Care,Proprietary,24.0,40.11435,-74.962093,PA,,,,,,,,,,,,,,,,,,,,,0.8622,3.4715,729.0,19.0,2.993,,,,,
2391,ADVANCED SURGICAL HOSPITAL (390323),2017,Acute Care,Proprietary,14.0,40.156723,-80.280536,PA,,,,,,,,,,,,,,,,,,,,,1.0053,4.81,,,4.8353,,,,,
2392,PHYSICIAN'S CARE SURGICAL HOSPITAL (390324),2017,Acute Care,Physician,12.0,40.216786,-75.553707,PA,,,,,,,,,,,,,,,,,,,,,1.1559,3.228,328.0,15.0,3.7312,,,,,
2393,OSS ORTHOPAEDIC HOSPITAL (390325),2017,Acute Care,Proprietary,30.0,39.91669,-76.696813,PA,,,,,,,,,,,,,,,,,,,,,0.916,4.4156,759.0,29.0,4.0446,,,,,
2394,ST LUKE'S HOSPITAL - ANDERSON CAMPUS (390326),2017,Acute Care,Voluntary non-profit - Private,107.0,40.650061,-75.288531,PA,0.9629,14.2897,,,13.759,,,,,,0.9342,19.8847,202.0,33.0,18.5765,0.9514,21.6505,442.0,88.0,20.5982,,,,,,1.0083,16.6544,450.0,76.0,16.7934
2395,WELLSPAN SURGERY AND REHABILITATION HOSPITAL (390327),2017,Acute Care,Voluntary non-profit - Private,73.0,39.923277,-76.716898,PA,,,,,,,,,,,,,,,,,,,,,1.2225,4.1106,261.0,17.0,5.0252,,,,,
2396,UPMC EAST (390328),2017,Acute Care,Voluntary non-profit - Private,156.0,40.437014,-79.758458,PA,0.9496,19.596,76.0,11.0,18.6088,,,,,,1.0226,20.4316,122.0,27.0,20.8926,1.0847,22.523,155.0,43.0,24.4296,0.9141,4.1687,,,3.8104,1.0828,17.7341,228.0,48.0,19.2018
2397,EINSTEIN MEDICAL CENTER MONTGOMERY (390329),2017,Acute Care,Voluntary non-profit - Private,167.0,40.150854,-75.343235,PA,1.0507,16.1619,189.0,35.0,16.9811,0.944,14.0437,,,13.2569,1.0358,17.1069,196.0,37.0,17.7199,1.056,20.2226,420.0,93.0,21.3545,0.9257,5.0954,,,4.7167,0.9542,16.0895,250.0,36.0,15.3519
2398,MEMORIAL HOSPITAL OF RHODE ISLAND (410001),2017,Acute Care,Voluntary non-profit - Private,135.0,,,RI,0.9771,17.0949,,,16.7039,,,,,,1.0713,18.995,184.0,42.0,20.3485,0.9381,22.3242,248.0,48.0,20.9414,1.0298,4.5379,,,4.6732,0.9822,16.7951,242.0,39.0,16.4967
2399,ROGER WILLIAMS MEDICAL CENTER (410004),2017,Acute Care,Voluntary non-profit - Private,163.0,41.834015,-71.43458,RI,1.0176,20.454,139.0,30.0,20.8135,,,,,,1.0476,19.8764,153.0,35.0,20.8222,0.9822,22.2624,156.0,33.0,21.8652,1.0679,4.8383,188.0,11.0,5.1667,1.0036,16.1512,258.0,42.0,16.2088
2400,OUR LADY OF FATIMA HOSPITAL (410005),2017,Acute Care,Voluntary non-profit - Private,286.0,41.855796,-71.458498,RI,1.0713,21.1462,78.0,22.0,22.6531,,,,,,1.1008,19.9567,157.0,41.0,21.9691,1.0681,22.874,298.0,77.0,24.4316,1.1259,4.4642,,,5.0263,1.1067,16.8621,202.0,43.0,18.6606
2401,NEWPORT HOSPITAL (410006),2017,Acute Care,Voluntary non-profit - Private,123.0,41.497809,-71.306193,RI,0.9736,19.7668,,,19.2454,,,,,,1.0429,19.9563,193.0,43.0,20.8118,0.9148,22.0409,270.0,49.0,20.1625,1.0006,5.1764,,,5.1795,0.8723,16.4387,362.0,45.0,14.3398
2402,RHODE ISLAND HOSPITAL (410007),2017,Acute Care,Voluntary non-profit - Private,701.0,41.811956,-71.407049,RI,1.0758,15.6504,521.0,92.0,16.8368,1.055,15.1744,194.0,33.0,16.0095,1.0155,20.2385,501.0,104.0,20.5519,1.0931,22.3163,1051.0,262.0,24.3938,0.9224,4.5285,301.0,11.0,4.177,1.0044,16.8755,742.0,126.0,16.9503
2403,SOUTH COUNTY HOSPITAL INC (410008),2017,Acute Care,Voluntary non-profit - Private,86.0,41.431883,-71.495882,RI,0.9812,20.2906,,,19.9086,,,,,,0.9218,17.904,171.0,23.0,16.5031,0.9562,21.0796,202.0,38.0,20.1553,0.9432,4.5407,914.0,38.0,4.2828,0.9408,16.239,269.0,38.0,15.2777
2404,KENT COUNTY MEMORIAL HOSPITAL (410009),2017,Acute Care,Proprietary,334.0,41.704478,-71.477902,RI,0.977,20.5845,211.0,41.0,20.1108,,,,,,0.9801,19.4434,537.0,101.0,19.0568,1.1019,22.3485,568.0,146.0,24.6254,0.8619,5.1418,,,4.432,0.9321,17.3185,741.0,116.0,16.1434
2405,"LANDMARK MEDICAL CENTER,  INC (410011)",2017,Acute Care,Voluntary non-profit - Private,141.0,42.00532,-71.49621,RI,1.115,20.4584,158.0,43.0,22.8111,,,,,,1.119,18.622,372.0,85.0,20.8383,1.1501,22.5623,324.0,93.0,25.9483,,,,,,1.01,18.0756,271.0,50.0,18.2572
2406,MIRIAM HOSPITAL (410012),2017,Acute Care,Voluntary non-profit - Private,247.0,41.851653,-71.397562,RI,0.9253,16.3583,413.0,58.0,15.1362,,,,,,1.1036,19.3476,428.0,98.0,21.3517,1.0554,21.1707,831.0,189.0,22.3436,1.0338,4.4454,791.0,37.0,4.5956,0.9572,15.9416,742.0,111.0,15.2587
2407,WESTERLY HOSPITAL (410013),2017,Acute Care,Voluntary non-profit - Private,82.0,41.362798,-71.825814,RI,1.0165,19.6819,55.0,12.0,20.0072,,,,,,0.9629,18.5757,243.0,41.0,17.8862,0.9487,21.6724,288.0,56.0,20.5607,1.0847,5.0661,,,5.4951,1.046,16.0627,278.0,49.0,16.8013
2408,PIEDMONT MEDICAL CENTER (420002),2017,Acute Care,Proprietary,289.0,34.955198,-81.05125,SC,0.9786,14.966,384.0,55.0,14.6457,0.9529,14.0384,,,13.3773,0.9996,19.3927,614.0,119.0,19.3852,1.0738,21.9731,549.0,134.0,23.5953,1.113,4.4099,263.0,15.0,4.9083,1.072,16.5593,836.0,152.0,17.7511
2409,MUSC MEDICAL CENTER (420004),2017,Acute Care,Government - State,783.0,32.7854,-79.946559,SC,1.1318,16.4742,341.0,71.0,18.6451,1.0609,14.0031,161.0,26.0,14.8565,1.0254,20.3316,155.0,34.0,20.8473,1.0473,23.0801,534.0,132.0,24.1711,1.0268,4.6849,301.0,15.0,4.8105,0.9685,18.6028,409.0,72.0,18.0167
2410,MCLEOD MEDICAL CENTER - DILLON (420005),2017,Acute Care,Voluntary non-profit - Private,66.0,34.421266,-79.366107,SC,1.0157,17.8328,,,18.1129,,,,,,0.9941,18.1897,157.0,28.0,18.0816,0.9411,20.3847,92.0,14.0,19.1845,,,,,,1.0109,14.763,184.0,28.0,14.9239
2411,SPARTANBURG MEDICAL CENTER (420007),2017,Acute Care,Government - Hospital District or Authority,557.0,34.967852,-81.939927,SC,0.9762,15.048,588.0,85.0,14.6903,0.9196,13.832,243.0,28.0,12.7202,0.9339,20.6175,995.0,187.0,19.2542,0.9198,21.7097,967.0,188.0,19.9695,0.904,5.0262,660.0,28.0,4.5435,0.9623,17.8,1261.0,214.0,17.1292
2412,GHS OCONEE MEMORIAL  HOSPITAL (420009),2017,Acute Care,Government - Hospital District or Authority,261.0,34.69712,-82.984385,SC,0.9682,16.1116,,,15.5988,,,,,,0.9258,18.9897,347.0,56.0,17.5815,0.9171,20.7032,338.0,59.0,18.9877,0.9122,4.3216,451.0,16.0,3.942,1.0253,16.2034,823.0,138.0,16.6132
2413,CAROLINA PINES REGIONAL MEDICAL CENTER (420010),2017,Acute Care,Proprietary,116.0,34.348675,-80.105767,SC,0.9895,20.9932,,,20.7734,,,,,,0.9438,18.354,166.0,25.0,17.3217,1.0019,23.081,233.0,54.0,23.1248,1.2357,5.4446,,,6.7279,1.1653,16.379,414.0,87.0,19.0863
2414,CANNON MEMORIAL HOSPITAL (420011),2017,Acute Care,Voluntary non-profit - Private,42.0,34.874944,-82.704631,SC,,,,,,,,,,,0.9372,14.6351,,,13.716,1.0002,18.5669,,,18.5714,,,,,,0.8725,15.2224,149.0,13.0,13.2811
2415,BAPTIST EASLEY HOSPITAL (420015),2017,Acute Care,Voluntary non-profit - Private,80.0,34.839651,-82.607064,SC,0.9918,19.0947,,,18.9387,,,,,,1.0296,19.899,171.0,37.0,20.4877,1.158,21.4178,237.0,68.0,24.8023,1.0687,5.1149,,,5.4662,1.0245,16.8286,422.0,74.0,17.2403
2416,PALMETTO HEALTH RICHLAND (420018),2017,Acute Care,Voluntary non-profit - Private,671.0,34.026699,-81.035032,SC,0.9765,16.2006,464.0,72.0,15.8192,1.1009,13.7393,189.0,32.0,15.125,1.0089,21.1839,320.0,69.0,21.3733,0.9357,21.9072,815.0,163.0,20.4987,0.8555,4.45,526.0,17.0,3.8072,0.9348,16.9324,584.0,89.0,15.8285
2417,CHESTER REGIONAL MEDICAL CENTER (420019),2017,Acute Care,Proprietary,124.0,34.683429,-81.184551,SC,,,,,,,,,,,1.0251,18.2314,93.0,19.0,18.6891,1.0508,19.7947,101.0,24.0,20.8006,,,,,,1.0081,15.3036,127.0,20.0,15.4279
2418,GEORGETOWN MEMORIAL HOSPITAL (420020),2017,Acute Care,Voluntary non-profit - Private,121.0,33.379078,-79.285344,SC,1.1701,14.9081,119.0,30.0,17.4433,,,,,,0.9641,19.9714,184.0,33.0,19.255,1.0228,20.9428,241.0,53.0,21.4201,1.2608,4.6045,128.0,12.0,5.8052,1.0745,17.0065,275.0,54.0,18.2742
2419,ST FRANCIS-DOWNTOWN (420023),2017,Acute Care,Voluntary non-profit - Private,435.0,,,SC,0.9102,13.6875,379.0,42.0,12.4581,0.8668,13.1084,219.0,20.0,11.3621,0.8977,18.6383,460.0,70.0,16.7323,0.7708,20.6124,713.0,98.0,15.8888,0.7604,4.7543,1862.0,62.0,3.6151,0.8155,16.5408,847.0,104.0,13.4885
2420,PROVIDENCE HOSPITAL (420026),2017,Acute Care,Proprietary,324.0,34.104422,-80.955054,SC,0.9496,15.6048,695.0,100.0,14.8188,0.9827,13.4913,344.0,45.0,13.2584,0.8962,20.0113,297.0,46.0,17.9336,0.8888,21.6307,833.0,153.0,19.2248,1.0444,4.4331,1364.0,64.0,4.6299,0.9405,16.9338,522.0,80.0,15.9265
2421,ANMED HEALTH (420027),2017,Acute Care,Voluntary non-profit - Private,387.0,34.511071,-82.647355,SC,1.0481,15.0294,243.0,41.0,15.7522,0.896,13.0966,,,11.7343,0.9685,19.9752,838.0,160.0,19.3468,0.9892,21.4614,884.0,187.0,21.2292,0.9213,4.936,475.0,20.0,4.5478,1.098,16.6332,1627.0,302.0,18.2639
2422,COLLETON MEDICAL CENTER (420030),2017,Acute Care,Proprietary,134.0,32.921855,-80.67088,SC,,,,,,,,,,,1.0291,19.5636,219.0,46.0,20.1321,1.0914,24.5364,285.0,82.0,26.7779,1.0604,5.2424,,,5.5589,1.0623,18.9263,332.0,70.0,20.1064
2423,GHS GREER MEMORIAL HOSPITAL (420033),2017,Acute Care,Voluntary non-profit - Other,63.0,34.91931,-82.242031,SC,,,,,,,,,,,0.9376,19.0272,119.0,17.0,17.8406,0.9912,21.6007,138.0,29.0,21.4098,0.8636,4.3288,370.0,11.0,3.7385,0.995,15.6435,310.0,48.0,15.5653
2424,SPRINGS MEMORIAL HOSPITAL (420036),2017,Acute Care,Proprietary,185.0,34.716906,-80.786842,SC,1.0944,18.8624,51.0,16.0,20.6426,,,,,,1.0603,20.6492,370.0,85.0,21.8943,1.0583,22.1332,288.0,71.0,23.424,1.1331,4.2439,,,4.8086,1.0901,16.762,271.0,54.0,18.2719
2425,GHS-HILLCREST MEMORIAL HOSPITAL (420037),2017,Acute Care,Government - Hospital District or Authority,43.0,34.718134,-82.246736,SC,,,,,,,,,,,0.9077,18.9241,,,17.1769,1.0106,19.725,,,19.934,0.9572,3.8929,,,3.7265,0.9706,15.5756,162.0,23.0,15.1183
2426,GHS  LAURENS COUNTY MEMORIAL HOSPITAL (420038),2017,Acute Care,Government - Hospital District or Authority,64.0,34.479718,-81.941152,SC,,,,,,,,,,,1.0119,20.2337,84.0,18.0,20.4754,0.9685,20.2346,168.0,31.0,19.597,0.9613,4.075,,,3.9175,0.9757,15.5153,279.0,41.0,15.1385
2427,MARY BLACK HEALTH SYSTEM GAFFNEY (420043),2017,Acute Care,Voluntary non-profit - Private,90.0,35.090092,-81.635753,SC,,,,,,,,,,,0.9811,19.1122,124.0,22.0,18.7518,0.9431,20.0526,119.0,19.0,18.9119,,,,,,1.0124,17.5355,171.0,31.0,17.7536
2428,KERSHAWHEALTH (420048),2017,Acute Care,Proprietary,186.0,34.253164,-80.589579,SC,1.0279,20.598,77.0,18.0,21.172,,,,,,1.0268,20.5202,281.0,61.0,21.0702,0.9797,21.9333,327.0,69.0,21.487,0.9931,5.3401,,,5.3032,1.0803,16.9226,432.0,83.0,18.282
2429,CONWAY MEDICAL CENTER (420049),2017,Acute Care,Voluntary non-profit - Private,227.0,33.786524,-79.002854,SC,0.9828,17.5089,,,17.2086,,,,,,0.9558,19.6807,319.0,57.0,18.811,0.9057,22.0163,286.0,51.0,19.9404,1.1995,3.9292,562.0,30.0,4.713,0.908,17.1222,527.0,77.0,15.5475
2430,MCLEOD REGIONAL MEDICAL CENTER-PEE DEE (420051),2017,Acute Care,Voluntary non-profit - Private,521.0,34.195931,-79.758784,SC,1.0429,17.2458,770.0,141.0,17.985,1.0188,13.4216,200.0,28.0,13.6746,0.9786,19.5479,640.0,121.0,19.13,0.9894,22.0416,1076.0,234.0,21.8083,0.8593,4.1549,726.0,23.0,3.5704,1.0257,17.0932,1042.0,184.0,17.532
2431,NEWBERRY COUNTY MEMORIAL HOSPITAL (420053),2017,Acute Care,Voluntary non-profit - Other,70.0,34.289433,-81.604915,SC,,,,,,,,,,,0.9732,17.2123,94.0,14.0,16.7506,0.9678,19.4535,90.0,15.0,18.8274,0.8829,4.3466,,,3.8375,0.9896,16.1766,197.0,31.0,16.0078
2432,CAROLINAS HOSPITAL SYSTEM MARION (420055),2017,Acute Care,Proprietary,146.0,34.189232,-79.321945,SC,1.0745,18.2281,80.0,20.0,19.5868,,,,,,1.1223,18.2752,138.0,36.0,20.5103,1.1163,20.1741,201.0,52.0,22.5194,,,,,,1.2145,15.0344,170.0,41.0,18.2594
2433,MCLEOD MEDICAL CENTER - DARLINGTON (420057),2017,Acute Care,Voluntary non-profit - Private,65.0,34.312988,-79.838253,SC,,,,,,,,,,,,,,,,,,,,,,,,,,0.961,16.5292,,,15.8852
2434,BON SECOURS-ST FRANCIS XAVIER HOSPITAL (420065),2017,Acute Care,Voluntary non-profit - Private,188.0,32.810751,-80.042264,SC,,,,,,,,,,,0.8832,21.1528,307.0,49.0,18.6816,0.9488,22.8632,241.0,49.0,21.6932,,,,,,0.9343,17.4481,500.0,78.0,16.3026
2435,LAKE CITY COMMUNITY HOSPITAL (420066),2017,Acute Care,Government - Hospital District or Authority,27.0,33.88037,-79.759089,SC,,,,,,,,,,,0.9649,16.32,,,15.7473,1.0368,20.0012,57.0,14.0,20.7372,,,,,,0.9803,14.7308,83.0,11.0,14.4408
2436,BEAUFORT COUNTY MEMORIAL HOSPITAL (420067),2017,Acute Care,Voluntary non-profit - Other,195.0,32.417244,-80.688546,SC,0.9803,15.3705,,,15.0683,,,,,,1.0191,18.7002,324.0,63.0,19.0577,0.9745,20.505,238.0,46.0,19.9821,1.2863,4.4547,612.0,40.0,5.7299,1.036,16.724,255.0,46.0,17.3253
2437,TRMC OF ORANGEBURG & CALHOUN (420068),2017,Acute Care,Government - Local,285.0,,,SC,1.0181,21.5085,77.0,18.0,21.8983,,,,,,0.9812,19.7522,280.0,53.0,19.3809,1.0199,21.9131,348.0,79.0,22.3496,0.8624,5.2358,,,4.5156,1.0798,17.6613,435.0,87.0,19.0706
2438,CLARENDON MEMORIAL HOSPITAL (420069),2017,Acute Care,Government - Hospital District or Authority,50.0,,,SC,,,,,,,,,,,1.0198,19.0684,91.0,19.0,19.4467,0.9823,21.5158,114.0,23.0,21.1351,1.0805,4.785,,,5.1701,0.9617,15.8459,223.0,32.0,15.2385
2439,PALMETTO HEALTH TUOMEY HOSPITAL (420070),2017,Acute Care,Voluntary non-profit - Private,241.0,33.923496,-80.344356,SC,1.0921,18.5607,92.0,24.0,20.2695,,,,,,1.0395,18.3305,459.0,90.0,19.0542,1.0053,22.1967,608.0,136.0,22.3142,0.924,4.9732,295.0,12.0,4.595,1.0577,17.1103,575.0,107.0,18.0973
2440,SELF REGIONAL HEALTHCARE (420071),2017,Acute Care,Voluntary non-profit - Private,342.0,34.175362,-82.157868,SC,1.0239,15.0552,335.0,53.0,15.4152,0.9907,13.1949,,,13.0719,1.0656,21.1927,419.0,99.0,22.5826,0.9274,21.1049,432.0,80.0,19.5729,1.0666,4.5971,423.0,22.0,4.9031,0.9999,16.8855,616.0,104.0,16.8839
