,Hospital,file_year,Hospital Type,Hospital Ownership,Beds,Lat,Lon,State,READM-30-AMI (Excess Readmission Ratio),READM-30-AMI (Expected Readmission Rate),READM-30-AMI (Number of Discharges),READM-30-AMI (Number of Readmissions),READM-30-AMI (Predicted Readmission Rate),READM-30-CABG (Excess Readmission Ratio),READM-30-CABG (Expected Readmission Rate),READM-30-CABG (Number of Discharges),READM-30-CABG (Number of Readmissions),READM-30-CABG (Predicted Readmission Rate),READM-30-COPD (Excess Readmission Ratio),READM-30-COPD (Expected Readmission Rate),READM-30-COPD (Number of Discharges),READM-30-COPD (Number of Readmissions),READM-30-COPD (Predicted Readmission Rate),READM-30-HF (Excess Readmission Ratio),READM-30-HF (Expected Readmission Rate),READM-30-HF (Number of Discharges),READM-30-HF (Number of Readmissions),READM-30-HF (Predicted Readmission Rate),READM-30-HIP-KNEE (Excess Readmission Ratio),READM-30-HIP-KNEE (Expected Readmission Rate),READM-30-HIP-KNEE (Number of Discharges),READM-30-HIP-KNEE (Number of Readmissions),READM-30-HIP-KNEE (Predicted Readmission Rate),READM-30-PN (Excess Readmission Ratio),READM-30-PN (Expected Readmission Rate),READM-30-PN (Number of Discharges),READM-30-PN (Number of Readmissions),READM-30-PN (Predicted Readmission Rate)
2825,SENTARA MARTHA JEFFERSON HOSPITAL (490077),2021,Acute Care,Voluntary non-profit - Private,162.0,38.025106,-78.444855,VA,0.9704,14.497,275.0,37.0,14.0685,,,,,,0.9489,17.7373,365.0,57.0,16.8302,0.9404,19.861,915.0,167.0,18.6769,1.1157,3.8063,1012.0,45.0,4.2468,0.9774,14.3868,907.0,126.0,14.0615
2826,RIVERSIDE TAPPAHANNOCK HOSPITAL (490084),2021,Acute Care,Voluntary non-profit - Private,67.0,37.900668,-76.877614,VA,0.9569,17.5816,,,16.8239,,,,,,1.0161,17.9705,113.0,22.0,18.2606,0.9573,20.5285,172.0,31.0,19.6509,0.8256,3.8355,,,3.1667,0.956,15.6168,188.0,25.0,14.9291
2827,CENTRA BEDFORD MEMORIAL HOSPITAL (490088),2021,Acute Care,Voluntary non-profit - Private,142.0,37.351563,-79.516415,VA,,,,,,,,,,,1.0143,18.6035,126.0,25.0,18.87,0.9759,19.8452,199.0,37.0,19.3678,,,,,,0.9492,15.8086,237.0,32.0,15.006
2828,CARILION FRANKLIN MEMORIAL HOSPITAL (490089),2021,Acute Care,Voluntary non-profit - Private,37.0,36.994584,-79.889813,VA,,,,,,,,,,,0.9704,17.5001,121.0,18.0,16.9817,0.9742,20.0599,162.0,30.0,19.5425,,,,,,1.0127,14.6602,230.0,35.0,14.8466
2829,"CENTRA SOUTHSIDE COMMUNITY HOSPITAL, INC (490090)",2021,Acute Care,Voluntary non-profit - Other,84.0,37.303317,-78.403058,VA,0.9786,17.8718,,,17.4889,,,,,,1.0364,19.0288,253.0,53.0,19.7215,1.0381,21.2908,369.0,84.0,22.1021,0.9688,4.465,,,4.3256,1.1122,16.2059,397.0,79.0,18.0246
2830,SOUTHAMPTON MEMORIAL HOSPITAL (490092),2021,Acute Care,Proprietary,205.0,36.691171,-76.934942,VA,,,,,,,,,,,0.9743,19.5149,75.0,12.0,19.0127,1.0598,21.7307,118.0,31.0,23.0303,0.9591,3.3307,,,3.1944,1.0659,14.9112,117.0,23.0,15.8933
2831,SENTARA CAREPLEX HOSPITAL (490093),2021,Acute Care,Voluntary non-profit - Private,193.0,37.056448,-76.392362,VA,0.9847,16.2536,118.0,18.0,16.0057,,,,,,1.0396,19.4414,285.0,61.0,20.2109,0.9512,21.2204,665.0,131.0,20.185,1.0048,3.6655,595.0,22.0,3.6829,1.0571,16.3044,494.0,89.0,17.2348
2832,SOUTHERN VIRGINIA REGIONAL MEDICAL CENTER (490097),2021,Acute Care,Proprietary,80.0,36.701568,-77.535985,VA,,,,,,,,,,,1.0133,18.2323,,,18.4751,0.9499,20.9801,117.0,20.0,19.9287,,,0.0,,,0.981,15.0377,158.0,22.0,14.7519
2833,COMMUNITY MEMORIAL HOSPITAL (490098),2021,Acute Care,Voluntary non-profit - Private,229.0,36.747656,-78.104106,VA,,,,,,,,,,,0.9833,17.0553,229.0,37.0,16.7711,0.9884,21.9204,322.0,69.0,21.6661,1.1011,4.3611,,,4.8022,1.0023,16.2911,293.0,48.0,16.3284
2834,INOVA FAIR OAKS HOSPITAL (490101),2021,Acute Care,Voluntary non-profit - Other,178.0,38.882234,-77.382499,VA,1.0012,15.1139,,,15.1313,,,,,,0.9946,18.9563,151.0,28.0,18.8541,0.7904,20.2956,353.0,42.0,16.0416,0.7484,3.5201,807.0,16.0,2.6345,0.9353,15.4682,550.0,75.0,14.4674
2835,RESTON HOSPITAL CENTER (490107),2021,Acute Care,Voluntary non-profit - Private,204.0,38.96189,-77.362657,VA,1.0234,13.9476,124.0,19.0,14.2742,,,,,,0.9356,18.147,151.0,20.0,16.9775,0.9806,20.0947,392.0,76.0,19.7055,1.2585,3.5028,1038.0,50.0,4.4083,0.9262,14.5702,357.0,43.0,13.4955
2836,LEWISGALE HOSPITAL MONTGOMERY (490110),2021,Acute Care,Proprietary,91.0,37.185621,-80.408612,VA,0.9536,15.633,,,14.9078,,,,,,1.0033,18.1924,119.0,22.0,18.2518,1.0102,21.4321,214.0,47.0,21.6507,1.2163,3.7799,313.0,18.0,4.5975,1.0286,15.0572,220.0,36.0,15.4883
2837,WYTHE COUNTY COMMUNITY HOSPITAL (490111),2021,Acute Care,Proprietary,100.0,36.953297,-81.095069,VA,,,,,,,,,,,1.0631,18.8446,133.0,32.0,20.0345,0.9539,21.9394,201.0,39.0,20.929,1.2713,4.0378,166.0,13.0,5.1333,0.9827,16.0413,236.0,36.0,15.7639
2838,CJW MEDICAL CENTER (490112),2021,Acute Care,Proprietary,787.0,37.515832,-77.52488,VA,1.0468,14.9783,602.0,97.0,15.6788,1.1559,12.1021,190.0,30.0,13.9884,1.0078,19.5828,635.0,126.0,19.7354,0.9564,21.4081,1494.0,303.0,20.4747,1.1329,3.6825,1551.0,67.0,4.1719,1.0393,15.3891,890.0,145.0,15.994
2839,SENTARA NORTHERN VIRGINIA MEDICAL CENTER (490113),2021,Acute Care,Voluntary non-profit - Private,163.0,38.634953,-77.284211,VA,1.0173,15.9217,142.0,24.0,16.1971,,,,,,1.0193,18.6406,365.0,71.0,19.0,0.9505,22.0318,670.0,137.0,20.9421,1.1129,4.0499,289.0,15.0,4.5071,1.0151,16.9498,453.0,79.0,17.2054
2840,LONESOME PINE HOSPITAL (490114),2021,Acute Care,Voluntary non-profit - Other,119.0,36.877284,-82.75567,VA,,,,,,,,,,,0.9463,20.7717,152.0,25.0,19.6568,1.1034,22.1541,104.0,32.0,24.4449,,,,,,1.0281,17.3217,180.0,34.0,17.8076
2841,TWIN COUNTY REGIONAL HOSPITAL (490115),2021,Acute Care,Voluntary non-profit - Private,155.0,36.671813,-80.923814,VA,0.9784,16.7361,,,16.3751,,,,,,1.036,18.8162,251.0,52.0,19.4937,1.0008,20.0499,224.0,45.0,20.0662,0.9431,3.6363,,,3.4296,0.9556,15.5603,431.0,61.0,14.8701
2842,LEWISGALE HOSPITAL PULASKI (490116),2021,Acute Care,Proprietary,84.0,37.068744,-80.758807,VA,,,,,,,,,,,1.0297,19.5777,131.0,29.0,20.1583,1.0422,21.2823,114.0,28.0,22.18,1.1407,5.0645,,,5.7771,1.0537,16.6981,144.0,29.0,17.5943
2843,CARILION TAZEWELL COMMUNITY HOSPITAL (490117),2021,Acute Care,Voluntary non-profit - Other,48.0,,,VA,,,,,,,,,,,0.9606,19.9857,112.0,18.0,19.1991,1.0315,20.3088,43.0,11.0,20.948,,,,,,1.0501,17.197,75.0,17.0,18.058
2844,HENRICO DOCTORS' HOSPITAL (490118),2021,Acute Care,Proprietary,765.0,37.604045,-77.537717,VA,1.0748,14.1577,374.0,61.0,15.2174,0.8968,11.8585,,,10.6349,0.927,18.7798,382.0,60.0,17.4093,1.0114,20.3193,921.0,190.0,20.5508,1.0924,3.6425,889.0,37.0,3.979,0.9559,15.683,701.0,102.0,14.9916
2845,SENTARA PRINCESS ANNE HOSPITAL (490119),2021,Acute Care,Voluntary non-profit - Other,166.0,36.777194,-76.096738,VA,0.9999,15.7941,95.0,15.0,15.7931,,,,,,1.0456,20.1535,413.0,91.0,21.0726,0.9428,21.8508,834.0,168.0,20.6016,0.8908,4.0189,,,3.5799,0.9965,16.8732,727.0,122.0,16.8147
2846,CHESAPEAKE REGIONAL MEDICAL CENTER (490120),2021,Acute Care,Government - Hospital District or Authority,309.0,36.746111,-76.244828,VA,0.9271,15.7261,359.0,48.0,14.5794,,,,,,0.9655,20.3324,678.0,130.0,19.6303,0.9776,21.5855,879.0,184.0,21.1012,0.8796,4.6912,,,4.1264,1.0002,16.0856,752.0,121.0,16.0887
2847,INOVA MOUNT VERNON HOSPITAL (490122),2021,Acute Care,Voluntary non-profit - Private,236.0,38.740184,-77.07479,VA,1.0049,21.5127,,,21.6179,,,,,,0.9604,18.5856,154.0,24.0,17.849,1.0066,21.0727,328.0,70.0,21.2116,0.7387,3.845,1744.0,44.0,2.8404,1.0489,15.053,391.0,65.0,15.7883
2848,LEWISGALE HOSPITAL ALLEGHANY (490126),2021,Acute Care,Voluntary non-profit - Private,109.0,,,VA,,,,,,,,,,,0.9824,19.163,141.0,25.0,18.8262,1.0136,21.4877,198.0,44.0,21.779,0.9084,3.8841,,,3.5283,1.0035,16.8168,123.0,21.0,16.8754
2849,BUCHANAN GENERAL HOSPITAL (490127),2021,Acute Care,Voluntary non-profit - Private,84.0,37.285506,-82.067817,VA,,,,,,,,,,,1.1068,20.1659,170.0,47.0,22.3195,1.0452,23.3115,78.0,22.0,24.3654,,,,,,1.025,17.9841,137.0,27.0,18.4334
2850,RIVERSIDE WALTER REED HOSPITAL (490130),2021,Acute Care,Voluntary non-profit - Private,67.0,37.419475,-76.54318,VA,1.0849,18.2807,51.0,15.0,19.8322,,,,,,1.0449,18.5737,171.0,37.0,19.4074,0.9459,20.575,306.0,56.0,19.4612,0.9241,3.9109,,,3.6142,1.0518,16.0218,359.0,64.0,16.8523
2851,BON SECOURS ST FRANCIS MEDICAL CENTER (490136),2021,Acute Care,Voluntary non-profit - Church,130.0,37.466398,-77.659056,VA,0.8938,15.0887,173.0,17.0,13.4866,,,,,,1.0346,18.8011,283.0,58.0,19.4512,0.8693,21.7692,523.0,90.0,18.9248,0.9784,3.8683,539.0,20.0,3.7848,0.9406,14.8648,423.0,55.0,13.9816
2852,"STAFFORD HOSPITAL, LLC (490140)",2021,Acute Care,Voluntary non-profit - Private,90.0,38.413924,-77.408606,VA,1.043,15.3453,,,16.0044,,,,,,1.0056,18.6849,205.0,39.0,18.7893,1.0511,20.4112,218.0,50.0,21.4549,0.979,3.4963,,,3.423,1.0801,15.4189,274.0,51.0,16.6541
2853,SPOTSYLVANIA REGIONAL MEDICAL CENTER (490141),2021,Acute Care,Proprietary,130.0,38.219496,-77.49645,VA,1.0983,14.6997,103.0,22.0,16.1451,,,,,,1.0265,18.7963,211.0,43.0,19.2937,1.1457,21.7281,313.0,87.0,24.8937,1.0236,3.4457,,,3.5272,1.04,15.4774,238.0,41.0,16.0962
2854,RIVERSIDE DOCTORS' HOSPITAL OF WILLIAMSBURG (490143),2021,Acute Care,Voluntary non-profit - Private,40.0,37.251622,-76.666875,VA,,,,,,,,,,,0.9557,20.9982,,,20.0669,1.0714,20.4086,158.0,39.0,21.8652,1.0559,3.6455,,,3.8494,0.9888,14.5754,151.0,21.0,14.4122
2855,NOVANT HEALTH UVA HEALTH HAYMARKET MEDICAL CENTER (490144),2021,Acute Care,Voluntary non-profit - Private,55.0,38.822174,-77.641889,VA,,,,,,,,,,,1.0475,17.7577,97.0,22.0,18.6004,0.9082,20.3097,109.0,14.0,18.4462,,,,,,0.9431,15.8235,181.0,23.0,14.9235
2856,STONESPRINGS HOSPITAL CENTER (490145),2021,Acute Care,Proprietary,124.0,38.941185,-77.544301,VA,,,,,,,,,,,1.0029,16.9418,,,16.9907,0.953,21.1217,70.0,11.0,20.129,,,0.0,,,1.0446,14.6403,72.0,14.0,15.2934
2857,UW MEDICINE/NORTHWEST HOSPITAL (500001),2021,Acute Care,Voluntary non-profit - Other,201.0,47.712263,-122.335936,WA,1.0028,15.1489,124.0,19.0,15.192,,,,,,1.0282,19.7218,126.0,28.0,20.2781,0.8303,19.4998,479.0,66.0,16.1909,0.9005,3.9817,807.0,27.0,3.5855,0.9028,15.2802,565.0,71.0,13.7943
2858,PROVIDENCE ST MARY MEDICAL CENTER (500002),2021,Acute Care,Voluntary non-profit - Private,98.0,46.06294,-118.343136,WA,0.9467,13.6418,217.0,25.0,12.9152,,,,,,0.9731,18.2336,171.0,28.0,17.7424,0.9021,20.689,362.0,61.0,18.6644,0.843,4.0027,567.0,16.0,3.3741,0.9107,15.2596,434.0,54.0,13.8973
2859,SKAGIT VALLEY HOSPITAL (500003),2021,Acute Care,Government - Hospital District or Authority,136.0,48.417422,-122.324335,WA,1.0313,14.9468,261.0,42.0,15.4151,,,,,,0.8866,19.6499,226.0,29.0,17.4216,0.9793,20.32,449.0,88.0,19.8985,0.8039,3.5444,,,2.8494,1.0488,15.2986,447.0,75.0,16.0445
2860,VIRGINIA MASON MEDICAL CENTER (500005),2021,Acute Care,Voluntary non-profit - Private,267.0,47.610179,-122.327809,WA,0.929,15.4371,308.0,40.0,14.3406,0.9304,12.5088,212.0,23.0,11.6381,1.0495,20.4188,115.0,29.0,21.4302,0.9826,20.8666,464.0,94.0,20.5032,0.8598,3.756,1015.0,30.0,3.2293,1.0257,15.7837,471.0,78.0,16.1892
2861,ISLAND HOSPITAL (500007),2021,Acute Care,Government - Hospital District or Authority,42.0,48.502883,-122.615825,WA,1.0407,16.2228,,,16.8827,,,,,,0.9722,17.4652,,,16.9792,0.9431,18.4251,136.0,20.0,17.3771,0.9048,3.8031,460.0,14.0,3.441,0.938,14.0356,207.0,23.0,13.1658
2862,UNIVERSITY OF WASHINGTON MEDICAL CTR (500008),2021,Acute Care,Government - State,466.0,47.650506,-122.307482,WA,1.0951,16.4735,231.0,47.0,18.0408,0.9983,13.2876,,,13.2648,0.9629,21.7184,88.0,15.0,20.9134,1.0899,23.3285,339.0,92.0,25.4254,1.1339,4.5808,,,5.1944,0.957,18.8233,245.0,41.0,18.0144
2863,HIGHLINE MEDICAL CENTER (500011),2021,Acute Care,Voluntary non-profit - Private,164.0,47.456778,-122.341455,WA,0.9462,14.3727,111.0,12.0,13.5996,,,,,,0.9924,18.8395,164.0,30.0,18.6969,0.8969,20.3042,285.0,45.0,18.2113,1.063,3.8901,,,4.135,0.947,15.1427,242.0,31.0,14.3396
2864,PROVIDENCE REGIONAL MEDICAL CENTER EVERETT (500014),2021,Acute Care,Voluntary non-profit - Church,505.0,48.000086,-122.207979,WA,0.9895,14.8381,440.0,64.0,14.6817,1.0562,11.6736,152.0,20.0,12.3294,0.9846,18.692,518.0,94.0,18.4048,0.9049,20.9604,814.0,148.0,18.9669,0.9991,3.818,551.0,21.0,3.8144,0.9861,15.1671,695.0,103.0,14.9567
2865,MULTICARE AUBURN MEDICAL CENTER (500015),2021,Acute Care,Voluntary non-profit - Private,146.0,47.309343,-122.229833,WA,0.9758,16.2994,97.0,14.0,15.9048,,,0.0,,,0.9788,19.1854,143.0,25.0,18.7794,0.8493,21.4021,283.0,41.0,18.1768,0.9315,4.1243,,,3.8418,0.9198,16.5451,314.0,42.0,15.2188
2866,CENTRAL WASHINGTON HOSPITAL (500016),2021,Acute Care,Voluntary non-profit - Private,190.0,47.407963,-120.324593,WA,0.8815,14.1918,464.0,51.0,12.5098,0.9829,11.4513,119.0,13.0,11.2557,0.9197,17.7042,246.0,33.0,16.2825,0.9623,21.6115,565.0,115.0,20.7965,0.9316,4.0442,884.0,32.0,3.7677,0.8307,15.7654,607.0,67.0,13.0967
2867,PROVIDENCE CENTRALIA HOSPITAL (500019),2021,Acute Care,Voluntary non-profit - Other,106.0,46.71235,-122.986989,WA,1.0213,17.288,,,17.6561,,,,,,0.9768,17.4074,194.0,31.0,17.0033,0.9814,19.8394,304.0,58.0,19.4705,0.9852,4.2429,,,4.18,0.8976,14.5234,293.0,31.0,13.0357
2868,ST CLARE HOSPITAL (500021),2021,Acute Care,Voluntary non-profit - Church,100.0,47.154213,-122.504495,WA,0.9799,15.6507,,,15.3354,,,,,,0.9853,19.7425,202.0,38.0,19.4528,0.9796,20.5368,275.0,54.0,20.1171,0.845,4.2362,,,3.5794,0.9599,15.0271,352.0,48.0,14.4242
2869,PROVIDENCE ST PETER HOSPITAL (500024),2021,Acute Care,Voluntary non-profit - Private,324.0,47.052791,-122.844369,WA,1.0329,14.5817,665.0,102.0,15.0614,0.8868,12.9396,155.0,15.0,11.4754,1.0199,19.2553,368.0,74.0,19.6381,1.0519,21.2627,1000.0,227.0,22.3672,1.0564,3.8092,969.0,40.0,4.0239,0.8704,15.1725,654.0,77.0,13.2068
2870,SWEDISH MEDICAL CENTER / CHERRY HILL (500025),2021,Acute Care,Voluntary non-profit - Church,207.0,47.606221,-122.310249,WA,0.9289,15.8353,355.0,48.0,14.7089,0.9558,12.4102,228.0,26.0,11.862,0.993,18.4772,,,18.3477,0.8769,21.3866,562.0,97.0,18.754,,,,,,0.9971,16.7811,,,16.7318
2871,SWEDISH EDMONDS HOSPITAL (500026),2021,Acute Care,Voluntary non-profit - Private,168.0,47.802884,-122.33569,WA,0.9561,14.709,139.0,17.0,14.0627,,,,,,1.0635,19.7215,198.0,47.0,20.974,1.0207,20.5294,447.0,95.0,20.9554,0.8888,3.9083,,,3.4737,0.9501,15.7607,571.0,82.0,14.9749
2872,SWEDISH MEDICAL CENTER (500027),2021,Acute Care,Voluntary non-profit - Private,666.0,47.60924,-122.320767,WA,0.9557,17.9844,,,17.1874,,,,,,1.0275,19.8774,282.0,60.0,20.4243,1.0231,20.7978,463.0,100.0,21.2779,0.7363,3.4017,2178.0,49.0,2.5046,0.9585,15.4332,655.0,94.0,14.7933
2873,ST JOSEPH HOSPITAL (500030),2021,Acute Care,Voluntary non-profit - Other,244.0,48.772278,-122.474878,WA,0.9013,14.5268,533.0,64.0,13.0929,1.049,11.4178,116.0,15.0,11.9772,0.875,17.4912,334.0,40.0,15.3053,0.8317,20.1891,807.0,124.0,16.7917,0.8528,3.648,704.0,19.0,3.111,0.8454,15.1264,823.0,94.0,12.7879
2874,GRAYS HARBOR COMMUNITY HOSPITAL (500031),2021,Acute Care,Voluntary non-profit - Private,83.0,46.9796,-123.846387,WA,1.0257,21.1715,,,21.7153,,,,,,1.0018,18.8479,211.0,40.0,18.8823,0.9815,21.4193,334.0,69.0,21.0226,0.9067,3.8003,,,3.4456,0.8918,15.6319,364.0,43.0,13.9402
2875,SAMARITAN HOSPITAL (500033),2021,Acute Care,Government - Hospital District or Authority,47.0,47.131115,-119.264735,WA,,,,,,,,,,,0.9949,19.0706,113.0,21.0,18.9743,1.087,21.2016,141.0,38.0,23.0471,0.8501,4.1431,,,3.522,0.9624,15.9884,160.0,22.0,15.388
2876,VIRGINIA MASON MEMORIAL (500036),2021,Acute Care,Voluntary non-profit - Private,235.0,46.592727,-120.550396,WA,0.8505,14.4908,300.0,28.0,12.3239,,,,,,0.8914,18.1973,442.0,62.0,16.2218,0.9182,20.3032,780.0,140.0,18.6424,1.2979,3.7788,534.0,31.0,4.9043,0.8568,14.5134,726.0,80.0,12.4355
2877,ASTRIA TOPPENISH HOSPITAL (500037),2021,Acute Care,Proprietary,39.0,46.37135,-120.316682,WA,,,,,,,,,,,0.9494,19.8507,,,18.8458,1.051,21.466,43.0,13.0,22.5607,,,,,,0.9619,14.2706,,,13.7262
2878,HARRISON MEDICAL CENTER (500039),2021,Acute Care,Voluntary non-profit - Private,274.0,47.583429,-122.62601,WA,0.8898,14.1643,607.0,70.0,12.6029,0.8721,11.8469,185.0,16.0,10.3312,0.9254,19.1544,393.0,63.0,17.7255,0.8589,20.8804,851.0,143.0,17.9351,0.7655,3.9099,965.0,24.0,2.9929,0.9198,16.0478,811.0,114.0,14.7608
2879,PEACEHEALTH ST JOHN MEDICAL CENTER (500041),2021,Acute Care,Voluntary non-profit - Church,170.0,46.130992,-122.941192,WA,1.0312,14.7656,120.0,20.0,15.2257,,,,,,1.1037,19.2809,283.0,69.0,21.2812,0.9981,21.6878,384.0,83.0,21.6469,0.8519,3.9947,,,3.4032,0.9205,15.3555,443.0,57.0,14.1343
2880,DEACONESS MEDICAL CENTER (500044),2021,Acute Care,Voluntary non-profit - Private,285.0,,,WA,1.021,15.2506,307.0,49.0,15.5714,0.911,13.0454,,,11.8849,1.0004,19.3798,201.0,39.0,19.387,0.917,21.3228,407.0,74.0,19.5524,1.1907,3.5635,278.0,15.0,4.243,0.9677,15.8328,439.0,65.0,15.3212
2881,PEACEHEALTH SOUTHWEST MEDICAL CENTER (500050),2021,Acute Care,Voluntary non-profit - Private,410.0,45.623486,-122.580636,WA,0.9589,14.5538,411.0,55.0,13.956,0.9787,10.868,108.0,11.0,10.6362,0.9667,19.4157,394.0,71.0,18.7699,0.922,20.1596,797.0,143.0,18.5875,0.906,3.8855,648.0,21.0,3.5201,1.001,15.4278,660.0,102.0,15.4438
2882,OVERLAKE HOSPITAL MEDICAL CENTER (500051),2021,Acute Care,Voluntary non-profit - Other,298.0,,,WA,1.0761,13.932,186.0,32.0,14.9919,0.9689,11.4055,,,11.0511,1.0146,19.4768,196.0,40.0,19.7611,0.9266,19.8736,694.0,123.0,18.4157,0.8839,4.1742,658.0,22.0,3.6897,0.9716,14.3528,645.0,88.0,13.9445
2883,KAISER PERMANENTE CENTRAL HOSPITAL (500052),2021,Acute Care,Voluntary non-profit - Other,26.0,47.619731,-122.311413,WA,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,
2884,TRIOS HEALTH (500053),2021,Acute Care,Government - Hospital District or Authority,111.0,46.198875,-119.118463,WA,0.9527,14.2676,145.0,17.0,13.5926,,,,,,0.9637,19.1009,240.0,41.0,18.4083,0.9553,21.8212,398.0,80.0,20.8466,0.8898,4.2387,,,3.7718,1.0385,15.9409,395.0,68.0,16.5541
2885,PROV SACRED HRT MED CTR & CHILDS HOSP. (500054),2021,Acute Care,Voluntary non-profit - Church,639.0,47.64831,-117.412168,WA,0.8159,14.0146,842.0,85.0,11.4348,0.8126,12.7585,374.0,34.0,10.3673,0.9032,19.7158,308.0,46.0,17.8075,0.8718,21.4346,823.0,145.0,18.6857,0.8436,3.6696,1134.0,32.0,3.0959,0.8506,16.2509,767.0,95.0,13.8228
2886,KADLEC REGIONAL MEDICAL CENTER (500058),2021,Acute Care,Voluntary non-profit - Private,260.0,46.280462,-119.281121,WA,0.9098,15.6632,459.0,60.0,14.2501,0.8648,11.6151,192.0,16.0,10.0446,0.9898,19.1984,473.0,89.0,19.0029,0.9561,21.845,962.0,198.0,20.8857,0.7687,4.4496,464.0,11.0,3.4206,0.8811,16.3489,789.0,105.0,14.4058
2887,CASCADE VALLEY HOSPITAL (500060),2021,Acute Care,Government - Hospital District or Authority,48.0,48.189802,-122.117589,WA,,,,,,,,,,,0.9729,16.7343,,,16.2801,1.0382,20.1665,41.0,11.0,20.9377,1.1033,4.3023,,,4.7465,0.9579,13.7006,,,13.1243
2888,HARBORVIEW MEDICAL CENTER (500064),2021,Acute Care,Government - Local,414.0,47.604084,-122.323372,WA,0.9927,15.3379,75.0,11.0,15.2266,,,,,,0.9825,21.702,92.0,18.0,21.3214,1.1271,23.4504,139.0,45.0,26.4301,,,0.0,,,1.0541,16.6101,156.0,31.0,17.5084
2889,OLYMPIC MEDICAL CENTER (500072),2021,Acute Care,Government - Local,78.0,48.114635,-123.414084,WA,1.0444,16.829,54.0,12.0,17.576,,,,,,0.9586,16.7678,165.0,23.0,16.0736,0.8835,19.8146,387.0,60.0,17.5056,0.7984,3.8323,,,3.0598,0.9668,15.1264,549.0,78.0,14.6239
2890,PROVIDENCE HOLY FAMILY HOSPITAL (500077),2021,Acute Care,Voluntary non-profit - Church,182.0,47.709751,-117.405904,WA,0.9911,14.2604,,,14.1339,,,,,,0.9552,17.3366,277.0,42.0,16.5595,0.9047,19.3085,328.0,51.0,17.4681,0.9363,3.858,532.0,18.0,3.6121,0.9571,14.7456,595.0,81.0,14.1124
2891,MULTICARE GOOD SAMARITAN HOSPITAL (500079),2021,Acute Care,Voluntary non-profit - Private,309.0,47.177411,-122.289468,WA,1.0414,15.5319,270.0,46.0,16.1741,,,,,,1.0177,19.8527,512.0,105.0,20.2039,1.0376,21.3112,1192.0,266.0,22.1127,1.1204,4.2656,458.0,24.0,4.7789,0.9236,16.1958,1066.0,154.0,14.959
2892,EVERGREENHEALTH MONROE (500084),2021,Acute Care,Government - Hospital District or Authority,29.0,47.863727,-121.990624,WA,,,,,,,,,,,1.036,19.6752,,,20.3828,1.0041,19.806,54.0,11.0,19.8868,0.9185,2.8193,,,2.5896,1.0012,14.5666,,,14.5845
2893,VALLEY MEDICAL CENTER (500088),2021,Acute Care,Government - Hospital District or Authority,294.0,47.441094,-122.214251,WA,1.1507,14.0712,284.0,54.0,16.1915,,,,,,1.0161,19.1181,348.0,69.0,19.4266,0.9698,20.0956,790.0,152.0,19.4883,0.8033,3.8555,1033.0,28.0,3.0971,1.0363,14.6558,682.0,106.0,15.1873
2894,ST JOSEPH MEDICAL CENTER (500108),2021,Acute Care,Voluntary non-profit - Church,351.0,47.245469,-122.448757,WA,0.8634,16.7769,321.0,38.0,14.4854,0.9992,13.248,189.0,25.0,13.2375,1.0197,20.4975,183.0,40.0,20.9021,0.9999,22.722,493.0,112.0,22.7195,0.8972,4.5909,,,4.1188,0.9749,17.676,347.0,58.0,17.2316
2895,MULTICARE VALLEY HOSPITAL (500119),2021,Acute Care,Proprietary,120.0,47.671647,-117.235868,WA,,,,,,,,,,,1.03,17.8074,237.0,46.0,18.3414,1.0103,18.9521,216.0,42.0,19.1464,1.2261,3.9176,504.0,28.0,4.8033,0.9594,14.6792,453.0,61.0,14.0833
2896,EVERGREENHEALTH MEDICAL CENTER (500124),2021,Acute Care,Government - Hospital District or Authority,326.0,47.714872,-122.178506,WA,0.872,15.2221,209.0,20.0,13.2739,,,,,,1.0514,19.2626,235.0,52.0,20.2527,0.8812,21.2824,651.0,114.0,18.7539,0.8379,3.6019,637.0,16.0,3.0179,0.8571,15.6126,840.0,102.0,13.3821
2897,TACOMA GENERAL ALLENMORE HOSPITAL (500129),2021,Acute Care,Voluntary non-profit - Private,371.0,,,WA,1.0362,16.2897,284.0,50.0,16.8791,0.7914,11.7304,,,9.2829,0.9306,19.4478,344.0,56.0,18.0972,0.9634,21.4287,840.0,171.0,20.6449,0.8222,4.1459,,,3.4087,1.0066,16.6063,745.0,125.0,16.7166
2898,CAPITAL MEDICAL CENTER (500139),2021,Acute Care,Voluntary non-profit - Private,108.0,47.041666,-122.951446,WA,0.985,13.3808,105.0,13.0,13.1799,,,,,,0.9408,17.5582,104.0,12.0,16.5194,1.1134,19.5562,175.0,45.0,21.773,1.1359,3.9873,566.0,28.0,4.5291,0.9915,14.5845,170.0,24.0,14.4602
2899,ST FRANCIS COMMUNITY HOSPITAL (500141),2021,Acute Care,Voluntary non-profit - Church,123.0,47.292106,-122.322951,WA,1.0383,14.0448,109.0,18.0,14.583,,,,,,0.9912,19.766,152.0,29.0,19.5916,1.049,19.8652,398.0,86.0,20.8383,1.0357,4.0393,,,4.1833,0.8751,14.9113,352.0,37.0,13.0482
2900,CONFLUENCE HEALTH- WENATCHEE VALLEY HOSP & CLINICS (500148),2021,Acute Care,Voluntary non-profit - Private,20.0,47.433566,-120.321983,WA,,,,,,,,,,,,,,,,,,,,,0.9197,3.1388,,,2.8866,,,,,
